Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,Condition,PENB,Age,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
614129,"CZK 16,000",50.103098,14.45016,"Komunardů, Prague - Holešovice",2 bedroom,47 m²,"CZK 1,000",Unfurnished,2,No,No,No,No,No,Yes,No,10. 02. 2022,75,279,16,49,110,70,323,286,416,267,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
680251,"CZK 13,990",50.0851483,14.4512417,Prague - Žižkov,1 bedroom,34 m²,CZK 870,Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,173,144,56,115,75,165,167,383,199,457,"CZK 20,000",Personal,Other,Standard materials and solutions,Other,Middle floor,Excellent,C,1 to 10 years years,,Overall,,,,,
694676,"CZK 27,788",50.0846396,14.4202484,"Michalská, Prague - Staré Město",2 bedroom,54 m²,"CZK 9,262",Furnished,7,No,No,No,No,No,Yes,No,02. 03. 2022,314,494,74,261,13,145,42,702,340,361,,,,,,,,,,,,,,,,
705778,"CZK 17,600",50.08505,14.4495,"Cimburkova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,075",Partially furnished,1,Yes,No,No,No,No,Yes,No,09. 02. 2022,281,180,53,207,51,148,88,237,120,597,"CZK 43,350",Personal,Brick building,,,,Excellent,C,,,,,,,,
583096,"CZK 10,000",50.080924,14.496629,"Počernická, Prague - Malešice",Small studio,27 m²,"CZK 2,500",Furnished,3,No,No,Yes,No,No,Yes,No,03. 03. 2022,111,386,195,339,263,436,287,523,907,149,"CZK 12,500",Personal,Prefab concrete building,,,,Excellent,B,,,,,,,,
685308,"CZK 16,000",50.12184,14.47035,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,80 m²,"CZK 3,710",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,06. 12. 2021,573,902,578,995,759,"1,033","1,095",935,"1,086",502,"CZK 20,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,Excellent,B,1 to 10 years years,,,,,,,
666244,"CZK 11,900",50.06859,14.49003,"Petrovická, Prague - Strašnice",3 bedroom,87 m²,"CZK 2,900",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,09. 02. 2022,155,"1,203",381,701,180,467,365,786,386,186,"CZK 12,000",Personal,Brick building,,Gas boiler,,Good,F,,,,,,,,
705769,"CZK 22,500",50.0693056,14.4571551,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,,"CZK 7,500",Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,172,367,79,144,97,142,224,244,442,203,,,,,,,,,,,,,,,,
699715,"CZK 18,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 6,225",Furnished,3,No,No,No,No,No,Yes,No,07. 03. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
705768,"CZK 10,000",50.0482863,14.5243139,Prague - Hostivař,Small studio,20 m²,"CZK 3,000",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,225,"1,085",479,"1,065",12,711,485,493,666,345,"CZK 20,000",Personal,Prefab concrete building,,,,Excellent,A,,,,,,,,
175586,"CZK 12,500",50.0740628,14.444177,"Šumavská, Prague - Vinohrady",Studio,29 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,24. 01. 2022,160,126,113,630,93,396,303,276,494,248,"CZK 12,800",Personal,Brick building,,,,,,,,,,,,,
705124,"CZK 16,000",50.07382,14.43183,"Rumunská, Prague - Vinohrady",1 bedroom with open-plan kitchen,74 m²,CZK 800,Unfurnished,3,No,No,No,No,No,Yes,No,07. 02. 2022,183,428,73,94,46,21,192,311,569,636,"CZK 32,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
705765,"CZK 9,500",50.06363,14.31758,"Hlušičkova, Prague - Stodůlky",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,237,894,367,964,906,"1,165",,,,,"CZK 11,500",Personal,Brick building,,,,New build,B,,,,,,,,
543187,"CZK 14,500",50.1123892,14.5141765,"Strnadových, Prague - Vysočany",Other,36 m²,CZK 500,Partially furnished,1,No,No,No,No,No,Yes,No,14. 02. 2022,441,293,"1,441",303,986,"1,085",395,504,,,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,Ground floor,New build,B,1 to 10 years years,117 m²,Overall,Yes,,,,
705761,"CZK 11,000",50.08647,14.45527,"Rokycanova, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,CZK 600,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,23,117,19,685,39,170,174,188,176,328,"CZK 11,600",Personal,Brick building,,,,Good,G,,,,,,,,
705117,"CZK 17,500",50.04267,14.31281,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Furnished,3,No,No,Yes,Yes,Yes,No,No,04. 02. 2022,285,513,258,826,814,456,722,586,"1,058",609,"CZK 17,500",Personal,Other,,,,New build,G,,,,,,,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,80 m²,"CZK 4,850",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,355,"1,128",602,846,475,445,393,,,,"CZK 30,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
704633,"CZK 19,575",50.0987973,14.42253,"Nad štolou, Prague - Holešovice",1 bedroom with open-plan kitchen,44 m²,"CZK 6,525",Furnished,4,Yes,No,No,No,No,Yes,No,11. 02. 2022,203,173,192,194,67,259,186,499,403,,,,,,,,,,,,,,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,65 m²,"CZK 7,612",Furnished,2,No,No,No,No,No,Yes,No,11. 02. 2022,257,773,307,429,264,322,165,"1,090",462,415,,,,,,,,,,,,,,,,
629982,"CZK 16,800",50.0289024,14.3622415,"Vítové, Prague - Hlubočepy",1 bedroom with open-plan kitchen,57 m²,"CZK 2,600",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,"CZK 35,000",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,New build,B,1 to 10 years years,,Overall,Yes,,,,
412397,"CZK 18,000",50.1251937,14.5074785,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,91 m²,"CZK 3,000",Partially furnished,1,Yes,Yes,No,Yes,Yes,No,Yes,01. 01. 1970,243,800,198,"1,024",296,973,191,706,164,,"CZK 45,000",Personal,Brick building,,Central heating,,New build,A,1 to 10 years years,,,Yes,,,,
705109,"CZK 12,500",50.05162,14.34429,"Petržílkova, Prague - Stodůlky",Studio,39 m²,"CZK 2,200",Partially furnished,8,Yes,No,Yes,No,Yes,No,No,04. 02. 2022,204,389,115,347,139,252,92,182,"1,142",103,"CZK 12,500",Personal,Brick building,,,,Good,G,,,,,,,,
236379,"CZK 9,000",50.1269247,14.4645973,"Kyselova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Partially furnished,14,No,No,No,No,Yes,Yes,No,01. 02. 2022,269,510,258,278,243,472,163,205,823,210,"CZK 12,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,Middle floor,Excellent,,,,Overall,,,,,
542578,"CZK 26,000",50.0822863,14.4519698,"Kubelíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,73 m²,"CZK 3,800",Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,332,38,68,299,149,295,377,509,600,396,"CZK 30,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,,1 to 10 years years,,Overall,,,,,
657617,"CZK 13,700",50.06927,14.45748,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,300",Furnished,3,No,No,Yes,No,No,No,No,21. 02. 2022,195,390,102,167,120,165,247,267,465,180,"CZK 13,700",Personal,Brick building,,Gas boiler,,Excellent,F,,,,,,,,
705674,"CZK 18,000",50.072196135771,14.454171862148,"Ruská, Prague - Vršovice",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,17. 04. 2022,277,778,123,555,93,553,243,323,423,294,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
648467,"CZK 9,500",50.108599,14.485054,"Kovanecká, Prague - Libeň",Studio,32 m²,"CZK 2,400",Partially furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,417,568,347,612,249,772,388,452,288,468,"CZK 9,500",Personal,Brick building,Standard materials and solutions,,,Excellent,,,,,,,,,
423759,"CZK 16,900",50.1125544,14.4754732,Prague - Libeň,2 bedroom with open-plan kitchen,60 m²,CZK 550,Unfurnished,1,No,No,No,No,No,No,No,10. 02. 2022,40,"1,394",180,921,90,532,368,"1,125",609,305,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
705480,"CZK 18,000",50.07501,14.49783,"Brigádníků, Prague - Strašnice",3 bedroom,64 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 03. 2022,477,560,311,672,169,668,267,291,829,399,"CZK 50,000",Personal,Brick building,,Central heating,Raised ground floor,Development project,G,,,Overall,,,,,
705740,"CZK 9,000",50.0998507,14.4364065,"Podplukovníka Sochora, Prague - Holešovice",Small studio,18 m²,"CZK 2,500",Partially furnished,,No,No,No,No,No,No,No,01. 03. 2022,139,"1,065",99,268,197,177,164,"1,304",526,759,"CZK 17,000",Cooperative,Brick building,,,,Good,G,,,,,,,,
703789,"CZK 13,600",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,31 m²,"CZK 1,673",Unfurnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,137,918,172,285,125,690,367,533,799,140,"CZK 27,200",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,G,over 50 years years,,Overall,,,,,
700562,"CZK 23,000",50.078878,14.4537574,"Lucemburská, Prague - Vinohrady",1 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Furnished,6,No,Yes,No,No,No,Yes,No,24. 01. 2022,362,243,112,186,75,454,329,497,916,191,"CZK 23,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
652889,"CZK 16,500",50.06268,14.442082,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,400",Furnished,2,Yes,No,No,No,No,No,No,15. 02. 2022,0,488,0,188,158,79,221,639,420,359,"CZK 16,500",Personal,Brick building,,,,Excellent,D,,,,,,,,
576044,"CZK 12,000",50.1251884,14.469121,"U Slovanky, Prague - Libeň",Studio,30 m²,"CZK 3,000",Furnished,4,No,No,Yes,No,Yes,Yes,Yes,28. 08. 2020,222,574,308,376,177,386,513,672,740,181,"CZK 25,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,New build,B,1 to 10 years years,,,Yes,,,,
688096,"CZK 15,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",Studio,27 m²,"CZK 3,200",Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,282,471,259,176,29,334,526,604,169,397,,Personal,Brick building,,,,Excellent,G,,,,,,,,
705732,"CZK 14,000",49.96188,14.39462,"Žitavského, Prague - Zbraslav",Studio,53 m²,CZK 600,Unfurnished,1,No,No,No,No,Yes,No,No,09. 02. 2022,260,593,"1,177","1,363","1,185",875,"1,293",,,,"CZK 14,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
705729,"CZK 17,000",50.07888,14.45376,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,186,438,358,383,323,429,250,426,450,366,"CZK 20,000",Personal,Brick building,,,,Excellent,,,,,,,,,
682193,"CZK 9,000",50.10134,14.48979,"Spojovací, Prague - Vysočany",1 bedroom,26 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,16. 12. 2021,218,"1,094",245,737,337,"1,281",138,223,660,269,"CZK 18,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
306444,"CZK 10,000",50.040397,14.5678974,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,34 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,No,Yes,No,08. 02. 2022,196,841,448,653,522,356,495,513,"1,296",405,"CZK 12,500",Personal,Brick building,Standard materials and solutions,,,,,1 to 10 years years,,,,,,,
705092,"CZK 15,000",50.06568,14.39335,"U Nikolajky, Prague - Smíchov",1 bedroom with open-plan kitchen,51 m²,"CZK 3,150",Partially furnished,3,No,No,No,No,No,No,No,04. 02. 2022,466,720,253,"1,109",394,807,506,719,915,679,,Personal,Brick building,,,,Excellent,G,,,,,,,,
407321,"CZK 14,000",50.0635445,14.4532435,"Petrohradská, Prague - Vršovice",1 bedroom with open-plan kitchen,44 m²,"CZK 2,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,129,586,127,709,2,571,369,391,374,448,"CZK 28,000",Cooperative,Brick building,Standard materials and solutions,Other,Middle floor,Excellent,,,,Interior,,,,,
705726,"CZK 17,500",50.02742,14.53371,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,61 m²,"CZK 3,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,21. 02. 2022,278,699,464,428,608,669,276,601,729,263,"CZK 21,000",Personal,Other,,,,Excellent,C,,,,,,,,
705725,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",6 bedroom with open-plan kitchen,322 m²,"CZK 15,000",Unfurnished,6,No,Yes,No,No,No,Yes,No,09. 02. 2022,50,344,274,458,40,435,343,586,60,470,"CZK 165,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
644492,"CZK 9,450",50.101787,14.507409,"Poděbradská, Prague - Vysočany",Studio,35 m²,"CZK 3,450",Furnished,2,No,No,No,No,Yes,Yes,No,20. 01. 2022,86,"1,261",369,860,414,742,371,"1,187","1,377",781,"CZK 16,350",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,New build,G,1 to 10 years years,,Overall,Yes,,,,
699716,"CZK 14,000",50.06175,14.38201,"Mikšovského, Prague - Košíře",2 bedroom,60 m²,"CZK 4,100",Unfurnished,2,Yes,No,Yes,No,No,No,No,17. 01. 2022,191,963,339,750,290,"1,269","1,071",226,946,431,,Personal,Brick building,,,,Excellent,G,,,,,,,,
705724,"CZK 25,000",50.09097,14.41741,"Břehová, Prague - Josefov",2 bedroom,75 m²,"CZK 4,500",Unfurnished,5,No,No,No,No,No,Yes,No,09. 02. 2022,59,337,267,416,6,502,391,634,137,634,"CZK 29,500",Personal,Brick building,,,,Excellent,G,,,,,,,,
672347,"CZK 29,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,51 m²,"CZK 4,200",Furnished,3,No,No,No,No,No,Yes,No,01. 09. 2021,282,471,259,176,29,334,526,604,169,397,,Personal,Brick building,,,,Excellent,G,,,,,,,,
691112,"CZK 18,000",50.07372,14.44571,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Furnished,2,No,No,No,No,Yes,No,No,10. 02. 2022,321,287,274,900,116,557,466,437,658,412,"CZK 21,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
693332,"CZK 9,500",50.00776,14.4194,"Pejevové, Prague - Modřany",Studio,32 m²,"CZK 3,500",Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,433,483,264,307,344,300,322,978,993,451,"CZK 13,000",Personal,Prefab concrete building,,District heating,Middle floor,Excellent,E,,,Overall,,,,,
589871,"CZK 8,999",50.104181,14.451361,"Přístavní, Prague - Holešovice",Studio,23 m²,"CZK 1,690",,1,No,No,No,No,No,Yes,No,01. 02. 2022,145,239,129,194,128,189,539,501,336,409,"CZK 15,000",Personal,Brick building,,Central heating,,Excellent,,,,Overall,,,,,
656973,"CZK 10,675",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,15 m²,"CZK 3,311",Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,203,"1,202",318,"1,023",78,445,306,355,606,,"CZK 13,986",Other,Other,,,,New build,G,1 to 10 years years,,,Yes,,,,
572023,"CZK 19,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,54 m²,"CZK 3,600",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,215,648,278,410,132,428,77,197,638,226,"CZK 30,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,Middle floor,Excellent,,1 to 10 years years,,Overall,,,,,
698532,"CZK 14,500",50.12745,14.49346,"Šluknovská, Prague - Střížkov",3 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,6,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,339,774,365,674,232,305,392,211,981,224,"CZK 2,000",Personal,Prefab concrete building,,,,Good,G,,,,,,,,
305895,"CZK 27,500",50.0742596,14.4414876,"Moravská, Prague - Vinohrady",3 bedroom,100 m²,"CZK 3,550",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,195,102,95,457,27,430,93,397,540,505,"CZK 55,000",Personal,Brick building,Standard materials and solutions,,,,,,,,,,,,
704952,"CZK 12,000",50.06312,14.44003,"Sezimova, Prague - Nusle",1 bedroom with open-plan kitchen,44 m²,CZK 640,Unfurnished,4,No,No,No,No,No,No,No,01. 04. 2022,102,304,81,142,39,127,97,450,331,270,"CZK 12,640",Personal,Brick building,,,,Good,G,,,,,,,,
705719,"CZK 7,500",50.07214,14.46103,"Tolstého, Prague - Vršovice",Studio,25 m²,CZK 450,Partially furnished,4,No,No,No,No,No,No,No,01. 03. 2022,116,798,145,574,68,572,386,305,701,129,"CZK 8,000",Personal,Brick building,,,,Good,G,,,,,,,,
704951,"CZK 12,500",50.06562,14.42897,"Oldřichova, Prague - Nusle",2 bedroom,45 m²,CZK 720,Unfurnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,167,794,73,533,201,219,504,615,336,232,"CZK 13,220",Personal,Brick building,,,,Good,G,,,,,,,,
705090,"CZK 17,500",50.0925008,14.4438167,"Sokolovská, Prague - Karlín",Studio,31 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,10. 02. 2022,113,295,84,293,18,292,279,"1,016",374,318,"CZK 20,000",Cooperative,Brick building,,,,New build,C,,,,,,,,
680515,"CZK 19,900",50.11066,14.4517,"Varhulíkové, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,800",Furnished,5,Yes,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,106,957,476,769,459,555,413,"1,232",686,354,"CZK 30,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,"CZK 53,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
705715,"CZK 16,000",50.0567598,14.2768061,"Pražský okruh, Prague - Zličín",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,14. 02. 2022,785,"1,451","1,212","1,398",825,,,,,,"CZK 20,000",Personal,Prefab concrete building,,,,New build,B,,,,,,,,
33641,"CZK 14,000",50.0768071,14.4045114,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,53 m²,"CZK 2,400",Unfurnished,3,No,No,No,Yes,No,No,No,01. 03. 2022,85,218,24,76,80,112,226,917,737,366,"CZK 16,400",Personal,Brick building,,Central heating,Middle floor,,G,,,Interior,,,,,
672056,"CZK 12,000",50.06301,14.44883,"Bartoškova, Prague - Nusle",Studio,39 m²,"CZK 2,300",Furnished,3,No,Yes,No,No,No,Yes,No,01. 03. 2022,336,815,304,559,333,566,657,445,947,502,"CZK 20,000",Personal,Other,Standard materials and solutions,District heating,,Excellent,B,10 to 30 years years,,,,,,,
698722,"CZK 20,663",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,43 m²,"CZK 6,887",Furnished,4,No,No,No,No,No,Yes,No,11. 03. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,
680096,"CZK 63,113",50.079674,14.4269813,"Ve Smečkách, Prague - Nové Město",2 bedroom with open-plan kitchen,63 m²,"CZK 21,037",Furnished,6,No,Yes,No,No,No,No,No,11. 02. 2022,310,576,95,235,18,250,217,643,397,538,,,,,,,,,,,,,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,90 m²,"CZK 20,000",Furnished,3,No,No,No,No,No,Yes,No,11. 02. 2022,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,,,,,,
704765,"CZK 15,750",50.0606339,14.4505709,"K Podjezdu, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 5,250",Furnished,2,No,No,No,No,No,Yes,No,03. 04. 2022,78,912,99,319,139,735,347,274,826,357,,,,,,,,,,,,,,,,
705638,"CZK 15,500",50.10433,14.6123,"Zdoňovská, Prague - Horní Počernice",1 bedroom with open-plan kitchen,55 m²,,Furnished,1,No,Yes,No,No,Yes,No,No,01. 04. 2022,265,"1,362","1,215",926,904,306,,,,,"CZK 15,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Ground floor,Excellent,D,,,Interior,,,,,
680050,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,2,No,No,No,No,No,Yes,No,11. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
705081,"CZK 18,000",50.14299,14.52178,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 02. 2022,617,972,"1,301",271,"1,096","1,372","1,219",907,167,,"CZK 40,000",Personal,Brick building,,,,New build,B,,,,,,,,
705193,"CZK 17,567",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,60 m²,"CZK 5,855",Furnished,4,No,Yes,No,No,No,Yes,Yes,03. 03. 2022,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,,,,,
705077,"CZK 15,000",50.06199,14.43511,"Žateckých, Prague - Nusle",1 bedroom,47 m²,CZK 675,Unfurnished,1,No,No,No,No,No,Yes,No,03. 02. 2022,257,685,185,607,42,529,57,376,490,350,"CZK 25,000",Personal,Brick building,,,,New build,G,,,,,,,,
682068,"CZK 18,300",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,34 m²,"CZK 6,100",Furnished,2,No,No,No,No,No,Yes,No,11. 02. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
705074,"CZK 18,000",50.06199,14.43511,"Žateckých, Prague - Nusle",2 bedroom,84 m²,CZK 775,Unfurnished,3,Yes,No,No,No,No,Yes,No,03. 02. 2022,257,685,185,607,42,529,57,376,490,350,"CZK 30,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
705706,"CZK 21,500",50.09798,14.36135,"Kamerunská, Prague - Vokovice",3 bedroom,56 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,No,Yes,No,14. 03. 2022,183,166,272,253,235,283,427,301,"1,455",391,,Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
705707,"CZK 12,500",50.04714,14.31518,"Klukovická, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 3,300",Unfurnished,5,No,No,No,No,No,Yes,No,09. 02. 2022,154,502,373,631,419,270,597,226,531,171,"CZK 25,000",Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
545596,"CZK 9,900",50.0222414,14.4558891,"Sládkovičova, Prague - Krč",1 bedroom,26 m²,"CZK 2,000",Unfurnished,4,Yes,No,No,No,No,No,No,01. 02. 2019,383,739,627,309,274,582,"1,180",691,753,,"CZK 20,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
66363,"CZK 15,000",50.0459523,14.4449268,"Obětí 6. května, Prague - Krč",2 bedroom,35 m²,CZK 500,Unfurnished,2,No,No,No,No,No,No,No,,331,532,191,315,246,272,366,559,826,191,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
689077,"CZK 26,250",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,65 m²,"CZK 8,750",Furnished,2,No,No,No,No,No,No,No,11. 02. 2022,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,,,,,,
696924,"CZK 31,706",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,180 m²,"CZK 10,569",Furnished,1,Yes,Yes,No,No,No,No,Yes,11. 02. 2022,695,843,921,,,,,,,,,,,,,,,,,,,,,,,
693716,"CZK 24,750",50.0778888,14.4403889,"Mánesova, Prague - Vinohrady",Studio,60 m²,"CZK 8,250",Furnished,7,No,No,No,No,No,Yes,No,07. 03. 2022,229,544,212,97,87,308,108,378,237,578,,,,,,,,,,,,,,,,
661144,"CZK 15,900",50.066599,14.396753,Prague - Smíchov,2 bedroom,62 m²,CZK 790,Unfurnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,223,365,225,754,130,451,312,524,755,325,"CZK 16,690",Personal,Brick building,,,Middle floor,Excellent,D,,,Interior,,,,,
705702,"CZK 14,500",50.05545,14.52473,"Fojtova, Prague - Hostivař",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,Yes,Yes,14. 02. 2022,279,746,362,709,596,750,"1,174",767,615,390,"CZK 20,000",Personal,Brick building,,,,New build,B,,,,,,,,
705701,"CZK 13,000",50.04208,14.44583,"Antala Staška, Prague - Krč",2 bedroom,55 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,11. 02. 2022,117,556,29,470,194,315,220,179,"1,070",343,"CZK 20,000",Personal,Prefab concrete building,,,,Excellent,G,,,,,,,,
