Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Renovation,PENB,Age,Total number of floors,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
435606,"CZK 14,000",50.0823858,14.4157163,Prague - Staré Město,Studio,29 m²,"CZK 2,950",Furnished,3,No,No,No,No,No,Yes,No,04. 04. 2022,444,800,88,451,107,493,471,666,393,382,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
709050,"CZK 67,500",50.0919232,14.4220003,"U Milosrdných, Prague - Staré Město",3 bedroom,100 m²,"CZK 22,500",Furnished,5,Yes,No,No,No,No,Yes,No,15. 03. 2022,241,450,162,290,107,135,333,430,340,300,,,,,,,,,,,,,,,,,
165803,"CZK 9,500",50.0748402,14.4551982,"Sobotecká, Prague - Vinohrady",Small studio,20 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,167,520,69,377,84,273,217,513,633,12,Excellent,"CZK 10,000",Cooperative,Brick building,,Central heating,Interior,,,Middle floor,,,,,,,
491626,"CZK 17,500",50.0715736,14.4762758,"Bajkalská, Prague - Vršovice",2 bedroom,59 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,,178,65,183,341,66,155,203,284,443,287,,"CZK 35,000",Personal,Brick building,,,,,,,,,,,,,
700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",3 bedroom,82 m²,"CZK 3,000",,3,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,173,922,221,182,83,262,104,"1,263",46,394,Good,"CZK 22,000",Personal,Brick building,Standard materials and solutions,District heating,,G,,Middle floor,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,Excellent,"CZK 53,000",Personal,Brick building,,,,D,,,,,,,,,
709041,"CZK 67,500",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 22,500",Furnished,4,Yes,Yes,No,No,No,Yes,Yes,04. 04. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
615908,"CZK 15,000",50.105533,14.454286,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 2,700",Furnished,3,No,No,No,No,No,No,No,03. 07. 2020,175,574,85,386,67,340,556,839,321,296,Excellent,"CZK 15,000",Personal,Brick building,,Gas boiler,Overall,B,1 to 10 years years,Middle floor,,,,,,,
692103,"CZK 14,000",50.1055139,14.4541898,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,Yes,No,15. 11. 2021,173,572,83,384,65,338,558,837,319,298,Good,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,,
709039,"CZK 18,500",50.0939369,14.5002207,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,71 m²,"CZK 4,800",Furnished,6,No,No,Yes,Yes,No,Yes,Yes,16. 04. 2022,389,872,287,"1,221",497,334,770,651,"1,053",151,Excellent,"CZK 37,000",Personal,Brick building,,,,G,,,,,,,,,
707390,"CZK 63,113",50.079674,14.4269813,"Ve Smečkách, Prague - Nové Město",2 bedroom with open-plan kitchen,63 m²,"CZK 21,037",Furnished,6,No,Yes,No,No,No,No,No,05. 03. 2022,310,576,95,235,18,250,217,643,397,538,,,,,,,,,,,,,,,,,
707373,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,55 m²,"CZK 10,000",Furnished,3,No,No,No,No,No,No,No,05. 03. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,,
707366,"CZK 30,000",50.0789257,14.419407,"Spálená, Prague - Nové Město",1 bedroom with open-plan kitchen,65 m²,"CZK 10,000",Furnished,7,No,No,No,No,No,Yes,No,31. 03. 2022,58,455,7,65,31,163,180,425,373,598,,,,,,,,,,,,,,,,,
707305,"CZK 28,500",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",1 bedroom,43 m²,"CZK 9,500",Furnished,7,No,No,No,No,No,Yes,No,05. 03. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
401143,"CZK 12,000",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,900",Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 02. 2022,214,442,432,483,306,438,648,903,831,140,Good,"CZK 24,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Exterior,C,,,,,,,,,
707346,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,2,No,No,No,No,No,Yes,No,05. 03. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,,
707339,"CZK 21,000",50.1057314,14.44422,"U Průhonu b, Prague - Holešovice",Studio,32 m²,"CZK 7,000",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,05. 03. 2022,299,437,281,449,312,304,607,789,18,459,,,,,,,,,,,,,,,,,
707267,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,85 m²,"CZK 9,750",Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,,,,,,,
709032,"CZK 18,000",50.04829,14.30282,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,5,No,Yes,No,No,No,No,No,01. 06. 2022,378,322,169,334,"1,107","1,075",702,863,43,,New build,"CZK 18,000",Personal,Brick building,,,,B,,,,,,,,,
708105,"CZK 15,675",50.080004,14.422058,"Jungmannova, Prague - Nové Město",1 bedroom with open-plan kitchen,62 m²,"CZK 5,225",Furnished,4,No,No,No,No,No,Yes,No,25. 04. 2022,110,673,119,76,124,213,214,730,474,393,,,,,,,,,,,,,,,,,
708677,"CZK 6,000",50.11474,14.47017,"Zenklova, Prague - Libeň",Small studio,20 m²,"CZK 2,000",Partially furnished,,No,No,No,No,No,No,No,28. 02. 2022,152,"1,057",50,"1,251",109,350,216,"1,286",897,260,Good,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,,
509348,"CZK 16,000",50.0431233,14.4606124,"Jihlavská, Prague - Michle",2 bedroom,70 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,,193,753,290,872,73,247,702,577,676,389,Good,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
586138,"CZK 15,500",50.090389,14.47392,"Viklefova, Prague - Žižkov",Studio,36 m²,"CZK 4,000",Unfurnished,6,Yes,No,No,No,No,Yes,No,01. 04. 2022,198,"1,019",141,262,9,110,321,339,361,424,New build,"CZK 31,000",Personal,Low-energy building,Premium materials and solutions,Electric boiler,Overall,A,1 to 10 years years,Attic,Yes,,,,,,
709031,"CZK 33,750",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 11,250",Furnished,3,No,No,No,No,No,Yes,No,02. 05. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,,
709030,"CZK 14,400",50.06328,14.42556,"Krokova, Prague - Nusle",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,No,Yes,No,09. 03. 2022,335,720,316,351,338,477,383,261,385,293,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
588276,"CZK 12,000",50.121331,14.4572,"Na Hlinách, Prague - Kobylisy",Studio,32 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,376,383,300,470,249,264,649,401,915,473,New build,"CZK 15,000",Personal,Brick building,Premium materials and solutions,,Overall,B,1 to 10 years years,,,,,,,,
708308,"CZK 12,000",50.1054,14.48955,"U Svobodárny, Prague - Libeň",1 bedroom,40 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,Yes,No,03. 03. 2022,175,68,11,223,148,316,251,464,95,128,Excellent,"CZK 16,000",Personal,Brick building,Standard materials and solutions,Other,,G,,Middle floor,,,,,,,
709009,"CZK 19,000",50.04466,14.51691,"Berlínská, Prague - Hostivař",2 bedroom with open-plan kitchen,61 m²,"CZK 3,500",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,02. 03. 2022,213,113,167,156,963,315,"1,286",64,,,Excellent,"CZK 38,000",Personal,Brick building,,,,C,,,,,,,,,
709003,"CZK 9,000",50.07435,14.4866477,"Nad Primaskou, Prague - Strašnice",Studio,30 m²,"CZK 3,770",Unfurnished,3,No,No,No,No,No,No,No,04. 03. 2022,287,582,135,296,303,346,238,597,679,190,Excellent,"CZK 13,500",Personal,Brick building,Standard materials and solutions,Other,Overall,G,,Middle floor,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,83 m²,"CZK 5,500",Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,188,806,833,819,685,637,730,"1,285",528,,New build,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Central heating,Overall,B,,Ground floor,,400 m²,,,,,
496859,"CZK 18,000",50.0562016,14.3484456,Prague - Jinonice,1 bedroom with open-plan kitchen,53 m²,"CZK 3,834",Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,305,"1,121",449,817,603,599,470,705,78,,New build,"CZK 18,000",Personal,Brick building,,,,B,,,Yes,,,,,,
653131,"CZK 16,500",50.05755,14.42509,"Na Dolinách, Prague - Podolí",2 bedroom with open-plan kitchen,68 m²,"CZK 1,200",Furnished,1,Yes,No,No,No,Yes,No,No,07. 03. 2022,129,515,88,393,186,493,411,525,390,281,Excellent,"CZK 29,550",Cooperative,Brick building,Standard materials and solutions,Gas boiler,Overall,G,,Raised ground floor,,,,,,,
575851,"CZK 16,000",50.0773123,14.4690568,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,900",Unfurnished,1,No,No,No,No,No,No,No,04. 04. 2022,192,503,70,163,195,146,158,920,280,175,Excellent,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,,B,,Middle floor,,,,,,,
634818,"CZK 10,000",50.102926,14.584562,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,47 m²,"CZK 5,000",Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,506,844,416,710,703,996,"1,395",814,484,,Excellent,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Exterior,C,,Middle floor,,,,,,,
704764,"CZK 12,500",50.0543898,14.441744,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Unfurnished,4,No,No,No,No,No,No,No,01. 04. 2022,66,977,175,413,17,608,314,288,"1,007",262,Excellent,"CZK 16,500",Personal,Brick building,,Central heating,,D,,Middle floor,,,,,,,
708995,"CZK 12,000",50.11852,14.50724,"Čakovická, Prague - Prosek",2 bedroom,58 m²,"CZK 4,500",Partially furnished,1,No,No,No,No,No,No,No,02. 03. 2022,170,"1,006",372,525,238,523,713,507,975,295,Excellent,"CZK 12,000",Cooperative,Brick building,,,,G,,,,,,,,,
673752,"CZK 20,000",50.02275,14.49511,"Zlešická, Prague - Chodov",2 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Partially furnished,6,Yes,No,No,No,No,Yes,No,20. 09. 2021,192,736,191,835,515,667,257,497,336,83,Excellent,"CZK 23,000",Personal,Prefab concrete building,,,,D,,,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,285,"1,315",723,"1,481",316,793,716,746,565,137,Excellent,"CZK 20,000",Personal,Brick building,Premium materials and solutions,,,G,,Top floor,,,,,,,
708856,"CZK 11,500",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Small studio,33 m²,"CZK 1,600",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,02. 03. 2022,176,800,136,48,754,418,"1,323","1,438",483,,New build,"CZK 23,000",Personal,Brick building,Standard materials and solutions,District heating,,B,1 to 10 years years,Middle floor,Yes,,,,,,
708984,"CZK 17,000",50.06963,14.43155,"Lublaňská, Prague - Vinohrady",2 bedroom,80 m²,CZK 650,Partially furnished,4,No,No,No,No,No,Yes,No,04. 04. 2022,295,584,288,586,153,492,226,533,422,472,Excellent,"CZK 35,000",Personal,Brick building,,,,G,,,,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,106 m²,"CZK 7,500",Furnished,13,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,414,428,459,605,193,334,656,302,197,59,New build,"CZK 35,000",Personal,Other,,,,C,,,,,,,,,
454022,"CZK 6,490",50.035351,14.5098249,Prague - Chodov,Studio,25 m²,"CZK 1,000",Partially furnished,2,No,Yes,No,No,No,No,No,,167,514,180,"1,490",387,679,466,480,472,405,,"CZK 7,490",Personal,Brick building,,,,,,,,,,,,,
633488,"CZK 12,000",50.053457,14.48892,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,184",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,177,"1,102",201,"1,044",353,732,631,860,362,312,Excellent,"CZK 24,000",Personal,Brick building,Standard materials and solutions,Central heating,,B,1 to 10 years years,Top floor,,,,,,,
708727,"CZK 10,369",50.13580005,14.50691408186,"Rýmařovská, Prague - Letňany",Studio,25 m²,"CZK 2,245",,1,No,No,No,No,No,No,No,01. 03. 2022,99,803,163,285,345,281,282,532,226,392,Good,"CZK 12,614",Personal,Other,,,,,,,,,"CZK 1,555",,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,259,742,402,"1,228",354,643,425,"1,074",601,344,Excellent,"CZK 17,000",Personal,Other,Standard materials and solutions,District heating,,B,1 to 10 years years,Middle floor,,,,,,,
704020,"CZK 8,804",50.03969895,14.45848458331,"Budějovická, Prague - Krč",Studio,22 m²,"CZK 2,562",,1,No,No,No,No,No,No,No,25. 05. 2019,245,"1,205",382,928,252,528,887,"1,030","1,163",582,Good,"CZK 12,366",Personal,Other,,,,,,,,,"CZK 1,471",,,,
700399,"CZK 16,000",50.125936,14.4236053,Prague - Troja,3 bedroom,72 m²,"CZK 3,900",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,234,533,230,603,396,547,631,946,"1,032",245,Excellent,"CZK 25,000",Personal,Prefab concrete building,,District heating,,,,,,,,,,,
620723,"CZK 12,000",50.029126,14.363101,"Hugo Haase, Prague - Hlubočepy",Studio,29 m²,"CZK 2,000",Furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,380,"1,262",503,"1,242",244,"1,280",473,713,798,486,New build,"CZK 15,000",Cooperative,Brick building,,District heating,,B,1 to 10 years years,Middle floor,Yes,,,,,,
704857,"CZK 12,802",50.0594205,14.4500825,"Nuselská, Prague - Michle",1 bedroom,36 m²,"CZK 1,947",,1,No,No,No,No,No,No,No,26. 01. 2022,51,760,54,167,28,730,214,387,732,216,Good,"CZK 16,369",Personal,Other,,,,,,,,,"CZK 1,920",,,,
708738,"CZK 13,338",50.14144095,14.5061245359,"Malkovského, Prague - Letňany",Studio,32 m²,"CZK 1,000",,8,No,No,No,No,No,No,No,01. 03. 2022,216,973,163,857,450,179,512,356,378,29,Good,"CZK 14,338",Personal,Other,,,,,,,,,"CZK 2,001",,,,
699392,"CZK 23,000",50.0372335,14.5076748,"Donovalská, Prague - Chodov",3 bedroom,95 m²,"CZK 3,251",,3,No,No,No,No,No,No,No,10. 01. 2022,91,842,183,263,420,425,414,258,142,,Good,"CZK 26,000",Personal,Other,,,,,,,,,"CZK 3,565",,,,
691990,"CZK 16,300",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 3,823",,1,No,No,No,No,Yes,No,No,01. 12. 2021,40,177,122,399,130,154,109,657,647,271,Good,"CZK 21,000",,Other,,,,,,,,,,,,,
704852,"CZK 10,300",50.0590151,14.496039,"Chmelová, Prague - Záběhlice",Studio,27 m²,"CZK 2,099",,1,No,No,No,No,No,No,No,25. 01. 2022,264,618,299,821,536,322,452,831,366,145,Good,"CZK 12,712",Personal,Other,,,,,,,,,"CZK 1,592",,,,
513154,"CZK 14,900",50.0514104,14.4579141,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,50 m²,"CZK 3,250",Unfurnished,2,No,No,No,No,No,No,No,01. 01. 1970,3,676,93,678,33,557,383,658,659,379,Excellent,"CZK 18,500",Personal,Brick building,Standard materials and solutions,Gas boiler,Overall,,1 to 10 years years,Middle floor,,,,,,,
708079,"CZK 17,294",50.0678961,14.4361074,"Fričova, Prague - Vinohrady",1 bedroom with open-plan kitchen,47 m²,"CZK 2,717",,1,No,No,No,No,No,No,No,23. 02. 2022,61,539,58,555,24,663,467,500,479,566,Good,"CZK 20,011",Personal,Other,,,,,,,,,"CZK 2,894",,,,
708976,"CZK 13,000",50.08271,14.46634,"Olšanská, Prague - Žižkov",Studio,33 m²,"CZK 2,520",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,02. 03. 2022,154,381,505,689,441,367,584,600,445,518,New build,"CZK 15,520",Personal,Other,,,,C,,,,,,,,,
529719,"CZK 15,000",50.0666053,14.5132924,"Vyžlovská, Prague - Strašnice",1 bedroom with open-plan kitchen,41 m²,"CZK 3,500",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,222,381,"1,432",375,364,444,92,726,158,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,District heating,Overall,C,,Middle floor,,,,,,,
707127,"CZK 11,500",50.056675,14.4689133,"U Plynárny, Prague - Michle",Studio,33 m²,"CZK 2,508",,3,No,No,No,No,No,No,No,01. 03. 2022,0,"1,097",153,"1,397",642,172,794,"1,002",105,,Good,"CZK 14,964",Personal,Other,,,,,,,,,"CZK 1,868",,,,
706901,"CZK 13,990",50.0452067,14.3329921,"Zázvorkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 3,516",,11,No,No,No,No,No,No,No,01. 03. 2022,184,182,100,210,84,203,419,162,393,143,Good,"CZK 16,000",Personal,Other,,,,,,,,,"CZK 2,118",,,,
708277,"CZK 15,000",50.0471,14.30405,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 3,953",Partially furnished,4,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,176,168,143,114,939,958,584,745,127,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
707123,"CZK 14,000",50.05468,14.52622,"Vladycká, Prague - Hostivař",Studio,33 m²,"CZK 3,080",Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,21. 02. 2022,317,805,171,768,465,809,"1,201",576,424,427,Excellent,"CZK 15,000",Personal,Brick building,,District heating,Overall,G,1 to 10 years years,Raised ground floor,,,,,,,
708972,"CZK 8,000",50.07408,14.4918,"Věšínova, Prague - Strašnice",1 bedroom,25 m²,"CZK 1,000",Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 04. 2022,189,310,136,76,210,90,198,520,530,247,Excellent,"CZK 8,000",Personal,Brick building,,,,G,,,,,,,,,
704847,"CZK 19,990",50.0678112,14.3414932,"Plzeňská, Prague - Motol",2 bedroom with open-plan kitchen,72 m²,"CZK 3,896",,1,No,No,No,No,No,No,No,01. 03. 2022,11,780,239,739,"1,414",801,939,,,,Good,"CZK 24,000",,Other,,,,,,,,,"CZK 3,353",,,,
708741,"CZK 11,706",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,32 m²,"CZK 2,221",,1,No,No,No,No,No,No,No,17. 03. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,Good,"CZK 13,927",Personal,Other,,,,,,,,,"CZK 1,756",,,,
704714,"CZK 14,500",50.1079046,14.5464423,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,56 m²,"CZK 5,034",,1,No,No,No,No,No,No,No,01. 03. 2022,47,825,82,844,397,816,555,419,"1,060",533,Good,"CZK 21,128",Personal,Other,,,,,,,,,"CZK 2,294",,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,G,,,,,,,,,
74022,"CZK 19,000",50.0493268,14.4825161,Prague - Záběhlice,3 bedroom,67 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,No,No,No,01. 04. 2022,86,477,65,490,178,"1,241",422,365,921,309,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
527124,"CZK 17,000",50.0655687,14.4278338,"Oldřichova, Prague - Nusle",1 bedroom,34 m²,"CZK 2,950",Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,242,875,155,452,120,300,585,696,417,246,Excellent,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,,
140674,"CZK 13,000",50.0715118,14.4692524,Prague - Vršovice,1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Partially furnished,6,No,No,No,No,No,No,No,01. 04. 2022,129,503,233,371,218,246,272,149,730,198,,"CZK 17,000",Personal,Brick building,,District heating,,G,,Top floor,,,,,,,
618506,"CZK 17,000",50.101962,14.443915,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,63 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,184,309,94,554,131,275,269,421,550,115,Excellent,"CZK 17,000",Personal,Brick building,,Electric boiler,Overall,D,,,,,,,,,
708041,"CZK 33,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,99 m²,CZK 133,Furnished,14,No,Yes,Yes,No,Yes,Yes,No,11. 04. 2022,,,,,,,,,,,Excellent,"CZK 67,000",Personal,Other,Premium materials and solutions,,,A,1 to 10 years years,Top floor,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,1405,
707732,"CZK 19,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,48 m²,CZK 133,Furnished,5,No,Yes,Yes,No,Yes,Yes,No,11. 04. 2022,,,,,,,,,,,Excellent,"CZK 38,600",Personal,Other,,,,A,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,513,
672978,"CZK 19,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,CZK 133,Furnished,4,No,Yes,Yes,No,Yes,Yes,No,11. 04. 2022,,,,,,,,,,,New build,"CZK 38,600",Personal,Other,Premium materials and solutions,,,A,1 to 10 years years,Middle floor,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,410,
684383,"CZK 17,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,50 m²,CZK 133,Unfurnished,6,No,Yes,Yes,No,Yes,Yes,No,08. 04. 2022,,,,,,,,,,,Excellent,"CZK 35,000",Personal,Other,Premium materials and solutions,,,A,1 to 10 years years,Middle floor,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,605,
708954,"CZK 14,167",50.05667,14.46891,"U Plynárny, Prague - Michle",Studio,38 m²,"CZK 2,681",,1,No,No,No,No,No,No,No,01. 04. 2022,0,"1,097",153,"1,397",642,172,794,"1,002",105,,Good,"CZK 16,848",Personal,Other,,,,,,,,,"CZK 2,125",,,,
708953,"CZK 12,000",50.05787,14.42592,"Doudova, Prague - Podolí",1 bedroom,36 m²,CZK 800,Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,241,512,45,491,272,458,509,414,278,237,Excellent,"CZK 12,800",Personal,Brick building,,,,G,,,,,,,,,
708951,"CZK 16,176",50.0304313,14.5340501,"Steinerova, Prague - Háje",1 bedroom,60 m²,"CZK 2,287",,12,No,No,No,No,No,No,No,01. 04. 2022,130,272,154,198,351,500,232,347,560,259,Good,"CZK 18,463",Personal,Other,,,,,,,,,"CZK 2,426",,,,
495904,"CZK 15,300",50.1160791,14.4949329,"Prosecká, Prague - Prosek",Studio,48 m²,"CZK 2,900",Furnished,1,No,Yes,Yes,No,No,Yes,Yes,,208,"1,054",451,445,114,441,173,248,700,430,New build,"CZK 19,400",Personal,Brick building,,District heating,,,1 to 10 years years,Ground floor,Yes,27 m²,,,,,
693574,"CZK 9,500",50.08744,14.46328,"Jeseniova, Prague - Žižkov",Studio,43 m²,"CZK 3,500",Partially furnished,,No,No,Yes,No,No,Yes,No,20. 03. 2022,183,616,75,373,121,551,521,637,507,400,Excellent,"CZK 19,000",Personal,Brick building,,,,G,,,,,,,,,
708949,"CZK 14,118",50.0882812,14.4579809,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,"CZK 4,516",,4,No,No,No,No,No,No,No,01. 04. 2022,217,246,152,307,105,180,308,479,161,418,Good,"CZK 18,634",Personal,Other,,,,,,,,,"CZK 2,118",,,,
708947,"CZK 11,765",50.0793089,14.4341077,"Španělská, Prague - Vinohrady",Studio,24 m²,"CZK 1,873",,1,No,No,No,No,No,No,No,01. 04. 2022,148,452,187,402,165,154,377,377,596,750,Good,"CZK 13,638",,Other,,,,,,,,,"CZK 1,765",,,,
