Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Renovation,Kindergarten,Sports field,Playground,Developer name,Project name,Kód jednotky,Administration fee
696244,"CZK 49,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,118 m²,"CZK 6,000","CZK 55,000",Personal,Brick building,,Partially furnished,4,No,Yes,No,No,Yes,Yes,No,01. 01. 2022,,,,,,D,209,273,39,272,113,301,142,,267,694,169,,,,
698416,"CZK 20,500",50.0940766,14.4586881,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,70 m²,CZK 400,"CZK 41,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,01. 04. 2022,over 50 years years,Premium materials and solutions,Other,Middle floor,,B,220,870,38,480,171,343,137,Overall,"1,216",394,179,,,,
356468,"CZK 11,000",50.0690543,14.409239,"Svornosti, Prague - Smíchov",1 bedroom,,47 m²,CZK 420,"CZK 22,000",Other,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,,,,,,,,304,844,278,320,133,547,873,,"1,208",641,345,,,,
697629,"CZK 19,000",50.1105266,14.4468974,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,200","CZK 38,000",Personal,Low-energy building,,Partially furnished,3,No,No,No,Yes,No,Yes,Yes,17. 01. 2022,,,,,,G,101,899,288,832,410,494,272,,"1,259",726,240,,,,
698447,"CZK 16,530",50.09815,14.39999,"Dejvická, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 1,560","CZK 36,180",Personal,Brick building,,Unfurnished,5,No,No,Yes,No,No,Yes,No,15. 01. 2022,,,,,,C,190,341,67,23,21,247,162,,743,382,111,,,,
562443,"CZK 19,500",50.0249937,14.5179966,"Modletická, Prague - Chodov",2 bedroom with open-plan kitchen,,73 m²,"CZK 4,000","CZK 19,500",Personal,Prefab concrete building,,Partially furnished,10,Yes,No,No,Yes,No,Yes,No,01. 03. 2022,,Premium materials and solutions,District heating,Middle floor,,,280,"1,126",262,"1,144",172,494,391,Overall,635,"1,240",79,,,,
698442,"CZK 28,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,88 m²,CZK 133,"CZK 57,000",Personal,Other,Yes,Furnished,8,No,Yes,Yes,No,Yes,Yes,No,26. 01. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,,A,,,,,,,,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,808,
693718,"CZK 16,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,000","CZK 32,000",Personal,Brick building,,Furnished,8,No,No,No,No,No,Yes,No,Ihned,,Premium materials and solutions,,Middle floor,,G,245,774,94,784,270,100,302,Overall,359,458,179,,,,
698428,"CZK 14,530",50.07405,14.41767,"Václavská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,200","CZK 29,060",Personal,Brick building,,Partially furnished,5,No,No,No,No,No,Yes,No,07. 01. 2022,,,,,,G,123,267,50,115,85,152,261,,534,737,235,,,,
698437,"CZK 13,500",50.12662,14.41972,"Hnězdenská, Prague - Troja",Studio,New build,37 m²,"CZK 3,300","CZK 16,000",Personal,Brick building,,Furnished,5,No,No,No,Yes,No,No,No,01. 02. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,G,304,228,253,298,122,272,739,Interior,892,"1,291",400,,,,
630402,"CZK 18,000",50.091873,14.442369,"Prvního Pluku, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,000","CZK 18,000",Personal,Brick building,,,2,No,No,No,No,No,No,No,12. 10. 2020,,,,,,C,192,392,135,191,42,165,379,,914,277,300,,,,
589941,"CZK 19,000",50.105895,14.387305,"Božkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,,,Gas boiler,,,G,214,"1,339",217,783,140,181,244,Interior,425,797,246,,,,
518405,"CZK 14,900",50.043818359566,14.446695259277,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,51 m²,"CZK 3,300","CZK 30,000",Personal,Brick building,,Furnished,4,No,No,Yes,No,No,No,No,26. 02. 2022,30 to 50 years years,Standard materials and solutions,Central heating,Top floor,,G,99,431,104,161,99,194,107,Bathroom unit,260,870,329,,,,
591693,"CZK 17,000",50.078106,14.440722,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 4,000","CZK 21,000",Cooperative,Brick building,,Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2020,,,,Top floor,,G,210,525,251,116,106,327,127,,359,218,559,,,,
672188,"CZK 22,000",50.00133,14.43075,"Pertoldova, Prague - Modřany",3 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 4,000","CZK 26,000",Personal,Prefab concrete building,,Partially furnished,6,No,No,Yes,Yes,Yes,Yes,No,13. 07. 2021,,,,,,G,319,"1,433",760,133,179,"1,234",309,,,,,,,,
679675,"CZK 19,500",50.08528,14.3715,"Pod Drinopolem, Prague - Břevnov",2 bedroom,Excellent,45 m²,"CZK 3,000","CZK 22,500",Cooperative,Brick building,,Furnished,2,No,No,No,No,Yes,Yes,No,15. 12. 2021,,,District heating,,,G,190,632,356,446,148,308,336,Interior,168,614,496,,,,
686139,"CZK 16,700",50.12973,14.4333,"Bukolská, Prague - Bohnice",3 bedroom,Excellent,75 m²,"CZK 5,300","CZK 25,000",Personal,Prefab concrete building,,Furnished,3,No,No,No,Yes,Yes,Yes,No,01. 11. 2021,,,,,,A,319,192,454,"1,262",189,941,514,,170,369,112,,,,
689498,"CZK 27,495",50.0746503,14.439294,"Blanická, Prague - Vinohrady",2 bedroom,,90 m²,"CZK 9,165",,,,,Furnished,4,No,No,No,No,No,Yes,No,31. 01. 2022,,,,,,,83,392,96,325,138,397,121,,465,650,613,,,,
129979,"CZK 18,500",50.0775642,14.4239107,"Školská, Prague - Nové Město",2 bedroom,,70 m²,"CZK 4,000","CZK 37,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,16. 01. 2022,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,173,601,24,304,52,294,218,Interior,354,350,291,,,,
529719,"CZK 15,000",50.0666053,14.5132924,"Vyžlovská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,,Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,,,District heating,Middle floor,,C,222,381,"1,432",375,364,444,92,Overall,726,158,,,,,
682110,"CZK 14,900",50.07873,14.42274,"Navrátilova, Prague - Nové Město",1 bedroom,Excellent,51 m²,"CZK 1,050","CZK 25,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,06. 01. 2022,,Premium materials and solutions,Other,Middle floor,,G,147,579,130,151,13,290,233,Overall,564,561,501,,,,
698066,"CZK 1,200",50.08159,14.42553,"Vodičkova, Prague - Nové Město",Other,Good,20 m²,CZK 300,,Other,Other,,Furnished,5,No,No,No,No,No,No,No,05. 01. 2022,,,,Top floor,,G,16,375,196,0,13,11,256,,877,148,402,,,,
698429,"CZK 17,000",50.04129,14.5575,"Livornská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,,Furnished,3,No,No,Yes,Yes,Yes,Yes,No,01. 04. 2022,,,,,,B,290,331,193,199,210,209,422,,374,522,96,,,,
685511,"CZK 24,000",50.10527,14.45434,"U Průhonu, Prague - Holešovice",3 bedroom,Excellent,85 m²,"CZK 1,000","CZK 24,000",Personal,Brick building,,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,03. 01. 2022,,,Gas boiler,Middle floor,,C,129,553,64,366,46,319,592,Overall,818,301,322,,,,
698426,"CZK 18,500",50.0891,14.48368,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 3,500","CZK 37,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,,,,,,B,452,809,494,570,209,612,436,,304,301,60,,,,
698424,"CZK 8,000",50.1007389,14.4174609,"Jana Zajíce, Prague - Bubeneč",Studio,,24 m²,"CZK 2,800","CZK 10,800",Personal,Brick building,,,1,No,No,No,No,No,No,No,,,,,,,,106,491,247,370,93,576,259,,166,192,,,,,
698423,"CZK 9,000",50.11853,14.46926,"Davídkova, Prague - Libeň",1 bedroom,Good,36 m²,CZK 500,"CZK 9,000",Personal,Brick building,,Unfurnished,-1,No,No,No,No,No,No,No,10. 01. 2022,,,,,,G,144,856,321,"1,207",279,457,585,,889,"1,323",664,,,,
622343,"CZK 11,500",50.07051,14.398989,"Mrázovka, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,35 m²,CZK 830,"CZK 11,500",Personal,Brick building,,Partially furnished,,No,Yes,No,No,No,No,No,01. 01. 2022,,,Electric boiler,Ground floor,,G,341,270,263,258,237,319,83,Overall,738,701,220,,,,
556476,"CZK 14,000",50.0950058,14.3568497,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom,Excellent,50 m²,"CZK 4,700","CZK 20,000",Personal,Brick building,,Furnished,3,No,No,Yes,No,No,No,No,01. 12. 2021,,,District heating,,,,384,477,304,456,354,303,240,Interior,581,"1,122",162,,,,
695101,"CZK 16,500",50.0672845,14.399704,"U Nikolajky, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,74 m²,CZK 600,"CZK 33,600",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,No,No,01. 01. 2022,,,,,,G,76,191,4,501,153,253,165,,367,629,137,,,,
661947,"CZK 13,950",50.10207,14.50734,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,950","CZK 19,900",Personal,Other,,Furnished,2,No,No,No,No,Yes,Yes,No,28. 12. 2021,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,G,86,"1,260",369,860,414,742,371,Overall,"1,187","1,377",781,,,,
573125,"CZK 9,000",50.0295549,14.4496702,"Štúrova, Prague - Krč",Studio,,19 m²,"CZK 2,000","CZK 10,000",Personal,Prefab concrete building,,Unfurnished,11,No,No,No,No,No,No,No,,,,,,,D,312,"1,483",0,0,761,"1,031","1,357",,748,569,,,,,
698331,"CZK 17,000",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",2 bedroom,Excellent,66 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,Yes,No,17. 01. 2022,,,,,,C,51,235,42,74,4,202,262,,428,550,377,,,,
694496,"CZK 13,000",50.03828,14.33141,"Jaroslava Foglara, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,000",,Other,Brick building,,Furnished,2,Yes,No,No,No,Yes,No,No,01. 02. 2022,,,,,,C,469,"1,012",503,983,405,622,709,,865,518,274,,,,
666197,"CZK 7,000",50.07777,14.40156,"Holečkova, Prague - Smíchov",Studio,Excellent,20 m²,"CZK 3,000","CZK 5,000",Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,19. 11. 2021,,,Other,Ground floor,,G,250,452,257,471,168,398,672,Interior,880,700,311,,,,
588123,"CZK 24,500",50.075306,14.41547,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 28,500",Cooperative,Brick building,,Furnished,,No,No,No,No,No,No,No,01. 02. 2022,30 to 50 years years,Standard materials and solutions,Gas boiler,Ground floor,,G,117,263,234,291,45,337,175,Interior,523,739,462,,,,
632222,"CZK 21,500",50.034063,14.535661,"Nešporova, Prague - Háje",2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,000","CZK 24,500",Personal,Prefab concrete building,,Furnished,5,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,,,,,,G,207,483,357,525,324,700,396,,266,356,199,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,109 m²,"CZK 6,000","CZK 53,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,,,,,,D,209,273,39,272,113,301,142,,267,694,169,,,,
619711,"CZK 15,000",50.072044,14.454413,"Ruská, Prague - Vršovice",1 bedroom,Excellent,28 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,01. 02. 2022,,,,,,G,273,751,108,528,66,526,240,,296,440,267,,,,
651223,"CZK 32,500",50.070006,14.381292,"Hlaváčkova, Prague - Košíře",3 bedroom with open-plan kitchen,Excellent,91 m²,"CZK 4,000","CZK 36,500",Personal,Other,,Furnished,6,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,,,,,,G,149,470,66,776,196,883,203,,703,"1,101",434,,,,
698419,"CZK 15,750",50.0862376,14.4435427,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,,90 m²,"CZK 5,250",,,,,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,,,,,,,482,754,346,457,298,741,433,,473,526,783,,,,
698418,"CZK 17,500",50.08225,14.49446,"Chotutická, Prague - Malešice",2 bedroom,Excellent,56 m²,"CZK 3,800","CZK 20,000",Personal,Prefab concrete building,,Furnished,4,No,No,Yes,No,Yes,Yes,No,10. 01. 2022,,,,,,G,273,524,85,567,569,524,404,,289,622,274,,,,
670897,"CZK 13,000",50.06129,14.43673,"Táborská, Prague - Nusle",Studio,Excellent,40 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,No,No,10. 01. 2022,,,,,,D,13,703,5,541,14,462,303,,601,245,182,,,,
593112,"CZK 9,999",50.134812,14.505781,"Tupolevova, Prague - Letňany",Studio,New build,25 m²,"CZK 2,500","CZK 10,000",Personal,Brick building,Yes,Furnished,2,Yes,No,No,No,No,Yes,No,26. 02. 2021,1 to 10 years years,,District heating,Middle floor,,B,49,946,120,230,247,424,242,,462,67,232,,,,
559916,"CZK 10,500",50.072613,14.3916175,Prague - Smíchov,1 bedroom,Good,46 m²,CZK 485,"CZK 22,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,07. 01. 2022,over 50 years years,Standard materials and solutions,Other,Middle floor,,,212,"1,054",142,745,111,872,231,Overall,876,"1,084",101,,,,
692093,"CZK 9,500",50.0701182,14.4578694,"Madridská, Prague - Vršovice",Studio,Excellent,32 m²,"CZK 1,800","CZK 15,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,09. 01. 2022,,,,,,G,192,445,113,222,68,220,202,,164,520,123,,,,
698415,"CZK 13,000",50.08031,14.45875,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 2,500","CZK 13,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,No,07. 01. 2022,,,,,,G,313,599,416,438,0,416,557,,433,598,227,,,,
629719,"CZK 32,000",50.071553,14.410305,"Hořejší Nábřeží, Prague - Smíchov",3 bedroom,Excellent,93 m²,"CZK 2,000","CZK 32,000",Personal,Brick building,,Furnished,1,No,No,No,No,No,Yes,No,07. 01. 2022,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,G,283,734,100,219,210,449,716,,850,773,333,,,,
686320,"CZK 22,000",50.09314,14.45965,"Kubova, Prague - Karlín",2 bedroom,Good,60 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,07. 01. 2022,,,,,,G,356,980,203,581,238,444,101,,"1,170",495,26,,,,
686324,"CZK 24,000",50.0762,14.40725,"Zborovská, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,,Furnished,6,No,No,No,No,No,Yes,No,17. 01. 2022,,,,,,G,131,142,272,242,15,278,46,,984,911,359,,,,
698413,"CZK 19,000",50.07994,14.40452,"Újezd, Prague - Malá Strana",2 bedroom with open-plan kitchen,Good,79 m²,"CZK 4,500","CZK 19,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,,,,,,G,75,94,156,268,5,115,254,,521,342,240,,,,
652153,"CZK 7,900",50.071528,14.430216,"Fügnerovo náměstí, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 4,100","CZK 3,000",Personal,Brick building,,Furnished,3,No,No,No,No,Yes,Yes,Yes,07. 01. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,C,210,499,175,346,159,239,220,Overall,429,661,519,,,,
623917,"CZK 9,950",50.071962,14.432714,"Koubkova, Prague - Vinohrady",Small studio,New build,20 m²,"CZK 2,950","CZK 12,900",Personal,Brick building,,Furnished,3,Yes,No,No,No,No,Yes,Yes,05. 07. 2021,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,G,155,283,79,285,75,329,300,Overall,213,645,732,,,,
695198,"CZK 13,000",50.1045735,14.5472988,Prague - Hloubětín,1 bedroom,Excellent,52 m²,"CZK 4,000","CZK 13,000",Cooperative,Prefab concrete building,,,,Yes,No,No,No,No,No,No,Ihned,,,,,,C,234,780,129,798,549,849,137,,665,844,84,,,,
618545,"CZK 6,450",49.984797,14.364209,"Vrážská, Prague - Radotín",Studio,Excellent,25 m²,"CZK 2,450","CZK 8,900",Personal,Other,,Furnished,,No,No,No,No,Yes,Yes,No,24. 07. 2020,1 to 10 years years,Standard materials and solutions,Central heating,Ground floor,,G,55,616,36,12,175,50,572,Interior,621,438,339,,,,
598549,"CZK 26,000",50.091983,14.43848,"Pobřežní, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,88 m²,"CZK 3,500","CZK 30,000",Cooperative,Brick building,,Furnished,3,No,No,Yes,No,No,No,No,21. 02. 2022,1 to 10 years years,Standard materials and solutions,Electric boiler,Middle floor,,D,144,519,224,117,121,116,688,Interior,694,188,722,,,,
686568,"CZK 18,000",50.07386,14.41527,"Gorazdova, Prague - Nové Město",Studio,New build,26 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,06. 01. 2022,,,,,,E,105,431,45,391,67,341,472,,466,787,541,,,,
696701,"CZK 16,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,New build,38 m²,"CZK 4,000","CZK 16,000",Personal,Prefab concrete building,,Unfurnished,5,No,No,Yes,Yes,Yes,Yes,Yes,20. 12. 2021,1 to 10 years years,Premium materials and solutions,District heating,,,B,381,810,423,623,137,666,490,,358,355,113,,,,
449174,"CZK 14,500",50.1307178,14.4952179,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,,55 m²,"CZK 4,500",,Personal,Brick building,,Furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,,,,,,,497,"1,068",277,"1,044",732,632,567,,546,"1,313",105,,,,
144526,"CZK 21,500",50.1021835,14.4254651,"Malířská, Prague - Bubeneč",2 bedroom,,65 m²,"CZK 4,000","CZK 21,500",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,,1 to 10 years years,Standard materials and solutions,Other,Middle floor,,B,356,414,106,342,237,164,255,Interior,146,322,,,,,
683931,"CZK 20,160",50.0631412,14.4044623,"Radlická, Prague - Smíchov",Studio,,35 m²,"CZK 6,720",,,,,Furnished,2,No,No,No,No,No,No,No,08. 01. 2022,,,,,,,28,453,78,852,18,206,643,,616,794,538,,,,
648981,"CZK 12,000",50.047402,14.448066,"Přímětická, Prague - Michle",1 bedroom,Excellent,35 m²,"CZK 3,000","CZK 10,000",Cooperative,Prefab concrete building,,Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,,,,,,G,247,632,188,178,167,220,231,,736,633,328,,,,
693459,"CZK 14,000",50.07099,14.44582,"Kozácká, Prague - Vršovice",Studio,Excellent,35 m²,"CZK 2,000","CZK 32,000",Personal,Brick building,,Furnished,2,Yes,No,Yes,No,No,Yes,No,24. 11. 2021,,,,,,G,194,633,138,583,13,694,553,,394,370,160,,,,
639990,"CZK 14,500",50.124595,14.450716,"Služská, Prague - Kobylisy",2 bedroom,Excellent,67 m²,"CZK 3,000","CZK 29,000",Cooperative,Brick building,,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,20. 11. 2020,,,,,,G,149,"1,061",117,215,410,370,467,,622,"1,269",39,,,,
697032,"CZK 15,000",50.0981894,14.3985813,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,500","CZK 15,000",Personal,Brick building,,Furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,,,,,,G,261,202,123,105,108,218,300,,604,484,278,,,,
644651,"CZK 13,500",50.13575,14.55461,"Letců, Prague - Kbely",2 bedroom,Excellent,55 m²,"CZK 2,500","CZK 12,500",Cooperative,Brick building,,Unfurnished,,No,No,Yes,No,No,No,No,01. 02. 2022,,Standard materials and solutions,,Raised ground floor,,G,233,764,293,546,805,"1,020",416,,"1,108",33,,,,,
691729,"CZK 14,500",50.0470652,14.552277,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 3,000","CZK 40,000",Personal,Prefab concrete building,,Partially furnished,1,No,Yes,No,No,No,Yes,Yes,15. 11. 2021,,,Central heating,,,C,253,945,169,"1,160",256,848,813,,663,306,554,,,,
436381,"CZK 8,000",50.035351,14.5098249,"Šperlova, Prague - Chodov",1 bedroom,,35 m²,CZK 500,"CZK 8,500",Personal,Brick building,,Partially furnished,1,Yes,Yes,No,No,Yes,No,No,,1 to 10 years years,Premium materials and solutions,,,,,167,514,180,"1,490",387,679,466,,480,472,405,,,,
689345,"CZK 24,000",50.0667103,14.4200265,"Neklanova, Prague - Vyšehrad",2 bedroom,,79 m²,"CZK 8,000",,,,,Furnished,5,No,No,No,No,No,Yes,No,08. 01. 2022,,,,,,,219,"1,173",188,214,98,251,182,,487,414,184,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,30 m²,"CZK 8,693",,,,,Furnished,5,No,No,No,No,No,Yes,Yes,01. 02. 2022,,,,,,,109,421,13,160,21,228,518,,"1,364",384,467,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,,30 m²,"CZK 6,420",,,,,Furnished,3,No,No,No,No,No,Yes,Yes,01. 02. 2022,,,,,,,236,686,234,408,154,248,547,,510,133,319,,,,
696908,"CZK 30,000",50.0862376,14.4435427,"Řehořova, Prague - Žižkov",4 bedroom,,120 m²,"CZK 10,000",,,,,Furnished,6,No,Yes,No,No,No,Yes,No,21. 02. 2022,,,,,,,482,754,346,457,298,741,433,,473,526,783,,,,
457293,"CZK 8,700",50.0771215,14.4637885,"Hradecká, Prague - Vinohrady",Studio,Excellent,31 m²,"CZK 1,900","CZK 17,000",Other,Brick building,,Furnished,1,No,No,No,No,No,No,No,,,Premium materials and solutions,Central heating,,,,188,109,35,215,44,285,236,Overall,614,281,235,,,,
697473,"CZK 27,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,80 m²,"CZK 9,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,,,,,,149,274,60,441,20,421,59,,552,690,457,,,,
327531,"CZK 8,000",50.1058107,14.4526408,"Na Maninách, Prague - Holešovice",1 bedroom,Good,38 m²,"CZK 4,100","CZK 24,200",Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,07. 01. 2022,,Standard materials and solutions,,Middle floor,,,203,493,139,305,62,258,453,,756,240,193,,,,
