Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,PENB,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
435606,"CZK 14,000",50.0823858,14.4157163,Prague - Staré Město,Studio,29 m²,"CZK 2,950",Furnished,3,No,No,No,No,No,Yes,No,04. 04. 2022,444,800,88,451,107,493,471,666,393,382,,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
499094,"CZK 17,000",50.0708431,14.4501547,"Charkovská, Prague - Vršovice",2 bedroom with open-plan kitchen,76 m²,"CZK 1,600",Unfurnished,4,No,No,No,No,No,No,No,,135,648,146,195,73,510,187,447,378,363,Excellent,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,,
494698,"CZK 11,000",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,33 m²,"CZK 3,644",Furnished,8,Yes,No,No,No,No,Yes,No,01. 04. 2021,101,643,176,946,292,77,207,699,228,207,Excellent,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,,G,Overall,,,,,,,,
709998,"CZK 20,000",50.07626,14.45352,"Slezská, Prague - Vinohrady",2 bedroom,55 m²,"CZK 4,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,10. 03. 2022,170,234,196,156,20,171,81,443,821,310,Good,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,,
374295,"CZK 14,250",50.0464847,14.4619804,"Na úlehli, Prague - Michle",2 bedroom,70 m²,"CZK 3,700",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,229,666,85,724,153,680,235,270,357,255,Excellent,"CZK 17,950",Personal,Brick building,Premium materials and solutions,,Middle floor,,Overall,over 50 years years,,,75 m²,,,,
694481,"CZK 9,500",50.04618,14.46108,"Podle Kačerova, Prague - Michle",Studio,30 m²,CZK 750,Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,148,616,20,674,102,587,341,347,306,190,Good,"CZK 9,500",Personal,Brick building,,Electric boiler,Raised ground floor,G,Interior,,,,,,,,
709993,"CZK 18,000",50.11779,14.62196,"Otovická, Prague - Horní Počernice",2 bedroom with open-plan kitchen,75 m²,"CZK 6,000",Unfurnished,1,Yes,Yes,No,No,Yes,No,No,01. 04. 2022,156,927,428,266,459,848,321,258,,,Excellent,"CZK 18,000",Personal,Brick building,,,,G,,,,,,,,,
709968,"CZK 9,000",50.05766,14.57953,"U Lipové aleje, Prague - Dubeč",Studio,35 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,No,Yes,No,No,14. 03. 2022,246,980,395,283,"1,447","1,301",161,,,,Excellent,"CZK 25,000",Personal,Brick building,,,,A,,,,,,,,,
706911,"CZK 15,000",50.03934,14.32273,"Kakosova, Prague - Řeporyje",Studio,43 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,246,"1,135",780,964,603,"1,028",665,"1,075",672,112,New build,"CZK 30,000",Personal,Brick building,Standard materials and solutions,Central heating,,G,,1 to 10 years years,Yes,,,,,,
193776,"CZK 17,000",50.0903098,14.4743508,"Biskupcova, Prague - Žižkov",2 bedroom,49 m²,CZK 500,Furnished,2,No,No,No,No,No,Yes,No,21. 04. 2022,166,"1,038",161,232,43,143,294,359,331,393,,"CZK 34,000",Personal,Brick building,,,,,,,,,2000 m²,,,,
582426,"CZK 19,000",50.07266,14.477987,"Omská, Prague - Vršovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,000",Unfurnished,2,No,No,No,No,No,No,No,01. 05. 2022,222,213,331,458,208,260,156,189,588,435,New build,"CZK 20,000",Personal,Brick building,,Gas boiler,Middle floor,B,,,,,,,,,
707374,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,40 m²,"CZK 10,000",Furnished,2,Yes,No,No,No,No,No,No,12. 03. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,,
707341,"CZK 32,250",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,57 m²,"CZK 10,750",Furnished,5,No,No,No,No,No,Yes,No,12. 03. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,2,Yes,No,Yes,No,No,No,No,12. 03. 2022,75,523,33,158,86,70,139,60,409,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
707385,"CZK 19,425",50.084008861001,14.414631128311,"Boršov, Prague - Staré Město",Studio,25 m²,"CZK 6,475",Furnished,2,No,No,No,No,No,No,No,12. 03. 2022,151,761,53,417,7,404,559,561,517,251,,,,,,,,,,,,,,,,,
707343,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,73 m²,"CZK 13,250",Furnished,5,No,No,No,No,No,Yes,No,12. 03. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,,
707350,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,1,No,No,No,No,No,Yes,No,12. 03. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,45 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,129,59,413,154,169,20,560,497,952,785,Excellent,"CZK 30,000",Personal,Brick building,Standard materials and solutions,,,,,,,,,,,,
707817,"CZK 45,000",50.0795975,14.4273504,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,70 m²,"CZK 15,000",Furnished,4,No,No,No,No,No,Yes,No,23. 04. 2022,285,548,70,207,10,222,245,618,370,524,,,,,,,,,,,,,,,,,
707352,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,59 m²,"CZK 12,000",Furnished,-1,No,No,No,No,No,No,No,12. 03. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,,
709190,"CZK 15,319",50.1080609,14.4828384,"Nad Kolčavkou A, Prague - Libeň",Studio,32 m²,"CZK 5,106",Furnished,1,No,No,No,No,No,No,No,03. 05. 2022,420,741,425,495,194,893,285,624,454,365,,,,,,,,,,,,,,,,,
708824,"CZK 57,750",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,86 m²,"CZK 19,250",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,,,,,,
616116,"CZK 9,000",50.058906,14.496043,"Chmelová, Prague - Záběhlice",Small studio,21 m²,"CZK 2,000",,4,No,No,Yes,No,No,No,No,01. 05. 2022,264,618,300,821,537,323,452,830,366,144,Good,,Personal,Prefab concrete building,,,,A,,,,,,,,,
709778,"CZK 19,000",50.04106,14.32389,"Bellušova, Prague - Stodůlky",3 bedroom,82 m²,"CZK 3,200",Furnished,5,No,No,No,Yes,No,No,No,01. 04. 2022,301,832,638,587,628,603,419,623,395,136,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,Premium materials and solutions,District heating,,B,Overall,,,,,,,,
709959,"CZK 11,500",50.08141,14.36742,"U Ladronky, Prague - Břevnov",1 bedroom,33 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,09. 03. 2022,286,635,444,502,427,438,410,767,533,346,Excellent,"CZK 11,500",Personal,Brick building,,Gas boiler,,E,,,,,,,,,
709958,"CZK 15,800",50.03221,14.61024,"Václava Trojana, Prague - Uhříněves",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,14. 03. 2022,184,"1,142",309,"1,151",650,"1,096",667,"1,171",812,365,New build,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,,
704402,"CZK 15,500",50.0967609,14.359944,"K Lánu, Prague - Vokovice",2 bedroom,57 m²,,Furnished,2,Yes,No,No,No,No,No,No,10. 03. 2022,166,132,76,155,93,100,335,377,"1,265",219,Good,"CZK 20,000",Personal,Brick building,,District heating,,G,,,,,,,,,
709955,"CZK 23,000",50.0487803,14.429177049324,"K Sídlišti, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 5,700",Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,09. 03. 2022,127,"1,022",329,537,351,617,385,489,765,240,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
709952,"CZK 28,000",50.05162,14.40692,"Křížová, Prague - Smíchov",Other,117 m²,"CZK 5,500",Unfurnished,5,No,No,No,No,No,Yes,Yes,09. 03. 2022,153,583,454,"1,154","1,352",656,970,"1,254",,,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
708954,"CZK 14,167",50.05667,14.46891,"U Plynárny, Prague - Michle",Studio,38 m²,"CZK 2,681",,3,No,No,No,No,No,Yes,No,01. 04. 2022,0,"1,097",153,"1,397",642,172,794,"1,002",105,,Good,"CZK 16,848",Personal,Other,,,,,,,,"CZK 2,125",,,,,
709271,"CZK 15,000",50.0815959,14.4553439,"Radhošťská, Prague - Žižkov",2 bedroom,49 m²,"CZK 1,000",Furnished,5,Yes,No,Yes,No,No,Yes,No,05. 03. 2022,186,312,161,262,132,533,220,268,531,115,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
278611,"CZK 10,500",50.0711344,14.4097637,"Na Celné, Prague - Smíchov",Small studio,28 m²,,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,254,692,102,188,181,360,721,983,776,336,Excellent,"CZK 10,000",Personal,Brick building,Standard materials and solutions,Other,Ground floor,,,,,,,,,,
708390,"CZK 15,000",50.0830406,14.4543538,"Táboritská, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 2,800",Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,81,284,1,358,149,205,259,322,612,309,New build,"CZK 18,000",Personal,Brick building,,,,G,,,,,,,,,
141481,"CZK 25,000",50.0933162,14.5096046,Prague - Hrdlořezy,2 bedroom with open-plan kitchen,75 m²,"CZK 4,000",Unfurnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,91,282,490,257,"1,116",547,"1,289",927,98,,Excellent,"CZK 58,000",Personal,Brick building,Premium materials and solutions,Central heating,Top floor,G,,10 to 30 years years,,,,,,,
708938,"CZK 10,706",50.0501104,14.5465898,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 5,016",,7,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,271,269,294,275,118,704,235,586,174,,Good,"CZK 15,722",Personal,Other,,,,,,,,"CZK 1,606",,,,,
709940,"CZK 15,000",50.0423,14.55427,"Milánská, Prague - Horní Měcholupy",3 bedroom with open-plan kitchen,95 m²,"CZK 6,000",Partially furnished,5,Yes,No,Yes,Yes,Yes,Yes,No,21. 03. 2022,230,87,47,536,449,553,503,431,521,195,Excellent,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,Other,Middle floor,C,Overall,10 to 30 years years,,,,,,,
142125,"CZK 14,500",50.0110168,14.4503214,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,400,"1,076",405,552,"1,128",674,977,592,138,,Excellent,"CZK 29,000",Personal,Other,,District heating,Middle floor,C,Overall,,,,,,,,
708931,"CZK 14,935",50.056675,14.4689133,"U Plynárny, Prague - Michle",1 bedroom with open-plan kitchen,51 m²,"CZK 2,764",,1,No,No,No,No,No,Yes,No,01. 04. 2022,0,"1,097",153,"1,397",642,172,794,"1,002",105,,Good,"CZK 17,699",Personal,Other,,,,,,,,"CZK 2,845",,,,,
708933,"CZK 15,294",50.0883868,14.468265,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,940",,4,No,No,No,No,No,Yes,No,01. 04. 2022,58,601,90,27,70,180,273,347,293,390,Good,"CZK 20,234",Personal,Other,,,,,,,,"CZK 2,294",,,,,
708947,"CZK 11,765",50.0793089,14.4341077,"Španělská, Prague - Vinohrady",Studio,24 m²,"CZK 1,873",,1,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,148,452,187,402,165,154,377,377,596,750,Good,"CZK 13,638",,Other,,,,,,,,"CZK 1,765",,,,,
708951,"CZK 16,176",50.0304313,14.5340501,"Steinerova, Prague - Háje",1 bedroom,60 m²,"CZK 2,287",,12,No,Yes,No,No,No,Yes,No,01. 04. 2022,130,272,154,198,351,500,232,347,560,259,Good,"CZK 18,463",Personal,Other,,,,,,,,"CZK 2,426",,,,,
709263,"CZK 11,765",50.0212275,14.5243195,"Vodnická, Prague - Újezd u Průhonic",Studio,36 m²,"CZK 3,216",,2,Yes,No,Yes,No,No,Yes,No,04. 03. 2022,476,711,"1,379",244,939,474,"1,115","1,475",188,,Good,"CZK 14,981",Personal,Other,,,,,,,,"CZK 1,765",,,,,
642558,"CZK 27,000",50.085989,14.450022,"Dalimilova, Prague - Žižkov",2 bedroom with open-plan kitchen,56 m²,"CZK 2,900",Furnished,6,Yes,Yes,No,No,Yes,Yes,No,01. 04. 2022,201,328,174,335,112,296,40,351,40,677,Excellent,"CZK 29,900",Personal,Brick building,Premium materials and solutions,Gas boiler,Top floor,C,Overall,1 to 10 years years,,,,,,,
699392,"CZK 23,000",50.0372335,14.5076748,"Donovalská, Prague - Chodov",3 bedroom,95 m²,"CZK 3,251",,3,No,No,Yes,Yes,Yes,Yes,No,10. 01. 2022,91,842,183,263,420,425,414,258,142,,Good,"CZK 26,000",Personal,Other,,,,,,,,"CZK 3,565",,,,,
709243,"CZK 21,482",49.9657319,14.3850552,"Nad Starou pískovnou , Prague - Zbraslav",2 bedroom with open-plan kitchen,81 m²,"CZK 2,178",,4,Yes,No,Yes,No,No,No,No,04. 03. 2022,140,"1,373",296,345,449,398,408,188,,,Good,"CZK 24,560",Cooperative,Other,,,,,,,,"CZK 3,222",,,,,
709258,"CZK 18,824",50.0952883,14.5096955,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,158",,2,Yes,No,Yes,No,Yes,No,No,15. 03. 2022,234,545,699,509,"1,007",774,"1,324","1,137",307,,New build,"CZK 21,982",Personal,Other,,,,,,,,"CZK 2,824",,,,,
420093,"CZK 14,000",50.0906118,14.3482669,"Na Okraji, Prague - Veleslavín",2 bedroom,54 m²,"CZK 3,600",Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,229,186,263,453,189,298,346,151,493,173,,"CZK 30,000",Personal,Prefab concrete building,,,,,,,,,,,,,
709933,"CZK 16,000",50.10651,14.37298,"Menšíkovská, Prague - Dejvice",2 bedroom,52 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,10. 03. 2022,277,335,"1,320",151,475,455,676,210,238,,Excellent,"CZK 20,000",Personal,Brick building,,,,D,,,,,,,,,
704857,"CZK 12,802",50.0594205,14.4500825,"Nuselská, Prague - Michle",1 bedroom,36 m²,"CZK 1,947",,4,No,No,No,No,No,No,No,26. 01. 2022,51,760,54,167,28,730,214,387,732,216,Good,"CZK 16,369",Personal,Other,,,,,,,,"CZK 1,920",,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,27 m²,"CZK 3,200",Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,69,"1,240",280,57,704,788,"1,119",504,325,,Excellent,"CZK 22,000",Personal,Prefab concrete building,,District heating,,C,Interior,,,,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,120 m²,"CZK 8,000",Partially furnished,3,Yes,No,No,No,Yes,No,No,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,,"CZK 18,000",Personal,Prefab concrete building,,,Top floor,,,,,,,,,,
708784,"CZK 20,000",50.09088,14.42928,"Soukenická, Prague - Nové Město",1 bedroom,45 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,127,307,160,135,57,213,31,277,371,421,Good,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,,
708741,"CZK 11,706",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,32 m²,"CZK 2,221",,1,No,No,No,No,No,No,No,17. 03. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,Good,"CZK 13,927",Personal,Other,,,,,,,,"CZK 1,756",,,,,
594638,"CZK 21,000",50.103508,14.45511,"Dělnická, Prague - Holešovice",2 bedroom with open-plan kitchen,70 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,98,525,164,257,36,161,711,674,124,528,Excellent,"CZK 35,000",Personal,Brick building,Premium materials and solutions,District heating,Raised ground floor,G,Overall,,,,,,,,
707429,"CZK 17,000",50.072557244068,14.510263431311,"Michelangelova, Prague - Strašnice",1 bedroom with open-plan kitchen,58 m²,"CZK 4,500",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,191,"1,382",314,129,503,465,656,230,,,New build,"CZK 40,000",Personal,Low-energy building,Premium materials and solutions,District heating,,B,,1 to 10 years years,,,,,,,
709929,"CZK 15,000",50.04995,14.34762,"Seydlerova, Prague - Stodůlky",2 bedroom with open-plan kitchen,150 m²,"CZK 6,100",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,14. 03. 2022,215,514,9,89,32,196,225,63,"1,300",178,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
233789,"CZK 9,800",50.0725695,14.4606403,Prague - Vršovice,Studio,30 m²,"CZK 2,000",Partially furnished,,No,No,No,No,No,No,No,ihned,31,780,124,557,152,554,368,234,668,169,,"CZK 10,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,F,Overall,,,,,,,,
704639,"CZK 15,000",50.09454,14.45286,"Sokolovská, Prague - Karlín",1 bedroom,34 m²,"CZK 3,500",Partially furnished,5,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,58,410,85,137,20,218,572,"1,354",374,457,Excellent,"CZK 18,500",Cooperative,Brick building,Premium materials and solutions,Central heating,Middle floor,G,Interior,,,,4 m²,,,,
690553,"CZK 14,500",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom,31 m²,CZK 850,Partially furnished,4,No,No,No,No,No,Yes,No,10. 03. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 25,000",Personal,Other,Standard materials and solutions,Central heating,Middle floor,C,Overall,1 to 10 years years,,,,,,,
365867,"CZK 16,900",50.1142489,14.4696908,Prague - Libeň,1 bedroom with open-plan kitchen,42 m²,"CZK 2,388",Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,Personal,Brick building,,,,,,,,,,,,,
709922,"CZK 22,350",50.1148427,14.4750191,"V Zahradách, Prague - Libeň",1 bedroom with open-plan kitchen,67 m²,"CZK 7,450",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,03. 04. 2022,188,"1,403",485,"1,260",182,737,559,"1,425",906,405,,,,,,,,,,,,,,,,,
709921,"CZK 27,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 9,225",Furnished,3,No,No,No,No,No,Yes,No,13. 03. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
707732,"CZK 20,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,48 m²,CZK 133,Furnished,5,No,Yes,Yes,No,Yes,Yes,No,11. 04. 2022,,,,,,,,,,,Excellent,"CZK 40,600",Personal,Other,,,,A,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,513,
684383,"CZK 17,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,50 m²,CZK 133,Unfurnished,6,No,Yes,Yes,No,Yes,Yes,No,08. 04. 2022,,,,,,,,,,,Excellent,"CZK 35,000",Personal,Other,Premium materials and solutions,,Middle floor,A,,1 to 10 years years,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,605,
709918,"CZK 21,200",50.06979,14.44843,"Rybalkova, Prague - Vršovice",2 bedroom,85 m²,CZK 720,Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,245,770,240,349,148,352,333,449,421,216,Excellent,"CZK 21,200",Personal,Brick building,,,,G,,,,,,,,,
623090,"CZK 14,500",50.098557,14.377386,"Velvarská, Prague - Dejvice",1 bedroom with open-plan kitchen,53 m²,"CZK 2,400",Unfurnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,328,"1,163",244,806,202,633,"1,050",223,927,354,Good,"CZK 14,500",Personal,Brick building,,,Ground floor,G,Interior,,,,,,,,
487073,"CZK 17,000",50.0679582,14.3986123,"Ostrovského, Prague - Smíchov",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,,223,103,96,468,105,190,312,525,750,307,,"CZK 21,000",Personal,Brick building,,,,,,,,,,,,,
709913,"CZK 15,000",50.08224,14.44579,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,33 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,Yes,No,09. 03. 2022,516,522,154,549,6,228,263,353,679,300,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
683054,"CZK 30,000",50.0899,14.42658,"Benediktská, Prague - Staré Město",3 bedroom,110 m²,"CZK 1,000",Unfurnished,4,Yes,No,No,No,No,Yes,No,14. 02. 2022,141,133,97,123,0,261,179,161,266,246,Excellent,"CZK 60,000",Personal,Brick building,,,,G,,,,,,,,,
709174,"CZK 17,500",50.127542,14.4488589,"Košťálkova, Prague - Kobylisy",3 bedroom,68 m²,"CZK 1,800",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,07. 03. 2022,317,"1,400",230,555,211,229,789,353,"1,214",127,Excellent,"CZK 35,000",Personal,Prefab concrete building,Standard materials and solutions,,Middle floor,D,Overall,10 to 30 years years,,,,,,,
370527,"CZK 12,000",50.0517178,14.3473571,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,76,558,154,140,89,68,207,281,"1,229",158,,"CZK 32,000",Personal,Prefab concrete building,Standard materials and solutions,,Middle floor,,,,,,,,,,
297888,"CZK 25,000",50.083517,14.3681811,"Kutnauerovo náměstí, Prague - Břevnov",3 bedroom,80 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,226,463,115,154,116,293,261,414,360,477,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Raised ground floor,,Overall,1 to 10 years years,,,,,,,
709907,"CZK 14,000",50.07758,14.44215,"Budečská, Prague - Vinohrady",1 bedroom,48 m²,CZK 700,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,92,407,108,248,99,135,244,256,140,481,Good,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
186908,"CZK 25,000",50.0883417,14.4186341,"Maiselova, Prague - Josefov",2 bedroom,85 m²,CZK 500,Partially furnished,4,Yes,No,No,No,No,No,No,,194,243,183,334,2,456,311,576,37,557,Excellent,"CZK 25,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,,Interior,1 to 10 years years,,,,,,,
606350,"CZK 22,000",50.107541,14.447903,"Ortenovo Náměstí, Prague - Holešovice",2 bedroom,75 m²,"CZK 1,000",Partially furnished,3,No,No,No,No,No,Yes,No,09. 03. 2022,35,549,53,427,270,247,243,889,397,196,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,,,G,Overall,1 to 10 years years,,,,,,,
709894,"CZK 34,000",50.08543,14.45652,"Jeseniova, Prague - Žižkov",3 bedroom with open-plan kitchen,93 m²,"CZK 4,500",Furnished,3,No,Yes,No,No,No,Yes,No,11. 04. 2022,178,296,130,533,173,274,162,24,377,223,Excellent,,Personal,Brick building,,,,C,,,,,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,46 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,251,837,87,390,146,303,395,262,429,278,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
709223,"CZK 15,000",50.0209468,14.4421338,"Rabyňská, Prague - Kamýk",2 bedroom,60 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,Yes,No,04. 03. 2022,249,801,290,775,848,467,359,391,889,76,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
389966,"CZK 14,900",50.0757959,14.4544847,Prague - Vinohrady,1 bedroom with open-plan kitchen,50 m²,"CZK 1,900",Furnished,2,No,Yes,Yes,No,No,No,No,01. 07. 2021,61,333,90,188,77,225,27,584,688,201,Good,"CZK 30,000",Cooperative,Brick building,Premium materials and solutions,Other,Raised ground floor,G,Overall,1 to 10 years years,,,,,,,
709885,"CZK 11,000",50.10895,14.49978,"Bassova, Prague - Vysočany",1 bedroom,37 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,Yes,No,15. 03. 2022,165,250,164,240,103,251,512,471,437,286,Excellent,"CZK 11,000",Personal,Prefab concrete building,,,,C,,,,,,,,,
709327,"CZK 16,125",50.1138866,14.4798456,"U Pekařky, Prague - Libeň",Studio,30 m²,"CZK 5,375",Furnished,2,No,No,No,No,No,No,No,02. 04. 2022,185,178,"1,337",331,979,"1,134","1,351",938,317,,,,,,,,,,,,,,,,,,
709871,"CZK 11,500",50.0593868,14.2918632,"Nedašovská, Prague - Zličín",1 bedroom,40 m²,,Partially furnished,1,No,No,Yes,Yes,Yes,No,No,21. 03. 2022,185,745,927,918,104,"1,029",385,"1,333",345,362,Excellent,"CZK 11,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,,
709868,"CZK 25,000",50.06455,14.36044,"Na Výši, Prague - Košíře",3 bedroom,89 m²,"CZK 2,800",Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 04. 2022,179,996,"1,219",402,"1,112",732,271,426,321,,Excellent,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Raised ground floor,G,Overall,,,,135 m²,,,,
518142,"CZK 15,000",50.1561538,14.5187928,"Bermanova, Prague - Čakovice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,400",Unfurnished,2,Yes,No,No,No,Yes,Yes,Yes,ihned,309,769,44,52,"1,354",740,162,125,,,New build,"CZK 30,000",Personal,Brick building,,,,B,,,,,,,,,
173714,"CZK 11,900",50.1043889,14.5549776,"Hejtmanská, Prague - Kyje",1 bedroom,40 m²,"CZK 1,900",Furnished,1,No,No,No,No,No,No,No,25. 04. 2021,235,475,474,235,376,543,"1,136",731,545,,New build,"CZK 14,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Ground floor,A,Overall,1 to 10 years years,,,,,,,
