Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Heating,Total number of floors,Renovation,PENB,New building,Age,Design,Front garden,Administration fee,Developer name,Project name,Kód jednotky
707380,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3,No,No,No,No,No,No,No,29. 05. 2022,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,,,,,
168222,"CZK 7,000",50.0450408,14.4739278,"Severní IX, Prague - Záběhlice",Small studio,27 m²,"CZK 1,900",Furnished,1,Yes,No,No,No,No,No,No,,259,"1,134",267,221,370,"1,458",782,669,216,270,,"CZK 9,000",Personal,Brick building,,,,,,,,,,,,
496859,"CZK 18,000",50.0562016,14.3484456,Prague - Jinonice,1 bedroom with open-plan kitchen,53 m²,"CZK 3,834",Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,305,"1,121",449,817,603,599,470,705,78,,New build,"CZK 18,000",Personal,Brick building,,,,B,Yes,,,,,,,
712080,"CZK 14,990",50.04684,14.44859,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,41 m²,"CZK 1,637",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,191,585,180,225,193,267,184,801,586,282,Excellent,"CZK 30,000",Personal,Prefab concrete building,District heating,Middle floor,,G,,,,,,,,
712834,"CZK 10,000",50.11056,14.5041,"Prouzova, Prague - Vysočany",Small studio,30 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,Yes,No,No,10. 04. 2022,91,311,66,207,108,271,165,494,286,262,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
712827,"CZK 13,900",50.01301,14.517,"Pod Vsí, Prague - Šeberov",1 bedroom with open-plan kitchen,44 m²,CZK 800,Partially furnished,2,Yes,No,Yes,No,No,No,Yes,24. 04. 2022,317,578,417,532,"1,078",354,,,,,Excellent,"CZK 27,800",Personal,Brick building,,,,G,,,,,,,,
712831,"CZK 14,500",50.07631,14.64919,"Račiněveská, Prague - Újezd nad Lesy",1 bedroom with open-plan kitchen,38 m²,"CZK 2,700",Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 05. 2022,455,497,201,"1,008",267,408,675,864,697,,Excellent,"CZK 29,000",Personal,Brick building,Gas boiler,Middle floor,Interior,G,,1 to 10 years years,,,,,,
545164,"CZK 12,500",50.1105294,14.4507429,Prague - Holešovice,Studio,22 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,42,972,494,784,474,571,428,"1,247",701,348,New build,"CZK 12,500",Personal,Brick building,Central heating,Middle floor,,,Yes,1 to 10 years years,Premium materials and solutions,,,,,
639768,"CZK 14,900",50.105523,14.477794,"Pod Kotlaskou, Prague - Libeň",2 bedroom,77 m²,"CZK 3,293",Furnished,3,No,No,Yes,No,No,Yes,No,05. 07. 2021,169,438,221,438,118,390,487,194,461,156,Excellent,"CZK 19,000",Personal,Brick building,Electric boiler,Middle floor,Overall,G,,,,,,,,
576216,"CZK 31,000",50.0737075,14.4374755,"Uruguayská, Prague - Vinohrady",3 bedroom,104 m²,CZK 900,Partially furnished,1,Yes,No,No,No,No,Yes,No,04. 04. 2022,193,394,107,354,76,271,273,479,833,674,Excellent,"CZK 31,000",Personal,Brick building,Electric boiler,Middle floor,Overall,G,,,Premium materials and solutions,,,,,
530111,"CZK 15,000",50.0069043,14.4296917,"Vitošská, Prague - Modřany",3 bedroom,75 m²,"CZK 3,500",Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,11. 04. 2022,82,973,349,962,210,"1,046",512,194,478,87,,"CZK 30,000",Personal,Prefab concrete building,District heating,,,D,,,,,,,,
707297,"CZK 39,600",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,46 m²,"CZK 13,200",Furnished,2,No,No,No,No,No,No,No,23. 04. 2022,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,,,,,,
539704,"CZK 22,000",50.0671146,14.5037186,Prague - Strašnice,2 bedroom,75 m²,"CZK 3,000",Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 03. 2022,259,"1,403",423,"1,079",297,527,337,330,"1,102",173,,"CZK 44,000",Personal,Brick building,,,,E,,,,,,,,
661945,"CZK 20,950",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,54 m²,"CZK 3,950",Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,16. 01. 2022,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,New build,"CZK 39,990",Personal,Brick building,,,,A,Yes,1 to 10 years years,,,,,,
707249,"CZK 51,225",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 17,075",Furnished,4,No,No,No,No,No,Yes,Yes,11. 04. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
710179,"CZK 47,025",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,64 m²,"CZK 15,675",Furnished,3,Yes,Yes,No,No,No,Yes,No,11. 05. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,
244227,"CZK 7,000",50.0888925,14.4603288,"Koněvova, Prague - Žižkov",Small studio,27 m²,"CZK 2,000",Unfurnished,,No,No,No,No,No,No,No,04. 04. 2022,37,424,269,320,25,358,486,656,174,472,New build,"CZK 9,000",Personal,Brick building,Central heating,Ground floor,Overall,,Yes,1 to 10 years years,Standard materials and solutions,,,,,
709824,"CZK 39,971",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,56 m²,"CZK 13,324",Furnished,1,No,Yes,No,No,No,No,No,20. 05. 2022,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,,,,,,
712190,"CZK 10,300",50.09779,14.36641,"Kladenská, Prague - Vokovice",Small studio,20 m²,"CZK 1,900",Furnished,1,No,No,No,No,No,No,No,31. 03. 2022,469,373,470,378,43,249,762,600,911,94,Excellent,"CZK 12,200",Personal,Brick building,,,,,,,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 04. 2022,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,New build,"CZK 30,000",Personal,Low-energy building,Central heating,Middle floor,,B,,1 to 10 years years,,,,,,
494316,"CZK 8,500",50.1256878,14.4467673,"Přemyšlenská, Prague - Kobylisy",Studio,23 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,,171,"1,320",218,478,160,225,503,298,847,323,,CZK 1,Personal,Brick building,,Ground floor,,,,,,,,,,
712781,"CZK 16,500",50.03681,14.50131,"Benkova, Prague - Chodov",3 bedroom,68 m²,"CZK 2,500",Furnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,222,461,587,"1,208",404,648,345,345,331,331,Excellent,"CZK 16,500",Personal,Prefab concrete building,,,,G,,,,,,,,
712777,"CZK 15,000",50.05797,14.32921,"Kejhova, Prague - Stodůlky",Studio,69 m²,"CZK 4,200",Furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,162,604,720,"1,264","1,241",841,180,,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,C,,,,,,,,
712778,"CZK 30,000",50.07667,14.35035,"Nad Motolskou nemocnicí, Prague - Břevnov",2 bedroom with open-plan kitchen,120 m²,"CZK 5,000",Partially furnished,3,No,Yes,Yes,No,Yes,No,Yes,04. 04. 2022,325,968,"1,401",611,829,"1,088","1,138","1,303",542,,New build,"CZK 27,000",Personal,Brick building,,,,G,,,,,,,,
588993,"CZK 25,349",50.0776403,14.4264665,"Ve Smečkách, Prague - Nové Město",2 bedroom,96 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 05. 2022,58,717,48,249,118,148,273,391,191,297,Excellent,"CZK 25,000",Personal,Brick building,Gas boiler,Middle floor,Overall,G,,1 to 10 years years,Premium materials and solutions,,,,,
712773,"CZK 14,000",50.0758546,14.5096395,"Třebohostická, Prague - Strašnice",1 bedroom with open-plan kitchen,39 m²,"CZK 3,100",Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,,381,"1,009",720,"1,141",405,990,791,957,718,,New build,"CZK 17,000",Personal,Brick building,District heating,Top floor,,B,,1 to 10 years years,,,,,,
712772,"CZK 14,000",50.10188,14.28815,"U letiště, Prague - Ruzyně",2 bedroom,60 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,04. 04. 2022,136,704,898,"1,119",,,,,,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
393876,"CZK 13,629",50.0190107,14.4377634,Prague - Kamýk,Studio,42 m²,"CZK 1,371",Furnished,4,No,No,No,No,No,No,No,01. 05. 2022,230,875,180,868,398,548,307,732,413,470,Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
22233,"CZK 9,000",50.115324,14.466482,"Bulovka P8 Liben, Prague - Libeň",Small studio,18 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,127,972,140,"1,393",12,195,119,"1,249","1,012",337,Good,"CZK 15,000",Personal,Brick building,Central heating,Middle floor,Interior,,,,Standard materials and solutions,,,,,
694325,"CZK 7,200",50.1018824,14.2881497,"U letiště, Prague - Ruzyně",Small studio,12 m²,CZK 800,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,136,704,898,"1,119",,,,,,,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,
696066,"CZK 15,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,44 m²,"CZK 2,900",Partially furnished,5,No,No,No,No,No,Yes,No,04. 04. 2022,89,569,28,167,0,101,552,"1,042","1,020",600,Good,"CZK 15,000",Personal,Brick building,District heating,Middle floor,,E,,,,,,,,
712770,"CZK 11,600",50.05818,14.28119,"Milotická, Prague - Zličín",Studio,30 m²,"CZK 2,800",Furnished,1,No,Yes,No,No,No,No,Yes,07. 04. 2022,408,871,944,874,923,998,345,"1,220",122,,New build,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,
712768,"CZK 12,000",50.10941,14.31908,"Sichrovského, Prague - Nebušice",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Partially furnished,,No,No,No,No,No,No,No,04. 04. 2022,402,710,754,390,"1,064","1,100",624,,,,Excellent,"CZK 24,000",Personal,Other,,,,B,,,,,,,,
540588,"CZK 15,500",50.1008556,14.5281271,"Nademlejnská, Prague - Hloubětín",1 bedroom with open-plan kitchen,57 m²,"CZK 5,500",Furnished,2,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,234,906,351,888,100,834,904,953,770,478,,"CZK 40,000",Personal,Other,,,,,,,,,,,,
712765,"CZK 15,500",50.01533,14.43272,"Seidlova, Prague - Kamýk",2 bedroom,66 m²,"CZK 3,100",Partially furnished,2,No,No,Yes,No,Yes,Yes,No,04. 04. 2022,383,"1,300",460,"1,292",730,451,122,556,745,287,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,104 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,271,335,101,334,95,363,204,204,554,231,Excellent,"CZK 23,000",Personal,Brick building,Electric boiler,Middle floor,Overall,,,1 to 10 years years,Standard materials and solutions,,,,,
712756,"CZK 16,000",50.04246,14.4442,"Kremličkova, Prague - Krč",2 bedroom,67 m²,"CZK 8,600",Unfurnished,2,No,No,Yes,No,No,No,No,01. 05. 2022,325,336,187,460,217,264,365,196,849,384,Good,"CZK 65,000",Cooperative,Brick building,,,,F,,,,,,,,
410422,"CZK 12,000",50.0714391,14.484256,"V Olšinách, Prague - Vršovice",1 bedroom,44 m²,"CZK 1,000",Partially furnished,4,No,Yes,No,No,No,No,No,04. 04. 2022,292,590,212,389,316,420,637,476,786,375,,CZK 20,Personal,Brick building,,Top floor,,C,,,,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,77 m²,"CZK 4,000",Furnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,458,543,"1,446",669,"1,397",,,,,,New build,"CZK 24,000",Personal,Brick building,,,,B,,,,,,,,
712754,"CZK 20,000",50.12094,14.4904,"Veltruská, Prague - Prosek",2 bedroom with open-plan kitchen,61 m²,"CZK 5,500",Furnished,1,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,346,675,41,614,582,292,312,236,526,149,Excellent,"CZK 50,000",Personal,Prefab concrete building,,,,C,,,,,,,,
379854,"CZK 11,000",50.0443978,14.5658065,"Na křečku, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,No,No,No,No,No,11. 04. 2022,65,792,637,749,429,227,603,484,904,281,New build,"CZK 22,000",Personal,Brick building,District heating,Middle floor,,C,Yes,1 to 10 years years,,,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,71 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,373,344,395,681,492,430,559,227,660,301,Excellent,"CZK 22,900",Personal,Brick building,Gas boiler,Middle floor,Overall,C,,,Standard materials and solutions,,,,,
712751,"CZK 23,000",50.08737,14.34416,"Brunclíkova, Prague - Břevnov",2 bedroom,57 m²,"CZK 4,500",Partially furnished,6,No,No,Yes,No,No,No,No,05. 04. 2022,139,487,135,200,183,218,300,184,704,68,Excellent,"CZK 30,000",Personal,Prefab concrete building,District heating,Middle floor,Interior,E,,10 to 30 years years,Standard materials and solutions,,,,,
443559,"CZK 17,000",50.0675078,14.4582497,"Minská, Prague - Vršovice",1 bedroom with open-plan kitchen,65 m²,CZK 800,Furnished,1,No,No,Yes,No,No,No,No,17. 11. 2020,80,465,161,199,83,296,387,462,484,304,Excellent,"CZK 18,000",Personal,Brick building,Gas boiler,,,,,,,,,,,
668168,"CZK 7,800",50.12657,14.56602,"K Lindě, Prague - Satalice",Small studio,16 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,115,698,677,2,"1,402",790,815,667,763,,New build,"CZK 8,000",Personal,Brick building,,,,G,,,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,212,199,123,98,33,92,321,131,259,513,,"CZK 31,000",Personal,Brick building,Gas boiler,Attic,,G,,,,,,,,
649051,"CZK 11,000",50.126573,14.566015,"K Lindě, Prague - Satalice",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,2,No,No,No,No,Yes,No,No,04. 04. 2022,115,699,678,2,"1,402",790,815,667,763,,Excellent,"CZK 11,000",Personal,Brick building,,,,G,,,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,82,709,316,521,441,224,371,380,"1,105",307,New build,"CZK 40,000",Personal,Brick building,,,,A,,1 to 10 years years,,,,,,
487772,"CZK 12,500",50.0597823,14.4948404,"Slívová, Prague - Záběhlice",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,3,Yes,No,No,Yes,No,No,No,08. 04. 2022,213,752,264,892,632,418,548,918,381,264,,"CZK 16,000",Cooperative,Prefab concrete building,,,,,,,,,,,,
541309,"CZK 14,990",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,47 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,353,993,768,"1,362","1,242",780,,,,,New build,,Personal,Brick building,Central heating,Middle floor,,A,Yes,1 to 10 years years,Premium materials and solutions,,,,,
712743,"CZK 11,500",50.10449,14.4784,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,35 m²,"CZK 1,750",Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,69,285,111,311,7,237,333,461,213,358,Excellent,"CZK 11,500",Personal,Brick building,,,,A,,,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,22 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 13,500",Personal,Brick building,,,Overall,,,1 to 10 years years,,,,,,
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,104 m²,"CZK 5,000",Furnished,2,Yes,No,No,No,No,Yes,No,,207,217,10,27,71,369,212,536,997,339,,"CZK 24,000",Personal,Brick building,,,,,,,,,,,,
712736,"CZK 13,500",50.04537,14.51573,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,62 m²,"CZK 3,700",Unfurnished,5,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,264,289,263,252,962,300,"1,332",160,,,Excellent,"CZK 27,000",Personal,Brick building,,,,G,,,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,Excellent,"CZK 40,000",Personal,Prefab concrete building,Central heating,Ground floor,,G,,10 to 30 years years,Standard materials and solutions,24 m²,,,,
712721,"CZK 36,000",50.07289,14.39336,"Grafická, Prague - Smíchov",2 bedroom with open-plan kitchen,83 m²,"CZK 7,200",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,04. 04. 2022,86,928,26,619,47,746,105,930,957,229,New build,"CZK 43,000",Personal,Brick building,District heating,Top floor,,G,,1 to 10 years years,Premium materials and solutions,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,134,"1,188",701,844,84,737,559,715,108,501,Excellent,"CZK 17,000",Personal,Brick building,,,,E,,,,,,,,
712089,"CZK 17,500",50.0775838,14.4184595,"Odborů, Prague - Nové Město",2 bedroom,81 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,No,No,05. 04. 2022,73,348,60,86,70,316,227,312,536,491,Excellent,"CZK 17,500",Personal,Brick building,,,,C,,,,,,,,
712078,"CZK 12,000",50.10195,14.56331,"Cukrova, Prague - Černý Most",Small studio,35 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,155,654,422,939,719,628,297,872,98,,New build,"CZK 30,000",Personal,Low-energy building,,,,G,,,,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,57 m²,"CZK 8,200",,4,No,No,Yes,No,No,No,No,03. 04. 2022,99,"1,101",484,776,320,535,595,575,746,424,Excellent,"CZK 13,000",Personal,Prefab concrete building,District heating,Top floor,,C,,,Standard materials and solutions,,,,,
711694,"CZK 14,900",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,46 m²,"CZK 2,980",Furnished,3,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,699,818,597,886,615,859,685,606,752,906,New build,"CZK 20,000",Personal,Prefab concrete building,Central heating,,Overall,C,Yes,1 to 10 years years,Premium materials and solutions,,,,,
517158,"CZK 30,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,85 m²,"CZK 6,000",Unfurnished,3,Yes,No,No,Yes,No,No,No,13. 04. 2022,295,930,440,566,439,345,742,855,774,312,,"CZK 60,000",Personal,Brick building,Gas boiler,Attic,,G,,,,,,,,
680915,"CZK 28,500",50.09174,14.44246,"Prvního pluku, Prague - Karlín",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,Yes,Yes,No,Yes,No,No,10. 04. 2022,208,408,151,207,58,181,363,930,293,284,Excellent,"CZK 32,000",Personal,Brick building,,,,G,,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,459,383,480,389,33,259,773,611,901,105,Excellent,"CZK 40,000",Personal,Brick building,Gas boiler,Middle floor,Overall,G,,,Premium materials and solutions,,,,,
613033,"CZK 25,500",50.129146,14.494609,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,3,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,254,937,122,862,499,374,436,313,"1,081",232,New build,"CZK 29,000",Personal,Prefab concrete building,Central heating,Middle floor,Overall,G,,10 to 30 years years,Premium materials and solutions,,,,,
642288,"CZK 21,000",50.087518,14.402865,"Malostranské náměstí, Prague - Malá Strana",1 bedroom,31 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,No,No,01. 05. 2022,99,223,61,126,22,188,156,493,579,503,Excellent,"CZK 24,000",Personal,Brick building,Gas boiler,Middle floor,Interior,G,,over 50 years years,Standard materials and solutions,,,,,
650271,"CZK 12,500",50.072818,14.46364,Prague - Vršovice,1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,247,817,312,744,316,692,507,392,544,154,Excellent,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,
181837,"CZK 22,500",50.1015738,14.4253932,Prague - Bubeneč,2 bedroom,75 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,293,346,89,276,196,87,262,128,417,,Excellent,"CZK 22,500",Personal,Brick building,Gas boiler,Middle floor,Interior,,,1 to 10 years years,Premium materials and solutions,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,600",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,30. 03. 2022,514,"1,282",576,977,362,838,360,777,"1,073",198,New build,"CZK 33,000",Personal,Brick building,District heating,Middle floor,,B,,1 to 10 years years,Standard materials and solutions,,,,,
577787,"CZK 24,000",50.0724568,14.3936394,"Plzenska, Prague - Smíchov",2 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,30. 03. 2020,42,872,179,563,167,692,172,998,907,294,Excellent,,Personal,Brick building,Central heating,Middle floor,Overall,C,,1 to 10 years years,Premium materials and solutions,,,,,
685735,"CZK 14,500",50.08873,14.48156,"Olgy Havlové, Prague - Žižkov",Studio,37 m²,"CZK 3,000",Partially furnished,6,Yes,No,Yes,Yes,Yes,Yes,No,29. 09. 2021,323,965,512,725,322,768,592,376,453,347,New build,"CZK 25,000",Personal,Brick building,,,,B,,,,,,,,
536721,"CZK 13,000",50.0292388,14.5304752,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,44 m²,"CZK 2,100",Unfurnished,4,No,No,No,No,No,Yes,No,ihned,187,483,147,166,275,337,407,301,397,260,,"CZK 26,000",Personal,Prefab concrete building,District heating,Middle floor,Overall,,,10 to 30 years years,Standard materials and solutions,,,,,
661555,"CZK 7,772",50.05717,14.49623,"Jabloňová, Prague - Záběhlice",1 bedroom,27 m²,"CZK 3,848",Partially furnished,10,No,No,No,No,No,Yes,No,01. 05. 2022,134,561,148,865,325,73,241,684,272,210,Good,"CZK 8,000",Personal,Prefab concrete building,,,,G,,,,,,,,
