Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Heating,Total number of floors,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
707815,"CZK 7,500",50.04256,14.45276,"U Krčské vodárny, Prague - Krč",1 bedroom with open-plan kitchen,Good,28 m²,"CZK 2,500","CZK 30,000",Personal,Prefab concrete building,Unfurnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,G,322,"1,106",333,304,95,350,426,757,"1,110",331,,,,,,,,,,,,
529255,"CZK 16,500",50.0629126,14.3665609,Prague - Košíře,Studio,Excellent,45 m²,"CZK 2,500","CZK 33,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,A,89,"1,226","1,013","1,187",751,"1,269",209,537,751,187,,1 to 10 years years,Premium materials and solutions,Gas boiler,Ground floor,Overall,81 m²,,,,,
708415,"CZK 13,500",50.07307,14.50968,"Mirošovická, Prague - Strašnice",2 bedroom,Excellent,42 m²,"CZK 3,500","CZK 27,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,G,176,"1,450",483,"1,433",268,671,557,793,"1,419",399,,30 to 50 years years,Standard materials and solutions,Gas boiler,,Overall,,,,,,
629219,"CZK 8,500",50.0721,14.389645,"Erbenova, Prague - Smíchov",Studio,Excellent,27 m²,"CZK 3,500","CZK 24,000",Cooperative,Brick building,,3,No,No,No,No,No,No,No,01. 03. 2022,E,181,"1,217",93,866,136,989,451,784,"1,182",283,,,,,Middle floor,Interior,,,,,,
642671,"CZK 10,000",50.051495,14.441467,"Pikrtova, Prague - Nusle",Small studio,Excellent,28 m²,CZK 700,"CZK 11,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,G,149,353,76,145,6,216,729,668,532,557,,,,,,,,,,,,
706382,"CZK 15,000",50.09826,14.34499,"Na Volánové, Prague - Vokovice",1 bedroom with open-plan kitchen,New build,46 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,15. 02. 2022,C,290,"1,386",284,864,96,470,296,409,357,64,,,,,,,,,,,,
407437,"CZK 12,500",50.091126,14.3485107,"Na Okraji, Prague - Veleslavín",Studio,,37 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 02. 2022,C,256,312,292,460,301,377,340,299,540,141,,30 to 50 years years,Standard materials and solutions,District heating,Ground floor,Overall,,,,,,
707849,"CZK 14,000",50.11271,14.51417,"Strnadových, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 3,800","CZK 25,000",Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,No,Yes,No,22. 02. 2022,B,477,329,"1,477",339,"1,022","1,120",431,258,,,,,,,,,,,,,,
708421,"CZK 14,000",50.06846,14.37025,"Tůmova, Prague - Košíře",Studio,New build,40 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,B,372,887,422,544,379,436,279,"1,205",577,530,,,,,,,,,,,,
6603,"CZK 15,000",50.0784218,14.4567023,"Radhošťská, Prague - Žižkov",1 bedroom,Excellent,38 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,,317,593,314,727,260,515,382,435,286,406,,10 to 30 years years,Premium materials and solutions,Electric boiler,Middle floor,Overall,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,Excellent,114 m²,CZK 500,"CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,B,158,603,131,173,31,68,243,317,159,223,,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
707838,"CZK 17,500",50.1040194,14.566374,"Smikova, Prague - Černý Most",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 4,000","CZK 35,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,No,No,01. 03. 2022,G,208,772,203,"1,161",808,545,314,104,"1,075",286,,,Premium materials and solutions,District heating,Middle floor,Interior,,,,,,
707656,"CZK 10,000",50.11014,14.61956,"Pavlišovská, Prague - Horní Počernice",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 4,000","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,359,"1,169",342,881,733,133,"1,212",258,,,,,,,,,,,,,,
643571,"CZK 11,500",50.111758,14.554104,"Za černým mostem, Prague - Hloubětín",Studio,New build,37 m²,"CZK 1,500","CZK 23,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,22. 02. 2022,A,404,"1,222",565,243,"1,176",678,"1,233",584,,,,1 to 10 years years,Standard materials and solutions,Central heating,Ground floor,,15 m²,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,800",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,117,832,337,527,229,230,258,254,535,387,,,,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,C,615,"1,408",706,812,484,"1,495","1,407",943,,,,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,
603152,"CZK 19,900",50.096952,14.4652,"Molákova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,200","CZK 20,000",Personal,Other,Furnished,2,No,Yes,No,No,No,Yes,No,01. 06. 2022,B,108,"1,177",92,"1,032",226,771,442,685,901,149,,,Premium materials and solutions,District heating,,Overall,,,,,,
671798,"CZK 11,500",50.04829,14.35029,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,100","CZK 14,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,No,No,20. 07. 2021,G,395,921,289,507,326,402,454,259,"1,309",282,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,
707830,"CZK 16,000",50.0910038,14.3290844,"Za Vokovickou vozovnou, Prague - Veleslavín",2 bedroom,Excellent,69 m²,"CZK 4,000","CZK 20,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,Yes,No,No,No,01. 03. 2022,G,314,171,"1,021",291,"1,378",808,271,483,160,,,,,,,,,,,,,
705377,"CZK 17,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,900","CZK 17,000",Personal,Brick building,Furnished,,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,C,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,,,,District heating,Middle floor,,,,,,,
700313,"CZK 16,000",50.0905,14.47422,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 1970,G,169,"1,035",158,235,39,140,297,356,334,397,,1 to 10 years years,Standard materials and solutions,Other,Middle floor,Overall,,,,,,
560962,"CZK 14,500",50.0674662,14.3976345,Prague - Smíchov,1 bedroom with open-plan kitchen,,52 m²,"CZK 1,400","CZK 19,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,,191,199,185,564,36,286,280,493,608,284,,1 to 10 years years,Premium materials and solutions,,Raised ground floor,Overall,,,,,,
641217,"CZK 21,500",50.063138,14.447026,"U Pernštejnských, Prague - Nusle",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 3,000","CZK 24,500",Personal,Other,Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,G,278,735,249,438,352,481,623,637,801,694,,,,,,,,,,,,
708407,"CZK 14,500",50.05762,14.49675,"Jetelová, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,600","CZK 20,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,G,148,504,161,809,381,130,297,697,317,153,,,,,,,,,,,,
625983,"CZK 19,000",50.091307,14.389869,"Nový Svět, Prague - Hradčany",1 bedroom,New build,39 m²,CZK 900,"CZK 19,000",Personal,Brick building,,1,No,No,No,No,No,No,No,26. 11. 2021,G,375,890,534,843,223,"1,301",465,670,876,109,,1 to 10 years years,Premium materials and solutions,,Ground floor,Overall,,,,,,
705518,"CZK 19,900",50.07811,14.45841,"Baranova, Prague - Žižkov",2 bedroom,Excellent,74 m²,"CZK 2,800","CZK 22,700",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,No,No,01. 03. 2022,G,93,424,71,166,75,234,545,652,799,286,,,Premium materials and solutions,Central heating,Middle floor,Interior,2 m²,,,,,
589557,"CZK 11,000",50.036128,14.411271,"Ke Krči, Prague - Braník",Studio,Excellent,37 m²,"CZK 2,400",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,A,25,274,142,163,345,303,270,"1,235",249,,,,,,,,,,,,,
423123,"CZK 16,500",50.1302288,14.4940411,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,700","CZK 33,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,,388,"1,074",233,"1,048",662,507,573,499,"1,215",82,Yes,,,District heating,,,,,,,,
708303,"CZK 20,000",50.07126,14.50132,"Sečská, Prague - Strašnice",2 bedroom,Excellent,51 m²,"CZK 3,000","CZK 23,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,25. 02. 2022,G,387,"1,161",356,949,500,636,423,556,812,201,,,,,,,,,,,,
707536,"CZK 14,000",50.09927,14.38351,"Velvarská, Prague - Dejvice",1 bedroom with open-plan kitchen,New build,44 m²,CZK 400,"CZK 14,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,No,No,01. 03. 2022,A,245,"1,002",419,407,376,889,809,223,"1,169",467,,,,Electric boiler,,Overall,,,,,,
544208,"CZK 22,000",50.1036763,14.4361403,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 1,000","CZK 22,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,,327,981,217,493,171,298,607,299,798,,Yes,,,Electric boiler,Middle floor,,,,,,,
707398,"CZK 22,500",50.0434998,14.514533,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,,91 m²,"CZK 7,500",,,,Furnished,2,Yes,No,No,No,No,Yes,Yes,02. 04. 2022,,205,283,350,339,"1,153",451,"1,178",162,,,,,,,,,,,,,,
707354,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,,37 m²,"CZK 7,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,18. 04. 2022,,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,,
707335,"CZK 41,625",50.0806286,14.4175374,"Ostrovní, Prague - Nové Město",3 bedroom with open-plan kitchen,,112 m²,"CZK 13,875",,,,Furnished,4,No,Yes,No,No,No,Yes,No,09. 03. 2022,,168,738,31,217,8,217,106,336,114,565,,,,,,,,,,,,
707388,"CZK 54,188",50.0809579,14.4249745,"Vodičkova, Prague - Nové Město",1 bedroom,,35 m²,"CZK 18,062",,,,Furnished,4,No,No,No,No,No,No,No,04. 03. 2022,,134,476,148,50,45,79,203,785,249,355,,,,,,,,,,,,
707366,"CZK 30,000",50.0789257,14.419407,"Spálená, Prague - Nové Město",1 bedroom with open-plan kitchen,,65 m²,"CZK 10,000",,,,Furnished,7,No,No,No,No,No,Yes,No,31. 03. 2022,,58,455,7,65,31,163,180,425,373,598,,,,,,,,,,,,
707378,"CZK 33,750",50.0800377,14.4184609,"Opatovická, Prague - Nové Město",1 bedroom,,,"CZK 11,250",,,,Furnished,3,No,No,No,No,No,No,No,04. 03. 2022,,208,625,166,256,8,279,151,489,199,646,,,,,,,,,,,,
707390,"CZK 63,113",50.079674,14.4269813,"Ve Smečkách, Prague - Nové Město",2 bedroom with open-plan kitchen,,63 m²,"CZK 21,037",,,,Furnished,6,No,Yes,No,No,No,No,No,04. 03. 2022,,310,576,95,235,18,250,217,643,397,538,,,,,,,,,,,,
707373,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,55 m²,"CZK 10,000",,,,Furnished,3,No,No,No,No,No,No,No,04. 03. 2022,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,
707356,"CZK 21,000",50.0728478,14.4409103,"Jana Masaryka, Prague - Vinohrady",Studio,,35 m²,"CZK 7,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,18. 04. 2022,,66,280,58,636,44,592,271,416,582,395,,,,,,,,,,,,
707324,"CZK 30,000",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,,35 m²,"CZK 10,000",,,,Furnished,1,No,No,No,No,No,No,No,04. 03. 2022,,127,382,112,188,72,409,281,298,590,484,,,,,,,,,,,,
707305,"CZK 28,500",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",1 bedroom,,43 m²,"CZK 9,500",,,,Furnished,7,No,No,No,No,No,Yes,No,04. 03. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,
707307,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,
707276,"CZK 22,800",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,,27 m²,"CZK 7,600",,,,Furnished,4,No,No,No,No,No,Yes,No,13. 03. 2022,,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,
707284,"CZK 24,938",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,,43 m²,"CZK 8,312",,,,Furnished,4,No,No,No,No,No,Yes,No,13. 03. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,
707808,"CZK 16,500",50.13499,14.47261,"Šimůnkova, Prague - Kobylisy",3 bedroom,Excellent,65 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,D,184,999,372,"1,096",333,974,465,228,"1,222",163,,,,,,,,,,,,
707806,"CZK 58,000",50.06149,14.36633,"Na Pomezí, Prague - Košíře",4 bedroom,New build,159 m²,"CZK 9,000","CZK 58,000",Personal,Low-energy building,Unfurnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,B,198,901,894,"1,454","1,077",988,476,505,"1,076",337,Yes,1 to 10 years years,Premium materials and solutions,District heating,Ground floor,,221 m²,,,,,
708393,"CZK 11,000",50.0596288,14.446459273258,Prague - Nusle,Studio,Good,20 m²,"CZK 2,400","CZK 10,000",Personal,Other,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,A,252,"1,011",50,462,265,813,545,694,734,281,,,,,,,,,,,,
707785,"CZK 18,000",50.08678,14.45512,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,67 m²,CZK 300,"CZK 30,000",Cooperative,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,21. 02. 2022,G,55,105,21,581,35,170,189,220,163,360,,,,,,,,,,,,
708391,"CZK 12,000",50.03941,14.32119,"Wiesenthalova, Prague - Řeporyje",Studio,New build,34 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,B,293,"1,025",669,882,729,946,583,965,874,238,Yes,1 to 10 years years,Premium materials and solutions,District heating,,,,,,,,
548310,"CZK 15,100",50.0884157,14.4643962,"Žerotínova, Prague - Žižkov",1 bedroom,Excellent,46 m²,"CZK 1,500","CZK 30,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,,243,665,254,239,166,379,602,597,543,388,,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
708390,"CZK 15,000",50.0830406,14.4543538,"Táboritská, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 2,800","CZK 18,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,G,81,284,1,358,149,205,259,322,612,309,,,,,,,,,,,,
708389,"CZK 17,500",50.09375,14.46031,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,50 m²,CZK 500,"CZK 17,500",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 03. 2022,B,407,"1,065",157,675,302,538,140,"1,040",589,105,,over 50 years years,Premium materials and solutions,Electric boiler,Middle floor,Bathroom unit,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,,38 m²,"CZK 2,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,,148,378,49,568,362,350,283,319,451,176,,,,,,,,,,,,
708383,"CZK 26,000",50.10063,14.4349,"Heřmanova, Prague - Holešovice",3 bedroom,Excellent,85 m²,"CZK 3,200","CZK 29,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,Yes,No,01. 04. 2022,G,150,947,98,136,75,293,156,"1,469",449,763,,,,,,,,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,G,344,516,175,300,231,257,414,608,874,175,,,Standard materials and solutions,,Middle floor,,,,,,,
707767,"CZK 15,000",50.03345,14.61061,"Václava Trojana, Prague - Uhříněves",2 bedroom with open-plan kitchen,New build,73 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,5,No,Yes,Yes,No,No,Yes,Yes,01. 04. 2022,G,134,"1,224",357,"1,233",731,"1,177",749,"1,252",894,164,,,,,,,,,,,,
581272,"CZK 14,000",50.010477,14.448764,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,300","CZK 28,000",Personal,Prefab concrete building,Partially furnished,12,No,No,Yes,No,No,Yes,No,01. 03. 2022,C,531,"1,218",548,501,"1,095",493,856,541,261,,,,Standard materials and solutions,District heating,Top floor,Overall,,,,,,
437613,"CZK 11,990",50.1325247,14.4111791,"Cafourkova, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,5,Yes,No,No,No,No,Yes,No,,,176,"1,038",232,968,225,"1,034",681,583,237,,,,Standard materials and solutions,Central heating,Middle floor,Interior,,,,,,
101828,"CZK 15,000",50.0640668,14.4245392,"Slavojova, Prague - Nusle",Studio,Excellent,48 m²,"CZK 4,600","CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,22. 02. 2022,,172,882,154,355,176,315,545,357,266,316,,10 to 30 years years,Premium materials and solutions,District heating,Ground floor,Interior,,,,,,
602747,"CZK 16,970",50.059584,14.447085,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 1,400","CZK 15,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,G,257,924,38,375,215,688,458,623,821,194,,,,Gas boiler,,Overall,,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,Excellent,27 m²,"CZK 3,200","CZK 22,000",Personal,Prefab concrete building,Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,C,69,"1,240",280,57,704,788,"1,119",504,325,,,,,District heating,,Interior,,,,,,
707507,"CZK 10,500",50.023829193966,14.578221067786,"V Pitkovičkách, Prague - Pitkovice",Studio,,38 m²,"CZK 3,400","CZK 22,000",Personal,Brick building,,3,No,No,Yes,No,Yes,No,No,01. 01. 1970,,112,"1,411","1,400",203,,,,,,,Yes,,,,,,,,,,,
708362,"CZK 11,400",50.02937,14.59657,"Oty Bubeníčka, Prague - Uhříněves",Studio,New build,34 m²,"CZK 3,300","CZK 20,000",Personal,Low-energy building,Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,B,191,331,288,440,259,304,749,830,956,140,Yes,,,,,,,,,,,
708358,"CZK 9,000",50.0567507,14.291957,"Do Zahrádek I, Prague - Třebonice",Studio,New build,37 m²,"CZK 2,500","CZK 12,500",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,B,262,"1,178",560,504,816,614,614,838,454,,,,,,,,,,,,,
396329,"CZK 22,000",50.074603057385,14.316885061377,"Třanovského, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,21. 02. 2022,,214,717,181,"1,370","1,195",334,446,352,,,,,Standard materials and solutions,Gas boiler,,Overall,50 m²,,,,,
703706,"CZK 19,500",50.02114,14.46663,"V Zeleném údolí, Prague - Kunratice",2 bedroom with open-plan kitchen,New build,73 m²,"CZK 3,750","CZK 30,000",Personal,Brick building,Partially furnished,5,Yes,Yes,No,No,No,Yes,Yes,25. 01. 2022,C,302,"1,259","1,136",89,429,684,118,,,,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,
705442,"CZK 16,500",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,500","CZK 33,000",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,B,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,,,,,,,,,,,,
708351,"CZK 28,500",50.14071,14.51963,"Škrábkových, Prague - Letňany",3 bedroom with open-plan kitchen,New build,99 m²,"CZK 5,039","CZK 28,500",Personal,Brick building,Partially furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,B,365,602,"1,050","1,188",215,726,"1,002",967,"1,171",209,,,,,,,,,,,,
640835,"CZK 18,000",50.077218,14.477856,"Hollarovo náměstí, Prague - Vinohrady",2 bedroom,Excellent,67 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,G,184,866,142,555,205,172,779,781,328,242,,,,District heating,Middle floor,,,,,,,
708343,"CZK 16,900",50.1316,14.40655,"Eledrova, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,950","CZK 16,900",Personal,Prefab concrete building,Furnished,9,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,C,300,"1,112",352,"1,042",301,"1,108",319,570,384,,,,,District heating,Top floor,,,,,,,
705371,"CZK 15,000",50.13289,14.50691,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 3,700","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,G,188,"1,146",308,470,487,624,402,215,307,472,,,,,,,,,,,,
536775,"CZK 14,000",50.0133951,14.4797064,"K Zeleným domkům, Prague - Kunratice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,800","CZK 14,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 01. 1970,,77,344,341,249,136,267,164,382,209,,,,,,Attic,Overall,,,,,,
363750,"CZK 14,000",50.0039004,14.4056705,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,,50 m²,"CZK 4,100","CZK 20,000",Personal,Other,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,,140,"1,036",153,"1,077",109,130,138,177,787,73,,,,,,,,,,,,
591862,"CZK 21,500",50.088415,14.484876,"Na Vackově, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 03. 2022,B,294,812,336,656,139,702,523,318,315,146,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,A,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,,,,,,,
