Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,New building,Front garden,Administration fee,Renovation,Developer name,Project name,Kód jednotky,Investment Advisor
297329,"CZK 16,500",50.1084147,14.5367497,"Zelenečská, Prague - Hloubětín",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,331,404,195,386,301,222,288,135,603,59,Good,"CZK 30,000",Personal,Brick building,G,,Standard materials and solutions,District heating,Middle floor,,,,Bathroom unit,,,,
717056,"CZK 9,990",50.06492833333,14.30005555555,"Makovského, Prague - Řepy",Studio,36 m²,"CZK 2,738",Partially furnished,5,No,No,Yes,No,No,Yes,No,,91,792,129,753,83,860,555,324,"1,093",294,Good,"CZK 12,728",Personal,Prefab concrete building,G,,,,,,,"CZK 12,728

                                
                                
                
i",,,,,
656514,"CZK 13,000",50.08298,14.45354,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,161,133,103,297,14,246,314,447,599,333,Excellent,"CZK 17,000",Personal,Brick building,D,,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
717041,"CZK 21,000",50.05024,14.34038,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 5,000",Furnished,1,No,Yes,No,No,No,No,No,01. 07. 2022,121,65,128,0,65,130,160,422,807,157,New build,"CZK 21,000",Personal,Brick building,C,,,,,,,,,,,,
639668,"CZK 11,000",50.133324,14.455523,Prague - Kobylisy,Studio,40 m²,"CZK 4,500",Unfurnished,7,Yes,No,Yes,No,No,Yes,No,29. 05. 2022,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,Good,"CZK 22,000",Personal,Brick building,B,,Standard materials and solutions,Central heating,Top floor,,,,Overall,,,,
716909,"CZK 23,000",50.1049556,14.4905151,"Ocelářská, Prague - Libeň",1 bedroom with open-plan kitchen,70 m²,"CZK 3,900",Partially furnished,3,Yes,Yes,No,No,No,Yes,No,10. 05. 2022,280,213,157,195,145,289,128,514,240,212,New build,"CZK 23,000",Personal,Brick building,B,,Premium materials and solutions,Central heating,,,,,,,,,
716680,"CZK 21,500",50.09593,14.36114,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom with open-plan kitchen,61 m²,"CZK 3,200",Partially furnished,1,No,No,Yes,No,No,No,No,06. 05. 2022,354,217,70,343,111,140,288,565,"1,176",407,Excellent,"CZK 21,500",Personal,Brick building,G,,,,,,,,,,,,
716692,"CZK 11,000",50.0735326,14.5001292,Prague - Strašnice,Studio,40 m²,"CZK 1,500",,,No,No,No,No,No,No,No,,204,850,290,693,272,718,167,438,760,286,Good,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,,
704205,"CZK 20,500",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,New build,"CZK 30,000",Personal,Low-energy building,B,1 to 10 years years,,Central heating,Middle floor,,,,,,,,
716531,"CZK 17,000",50.0693304,14.4608713,"Arménská, Prague - Vršovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,800",Furnished,4,No,No,No,No,No,Yes,No,06. 05. 2022,217,693,244,367,186,479,321,221,572,314,Excellent,"CZK 12,000",Personal,Brick building,D,,,District heating,,,,,Overall,,,,
716333,"CZK 40,000",50.0931,14.36735,"Nový lesík, Prague - Střešovice",5 bedroom,170 m²,"CZK 5,000",Partially furnished,2,Yes,Yes,Yes,No,No,No,Yes,01. 05. 2022,266,928,710,"1,132",274,883,879,"1,234",325,288,Good,"CZK 50,000",Personal,Brick building,G,,,,,,,,,,,,
716322,"CZK 16,500",50.10325,14.50045,"Na Harfě, Prague - Vysočany",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,15. 07. 2022,368,"1,126",301,531,354,432,401,891,936,619,Excellent,"CZK 30,000",Personal,Other,G,,,,,,,,,,,,
610714,"CZK 14,000",50.054134,14.483781,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,44 m²,"CZK 3,153",,2,Yes,No,No,No,No,Yes,No,01. 08. 2022,190,"1,150",551,"1,092",231,"1,176",938,747,372,191,New build,"CZK 14,000",Personal,Brick building,B,,,,,,,,,,,,
657758,"CZK 10,000",50.0981031,14.3582803,"Evropská, Prague - Vokovice",Small studio,23 m²,"CZK 2,200",Unfurnished,11,No,No,Yes,Yes,No,Yes,No,02. 05. 2022,90,334,179,160,60,190,155,133,"1,075",294,Excellent,"CZK 10,000",Cooperative,Prefab concrete building,C,,,District heating,Middle floor,,,,,,,,
350671,"CZK 13,000",50.1376179,14.5200178,"Nepomuckých, Prague - Letňany",Studio,31 m²,"CZK 2,000",Unfurnished,3,No,No,No,No,No,No,No,06. 05. 2022,225,358,"1,013",926,501,463,752,"1,276","1,014",203,,"CZK 15,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
630614,"CZK 10,500",50.090374,14.307124,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",,2,No,No,No,No,No,Yes,No,04. 05. 2022,248,322,228,215,274,272,307,"1,484","1,396",213,Good,"CZK 20,000",Personal,Prefab concrete building,G,,,,Middle floor,,,,,,,,
540297,"CZK 21,500",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,258,485,231,799,821,429,778,559,"1,031",582,New build,"CZK 40,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
716244,"CZK 15,000",50.01163,14.41707,"Hausmannova, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,200",Unfurnished,,No,No,Yes,No,No,No,No,01. 05. 2022,96,817,288,719,734,710,315,348,"1,429",424,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,G,,Standard materials and solutions,District heating,,,,,Interior,,,,
716843,"CZK 17,000",50.08879,14.3488,"Šantrochova, Prague - Břevnov",2 bedroom,54 m²,"CZK 6,000",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 07. 2022,86,132,241,428,132,227,194,128,300,194,Excellent,"CZK 34,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,400",Partially furnished,2,No,No,No,Yes,No,Yes,No,15. 04. 2022,349,430,336,639,658,403,483,637,577,225,Good,,Personal,Prefab concrete building,G,,,,,,,,,,,,
716826,"CZK 8,700",50.12182,14.4878556,"Bílinská, Prague - Prosek",Studio,26 m²,"CZK 2,300",Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2022,344,852,231,791,620,469,142,190,303,212,Excellent,"CZK 8,700",Personal,Prefab concrete building,C,,,,,,,,,,,,
649185,"CZK 18,000",50.092787,14.451795,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 1,000",Unfurnished,3,No,No,No,No,No,Yes,No,01. 06. 2021,43,348,50,55,66,84,443,"1,093",116,310,Excellent,"CZK 40,000",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
640912,"CZK 6,100",50.035171,14.411621,"Zelinářská, Prague - Braník",Small studio,38 m²,CZK 800,Partially furnished,3,No,No,No,No,No,No,No,12. 05. 2022,125,412,167,101,268,349,144,"1,229",260,,Excellent,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
585738,"CZK 18,000",50.129377,14.551176,"Hornopočernická, Prague - Kbely",2 bedroom with open-plan kitchen,100 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,No,No,No,28. 04. 2022,95,832,202,381,217,958,918,831,299,,Excellent,"CZK 22,000",Personal,Brick building,G,,,Central heating,,,,,,,,,
716780,"CZK 11,000",50.06522,14.51057,"Královická, Prague - Strašnice",1 bedroom,37 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,Yes,No,No,16. 05. 2022,445,463,"1,228",200,454,290,329,566,258,,Excellent,"CZK 11,000",Personal,Brick building,C,,,,,,,,,,,,
231034,"CZK 7,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,"CZK 6,000",Personal,Brick building,A,,,Central heating,,,,,,,,,
716806,"CZK 20,000",50.12519,14.46912,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,4,Yes,No,Yes,No,No,Yes,Yes,16. 05. 2022,222,574,308,376,177,386,513,672,740,181,Excellent,"CZK 40,000",Personal,Brick building,A,,,,,,,,,,,,
716785,"CZK 16,500",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,67 m²,"CZK 2,800",Furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,240,223,273,437,194,256,488,269,737,273,Excellent,"CZK 33,000",Personal,Brick building,F,,,District heating,Top floor,,,,,,,,
324795,"CZK 20,000",50.0410429,14.3224894,"Bellušova, Prague - Stodůlky",2 bedroom with open-plan kitchen,73 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,384,920,595,566,716,630,330,689,483,215,Excellent,"CZK 10,000",Personal,Prefab concrete building,,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,,,,Overall,,,,
716778,"CZK 10,000",50.09795,14.35746,"Evropská, Prague - Vokovice",Small studio,22 m²,"CZK 2,600",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,151,395,240,221,121,251,208,104,997,355,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
509105,"CZK 13,500",50.1058662,14.4495428,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom,49 m²,"CZK 4,200",Furnished,4,No,No,No,No,No,Yes,No,,134,324,75,137,35,140,340,599,310,417,,"CZK 20,000",Cooperative,Brick building,C,,,,,,,,,,,,
716190,"CZK 11,400",50.09068,14.45339,"Thámova, Prague - Karlín",Small studio,28 m²,CZK 960,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,275,621,289,249,52,323,279,834,310,243,Excellent,"CZK 11,400",Personal,Brick building,G,,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,416,428,430,598,,,,,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,248,911,152,941,485,"1,055",269,586,238,,Good,"CZK 16,500",Personal,Brick building,G,,,,,,,,,,,,
599783,"CZK 16,900",50.098652,14.373412,"Zavadilova, Prague - Dejvice",1 bedroom,46 m²,"CZK 3,500",Furnished,2,No,No,Yes,No,No,No,No,01. 07. 2022,231,917,134,751,358,242,"1,013",604,727,152,Excellent,"CZK 20,400",Personal,Brick building,B,,Standard materials and solutions,Central heating,Middle floor,,,,Overall,,,,
393866,"CZK 18,000",50.0692954,14.4739425,"Amurská, Prague - Vršovice",2 bedroom,53 m²,"CZK 1,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,294,442,218,324,110,505,76,195,144,184,,"CZK 36,000",Personal,Brick building,,,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,64 m²,"CZK 5,720",Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,344,729,279,694,682,249,662,777,922,508,New build,"CZK 22,720",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,,Middle floor,,3 m²,,Interior,,,,
277546,"CZK 25,000",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,76 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,184,362,68,779,132,669,370,549,491,244,Excellent,"CZK 60,000",Personal,Brick building,F,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,
648716,"CZK 12,000",50.04791,14.556934,"Boloňská, Prague - Horní Měcholupy",Studio,49 m²,"CZK 5,000",Partially furnished,,No,No,Yes,No,Yes,No,No,01. 06. 2022,34,904,139,981,346,"1,048",552,404,678,335,Excellent,"CZK 15,000",Personal,Prefab concrete building,C,1 to 10 years years,,,,,,,,,,,
485350,"CZK 10,000",50.1283194,14.4685875,Prague - Kobylisy,Studio,25 m²,"CZK 2,200",Partially furnished,6,No,No,No,No,No,No,No,,311,185,134,207,250,156,409,409,"1,137",155,,"CZK 10,000",Personal,Prefab concrete building,,,,,,,,,,,,,
698535,"CZK 10,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,293,147,573,55,897,651,201,236,80,,Excellent,"CZK 12,000",Personal,Prefab concrete building,G,,,Central heating,,,,,,,,,
568519,"CZK 13,000",50.0905831,14.4805142,"Jeseniova, Prague - Žižkov",Studio,36 m²,"CZK 2,700",Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,289,904,132,467,227,528,502,127,226,228,Excellent,"CZK 10,000",Personal,Brick building,E,,Standard materials and solutions,Gas boiler,,,,,Interior,,,,
716108,"CZK 14,000",50.04626,14.45966,"Hodonínská, Prague - Michle",Studio,30 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,172,498,97,591,165,570,403,230,189,118,Excellent,"CZK 28,000",Personal,Brick building,B,,,,,,,,,,,,
716673,"CZK 22,000",50.0849492,14.3771226,"Bělohorská, Prague - Břevnov",3 bedroom,84 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,109,881,5,453,0,218,138,341,238,216,Excellent,"CZK 27,000",Personal,Brick building,G,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,
624625,"CZK 19,000",50.0991748,14.3997706,"Valerije Pavloviče Čkalova, Prague - Bubeneč",2 bedroom,80 m²,"CZK 1,125",Unfurnished,1,Yes,No,No,No,No,No,No,15. 09. 2020,225,377,85,131,36,275,278,654,368,180,Good,"CZK 41,326",Personal,Brick building,D,,Standard materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,
691264,"CZK 12,500",50.10614,14.5219,"Nepelova, Prague - Hloubětín",Studio,30 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,15. 05. 2022,435,"1,338",677,"1,319",890,686,"1,267","1,297",846,269,New build,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
438163,"CZK 15,000",50.1295252,14.4159214,"Ratibořská, Prague - Bohnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,902",Partially furnished,7,No,No,No,No,Yes,Yes,No,01. 06. 2022,184,402,362,332,325,409,495,643,"1,423",196,Excellent,"CZK 15,000",Personal,Prefab concrete building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,Overall,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,82 m²,"CZK 4,950",Partially furnished,4,No,Yes,No,No,Yes,Yes,No,02. 05. 2022,466,767,175,601,371,567,857,962,704,346,Good,"CZK 36,000",Personal,Brick building,C,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,,,,Overall,,,,
716625,"CZK 17,000",50.0424646,14.4441971,"Kremličkova, Prague - Krč",2 bedroom,67 m²,"CZK 8,000",Unfurnished,2,No,No,Yes,No,No,No,No,02. 05. 2022,326,335,188,461,218,264,365,196,849,383,Good,"CZK 55,000",Cooperative,Brick building,G,,,,,,,,,,,,
563070,"CZK 20,250",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,64 m²,"CZK 3,160",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,57,656,293,738,469,438,289,277,,,,"CZK 40,500",Personal,Brick building,B,,,,,,,,,,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,60 m²,"CZK 3,200",Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,184,"1,129",323,565,140,485,462,303,711,319,Excellent,"CZK 23,000",Personal,Brick building,G,,Premium materials and solutions,Gas boiler,,,,,Interior,,,,
388358,"CZK 38,000",50.1082765,14.395231,"Terronská, Prague - Bubeneč",4 bedroom with open-plan kitchen,175 m²,CZK 800,Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 07. 2022,109,"1,265",75,616,64,427,292,406,521,219,Excellent,"CZK 76,000",Personal,Brick building,G,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,,,,,,,,
57719,"CZK 7,900",50.067,14.451,"Samova, Prague - Vršovice",Studio,28 m²,"CZK 1,000",Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,304,458,204,355,203,150,261,310,229,385,,"CZK 8,900",Personal,Brick building,C,,,,Middle floor,,,,,,,,
690612,"CZK 21,000",50.0619286,14.365565,"Na Pomezí, Prague - Košíře",1 bedroom with open-plan kitchen,45 m²,"CZK 3,967",Furnished,4,Yes,No,No,No,Yes,Yes,Yes,04. 11. 2021,42,"1,053","1,047","1,298",921,"1,141",320,437,850,182,New build,"CZK 30,000",Personal,Brick building,B,,,,,,,,,,,,
716561,"CZK 12,500",50.06958,14.47544,"Karpatská, Prague - Vršovice",1 bedroom,40 m²,"CZK 3,000",Unfurnished,2,No,No,No,No,No,Yes,No,02. 05. 2022,207,340,205,293,187,388,124,94,110,138,Excellent,"CZK 16,000",Personal,Brick building,C,,,,,,,,,,,,
712898,"CZK 17,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,61 m²,"CZK 5,700",Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,189,499,654,463,962,728,"1,279","1,091",262,,New build,"CZK 40,000",Personal,Brick building,B,,,,,Yes,,,,,,,
617977,"CZK 18,000",50.085434,14.345057,"Volavkova, Prague - Břevnov",2 bedroom,55 m²,"CZK 1,000",Partially furnished,4,No,No,No,No,No,No,No,01. 09. 2022,187,620,176,382,104,400,180,101,609,198,Excellent,"CZK 18,000",Cooperative,Prefab concrete building,B,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,,,Overall,,,,
715997,"CZK 15,000",50.06641,14.39943,"Bieblova, Prague - Smíchov",1 bedroom,50 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,09. 05. 2022,45,276,6,647,218,360,80,274,536,212,Excellent,"CZK 15,600",Other,Brick building,G,,,,,,,,,,,,
716524,"CZK 16,000",50.0606,14.43336,"Lounských, Prague - Nusle",2 bedroom,55 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,355,974,147,528,124,477,346,656,600,524,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
716523,"CZK 11,000",50.12617,14.42044,"Hnězdenská, Prague - Troja",Studio,37 m²,"CZK 2,500",Partially furnished,11,No,No,No,No,No,Yes,No,02. 05. 2022,206,279,292,349,143,293,800,990,"1,268",421,Excellent,"CZK 11,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
532365,"CZK 25,000",50.0675081,14.4599435,"Moskevská, Prague - Vršovice",2 bedroom with open-plan kitchen,114 m²,"CZK 2,000",Partially furnished,5,Yes,No,No,No,No,Yes,No,15. 06. 2022,83,521,82,275,23,383,474,356,306,272,,"CZK 30,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Top floor,,,,Interior,,,,
713747,"CZK 18,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,146,902,104,492,168,134,761,817,290,130,Excellent,"CZK 37,000",Personal,Brick building,G,,,,,,,,,,,,
566413,"CZK 11,000",50.0599398,14.4285851,"Na Pankráci, Prague - Nusle",Studio,30 m²,CZK 880,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2020,157,726,41,354,95,245,526,9,172,365,,"CZK 11,000",Personal,Brick building,,,,,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,229,745,314,504,225,206,234,245,512,394,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,
715924,"CZK 14,000",50.00671,14.433,"Mladenovova, Prague - Modřany",3 bedroom,73 m²,"CZK 7,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,02. 05. 2022,163,"1,244",583,"1,233",133,"1,229",687,144,495,129,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
716489,"CZK 17,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,71 m²,CZK 600,Partially furnished,5,No,No,Yes,No,No,No,No,04. 05. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,Excellent,"CZK 34,000",Personal,Brick building,G,,,,,,,,,,,,
716486,"CZK 13,000",50.11522,14.47129,"Vosmíkových, Prague - Libeň",1 bedroom,38 m²,CZK 500,Furnished,3,No,No,No,No,Yes,No,No,15. 06. 2022,97,"1,138",146,"1,252",41,431,312,"1,297",898,356,Excellent,"CZK 30,000",Personal,Brick building,A,,,Gas boiler,,,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,110 m²,"CZK 6,000",Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,253,"1,412","1,277","1,370",489,"1,491",183,,,,Excellent,"CZK 60,000",Personal,Brick building,A,,,,,,,,,,,,
690939,"CZK 14,990",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,41 m²,"CZK 4,500",Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,177,173,80,67,185,123,375,"1,335","1,464",119,Excellent,"CZK 45,000",Personal,Prefab concrete building,C,,Standard materials and solutions,District heating,,,,,Overall,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,37 m²,"CZK 2,900",Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,412,,,,,,,,,,New build,"CZK 15,000",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,Yes,41 m²,,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,43 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,25. 04. 2022,51,235,42,74,4,202,262,428,550,377,Excellent,"CZK 33,000",Personal,Brick building,C,,,,Ground floor,,,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,53 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,78,384,92,176,181,245,117,210,706,60,Good,"CZK 13,000",Personal,Brick building,G,,,,,,,,,,,,
712727,"CZK 19,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,238,486,271,285,309,483,254,835,279,151,Excellent,"CZK 40,000",Personal,Brick building,G,,Premium materials and solutions,Gas boiler,Ground floor,,,,Overall,,,,
716395,"CZK 17,000",50.12684,14.44754,"Třeboradická, Prague - Kobylisy",2 bedroom,65 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,02. 05. 2022,354,"1,455",318,643,326,323,582,146,983,193,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
716428,"CZK 16,490",50.10263833333,14.56778277777,"Doležalova, Prague - Černý Most",3 bedroom,76 m²,"CZK 3,560",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,220,943,175,"1,241",739,751,382,276,"1,275",347,Good,"CZK 20,050",Personal,Prefab concrete building,G,,,,,,,"CZK 20,050

                                
                                
                
i",,,,,
695231,"CZK 7,000",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,25 m²,,Furnished,2,No,No,No,No,Yes,No,No,22. 05. 2022,174,953,256,818,584,919,"1,025",,,,Excellent,"CZK 7,000",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,Central heating,Attic,,,,Overall,,,,
714373,"CZK 16,800",50.04842,14.42603,"Pod Pekařkou, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,200",Furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,397,"1,349",499,801,268,940,567,671,"1,211",650,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
716403,"CZK 28,000",50.09174,14.44246,"Prvního pluku, Prague - Karlín",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,4,No,No,No,No,No,No,No,23. 05. 2022,208,408,151,207,58,181,363,930,293,284,Excellent,,Personal,Other,G,,,,,,,,,,,,
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,31 m²,"CZK 1,500",Unfurnished,,No,No,No,No,No,No,No,01. 07. 2022,201,860,203,689,182,687,525,419,641,161,Excellent,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,49 m²,"CZK 4,235",Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,48,825,83,843,397,816,556,419,"1,060",533,New build,"CZK 19,500",Personal,Brick building,B,,,,,,,,,,,,
716375,"CZK 25,000",50.0931827,14.5014335,"Učňovská, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 05. 2022,257,752,373,"1,102",378,420,608,531,"1,185",363,New build,"CZK 25,000",Personal,Brick building,A,,,,,,,,,,,,
716376,"CZK 9,000",50.0213,14.45822,"Jánošíkova, Prague - Krč",Small studio,27 m²,"CZK 3,500",Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 05. 2022,328,768,645,561,460,509,"1,368",908,667,,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,Central heating,,,,,Overall,,,,
