Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,New building,Design,Heating,Total number of floors,Renovation,Administration fee,Age,Developer name,Project name,Kód jednotky,Front garden,Investment Advisor
718427,"CZK 20,500",50.06544,14.36988,"Destinové, Prague - Košíře",2 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2022,169,"1,001",636,810,784,841,245,985,995,314,Excellent,"CZK 50,000",Personal,Brick building,G,,,,,,,,,,,,
717519,"CZK 15,000",50.1272,14.49618,"Varnsdorfská, Prague - Střížkov",1 bedroom with open-plan kitchen,31 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,Yes,No,Yes,No,07. 05. 2022,202,625,263,550,331,308,176,262,"1,093",135,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
716016,"CZK 27,000",50.08622,14.44951,"Dalimilova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,300",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,250,377,223,384,63,344,89,302,89,726,Excellent,"CZK 54,000",Personal,Brick building,F,,,,,,,,,,,,
718364,"CZK 25,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,30 m²,,Partially furnished,1,No,No,No,No,No,No,No,12. 05. 2022,359,851,433,768,887,703,310,,,,Excellent,CZK 500,Personal,Brick building,G,,,,,,,,,,,,
710940,"CZK 31,500",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,80 m²,"CZK 6,000",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,327,632,307,307,206,444,677,553,540,,New build,"CZK 20,000",Personal,Prefab concrete building,G,,,District heating,,,,1 to 10 years years,,,,,
663508,"CZK 12,000",50.0586,14.3773,Prague - Jinonice,Studio,27 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,Yes,No,16. 05. 2022,224,560,239,988,377,755,"1,151",453,"1,165",130,New build,"CZK 18,000",Personal,Other,D,,,,,,,,,,,,
710751,"CZK 14,500",50.06853,14.38762,"Nad Popelkou, Prague - Smíchov",1 bedroom with open-plan kitchen,55 m²,CZK 950,Partially furnished,,No,No,Yes,No,No,No,No,01. 07. 2022,52,986,661,"1,180",625,"1,073",698,"1,065",537,177,Excellent,"CZK 29,000",Personal,Brick building,F,,,Other,Ground floor,Overall,,,,,,,
718111,"CZK 45,000",50.06554,14.40191,"Na Doubkové, Prague - Smíchov",2 bedroom with open-plan kitchen,130 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,01. 07. 2022,302,544,276,801,440,554,336,432,691,372,Excellent,"CZK 90,000",Personal,Brick building,A,,,,,,,,,,,,
718417,"CZK 29,815",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom,58 m²,"CZK 9,938",Furnished,3,No,Yes,No,No,No,Yes,Yes,28. 05. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
478637,"CZK 24,500",50.097891,14.4666881,"K Olympiku, Prague - Karlín",2 bedroom with open-plan kitchen,66 m²,"CZK 5,500",Furnished,3,No,No,No,Yes,No,No,No,01. 07. 2022,119,977,162,923,177,712,704,449,682,283,Excellent,"CZK 50,000",Cooperative,Prefab concrete building,C,,,District heating,Middle floor,Overall,,1 to 10 years years,,,,,
717671,"CZK 30,744",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom,45 m²,"CZK 10,248",Furnished,2,No,No,No,No,No,Yes,Yes,05. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
717678,"CZK 34,416",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",Studio,44 m²,"CZK 11,472",Furnished,3,No,No,No,No,No,Yes,Yes,08. 06. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
717659,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,53 m²,"CZK 15,367",Furnished,3,No,No,No,No,No,Yes,No,06. 06. 2022,298,541,99,261,14,253,193,593,251,217,,,,,,,,,,,,,,,,,
717703,"CZK 51,000",50.0903205,14.4200069,"Elišky Krásnohorské, Prague - Josefov",2 bedroom,110 m²,"CZK 17,000",Furnished,5,No,No,No,No,No,Yes,No,25. 06. 2022,110,373,218,256,23,273,141,384,214,476,,,,,,,,,,,,,,,,,
717635,"CZK 33,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 11,225",Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
717606,"CZK 21,019",50.1033901,14.4020568,"U Zeměpisného ústavu, Prague - Bubeneč",Studio,28 m²,"CZK 7,006",Furnished,1,No,No,No,No,No,No,No,02. 07. 2022,192,792,137,285,93,475,243,337,508,82,,,,,,,,,,,,,,,,,
717600,"CZK 29,520",50.0861053,14.4085409,"Na Kampě, Prague - Malá Strana",1 bedroom with open-plan kitchen,39 m²,"CZK 9,840",Furnished,3,No,No,No,No,No,No,No,01. 07. 2022,417,407,197,386,62,673,443,555,732,174,,,,,,,,,,,,,,,,,
80237,"CZK 11,000",50.0864965,14.4433401,"Řehořova, Prague - Žižkov",Small studio,35 m²,"CZK 5,500",Furnished,2,No,No,No,No,No,No,No,01. 09. 2021,292,720,399,510,347,706,541,581,622,775,Excellent,"CZK 16,500",Personal,Brick building,,,,,Middle floor,,,,,,,,
709162,"CZK 8,569",50.07201,14.43737,"Záhřebská, Prague - Vinohrady",Small studio,14 m²,"CZK 1,680",Partially furnished,6,No,Yes,No,No,No,Yes,No,07. 03. 2022,206,177,124,533,5,383,226,224,913,690,Excellent,"CZK 10,000",Personal,Brick building,C,,,,,,,,,,,,
718411,"CZK 12,683",50.0921776,14.4422993,"Prvního pluku, Prague - Karlín",Studio,30 m²,"CZK 4,227",Furnished,2,No,No,No,No,No,No,No,12. 07. 2022,194,400,138,184,21,183,399,907,264,211,,,,,,,,,,,,,,,,,
717823,"CZK 60,000",50.0844534,14.4142848,"Náprstkova, Prague - Staré Město",1 bedroom with open-plan kitchen,72 m²,"CZK 20,000",Furnished,2,No,No,No,No,No,No,No,08. 07. 2022,81,691,54,466,24,287,520,610,545,144,,,,,,,,,,,,,,,,,
718403,"CZK 15,500",50.0479092,14.4926904,Prague - Záběhlice,1 bedroom with open-plan kitchen,60 m²,"CZK 5,000",,,No,No,No,No,No,Yes,No,Ihned,146,467,35,408,413,"1,369",422,701,"1,103",607,Good,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
645920,"CZK 12,000",50.029235,14.597578,"Oty Bubeníčka, Prague - Uhříněves",Studio,30 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,No,No,No,11. 01. 2021,249,370,319,479,293,342,674,690,862,245,New build,,Personal,Brick building,B,,,,,,,,,,,,
718401,"CZK 7,500",50.15047,14.58456,"Krasnická, Prague - Vinoř",Small studio,21 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,15. 05. 2022,290,"1,201",855,"1,239",950,700,640,"1,030",712,,Good,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
488054,"CZK 12,500",50.0869774,14.5608294,"Staňkovská, Prague - Hostavice",2 bedroom,70 m²,"CZK 4,000",Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,200,371,309,337,,,,,,,,"CZK 22,000",Personal,Brick building,D,,Standard materials and solutions,Gas boiler,Ground floor,,,,,,,,
717571,"CZK 16,000",50.04677,14.31573,"Klukovická, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,6,No,No,Yes,No,Yes,Yes,No,30. 05. 2022,98,582,453,591,499,108,642,220,585,216,Excellent,"CZK 25,000",Personal,Prefab concrete building,C,,,,,Overall,,,,,,,
571056,"CZK 12,000",50.021604,14.412494,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,228,"1,387","1,252","1,346",464,"1,193",158,,,,Good,"CZK 15,000",Personal,Prefab concrete building,B,,,Central heating,Middle floor,Bathroom unit,,10 to 30 years years,,,,,
480743,"CZK 15,000",50.0038161,14.4155874,"Soukalova, Prague - Modřany",Studio,43 m²,"CZK 2,000",Unfurnished,4,Yes,No,No,No,Yes,No,Yes,01. 07. 2022,234,302,598,397,426,404,890,739,745,274,,"CZK 17,000",Personal,Brick building,,Yes,Standard materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
717569,"CZK 12,000",50.09126,14.4739,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,48 m²,"CZK 3,500",Partially furnished,2,No,No,Yes,No,No,No,No,07. 05. 2022,77,"1,140",83,141,95,37,200,423,240,303,Good,"CZK 15,500",Personal,Brick building,G,,,,Middle floor,Interior,,,,,,,
540333,"CZK 18,500",50.054241,14.4389927,Prague - Nusle,2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,18,891,274,380,138,358,680,176,503,478,Excellent,"CZK 45,000",Personal,Brick building,C,,,Central heating,,,,,,,,,
715714,"CZK 16,200",50.06133,14.39786,"Radlická, Prague - Smíchov",2 bedroom,47 m²,CZK 650,Partially furnished,3,Yes,No,No,No,No,No,No,25. 04. 2022,32,953,43,803,4,498,416,516,623,501,Excellent,"CZK 16,200",Personal,Brick building,G,,,,,,,,,,,,
718389,"CZK 12,990",50.10426944444,14.52005,"U Elektry, Prague - Hloubětín",Studio,29 m²,"CZK 1,546",Unfurnished,5,Yes,No,No,No,No,Yes,No,,122,"1,469",363,"1,450",806,373,"1,098","1,305",854,367,New build,"CZK 14,536",Personal,Other,B,Yes,,,,,"CZK 14,536

                                
                                
                
i",,,,,,
501198,"CZK 14,000",50.0665558,14.4340008,"Rejskova, Prague - Vinohrady",Studio,41 m²,"CZK 1,000",Furnished,,No,No,No,No,No,No,No,01. 06. 2022,320,595,317,729,257,512,385,438,284,403,Excellent,"CZK 14,000",Personal,Brick building,E,,Standard materials and solutions,Geothermal heat pump,Ground floor,Interior,,30 to 50 years years,,,,,
715186,"CZK 18,500",50.09337,14.48937,"K Lučinám, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 05. 2022,278,307,64,270,164,285,185,208,320,139,Excellent,"CZK 30,000",Personal,Other,G,,,District heating,Top floor,Overall,,10 to 30 years years,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 07. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",Personal,Brick building,D,,Premium materials and solutions,Gas boiler,Middle floor,,,10 to 30 years years,,,,,
717803,"CZK 27,000",50.07334,14.44219,"Budečská, Prague - Vinohrady",3 bedroom,98 m²,"CZK 5,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 07. 2022,96,274,65,654,44,605,281,488,524,337,Excellent,"CZK 30,000",Personal,Brick building,G,,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
245234,"CZK 14,000",50.0841772,14.3622645,"Patočkova, Prague - Břevnov",2 bedroom,55 m²,"CZK 6,000",Partially furnished,1,No,No,No,No,No,No,No,15. 05. 2022,100,205,114,137,244,156,375,726,227,502,Excellent,"CZK 14,000",Personal,Brick building,,,Standard materials and solutions,District heating,Middle floor,Interior,,1 to 10 years years,,,,,
718386,"CZK 29,000",50.09064,14.44732,"Peckova, Prague - Karlín",1 bedroom with open-plan kitchen,59 m²,"CZK 4,000",Furnished,5,No,No,Yes,No,No,Yes,No,12. 05. 2022,274,379,163,556,117,579,116,"1,164",655,271,New build,"CZK 29,000",Personal,Brick building,B,,,,,,,,,,,,
718384,"CZK 12,500",50.08665,14.44945,"Husitská, Prague - Žižkov",Small studio,15 m²,"CZK 2,700",Furnished,2,No,No,No,No,No,No,No,16. 05. 2022,95,437,111,407,83,414,220,370,220,650,Good,"CZK 12,500",Personal,Brick building,G,,,,,,,,,,,,
601337,"CZK 13,000",50.09029,14.469048,"Koněvova, Prague - Žižkov",Studio,18 m²,"CZK 3,000",Unfurnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,32,841,113,156,3,128,463,481,545,433,Excellent,"CZK 13,000",Personal,Brick building,G,,Standard materials and solutions,Other,Middle floor,Overall,,1 to 10 years years,,,,,
718380,"CZK 22,000",50.09006,14.46433,"Kališnická, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,No,Yes,Yes,01. 07. 2022,221,776,269,90,107,415,746,742,435,123,New build,"CZK 30,000",Personal,Low-energy building,B,,,,,,,,,,,,
653851,"CZK 13,000",50.08344,14.509,"Počernická, Prague - Malešice",Studio,35 m²,"CZK 3,400",Furnished,5,Yes,No,Yes,No,No,Yes,Yes,01. 06. 2022,40,740,80,680,33,602,868,643,644,288,New build,"CZK 15,000",Personal,Brick building,A,,,Central heating,,,,1 to 10 years years,,,,,
718035,"CZK 13,000",50.07767,14.47706,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,38 m²,"CZK 5,000",Unfurnished,3,No,No,No,No,No,No,No,10. 05. 2022,93,906,51,548,115,81,810,821,237,134,Good,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
718370,"CZK 11,000",50.00195,14.42693,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,449,"1,133","1,379","1,200",502,"1,207",106,243,"1,180",305,Good,"CZK 14,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
718367,"CZK 10,600",50.06742,14.30734,"Bazovského, Prague - Řepy",1 bedroom with open-plan kitchen,42 m²,"CZK 2,400",Partially furnished,2,No,No,No,No,No,Yes,No,18. 05. 2022,31,570,521,532,294,292,299,241,"1,308",245,Good,"CZK 13,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
718360,"CZK 45,000",50.0795975,14.4273504,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,70 m²,"CZK 15,000",Furnished,4,No,No,No,No,No,Yes,No,03. 07. 2022,285,548,70,207,10,222,245,618,370,524,,,,,,,,,,,,,,,,,
278452,"CZK 4,900",50.1025537,14.445169,"Tovární, Prague - Holešovice",Small studio,17 m²,"CZK 1,900",Furnished,1,No,No,No,No,No,No,No,,157,189,217,427,196,131,232,384,562,85,Excellent,"CZK 4,900",Personal,Prefab concrete building,,,,,,,,,,,,,
457780,"CZK 25,000",50.051079209718,14.349578302655,"Na Zlatě, Prague - Stodůlky",1 bedroom with open-plan kitchen,63 m²,"CZK 3,800",Furnished,4,Yes,No,No,Yes,Yes,Yes,Yes,12. 05. 2022,149,692,162,213,137,153,425,185,"1,476",141,,"CZK 30,000",Personal,Brick building,B,Yes,Premium materials and solutions,Central heating,Middle floor,,,1 to 10 years years,,,,,
718207,"CZK 23,500",50.07681,14.4029,"Zubatého, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 4,530",Furnished,1,No,No,No,No,No,No,No,16. 05. 2022,163,323,114,170,41,175,330,970,790,401,Excellent,"CZK 29,000",Personal,Brick building,G,,,,,,,,,,,,
718352,"CZK 11,500",50.03098,14.53461,"Hlavatého, Prague - Háje",Studio,27 m²,"CZK 2,495",Partially furnished,20,No,No,Yes,No,No,Yes,No,01. 07. 2022,109,332,223,264,358,603,288,323,676,244,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
718346,"CZK 20,000",50.0777,14.46332,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,80 m²,"CZK 2,000",Partially furnished,3,Yes,No,No,No,No,No,No,14. 05. 2022,96,69,57,127,66,203,329,679,373,302,Excellent,"CZK 20,000",Cooperative,Brick building,B,,,,,,,,,,,,
644690,"CZK 13,000",50.080194,14.416768,"V Jirchářích, Prague - Nové Město",1 bedroom,37 m²,"CZK 2,000",Furnished,,No,No,Yes,No,No,Yes,No,16. 05. 2022,279,730,79,243,30,221,216,329,224,472,Excellent,"CZK 13,000",Personal,Brick building,G,,Standard materials and solutions,,Ground floor,,,,,,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,51 m²,CZK 500,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,9,"1,082",6,933,86,"1,250",154,209,467,248,Excellent,"CZK 35,000",Personal,Brick building,G,,Premium materials and solutions,Other,Middle floor,Overall,,1 to 10 years years,,,,,
718347,"CZK 31,736",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",2 bedroom with open-plan kitchen,95 m²,"CZK 10,579",Furnished,3,No,Yes,No,No,No,Yes,Yes,06. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
717539,"CZK 19,000",50.0817642,14.4593369,"Jičínská, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Partially furnished,2,Yes,No,No,No,No,No,No,01. 08. 2022,56,578,198,113,94,651,321,219,362,420,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
716457,"CZK 18,000",50.1100963,14.3976305,Prague - Bubeneč,1 bedroom with open-plan kitchen,52 m²,"CZK 2,400",,,No,No,No,No,No,No,No,Ihned,365,281,907,320,682,559,496,776,288,,Excellent,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
717517,"CZK 16,000",50.0729,14.3939,"Grafická, Prague - Smíchov",1 bedroom,37 m²,"CZK 3,351",Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 05. 2022,121,924,13,615,8,706,65,966,973,267,Excellent,"CZK 19,000",Personal,Brick building,G,,Standard materials and solutions,,Raised ground floor,Overall,,1 to 10 years years,,,,,
273191,"CZK 20,000",50.0534654,14.3358042,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,66 m²,"CZK 5,000",Furnished,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,154,704,278,669,657,337,636,481,645,448,,"CZK 27,000",Personal,Brick building,,Yes,Premium materials and solutions,,,,,1 to 10 years years,,,,,
705981,"CZK 16,500",50.085698,14.4449948,"Husinecká, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,CZK 670,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,255,222,50,211,7,189,62,278,94,553,Excellent,"CZK 30,000",Personal,Other,C,,Standard materials and solutions,Other,Middle floor,Overall,,1 to 10 years years,,,,,
610247,"CZK 12,800",50.033583,14.418079,"Za Mlýnem, Prague - Braník",Studio,40 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,No,No,01. 08. 2022,308,814,387,324,360,687,543,"1,177",209,,New build,"CZK 15,800",Personal,Brick building,C,Yes,,,,Overall,,,,,,,
510207,"CZK 18,000",50.0889731,14.3043643,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Partially furnished,5,No,No,No,No,No,Yes,No,,225,486,448,435,345,492,357,"1,259",46,,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,,Premium materials and solutions,Central heating,Middle floor,Overall,,1 to 10 years years,,,,,
718325,"CZK 15,000",50.08197,14.50537,"Tuchorazská, Prague - Malešice",2 bedroom,54 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 07. 2022,154,474,318,431,251,452,614,511,"1,004",88,Excellent,"CZK 19,000",Personal,Prefab concrete building,G,,,District heating,,Overall,,,,,,,
654037,"CZK 19,500",50.074545,14.4428032,Prague - Vinohrady,1 bedroom with open-plan kitchen,55 m²,"CZK 1,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,195,0,134,506,77,431,179,311,548,303,Excellent,"CZK 19,000",Personal,Brick building,B,,,Gas boiler,Middle floor,Overall,,,,,,500 m²,
697081,"CZK 44,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,96 m²,"CZK 6,560",Furnished,1,No,No,Yes,No,No,Yes,No,25. 05. 2022,310,517,418,403,183,453,300,306,676,106,Excellent,"CZK 88,000",Personal,Brick building,B,,,,,,,,,,,,
717899,"CZK 10,500",49.99684,14.3205,"Na Cikánce, Prague - Radotín",Studio,35 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,16. 05. 2022,127,,,,,,,,,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
512235,"CZK 14,000",50.0307964,14.5950831,"Jindřicha Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,5,No,Yes,No,No,No,Yes,No,30. 05. 2022,197,315,159,407,161,267,734,828,941,235,,"CZK 17,000",Personal,Brick building,B,Yes,,,,,,,,,,,
693654,"CZK 13,500",50.091709,14.4723945,"Nad Ohradou, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,262,"1,217",210,245,165,223,261,483,288,121,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,,
718317,"CZK 16,000",50.02676,14.53331,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,53 m²,"CZK 5,000",Unfurnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 06. 2022,206,781,535,510,630,751,318,636,811,321,New build,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
131000,"CZK 13,000",50.0842233,14.4529391,Prague - Žižkov,1 bedroom,31 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,09. 05. 2022,94,223,41,190,23,29,184,323,419,344,Excellent,"CZK 13,000",Personal,Brick building,,,Standard materials and solutions,Other,Middle floor,Interior,,1 to 10 years years,,,,,
59119,"CZK 14,000",50.0947838,14.356154,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,,420,522,338,495,366,348,275,617,"1,158",137,,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,,
718311,"CZK 23,000",50.07252,14.40967,"Lidická, Prague - Smíchov",3 bedroom,105 m²,CZK 800,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,120,555,108,166,73,469,594,757,954,514,Excellent,"CZK 46,000",Personal,Brick building,G,,,,,,,,,,,,
718315,"CZK 18,500",50.04592,14.46583,"Na Líše, Prague - Michle",3 bedroom,76 m²,"CZK 6,000",Furnished,6,No,No,No,Yes,Yes,Yes,No,01. 07. 2022,146,"1,002",474,911,542,818,212,268,746,28,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
524954,"CZK 13,500",50.1260559,14.4922898,"Jablonecká, Prague - Střížkov",1 bedroom with open-plan kitchen,54 m²,"CZK 5,800",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,18. 05. 2022,483,567,112,467,121,106,585,428,821,116,Excellent,"CZK 26,000",Personal,Prefab concrete building,,,Premium materials and solutions,Central heating,Top floor,Interior,,,,,,,
717697,"CZK 18,750",50.108944,14.501028,"Freyova, Prague - Vysočany",Studio,25 m²,"CZK 6,250",Furnished,12,No,No,No,No,No,Yes,No,01. 07. 2022,190,256,204,195,172,262,433,416,436,299,,,,,,,,,,,,,,,,,
717687,"CZK 18,975",50.1045704,14.3964833,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",1 bedroom with open-plan kitchen,55 m²,"CZK 6,325",Furnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,127,738,134,167,33,143,316,211,416,52,,,,,,,,,,,,,,,,,
717689,"CZK 35,175",50.0769346,14.4169603,"Na Zbořenci, Prague - Nové Město",2 bedroom,65 m²,"CZK 11,725",Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,168,319,99,227,101,409,227,243,632,429,,,,,,,,,,,,,,,,,
717674,"CZK 30,636",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,63 m²,"CZK 10,212",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,04. 06. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
717663,"CZK 51,225",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 17,075",Furnished,6,No,Yes,No,No,No,Yes,No,07. 07. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,,
717631,"CZK 25,500",50.0876289,14.3978335,"Šporkova, Prague - Malá Strana",Studio,40 m²,"CZK 8,500",Furnished,1,No,No,No,No,No,No,No,07. 07. 2022,29,634,152,537,130,317,388,899,984,129,,,,,,,,,,,,,,,,,
717704,"CZK 37,500",50.0822245,14.4146349,"Krocínova, Prague - Staré Město",2 bedroom with open-plan kitchen,102 m²,"CZK 12,500",Furnished,2,Yes,Yes,No,No,No,Yes,No,17. 06. 2022,258,962,181,204,1,145,392,348,304,385,,,,,,,,,,,,,,,,,
717700,"CZK 41,438",50.077834,14.422878,"Příčná, Prague - Nové Město",Studio,26 m²,"CZK 13,812",Furnished,2,No,No,No,No,No,No,No,20. 06. 2022,224,529,123,232,36,222,310,471,467,408,,,,,,,,,,,,,,,,,
