Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Administration fee,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Front garden,Investment Advisor,Developer name,Project name,Kód jednotky
699955,"CZK 16,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,54 m²,"CZK 3,750",Unfurnished,7,Yes,No,No,No,Yes,Yes,Yes,,686,"1,380",523,442,702,"1,204","1,344",502,,,New build,"CZK 20,740","CZK 20,740

                                
                                
                
i",Cooperative,Brick building,,,,,,B,Yes,,,,,
708824,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,86 m²,"CZK 21,000",Furnished,3,No,No,No,No,No,No,No,12. 04. 2022,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,,,,,,
708811,"CZK 78,000",50.0822546,14.4142748,"Krocínova, Prague - Staré Město",3 bedroom,125 m²,"CZK 26,000",Furnished,6,Yes,No,No,No,No,Yes,No,09. 04. 2022,284,987,183,230,26,119,417,373,329,411,,,,,,,,,,,,,,,,,
710073,"CZK 17,243",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,30 m²,"CZK 5,747",Furnished,3,No,No,No,No,No,Yes,Yes,24. 04. 2022,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,,,,,,,
711035,"CZK 14,500",50.06075,14.49743,"Želivecká, Prague - Záběhlice",2 bedroom,50 m²,"CZK 2,800",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,25. 03. 2022,367,801,498,661,695,576,706,766,615,345,Excellent,"CZK 29,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
491626,"CZK 17,500",50.0715736,14.4762758,"Bajkalská, Prague - Vršovice",2 bedroom,59 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,,178,65,183,341,66,155,203,284,443,287,,"CZK 35,000",,Personal,Brick building,,,,,,,,,,,,
709129,"CZK 32,400",50.091319,14.4234523,"U Obecního dvora, Prague - Staré Město",2 bedroom,62 m²,"CZK 10,800",Furnished,2,No,No,No,No,No,Yes,No,03. 04. 2022,116,432,102,253,102,270,297,393,201,165,,,,,,,,,,,,,,,,,
710450,"CZK 18,500",50.0782,14.42202,"Řeznická, Prague - Nové Město",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,187,491,64,169,17,202,313,552,548,489,Excellent,"CZK 18,500",,Personal,Brick building,,,,,,G,,,,,,
710196,"CZK 19,500",50.02793,14.51328,"Křejpského, Prague - Chodov",3 bedroom with open-plan kitchen,69 m²,"CZK 4,800",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,326,640,392,"1,303",267,674,345,304,"1,144",170,Excellent,"CZK 19,500",,Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,Overall,C,,,,,,
711034,"CZK 9,000",50.07769,14.49927,"Tuklatská, Prague - Strašnice",Studio,25 m²,"CZK 2,500",Partially furnished,9,No,No,Yes,No,No,Yes,No,10. 04. 2022,149,618,52,485,222,438,440,477,"1,286",255,Good,"CZK 9,000",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
710444,"CZK 30,000",50.07285,14.43424,"Londýnská, Prague - Vinohrady",2 bedroom,103 m²,"CZK 5,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,251,"1,264","1,235","1,287","1,498","1,498",,,,,Excellent,"CZK 30,000",,Personal,Brick building,,,,,,G,,,,,,
708789,"CZK 49,650",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,43 m²,"CZK 16,550",Furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,62,263,122,95,13,113,64,46,150,138,,,,,,,,,,,,,,,,,
710442,"CZK 13,000",50.08078,14.49596,"Počernická, Prague - Malešice",2 bedroom,52 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,138,463,272,407,340,426,364,504,888,164,Excellent,"CZK 26,000",,Personal,Prefab concrete building,,,,,,C,,,,,,
706620,"CZK 12,900",50.06449,14.44293,"Vlastislavova, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,163,384,107,127,136,135,425,689,630,504,Excellent,"CZK 25,800",,Personal,Brick building,,,,,,B,,,,,,
710426,"CZK 26,990",50.03817,14.33036,"Anny Rybníčkové, Prague - Stodůlky",2 bedroom with open-plan kitchen,83 m²,"CZK 5,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,244,934,750,905,219,869,821,"1,052",405,251,Excellent,"CZK 40,000",,Personal,Brick building,,,,,,G,,,,,,
711029,"CZK 14,500",50.09347,14.34067,"José Martího, Prague - Veleslavín",2 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,No,No,04. 04. 2022,362,"1,198",621,579,96,705,770,776,591,780,Excellent,"CZK 18,000",,Cooperative,Other,,,,,,C,,,,,,
711022,"CZK 18,000",50.05835,14.28382,"Míšovická, Prague - Zličín",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,No,Yes,Yes,10. 05. 2022,319,873,779,708,668,833,57,930,72,,Excellent,"CZK 18,000",,Personal,Brick building,,,,,,A,,,,,,
710403,"CZK 10,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",Studio,20 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
710405,"CZK 14,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",1 bedroom with open-plan kitchen,67 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Good,"CZK 30,000",,Personal,Brick building,,,,,,G,,,,,,
710404,"CZK 13,500",50.141013663761,14.510034813195,"Kuželova, Prague - Letňany",1 bedroom with open-plan kitchen,44 m²,"CZK 3,500",Furnished,8,Yes,No,No,No,No,Yes,No,01. 05. 2022,421,787,196,"1,020",410,353,499,317,583,74,Excellent,"CZK 20,000",,Personal,Prefab concrete building,,,,,,C,,,,,,
629213,"CZK 19,000",50.086357,14.460542,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,65 m²,"CZK 6,152",Furnished,5,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,98,419,1,617,312,391,324,360,492,213,New build,"CZK 30,000",,Personal,Brick building,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,,C,Yes,,,,,
710354,"CZK 12,800",50.0250069,14.5262502,"Jurkovičova, Prague - Háje",Studio,42 m²,"CZK 2,550",Partially furnished,5,Yes,No,No,No,Yes,Yes,Yes,14. 03. 2022,412,"1,157",450,852,242,713,257,632,948,90,New build,,,Personal,Brick building,,,,,,B,,,,,,
512262,"CZK 9,900",50.0699333,14.3923511,"Nad Bertramkou, Prague - Smíchov",Studio,26 m²,"CZK 2,900",Furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,217,799,671,878,468,885,690,"1,102",346,542,Good,"CZK 25,000",,Personal,Brick building,,Standard materials and solutions,Central heating,Raised ground floor,,,,,,,,
324688,"CZK 17,000",50.1052613,14.5172151,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,800",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,468,653,"1,356",968,718,"1,210",967,690,286,,New build,"CZK 35,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,C,Yes,,,,,
612941,"CZK 19,500",50.013899,14.458954,"Třebějická, Prague - Libuš",3 bedroom,97 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,Yes,No,No,No,01. 04. 2022,130,539,808,184,799,"1,222","1,266",741,,,Excellent,"CZK 20,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,,,C,,,,,,
635796,"CZK 19,500",50.069932,14.475926,"Karpatská, Prague - Vršovice",2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,134,266,131,354,113,314,198,92,183,133,New build,"CZK 18,500",,Personal,Brick building,,,District heating,Middle floor,Overall,B,,,,,,
166213,"CZK 22,000",50.0808055,14.4197518,"Spálená, Prague - Nové Město",2 bedroom,72 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,43,650,75,105,60,114,171,530,170,544,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,,Overall,C,,116 m²,,,,
323398,"CZK 21,500",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",3 bedroom,100 m²,"CZK 4,000",Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 04. 2022,71,334,187,202,113,9,263,225,368,177,Excellent,"CZK 30,000",,Personal,Brick building,,,,,,,,,,,,
710264,"CZK 9,000",50.04485,14.55334,"Lochotínská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Furnished,,No,No,No,No,No,No,No,01. 03. 2022,324,550,408,828,360,829,687,602,430,323,New build,"CZK 12,000",,Personal,Brick building,,,,,,E,,,,,,
596754,"CZK 30,000",50.053638,14.355187,"Za Zámečkem, Prague - Jinonice",3 bedroom with open-plan kitchen,130 m²,"CZK 10,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,21. 03. 2022,376,883,245,949,420,609,461,787,"1,290",596,Excellent,"CZK 79,998",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Raised ground floor,Overall,C,,,,,,
707307,"CZK 53,550",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 17,850",Furnished,4,Yes,No,No,No,No,Yes,Yes,11. 04. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
677489,"CZK 9,000",50.06232,14.43642,"Pod Terebkou, Prague - Nusle",Studio,30 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,01. 04. 2022,205,607,209,459,142,380,141,438,378,201,Excellent,"CZK 18,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Other,Middle floor,Overall,C,,,,,,
681458,"CZK 17,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,55 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,251,923,174,197,38,175,385,341,297,346,Excellent,"CZK 25,000",,Personal,Brick building,,,,,,B,,,,,,
699413,"CZK 34,000",50.07847,14.42443,"Školská, Prague - Nové Město",1 bedroom with open-plan kitchen,80 m²,"CZK 4,627",Furnished,5,Yes,Yes,No,No,No,Yes,No,01. 05. 2022,265,776,62,201,0,278,221,459,442,396,Excellent,"CZK 60,000",,Personal,Brick building,,Premium materials and solutions,Central heating,Top floor,Overall,G,,,,,,
709031,"CZK 33,750",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 11,250",Furnished,3,No,No,No,No,No,Yes,No,02. 05. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,,
206063,"CZK 10,500",50.1265663,14.4115142,"Krynická, Prague - Troja",Studio,32 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,Yes,No,,241,626,123,560,560,417,424,67,134,,,"CZK 20,000",,Cooperative,Prefab concrete building,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Interior,,,,,,,
206206,"CZK 14,900",50.10973,14.47768,"Pivovarnická, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,Yes,Yes,No,20. 03. 2022,432,"1,064",404,755,478,482,534,661,500,312,,"CZK 25,000",,Personal,Brick building,,,,,,B,Yes,,,,,
704561,"CZK 16,500",50.11029,14.473,"Horovo náměstí, Prague - Libeň",2 bedroom,70 m²,"CZK 1,000",Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,191,"1,134",193,571,318,214,315,888,291,182,Excellent,"CZK 17,500",,Personal,Brick building,,,Gas boiler,Middle floor,Interior,G,,,,,,
551963,"CZK 26,000",50.0715554,14.4419613,"Na Kozačce, Prague - Vinohrady",2 bedroom with open-plan kitchen,101 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,269,477,154,839,109,771,424,205,580,295,Excellent,"CZK 26,000",,Personal,Brick building,,Premium materials and solutions,Gas boiler,Raised ground floor,,,,,,,,
707377,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 18,750",Furnished,4,No,No,No,No,No,No,No,22. 03. 2022,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,,,,,,
707288,"CZK 37,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,50 m²,"CZK 12,475",Furnished,-1,No,No,No,No,No,No,No,19. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
589631,"CZK 9,990",50.037684,14.591834,"U Uhříněveské Obory, Prague - Uhříněves",Small studio,38 m²,CZK 1,,2,No,No,No,No,No,No,No,19. 03. 2022,354,"1,139",491,942,613,928,554,455,"1,335",237,New build,"CZK 23,980",,Personal,Brick building,,,,,,A,,,,,,
706702,"CZK 16,500",50.11029,14.473,"Horovo náměstí, Prague - Libeň",2 bedroom with open-plan kitchen,73 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,191,"1,134",193,571,318,214,315,888,291,182,Excellent,"CZK 17,500",,Personal,Brick building,,,,,,G,,,,,,
707313,"CZK 39,015",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 13,005",Furnished,3,No,No,No,No,No,No,No,07. 04. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
707312,"CZK 51,225",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 17,075",Furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,,
707249,"CZK 51,225",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 17,075",Furnished,4,No,No,No,No,No,Yes,Yes,11. 04. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
709824,"CZK 39,971",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,56 m²,"CZK 13,324",Furnished,1,No,Yes,No,No,No,No,No,08. 05. 2022,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,,,,,,,
710241,"CZK 22,500",50.0693056,14.4571551,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,,"CZK 7,500",Furnished,5,No,No,No,No,No,Yes,No,12. 05. 2022,172,367,79,144,97,142,224,244,442,203,,,,,,,,,,,,,,,,,
708305,"CZK 46,800",50.0606031,14.3995501,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,47 m²,"CZK 15,600",Furnished,1,No,No,No,No,No,Yes,Yes,22. 03. 2022,149,907,200,914,210,455,590,729,652,530,,,,,,,,,,,,,,,,,
698932,"CZK 26,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,240,604,53,296,31,392,129,248,272,533,Excellent,"CZK 30,000",,Personal,Brick building,,,Electric boiler,Middle floor,Overall,A,,,,,,
521368,"CZK 17,000",50.1027761,14.4971369,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Partially furnished,6,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,221,603,340,203,200,104,527,"1,217",650,405,Excellent,"CZK 24,000",,Personal,Brick building,,,,Top floor,,,,,,,,
710320,"CZK 14,500",50.073045180075,14.501099284824,"V Olšinách, Prague - Strašnice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,58,"1,366",23,"1,069",69,375,393,230,731,319,Excellent,"CZK 14,500",,Personal,Brick building,,,District heating,,,G,,,,,,
710958,"CZK 10,800",50.06719,14.45089,"Sámova, Prague - Vršovice",2 bedroom,48 m²,CZK 800,Furnished,6,No,Yes,No,No,No,Yes,No,01. 04. 2022,332,584,178,288,167,186,308,346,313,350,Excellent,"CZK 11,600",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Overall,C,,,,,,
710313,"CZK 12,000",50.10284,14.51,"Poděbradská, Prague - Vysočany",Studio,42 m²,"CZK 3,000",Furnished,3,No,No,No,Yes,Yes,Yes,Yes,,175,"1,436",544,"1,036",651,566,418,"1,362",500,,Excellent,"CZK 30,000",,Personal,Other,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,G,,,,,,
710952,"CZK 9,000",50.1087039,14.4376902,"U Elektrárny, Prague - Holešovice",Small studio,21 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,19. 03. 2022,151,"1,276",242,"1,109",164,519,413,441,680,,Excellent,"CZK 15,000",,Personal,Brick building,,,,,,G,,,,,,
588993,"CZK 25,349",50.0776403,14.4264665,"Ve Smečkách, Prague - Nové Město",2 bedroom,96 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 05. 2022,58,717,48,249,118,148,273,391,191,297,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
710953,"CZK 11,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",Studio,34 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,19. 03. 2022,53,915,509,892,124,768,934,"1,058","1,195",526,New build,"CZK 30,000",,Personal,Prefab concrete building,,,,,,C,,,,,,
619653,"CZK 15,490",50.130416,14.493811,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2021,408,"1,100",253,"1,034",681,527,600,485,"1,235",108,New build,"CZK 20,000",,Personal,Other,1 to 10 years years,Premium materials and solutions,District heating,Raised ground floor,,C,Yes,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",,Personal,Brick building,,,,,,C,,,,,,
710950,"CZK 20,000",50.07272,14.39028,"Holečkova, Prague - Smíchov",3 bedroom,74 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,No,No,No,21. 03. 2022,308,"1,345",220,872,129,"1,004",363,792,"1,190",119,Excellent,"CZK 20,000",,Other,Brick building,,,,,,D,,,,,,
690649,"CZK 10,000",49.98979,14.4071,"Na Homoli, Prague - Komořany",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Unfurnished,,No,No,Yes,No,No,No,No,01. 04. 2022,241,153,201,"1,159",337,,,,,,Excellent,"CZK 15,000",,Personal,Brick building,,,,,,G,,,,,,
708760,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,53 m²,"CZK 15,367",Furnished,3,No,No,No,No,No,Yes,No,13. 04. 2022,298,541,99,261,14,253,193,593,251,217,,,,,,,,,,,,,,,,,
504664,"CZK 17,100",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 1,198",Partially furnished,4,No,No,No,No,No,Yes,No,15. 03. 2022,166,470,133,154,179,372,252,456,839,375,,"CZK 17,100",,Personal,Brick building,,,Gas boiler,Middle floor,,,,,,,,
490462,"CZK 15,000",50.1057853,14.4544575,"U Uranie, Prague - Holešovice",2 bedroom,56 m²,"CZK 3,000",Furnished,2,No,No,Yes,No,No,Yes,No,,158,633,144,445,126,399,526,898,318,266,,"CZK 40,000",,Personal,Brick building,,,,,,,,,,,,
170697,"CZK 10,000",50.1092815,14.474787,"Pivovarnická, Prague - Libeň",Small studio,30 m²,"CZK 3,500",Furnished,5,No,No,No,No,No,Yes,No,,215,918,187,537,407,265,316,650,283,166,Excellent,"CZK 16,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,Overall,A,,,,,,
710291,"CZK 10,500",50.02422,14.4524,"Hurbanova, Prague - Krč",1 bedroom,40 m²,"CZK 3,090",Partially furnished,11,Yes,No,No,No,No,Yes,No,07. 04. 2022,222,763,252,301,458,609,"1,165",358,224,,Good,"CZK 15,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
398657,"CZK 15,900",50.0560071,14.446201,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,"CZK 1,412",Partially furnished,3,No,No,No,No,No,No,No,,362,967,113,521,349,959,264,180,844,345,,"CZK 15,900",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,Overall,,,,,,,
710419,"CZK 86,625",50.0882058,14.4262315,"Rybná, Prague - Staré Město",3 bedroom with open-plan kitchen,150 m²,"CZK 28,875",Furnished,4,No,No,No,No,No,No,No,10. 04. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
432682,"CZK 16,000",50.1009778,14.4897418,"Spojovací, Prague - Vysočany",2 bedroom with open-plan kitchen,60 m²,CZK 735,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,156,"1,062",158,914,250,"1,231",106,150,464,189,Good,"CZK 16,000",,Personal,Brick building,,Standard materials and solutions,Other,Top floor,Interior,,,,,,,
710821,"CZK 15,500",50.01327,14.42312,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Partially furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,155,"1,412",186,"1,314",883,"1,150",210,509,946,133,Excellent,"CZK 20,000",,Personal,Other,,,,,,G,,,,,,
710940,"CZK 34,000",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,80 m²,"CZK 5,750",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,327,632,307,307,206,444,677,553,540,,New build,"CZK 20,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
576059,"CZK 19,500",50.0723774,14.4064677,"Lidická, Prague - Smíchov",2 bedroom,72 m²,CZK 400,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,64,402,46,160,18,304,495,"1,002","1,196",655,Excellent,"CZK 25,000",,Personal,Brick building,,,Gas boiler,,,G,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,106 m²,"CZK 7,500",Furnished,13,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,414,428,459,605,193,334,656,302,197,59,New build,"CZK 35,000",,Personal,Other,,,,,,C,,,,,,
692743,"CZK 15,500",50.0855,14.36595,"Patočkova, Prague - Břevnov",Studio,33 m²,"CZK 1,706",Partially furnished,3,Yes,No,No,No,No,Yes,No,14. 04. 2022,89,233,295,343,280,210,119,441,312,329,Excellent,,,Personal,Low-energy building,,,,,,B,,,,,,
533302,"CZK 15,000",50.0717858,14.4086967,"Svornosti, Prague - Smíchov",2 bedroom,60 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,114,552,102,48,41,450,591,920,964,450,,"CZK 25,000",,Other,Brick building,,,Gas boiler,Raised ground floor,,G,,,,,,
710931,"CZK 16,000",50.09906475,14.363080017342,"Arabská, Prague - Vokovice",2 bedroom,51 m²,"CZK 4,200",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,80,327,454,194,373,426,404,182,"1,374",383,Excellent,"CZK 30,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
709921,"CZK 27,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 9,225",Furnished,3,No,No,No,No,No,Yes,No,13. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
186908,"CZK 25,000",50.0883417,14.4186341,"Maiselova, Prague - Josefov",2 bedroom,85 m²,CZK 500,Partially furnished,4,Yes,No,No,No,No,No,No,,194,243,183,334,2,456,311,576,37,557,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
532574,"CZK 12,000",49.9991226,14.4107679,Prague - Modřany,Studio,38 m²,"CZK 2,455",Furnished,1,No,Yes,No,No,No,No,No,01. 04. 2022,72,"1,035",937,"1,130",304,785,923,785,514,137,Excellent,"CZK 12,000",,Personal,Low-energy building,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,,B,,9 m²,,,,
