Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Front garden,Renovation,Age,Administration fee,New building,Developer name,Project name,Kód jednotky
597702,"CZK 7,500",50.077415,14.474404,"Soběslavská, Prague - Vinohrady",Small studio,Good,23 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,D,133,837,86,238,24,246,493,960,236,138,Standard materials and solutions,District heating,Middle floor,60 m²,Interior,over 50 years years,,,,,
704149,"CZK 13,000",50.05236,14.51505,"Mattioliho, Prague - Záběhlice",Studio,Excellent,38 m²,"CZK 3,000","CZK 39,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,Yes,28. 01. 2022,G,421,380,370,328,168,376,"1,032","1,072",521,337,,District heating,,,,,,,,,
619927,"CZK 11,800",50.031865,14.393208,"Lumiérů, Prague - Hlubočepy",1 bedroom,Good,40 m²,"CZK 2,200","CZK 14,000",Cooperative,Brick building,Furnished,2,No,No,No,No,No,No,No,31. 01. 2022,G,92,"1,442",756,"1,349",209,"1,407",99,,,,,District heating,Middle floor,,Exterior,,,,,,
653951,"CZK 10,000",50.0773535,14.4743644,Prague - Vinohrady,1 bedroom with open-plan kitchen,Good,45 m²,"CZK 1,500","CZK 20,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,F,133,837,86,238,24,246,493,960,235,138,Standard materials and solutions,District heating,Middle floor,50 m²,Overall,over 50 years years,,,,,
704847,"CZK 19,990",50.0678112,14.3414932,"Plzeňská, Prague - Motol",2 bedroom with open-plan kitchen,Good,72 m²,"CZK 3,896","CZK 24,000",,Other,,1,No,No,No,No,No,No,No,01. 03. 2022,,11,780,239,739,"1,414",801,939,,,,,,,,,,"CZK 3,353",,,,
704147,"CZK 16,000",50.07235,14.40795,"Lidická, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 1,000","CZK 32,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,05. 02. 2022,G,13,460,17,137,16,345,506,881,"1,167",653,,,,,,,,,,,
699715,"CZK 18,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 6,225",,,,Furnished,3,No,No,No,No,No,Yes,No,07. 03. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,
704480,"CZK 20,000",50.05158,14.34384,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Partially furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,C,236,357,148,379,123,219,124,163,"1,110",71,Premium materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
704134,"CZK 19,900",50.02361,14.57837,"V Pitkovičkách, Prague - Pitkovice",2 bedroom with open-plan kitchen,New build,105 m²,"CZK 4,500","CZK 36,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,B,86,"1,438","1,260",177,,,,,,,Standard materials and solutions,Other,Top floor,,,1 to 10 years years,,Yes,,,
616496,"CZK 23,000",50.0939758,14.3559859,Prague - Vokovice,1 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 4,000","CZK 23,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,C,538,651,467,646,495,478,356,768,"1,160",140,Premium materials and solutions,Gas boiler,Middle floor,,Overall,1 to 10 years years,,,,,
530853,"CZK 17,000",50.0532112,14.4206756,"U Kublova, Prague - Podolí",Other,Excellent,69 m²,"CZK 1,000","CZK 34,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,B,298,810,184,610,212,807,580,"1,099",214,345,Premium materials and solutions,Other,Attic,,Overall,1 to 10 years years,,,,,
704831,"CZK 38,000",50.07152,14.43914,"Americká, Prague - Vinohrady",4 bedroom,Excellent,110 m²,"CZK 6,000","CZK 44,000",Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,05. 02. 2022,G,286,363,88,636,0,539,142,191,781,513,,,,,,,,,,,
7347,"CZK 9,000",50.043883,14.478443,"Roztylské sady, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 12,000",Personal,Brick building,Furnished,3,Yes,Yes,No,Yes,Yes,No,Yes,01. 03. 2022,B,82,732,435,409,241,366,336,422,291,,Standard materials and solutions,Gas boiler,Top floor,100 m²,Interior,over 50 years years,,,,,
704828,"CZK 30,000",50.04498,14.2791,"K Řeporyjím, Prague - Třebonice",4 bedroom with open-plan kitchen,New build,150 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Unfurnished,1,No,Yes,No,No,Yes,No,No,02. 02. 2022,G,134,"1,455",398,538,,,,,,,,,,,,,,,,,
704827,"CZK 17,000",50.09087,14.31227,"Častavina, Prague - Ruzyně",2 bedroom,Excellent,65 m²,"CZK 3,000","CZK 25,500",Personal,Other,Partially furnished,3,No,No,No,Yes,No,No,No,01. 03. 2022,C,235,243,309,371,230,276,385,977,"1,153",369,,,,,,,,,,,
700619,"CZK 19,000",50.10071,14.52764,"Nademlejnská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 4,000","CZK 28,500",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,Yes,24. 01. 2022,G,643,"1,292",777,"1,274",510,999,855,970,629,317,Standard materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
704824,"CZK 20,000",50.1218389,14.470355,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,000","CZK 23,000",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,Yes,01. 03. 2022,C,573,902,578,995,759,"1,033","1,095",935,"1,086",502,Premium materials and solutions,Central heating,Top floor,,,1 to 10 years years,,,,,
365477,"CZK 14,500",50.059840093801,14.423811045495,"Na Topolce, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,900",,Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,,G,208,394,325,384,210,372,404,356,216,205,Standard materials and solutions,Gas boiler,Middle floor,,Overall,10 to 30 years years,,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,,65 m²,"CZK 7,612",,,,Furnished,2,No,No,No,No,No,Yes,No,04. 02. 2022,,257,773,307,429,264,322,165,"1,090",462,415,,,,,,,,,,,
704822,"CZK 19,500",50.10604,14.44953,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 19,500",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,07. 02. 2022,C,148,338,62,150,21,154,327,612,323,404,,,,,,,,,,,
704819,"CZK 18,000",50.03258,14.58219,"Blšanecká, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,Yes,02. 02. 2022,G,644,"1,467","1,318","1,234","1,419","1,317","1,293",,,,,,,,,,,,,,
704128,"CZK 15,500",50.03943,14.3221,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,New build,69 m²,"CZK 5,000","CZK 31,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,C,251,"1,081",726,939,570,"1,002",640,"1,021",667,117,,,,,,,,,,,
639719,"CZK 15,000",50.0605394,14.39888715,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 2,600","CZK 20,000",Personal,Low-energy building,Furnished,1,No,No,Yes,No,Yes,Yes,Yes,02. 02. 2022,C,140,953,167,865,160,501,541,680,602,480,Standard materials and solutions,Central heating,Raised ground floor,,,1 to 10 years years,,,,,
473530,"CZK 9,700",50.0557814,14.4315911,"U Děkanky, Prague - Nusle",Studio,,35 m²,"CZK 2,200","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 01. 1970,,214,"1,307",129,325,223,425,583,310,184,114,,District heating,Middle floor,,,,,,,,
695853,"CZK 14,600",50.098175,14.4055829,"Muchova, Prague - Dejvice",Studio,Excellent,35 m²,"CZK 3,900","CZK 18,500",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,G,49,770,106,189,97,190,340,993,128,458,,Gas boiler,Middle floor,,,,,,,,
644492,"CZK 9,450",50.101787,14.507409,"Poděbradská, Prague - Vysočany",Studio,New build,35 m²,"CZK 3,450","CZK 16,350",Personal,Brick building,Furnished,2,No,No,No,No,Yes,Yes,No,20. 01. 2022,G,86,"1,261",369,860,414,742,371,"1,187","1,377",781,Premium materials and solutions,Central heating,Middle floor,,Overall,1 to 10 years years,,Yes,,,
700091,"CZK 29,000",50.07892,14.42461,"Školská, Prague - Nové Město",2 bedroom,Excellent,58 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,3,No,Yes,No,No,No,Yes,No,01. 03. 2022,G,314,728,111,153,17,229,173,508,491,445,,,,,,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,,55 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,02. 02. 2022,,86,829,143,258,151,243,394,"1,030",182,503,,,,,,,,,,,
704811,"CZK 10,000",50.10558,14.54778,"Rochovská, Prague - Hloubětín",Studio,Excellent,30 m²,"CZK 2,000","CZK 10,000",Cooperative,Prefab concrete building,Unfurnished,2,No,No,No,No,No,Yes,No,02. 02. 2022,G,147,924,268,942,552,930,275,668,946,205,,,,,,,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,B,425,383,567,433,477,975,428,"1,467",364,,,Central heating,,,,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,425,779,668,351,314,585,"1,221",720,601,,Standard materials and solutions,Central heating,Raised ground floor,,Overall,,,,,,
704809,"CZK 13,575",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,New build,17 m²,CZK 1,,Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,G,259,641,512,240,238,214,699,"1,065",467,443,,,,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,109 m²,"CZK 6,000","CZK 53,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,D,209,273,39,272,113,301,142,267,694,169,,,,,,,,,,,
704214,"CZK 21,304",50.0840733,14.5137237,"Niederleho, Prague - Malešice",3 bedroom with open-plan kitchen,,85 m²,"CZK 7,101",,,,Furnished,2,Yes,No,No,No,No,No,No,04. 02. 2022,,324,"1,262",554,"1,172",336,576,910,"1,176",353,189,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,,87 m²,"CZK 12,000",,,,Furnished,7,No,Yes,No,No,No,Yes,No,28. 02. 2022,,154,287,73,428,33,408,72,565,703,470,,,,,,,,,,,
700101,"CZK 7,950",49.98491,14.36412,"Vrážská, Prague - Radotín",Small studio,Excellent,25 m²,"CZK 2,950","CZK 10,900",Personal,Other,Furnished,1,Yes,No,No,No,Yes,Yes,No,19. 01. 2022,G,40,616,32,26,160,36,571,607,424,338,Standard materials and solutions,Central heating,Ground floor,,Bathroom unit,1 to 10 years years,,,,,
591000,"CZK 15,000",50.059621,14.435073,"Lounských, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,38 m²,,"CZK 17,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,F,205,898,181,576,104,535,406,639,468,494,Standard materials and solutions,,Middle floor,500 m²,Bathroom unit,,,,,,
668850,"CZK 12,900",50.04266,14.44284,"Blažíčkova, Prague - Krč",2 bedroom,Excellent,52 m²,"CZK 3,900","CZK 13,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,G,220,203,223,417,173,236,437,249,717,253,,,,,,,,,,,
654822,"CZK 13,500",50.11609,14.47138,"Františka Kadlece, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 1,900","CZK 16,000",Personal,Brick building,Furnished,1,No,No,Yes,No,Yes,No,No,01. 02. 2022,B,244,"1,115",124,"1,400",52,407,392,"1,238","1,046",437,,,Middle floor,,Overall,,,,,,
237284,"CZK 11,600",50.0721538,14.4054179,"Lidická, Prague - Smíchov",Studio,Good,34 m²,"CZK 1,400","CZK 13,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,,G,143,490,134,78,92,375,583,"1,063","1,258",726,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
569258,"CZK 9,150",50.1062085,14.4788633,"Kotlaska, Prague - Libeň",Small studio,,16 m²,"CZK 1,600",,Personal,Brick building,Furnished,1,No,No,No,No,Yes,Yes,No,01. 01. 2022,B,272,554,219,525,95,507,515,162,447,180,,Central heating,,,,,,Yes,,,
621371,"CZK 16,000",50.094947,14.450966,"U Mlýnského kanálu, Prague - Karlín",1 bedroom,New build,44 m²,"CZK 3,500",,Personal,Brick building,,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,B,116,421,96,60,41,233,735,"1,369",389,467,,,,,,,,,,,
699342,"CZK 19,000",50.11547,14.47512,"Františka Kadlece, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 2,200","CZK 25,000",Personal,Brick building,Unfurnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,B,239,"1,402",434,"1,312",234,696,610,"1,352",958,282,,Gas boiler,,,,10 to 30 years years,,,,,
305895,"CZK 27,500",50.0742596,14.4414876,"Moravská, Prague - Vinohrady",3 bedroom,,100 m²,"CZK 3,550","CZK 55,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,195,102,95,457,27,430,93,397,540,505,Standard materials and solutions,,,,,,,,,,
697081,"CZK 40,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,117 m²,"CZK 6,100","CZK 80,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 2022,B,310,517,418,403,183,453,300,306,676,106,,,,,,,,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,,35 m²,"CZK 6,309",,,,Furnished,1,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,,234,341,228,706,128,428,324,536,546,328,,,,,,,,,,,
704784,"CZK 11,000",50.08585,14.4516,"Milíčova, Prague - Žižkov",1 bedroom,Excellent,30 m²,CZK 600,"CZK 11,600",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,02. 02. 2022,C,92,220,94,192,38,241,244,460,254,534,,,,,,,,,,,
422136,"CZK 9,000",50.046474227894,14.518493618524,"Chudenická, Prague - Hostivař",Studio,Excellent,32 m²,"CZK 2,550","CZK 18,000",Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,No,No,No,No,01. 03. 2022,,249,"1,354",202,"1,317",291,280,697,107,"1,033",101,,Central heating,,,Overall,10 to 30 years years,,,,,
697482,"CZK 20,250",50.0719171,14.4429188,"Rybalkova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,48 m²,"CZK 6,750",,,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,195,408,97,765,42,717,415,296,511,225,,,,,,,,,,,
689254,"CZK 25,500",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,,46 m²,"CZK 8,500",,,,Furnished,2,No,No,No,No,No,No,No,04. 02. 2022,,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,
697544,"CZK 46,313",50.0745467,14.4389986,"Blanická, Prague - Vinohrady",3 bedroom with open-plan kitchen,,93 m²,"CZK 15,437",,,,Furnished,6,No,Yes,No,No,No,Yes,No,02. 03. 2022,,84,364,40,331,100,341,128,408,656,679,,,,,,,,,,,
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,,83 m²,"CZK 7,500",,,,Furnished,3,Yes,No,No,No,No,Yes,No,02. 03. 2022,,184,870,174,226,62,375,320,"1,488",599,931,,,,,,,,,,,
682340,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,,37 m²,"CZK 7,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,04. 02. 2022,,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,
703789,"CZK 13,600",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,Excellent,31 m²,"CZK 1,673","CZK 27,200",Personal,Brick building,Unfurnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,G,137,918,172,285,125,690,367,533,799,140,Premium materials and solutions,Gas boiler,Middle floor,,Overall,over 50 years years,,,,,
695866,"CZK 21,750",50.073014,14.4308483,"Tyršova, Prague - Nové Město",1 bedroom with open-plan kitchen,,35 m²,"CZK 7,250",,,,Furnished,4,No,No,No,No,No,Yes,No,04. 02. 2022,,182,528,118,213,29,198,369,452,636,686,,,,,,,,,,,
693942,"CZK 10,990",50.043475,14.4556943,"Počátecká, Prague - Michle",Studio,Excellent,29 m²,"CZK 2,588","CZK 13,578",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,,G,176,768,479,480,179,238,283,593,680,158,,,,,,,"CZK 13,578

                                
                                
                
i",,,,
693950,"CZK 8,990",50.07155027777,14.38474666666,"Holečkova, Prague - Košíře",Studio,Good,20 m²,"CZK 2,931","CZK 11,921",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,G,238,861,225,"1,090",285,"1,213",327,438,"1,226",507,,,,,,,"CZK 11,921

                                
                                
                
i",,,,
680002,"CZK 56,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 18,750",,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,04. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
691605,"CZK 24,900",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,68 m²,"CZK 8,300",,,,Furnished,2,No,No,No,No,No,Yes,No,02. 03. 2022,,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,
690577,"CZK 22,500",50.0633339,14.4440155,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 7,500",,,,Furnished,5,No,No,No,No,No,Yes,No,04. 02. 2022,,243,541,100,272,177,315,457,820,635,594,,,,,,,,,,,
661144,"CZK 16,700",50.066599,14.396753,Prague - Smíchov,2 bedroom,Excellent,62 m²,CZK 700,"CZK 17,400",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,D,223,365,225,754,130,451,312,524,755,325,,,Middle floor,,Interior,,,,,,
680086,"CZK 25,500",50.0901585,14.3426685,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,,90 m²,"CZK 8,500",,,,Furnished,1,No,No,No,No,No,No,No,04. 02. 2022,,142,547,112,211,216,280,208,0,878,210,,,,,,,,,,,
700639,"CZK 41,850",50.0883535,14.4185437,"Maiselova, Prague - Josefov",2 bedroom,,89 m²,"CZK 13,950",,,,Furnished,3,No,No,No,No,No,No,No,19. 02. 2022,,190,239,178,330,3,452,307,572,33,553,,,,,,,,,,,
688331,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,,85 m²,"CZK 9,750",,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,02. 03. 2022,,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,
704765,"CZK 15,750",50.0606339,14.4505709,"K Podjezdu, Prague - Nusle",1 bedroom with open-plan kitchen,,55 m²,"CZK 5,250",,,,Furnished,2,No,No,No,No,No,Yes,No,03. 04. 2022,,78,912,99,319,139,735,347,274,826,357,,,,,,,,,,,
704764,"CZK 12,500",50.0543898,14.441744,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,000","CZK 16,500",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 04. 2022,D,66,977,175,413,17,608,314,288,"1,007",262,,,,,,,,,,,
264211,"CZK 17,000",50.0094780801,14.4534196056,"Pavlíkova, Prague - Kamýk",3 bedroom,,78 m²,"CZK 6,000","CZK 50,000",Personal,Prefab concrete building,Partially furnished,5,No,No,No,Yes,No,No,No,01. 02. 2022,,155,818,70,504,989,374,"1,281",544,192,,Standard materials and solutions,District heating,,,Interior,10 to 30 years years,,,,,
72896,"CZK 12,000",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",Studio,,37 m²,"CZK 2,200","CZK 14,200",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 02. 2022,G,77,217,16,68,72,104,224,909,729,358,,Central heating,Middle floor,,,,,,,,
693259,"CZK 23,250",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,48 m²,"CZK 7,750",,,,Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,
704759,"CZK 14,000",50.06732,14.36793,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,36 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,14. 02. 2022,G,305,785,262,594,448,505,364,858,229,452,,,,,,,,,,,
704673,"CZK 12,000",50.0869452,14.4506867,"Husitská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 450,"CZK 12,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 02. 2022,G,95,436,17,408,100,414,221,464,221,650,,,,,,,,,,,
631722,"CZK 17,000",50.043928,14.51544,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,500","CZK 34,000",Personal,Brick building,,4,Yes,No,No,Yes,Yes,Yes,No,01. 02. 2022,G,192,205,272,261,"1,075",407,"1,165",101,,,,,,,,,,,,,
337164,"CZK 10,500",50.10301,14.51164,"Poděbradská, Prague - Vysočany",Studio,Excellent,33 m²,"CZK 3,500","CZK 15,000",Personal,Other,Partially furnished,1,Yes,No,No,No,No,No,No,,,177,"1,170",279,"1,000",323,783,281,"1,097","1,286",824,Standard materials and solutions,District heating,Middle floor,,,10 to 30 years years,,,,,
704757,"CZK 16,000",50.06141,14.44619,"Svatoslavova, Prague - Nusle",Studio,Excellent,27 m²,"CZK 2,000","CZK 18,000",Personal,Brick building,Furnished,3,No,No,No,No,Yes,Yes,No,01. 03. 2022,G,47,606,34,328,22,335,475,639,615,477,,,,,,,,,,,
