Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,Renovation,Administration fee,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
704159,"CZK 7,000",50.0078582,14.4200745,"Pejevové, Prague - Modřany",1 bedroom,34 m²,"CZK 3,000",Unfurnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,421,481,323,334,403,359,270,"1,037",976,510,Good,"CZK 10,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
694943,"CZK 10,790",50.10325,14.51949,"Poděbradská, Prague - Vysočany",Studio,28 m²,"CZK 2,800",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,15. 02. 2022,34,"1,407",235,"1,389",736,245,"1,075","1,433",982,495,New build,"CZK 10,790",Personal,Low-energy building,A,1 to 10 years years,,Gas boiler,Middle floor,,,,,,,,
679037,"CZK 22,000",50.12288,14.49904,"Mimoňská, Prague - Prosek",2 bedroom with open-plan kitchen,104 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,450,157,67,246,236,549,245,237,"1,283",187,Excellent,"CZK 35,000",Personal,Brick building,G,1 to 10 years years,,District heating,,,,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,24 m²,"CZK 1,000",Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,254,"1,034",373,992,265,395,869,995,313,78,,"CZK 5,000",Personal,Prefab concrete building,,,,,,,,,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,68 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,155,691,194,721,178,633,285,592,"1,378",224,Excellent,"CZK 48,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
704133,"CZK 10,500",50.13923,14.51988,"Miroslava Hajna, Prague - Letňany",Small studio,37 m²,"CZK 2,653",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,378,511,"1,062","1,079",375,616,905,"1,090","1,167",127,New build,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
652158,"CZK 15,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,148,399,245,166,207,39,666,818,361,398,New build,"CZK 20,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
704127,"CZK 11,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,257,556,290,355,329,553,325,907,208,171,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
703504,"CZK 20,000",50.07111,14.40743,"Vrázova, Prague - Smíchov",2 bedroom,97 m²,"CZK 3,000",Unfurnished,5,No,Yes,No,No,No,Yes,No,01. 03. 2022,191,538,79,149,120,345,631,"1,071",998,484,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
177841,"CZK 17,000",50.1305193,14.4114826,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,76 m²,"CZK 4,900",Partially furnished,8,No,No,No,Yes,No,Yes,No,,400,788,344,718,83,784,587,421,345,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,District heating,Middle floor,Overall,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",Personal,Brick building,D,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,,,,,,,
537070,"CZK 16,000",50.1008494,14.4478499,"Jateční, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,185,285,181,396,199,206,218,370,560,165,Excellent,"CZK 16,000",Personal,Prefab concrete building,D,,Premium materials and solutions,,,Overall,,,,,,,
691513,"CZK 12,600",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,40 m²,"CZK 2,500",Furnished,3,No,No,Yes,Yes,No,Yes,No,16. 02. 2022,222,567,435,426,479,965,"1,472",,,,New build,"CZK 20,000",Personal,Brick building,C,,Premium materials and solutions,District heating,,,,Yes,,,,,
641328,"CZK 15,841",50.054931,14.441554,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,CZK 475,Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,103,"1,015",212,450,80,571,351,326,"1,044",299,Excellent,"CZK 25,000",Personal,Brick building,G,1 to 10 years years,,,Middle floor,Overall,,,,,,,
704080,"CZK 10,990",50.06690055555,14.45518166666,"Sportovní, Prague - Vršovice",Studio,25 m²,CZK 840,Furnished,,No,No,No,No,No,No,No,,93,23,92,272,64,272,327,516,279,390,Good,"CZK 11,830",Personal,Brick building,G,,,,,,"CZK 11,830

                                
                                
                
i",,,,,,
704076,"CZK 15,990",49.969501495361,14.38659954071,"Jaromíra Vejvody, Prague - Zbraslav",1 bedroom with open-plan kitchen,63 m²,"CZK 2,557",Furnished,4,Yes,No,No,No,No,Yes,No,,182,"1,009",246,"1,100",321,140,674,244,163,,Excellent,"CZK 18,547",Personal,Brick building,C,,,,,,"CZK 18,547

                                
                                
                
i",,,,,,
680769,"CZK 19,500",50.0793798,14.4577498,Prague - Žižkov,2 bedroom,74 m²,"CZK 6,500",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,242,533,113,313,14,383,436,396,724,151,Excellent,"CZK 39,000",Personal,Brick building,G,,,,,,,,,,,,
460187,"CZK 12,400",50.0093964,14.4287506,"Angelovova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,530",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,381,"1,034",126,"1,010",153,"1,035",209,437,285,209,Excellent,"CZK 15,900",Cooperative,Prefab concrete building,D,,Premium materials and solutions,District heating,,,,,,,,,
704069,"CZK 14,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,New build,"CZK 19,097",Personal,Brick building,C,,,,,,"CZK 19,097

                                
                                
                
i",Yes,,,,,
700476,"CZK 16,000",50.08624,14.51552,"Ungarova, Prague - Malešice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,24. 01. 2022,261,"1,170",703,"1,322",273,726,599,"1,097",19,253,Excellent,"CZK 30,000",Personal,Low-energy building,C,1 to 10 years years,,District heating,Raised ground floor,,,,,,,,
469902,"CZK 14,000",50.0721293,14.4572455,"Mexická, Prague - Vršovice",1 bedroom with open-plan kitchen,58 m²,CZK 700,Partially furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,155,665,114,442,1,440,254,383,676,377,Excellent,"CZK 25,000",Personal,Brick building,,,,Gas boiler,,,,,,,,,
423520,"CZK 14,400",50.1296248,14.4611519,"Šiškova, Prague - Kobylisy",Studio,45 m²,"CZK 2,396",Furnished,10,No,No,No,No,No,Yes,No,06. 02. 2022,127,783,107,629,334,441,533,180,853,52,Excellent,"CZK 16,800",Cooperative,Prefab concrete building,B,,Premium materials and solutions,District heating,Middle floor,Interior,,,,,,,
447159,"CZK 25,000",50.0608762,14.2791488,"Věstonická, Prague - Zličín",2 bedroom with open-plan kitchen,82 m²,,Furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,163,771,"1,271","1,201",995,"1,325",673,100,,,Excellent,"CZK 25,000",Personal,Brick building,C,,Standard materials and solutions,Central heating,Top floor,,,,,,,,
704063,"CZK 16,000",50.06615,14.36774,"K Zastávce, Prague - Košíře",3 bedroom,77 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,28. 01. 2022,577,850,376,659,591,619,672,"1,091",477,479,Good,"CZK 32,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
553489,"CZK 24,000",50.0691881,14.3994734,"Na Zatlance, Prague - Smíchov",2 bedroom with open-plan kitchen,79 m²,"CZK 3,700",Unfurnished,3,No,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,214,69,81,454,198,176,360,584,799,336,Excellent,"CZK 28,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Gas boiler,,,,,,,,,
704057,"CZK 13,990",50.09041027777,14.30721916666,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,43 m²,"CZK 2,909",Unfurnished,9,No,No,No,No,No,Yes,No,,188,229,135,122,241,179,323,"1,390","1,425",145,Excellent,"CZK 16,899",Personal,Prefab concrete building,C,,,,,,"CZK 16,899

                                
                                
                
i",,,,,,
632315,"CZK 17,000",50.103938,14.503869,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,4,Yes,Yes,No,No,Yes,Yes,Yes,01. 04. 2022,214,960,250,628,414,752,331,725,942,452,New build,"CZK 17,000",Personal,Prefab concrete building,A,,,,,,,,,,,,
264568,"CZK 13,600",50.0478182,14.4462395,"Vokáčova, Prague - Michle",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,No,No,No,,275,480,154,109,107,133,407,677,809,320,Excellent,"CZK 15,000",Personal,Prefab concrete building,B,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
704050,"CZK 12,000",50.04649475,14.324921425317,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",Unfurnished,6,No,No,Yes,No,No,Yes,No,28. 01. 2022,347,687,277,307,169,274,224,146,353,68,Good,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
512061,"CZK 12,900",50.0510834,14.3316885,"Harmonická, Prague - Stodůlky",Studio,47 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,240,842,391,807,507,362,774,510,503,263,Excellent,"CZK 20,000",Personal,Brick building,B,10 to 30 years years,,Central heating,Raised ground floor,,,,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,55 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,No,Yes,No,17. 01. 2022,251,923,174,197,38,175,385,341,297,346,Excellent,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,,
704003,"CZK 8,600",50.1427,14.38711,"Otvovická, Prague - Suchdol",Studio,37 m²,CZK 600,Unfurnished,-1,No,Yes,No,No,Yes,No,No,15. 02. 2022,240,"1,142","1,373","1,105",697,"1,064",924,421,248,,Excellent,"CZK 17,200",Personal,Brick building,A,,,,,,,,,,,,
563281,"CZK 13,500",50.1248723,14.4438862,"Písečná, Prague - Troja",2 bedroom,40 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,107,"1,337",58,650,114,46,361,169,661,146,,"CZK 25,000",Personal,Prefab concrete building,B,1 to 10 years years,Standard materials and solutions,,Top floor,Overall,,,,,,,
472763,"CZK 14,000",50.057244836602,14.374318458664,"Peroutkova, Prague - Jinonice",Studio,35 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,No,No,No,,228,186,279,"1,291",146,272,777,130,"1,300",19,,,Personal,Brick building,A,,,,,,,,,,,,
691002,"CZK 14,500",50.02073,14.45459,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,39 m²,"CZK 2,500",Furnished,6,No,No,Yes,No,No,Yes,No,15. 02. 2022,399,554,442,280,108,793,996,714,596,,Excellent,"CZK 29,000",Personal,Prefab concrete building,G,,Standard materials and solutions,District heating,,Overall,,,,,,,
564980,"CZK 16,000",50.0667631,14.4340247,"Rejskova, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,No,No,Ihned,376,608,330,743,244,499,398,451,271,390,Excellent,"CZK 20,000",Personal,Brick building,,,,,Ground floor,Interior,,,,,,,
700376,"CZK 14,500",50.10378,14.45566,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,24. 01. 2022,123,614,171,346,53,250,584,547,127,442,Excellent,"CZK 20,000",Personal,Brick building,G,over 50 years years,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
703975,"CZK 8,700",50.08624,14.43974,"Příběnická, Prague - Žižkov",Studio,17 m²,CZK 700,Unfurnished,1,No,No,No,No,No,No,No,14. 02. 2022,367,422,232,343,114,408,767,626,789,585,Good,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
699991,"CZK 13,900",50.04573,14.31888,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 1970,189,919,194,237,557,220,419,262,558,305,Excellent,,Personal,Prefab concrete building,C,,,,,,,,,,,,
518117,"CZK 14,000",50.0576446,14.3674189,Prague - Jinonice,1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Unfurnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,403,637,502,769,595,"1,012",575,"1,416",692,,Good,"CZK 15,500",Personal,Brick building,,,,,,,,,,,,,
551303,"CZK 12,000",50.1274638,14.3791588,"Sídlištní, Prague - Lysolaje",Studio,36 m²,"CZK 2,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,59,"1,158",434,647,461,"1,139",770,"1,148",421,210,,"CZK 30,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Gas boiler,Raised ground floor,Interior,,,,,,,
700413,"CZK 43,000",50.08748,14.40481,"Mostecká, Prague - Malá Strana",2 bedroom with open-plan kitchen,105 m²,"CZK 9,000",Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,60,119,94,65,46,279,98,508,710,411,Excellent,"CZK 52,000",Personal,Brick building,G,,,,,,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,New build,"CZK 20,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
699545,"CZK 14,200",50.06589,14.42188,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,55 m²,"CZK 3,800",Unfurnished,3,No,No,No,No,No,Yes,No,25. 02. 2022,190,"1,005",158,185,171,222,355,498,385,526,Excellent,"CZK 18,000",Personal,Brick building,G,,,,,,,,,,,,
703930,"CZK 30,000",50.07815,14.42136,"Vodičkova, Prague - Nové Město",2 bedroom with open-plan kitchen,85 m²,"CZK 6,250",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,153,445,38,134,25,176,300,557,590,500,New build,"CZK 20,000",Personal,Other,G,,,,,,,,,,,,
700430,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,88 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,Yes,No,No,22. 01. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,G,,,,,,,,,,,,
700400,"CZK 18,000",50.09058,14.47011,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,25,923,31,238,79,210,444,398,523,394,Excellent,"CZK 40,000",Personal,Brick building,G,,,,,,,,,,,,
700401,"CZK 40,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",3 bedroom with open-plan kitchen,148 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,Yes,No,No,21. 01. 2022,251,321,336,323,663,,,,,,New build,"CZK 44,000",Personal,Brick building,G,,,,,,,,,,,,
703923,"CZK 20,000",50.06921,14.41698,"Plavecká, Prague - Nové Město",2 bedroom,85 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,279,838,114,279,45,274,133,196,186,169,Excellent,"CZK 20,000",Cooperative,Brick building,G,,,,,,,,,,,,
703902,"CZK 16,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 2,716",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,584,735,483,794,51,850,423,575,412,560,Excellent,"CZK 19,706",Personal,Brick building,C,,,,,,"CZK 19,706

                                
                                
                
i",,,,,,
394152,"CZK 12,000",50.0875586,14.3439497,"Brunclíkova, Prague - Břevnov",2 bedroom,53 m²,"CZK 4,000",Unfurnished,3,Yes,No,Yes,Yes,No,Yes,No,07. 02. 2022,119,462,110,175,208,193,325,209,719,78,Excellent,,Personal,Prefab concrete building,C,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
703895,"CZK 15,000",50.1394,14.44867,"K Beranovu, Prague - Dolní Chabry",Studio,40 m²,"CZK 1,800",Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 02. 2022,284,"1,009",166,738,585,"1,093",138,,,,New build,"CZK 30,000",Personal,Low-energy building,A,,,,,,,,,,,,
639658,"CZK 12,000",50.071303,14.48217,"V Olšinách, Prague - Vršovice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Unfurnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,251,419,151,263,216,320,543,415,642,204,Excellent,"CZK 12,000",Personal,Brick building,B,,,,,,,,,,,,
657357,"CZK 12,999",50.10667,14.53982,"Poděbradská, Prague - Hloubětín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,999",Furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2022,78,298,165,279,223,300,438,334,496,232,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
619337,"CZK 11,500",50.105327,14.50215,"Freyova, Prague - Vysočany",Studio,30 m²,"CZK 3,000",,10,No,No,No,No,No,Yes,No,01. 03. 2022,407,741,349,410,281,694,475,506,687,234,Excellent,"CZK 11,500",Personal,Prefab concrete building,A,,,,,,,,,,,,
695001,"CZK 16,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,,
695003,"CZK 16,000",50.101752312999,14.45294761878,"Tusarova, Prague - Holešovice",1 bedroom,44 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,188,545,95,268,25,205,407,369,113,246,New build,"CZK 16,000",Personal,Brick building,B,,,,,,,,,,,,
491078,"CZK 14,600",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,38 m²,"CZK 3,400",Furnished,12,No,No,No,Yes,No,Yes,No,01. 02. 2022,101,643,176,946,292,77,207,699,228,207,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
667199,"CZK 9,500",50.00972,14.46059,"Libušská, Prague - Libuš",Studio,42 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,No,No,No,01. 04. 2022,60,133,379,245,356,898,"1,330",964,,,Excellent,"CZK 10,000",Cooperative,Brick building,D,,,,,,,,,,,,
379118,"CZK 11,900",49.999400230001,14.410353649738,"Benáčanova, Prague - Modřany",Studio,35 m²,"CZK 2,400",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,,61,"1,008",908,"1,103",275,756,893,758,461,221,New build,,Personal,Brick building,,1 to 10 years years,,District heating,,,,Yes,,,,,
263023,"CZK 12,000",50.0570518499,14.2811066211,"Sazovická, Prague - Zličín",Studio,33 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,Yes,No,No,,276,"1,019",939,868,953,993,342,"1,215",175,,,"CZK 14,500",Personal,Brick building,,,,,,,,,,,,,
672559,"CZK 20,500",50.0477662,14.4642496,Prague - Michle,2 bedroom,61 m²,"CZK 4,000",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,16. 08. 2021,348,764,349,826,340,811,101,136,621,325,New build,,Personal,Brick building,G,,,Central heating,Ground floor,,,Yes,45 m²,,,,
703624,"CZK 13,000",50.1266889,14.505251,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,305,926,187,955,395,"1,070",179,601,"1,439",228,Excellent,"CZK 16,000",Personal,Brick building,A,,,,,,,,,,,,
700615,"CZK 19,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,55 m²,"CZK 6,700",Furnished,1,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,189,499,654,463,962,728,"1,279","1,091",262,,New build,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
700154,"CZK 9,800",50.12683,14.46463,Prague - Kobylisy,Studio,23 m²,"CZK 4,000",Partially furnished,13,No,No,No,No,No,Yes,No,01. 02. 2022,269,510,258,278,243,472,163,205,823,210,Good,"CZK 20,000",Personal,Prefab concrete building,G,,,District heating,Middle floor,,,,,,,,
681224,"CZK 9,000",50.07048,14.39916,"Mrázovka, Prague - Smíchov",Small studio,18 m²,"CZK 2,000",Furnished,-1,No,No,No,No,No,No,No,01. 09. 2021,329,258,251,246,225,307,73,726,713,232,Excellent,"CZK 9,000",Other,Brick building,G,,,,,,,,,,,,
700259,"CZK 20,000",50.10428,14.45279,"Přístavní, Prague - Holešovice",3 bedroom with open-plan kitchen,90 m²,"CZK 6,000",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,126,494,83,189,70,195,635,598,291,363,Good,"CZK 40,000",Personal,Brick building,G,,,,Attic,,,,,,,,
630075,"CZK 11,900",50.132957,14.434955,"Pekařova, Prague - Bohnice",Studio,36 m²,"CZK 2,100",Partially furnished,3,Yes,Yes,No,No,Yes,No,No,Ihned,407,437,262,418,959,836,491,336,310,,New build,"CZK 24,000",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,,Yes,,,,,
703728,"CZK 14,500",50.09937,14.43645,"Antonínská, Prague - Holešovice",2 bedroom,47 m²,"CZK 3,400",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,147,"1,015",165,218,191,127,173,"1,247",540,709,Excellent,"CZK 20,000",Personal,Brick building,G,,,Central heating,Middle floor,,,,,,,,
598101,"CZK 32,000",50.132957,14.434955,"Pekařova, Prague - Bohnice",2 bedroom with open-plan kitchen,85 m²,"CZK 5,000",Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,407,437,262,418,959,836,491,336,310,,New build,"CZK 50,000",Personal,Brick building,A,,Premium materials and solutions,Gas boiler,Ground floor,,,Yes,96 m²,,,,
703715,"CZK 15,900",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom,59 m²,"CZK 2,400",Partially furnished,4,No,No,No,No,No,Yes,No,25. 01. 2022,199,102,64,307,45,331,240,"1,332",358,91,Excellent,"CZK 16,300",Personal,Brick building,D,,,,,,,,,,,,
703693,"CZK 30,000",50.05779,14.45373,"Týmlova, Prague - Michle",3 bedroom with open-plan kitchen,121 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,336,697,550,366,114,"1,160",343,643,229,299,Excellent,"CZK 60,000",Personal,Brick building,G,,,,,,,Yes,,,,,
703677,"CZK 18,000",50.10831,14.48244,"Nad Kolčavkou, Prague - Libeň",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,454,862,459,529,6,865,319,722,575,399,Good,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
545404,"CZK 20,250",50.0723281,14.4350983,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,87 m²,"CZK 3,500",Partially furnished,2,No,Yes,Yes,No,No,No,No,15. 02. 2022,169,130,65,316,9,306,144,93,829,910,,"CZK 47,500",Personal,Brick building,D,,Standard materials and solutions,Central heating,Middle floor,Interior,,,,,,,
703659,"CZK 15,000",50.08293,14.42064,"Národní, Prague - Staré Město",Studio,55 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,25. 01. 2022,117,691,113,149,0,66,155,535,209,341,Excellent,"CZK 15,000",Personal,Other,B,,,,,,,,,,,,
703675,"CZK 22,990",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 1,800",Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,77,200,48,62,30,211,200,222,145,196,Excellent,"CZK 49,580",Personal,Brick building,G,,,,,,,,,,,,
700227,"CZK 16,000",50.079,14.42528,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 1,779",Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,314,807,157,289,3,288,326,476,580,413,Excellent,"CZK 18,000",Other,Brick building,G,over 50 years years,Premium materials and solutions,Central heating,Middle floor,Interior,,,,,,,
691841,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",1 bedroom,63 m²,"CZK 4,480",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 12. 2021,46,118,107,77,41,153,378,558,423,253,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
696736,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,"CZK 3,780",Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,46,118,107,77,41,153,378,558,423,253,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,,
698884,"CZK 27,500",50.07758,14.4459,"U Kanálky, Prague - Vinohrady",3 bedroom,87 m²,CZK 500,Partially furnished,5,No,No,No,No,No,Yes,No,25. 01. 2022,256,553,74,361,6,244,328,140,375,258,Excellent,"CZK 27,500",Personal,Brick building,E,,,,,,,,,,,,
671688,"CZK 14,000",50.12485,14.53217,"Mladoboleslavská, Prague - Kbely",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,Yes,No,No,01. 02. 2022,70,"1,307",,,,,,,,,Excellent,"CZK 20,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Interior,,,,,,,
