Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Design,Heating,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky
301142,"CZK 19,000",50.1273445,14.5029602,"Bechlínská, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,500","CZK 25,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,C,229,845,111,874,564,811,345,568,253,,01. 05. 2022,1 to 10 years years,Premium materials and solutions,District heating,,,,,,,
713216,"CZK 15,000",50.03495,14.38949,"Devonská, Prague - Hlubočepy",Studio,New build,60 m²,"CZK 6,000","CZK 42,000",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,G,202,"1,286",669,"1,194",642,"1,252","1,272","1,272","1,205",91,14. 05. 2022,,,Central heating,,,,,,,
590616,"CZK 14,000",50.008984,14.429712,"Levského, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,4,Yes,No,No,Yes,No,Yes,No,G,328,"1,048",142,"1,032",169,"1,022",284,384,179,171,08. 06. 2022,,,,,,,,,,
628517,"CZK 22,000",50.056007,14.308113,"Pod Zličínem, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,62 m²,"CZK 4,000","CZK 22,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,205,"1,173",290,"1,214","1,161","1,320","1,304","1,102",828,489,12. 04. 2022,1 to 10 years years,Premium materials and solutions,Electric boiler,Raised ground floor,Overall,,,,,
582294,"CZK 20,500",50.091065,14.477632,"Biskupcova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 2,500","CZK 20,500",,Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,E,224,"1,029",202,309,326,391,259,288,395,345,16. 05. 2022,,,,,,,,,,
713902,"CZK 10,500",50.0636028,14.435896,"Boleslavova, Prague - Nusle",1 bedroom,Excellent,50 m²,CZK 490,"CZK 10,500",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,367,379,243,313,382,484,259,353,404,331,01. 05. 2022,,,,,,,,,,
290009,"CZK 10,500",50.0780988,14.5007519,"Kounická, Prague - Strašnice",1 bedroom,,45 m²,"CZK 2,660","CZK 15,000",,Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,227,556,213,533,215,487,530,568,"1,315",304,,,,,Ground floor,,,,,,
451726,"CZK 20,000",50.0834475,14.3447623,"Na Klášterním, Prague - Břevnov",3 bedroom,Excellent,71 m²,"CZK 5,000","CZK 25,000",,Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,,234,860,251,622,344,640,339,147,523,262,01. 06. 2022,,Premium materials and solutions,District heating,Raised ground floor,Overall,,,,,
713889,"CZK 14,900",50.11482,14.46865,"Chlumčanského, Prague - Libeň",2 bedroom,Excellent,58 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,Yes,Yes,No,G,158,999,106,"1,232",200,238,148,"1,276",852,177,01. 05. 2022,,,,,,,,,,
590755,"CZK 16,800",50.073647,14.416906,"Na Moráni, Prague - Nové Město",2 bedroom,Good,60 m²,CZK 500,"CZK 16,782",,Personal,Brick building,,5,No,No,No,No,No,No,No,A,136,344,79,149,75,217,342,430,752,269,12. 04. 2022,,,,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 6,000","CZK 60,000",,Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,Yes,A,253,"1,412","1,277","1,370",489,"1,491",183,,,,18. 04. 2022,,,,,,,,,,
713875,"CZK 14,000",50.1028,14.49695,"Českomoravská, Prague - Libeň",Studio,Excellent,48 m²,"CZK 4,650","CZK 20,000",,Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,Yes,Yes,No,B,126,589,273,189,186,90,541,"1,080",637,392,02. 05. 2022,,,,,,,,,,
711674,"CZK 17,000",50.10235,14.42751,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 1,000","CZK 34,000",,Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,G,179,550,128,276,153,391,78,137,479,,12. 04. 2022,,,Electric boiler,Middle floor,,,,,,
657522,"CZK 15,500",50.06862,14.40104,"Ostrovského, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 3,000","CZK 18,500",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,D,27,143,131,268,19,44,346,591,852,149,01. 05. 2022,,,,,,,,,,
713860,"CZK 9,000",50.07381,14.45633,"Hradešínská, Prague - Vinohrady",Small studio,Good,33 m²,"CZK 1,600","CZK 9,000",,Personal,Brick building,Unfurnished,-1,No,No,No,No,No,Yes,No,G,339,692,296,549,277,445,389,257,680,268,12. 04. 2022,,,,,,,,,,
713312,"CZK 16,000",50.0757517,14.6593589,Prague - Újezd nad Lesy,1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,700","CZK 16,000",,Personal,Brick building,Partially furnished,2,Yes,Yes,No,No,No,No,No,B,83,202,169,174,237,799,236,"1,400",196,,01. 05. 2022,,,,,,,15 m²,,,
713837,"CZK 9,500",50.10681,14.44864,"Poupětova, Prague - Holešovice",Small studio,Excellent,25 m²,"CZK 2,500","CZK 11,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,C,235,487,69,299,155,303,302,761,400,361,14. 04. 2022,,,,,,,,,,
710665,"CZK 24,500",50.10137,14.42546,"Malířská, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,500","CZK 40,000",,Personal,Brick building,Furnished,3,Yes,No,Yes,Yes,No,Yes,No,G,270,323,112,253,173,64,285,151,440,,17. 03. 2022,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,
493091,"CZK 16,500",50.1268957,14.4219657,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,,55 m²,"CZK 3,500","CZK 40,000",,Personal,Other,Furnished,4,Yes,No,No,No,No,Yes,Yes,C,403,318,77,388,182,332,687,968,"1,053",325,11. 04. 2022,10 to 30 years years,,,,,,,,,
713143,"CZK 24,000",50.08531,14.34044,"Plojharova, Prague - Břevnov",3 bedroom,Excellent,70 m²,"CZK 5,000","CZK 48,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,G,192,884,534,587,289,570,226,375,881,372,01. 05. 2022,,,,,,,,,,
713828,"CZK 18,600",50.0718493,14.4552977,"Norská, Prague - Vršovice",2 bedroom,Excellent,46 m²,"CZK 3,000","CZK 18,600",,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,G,211,660,85,437,55,435,140,205,545,175,12. 05. 2022,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,
190925,"CZK 11,500",50.0241471,14.4558453,"Hurbanova, Prague - Krč",Studio,,34 m²,"CZK 2,500","CZK 15,000",,Cooperative,Prefab concrete building,Unfurnished,3,No,No,Yes,Yes,No,No,No,,426,931,475,512,466,534,"1,372",499,447,,11. 04. 2022,,,District heating,,,,,,,
536913,"CZK 14,000",50.0848545,14.483906,Prague - Strašnice,Studio,,52 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,Yes,,167,"1,302",579,"1,188",705,920,"1,055",176,690,361,ihned,1 to 10 years years,Premium materials and solutions,,Middle floor,,Yes,,,,
423147,"CZK 16,500",50.0686181,14.369871,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 4,000","CZK 25,000",,Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,No,,192,544,59,293,128,186,228,"1,177",548,252,12. 04. 2022,,,,Ground floor,,Yes,15 m²,,,
111639,"CZK 12,000",50.0908705,14.4234615,"Haštalská, Prague - Staré Město",Studio,Excellent,25 m²,"CZK 1,500","CZK 27,000",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,,60,394,36,180,50,197,274,320,164,166,11. 04. 2022,,Standard materials and solutions,Other,Middle floor,Interior,,,,,
713119,"CZK 20,000",50.0758076,14.419087,"Karlovo náměstí, Prague - Nové Město",1 bedroom,New build,58 m²,"CZK 1,900","CZK 20,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,C,64,90,87,106,154,99,118,495,711,218,06. 04. 2022,,,,,,,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,,42 m²,"CZK 4,000","CZK 14,000",,Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,174,305,331,840,"1,019","1,366",220,,,,,,Standard materials and solutions,Gas boiler,Raised ground floor,Interior,,,,,
223403,"CZK 15,500",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000",CZK 2,,Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,No,No,C,574,822,443,815,518,917,"1,422",168,,,01. 05. 2022,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,
400345,"CZK 14,000",50.1194442,14.4815146,"Hejnická, Prague - Střížkov",2 bedroom,Excellent,64 m²,"CZK 2,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,No,Yes,No,No,Yes,No,No,,268,"1,472",400,"1,410",77,"1,088",538,562,634,262,16. 05. 2022,10 to 30 years years,,Gas boiler,Attic,,,120 m²,,,
713794,"CZK 15,500",50.0848285,14.3763459,"Bělohorská, Prague - Břevnov",Studio,Excellent,29 m²,"CZK 2,000","CZK 20,000",,Other,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,F,53,824,62,397,57,161,81,398,262,273,01. 05. 2022,,,,,,,,,,
607713,"CZK 19,900",50.071796,14.429385,"Fügnerovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 1,900","CZK 25,000",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,G,195,562,237,360,239,190,296,492,736,504,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Electric boiler,Attic,,Yes,,,,
596997,"CZK 9,990",50.038205,14.592655,"U Uhříněveské obory, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,40 m²,CZK 1,"CZK 18,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,A,465,"1,251",602,"1,053",670,"1,039",666,566,"1,446",348,12. 04. 2022,,Premium materials and solutions,District heating,,,,,,,
658032,"CZK 21,900",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 3,000","CZK 24,900",,Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,A,425,383,567,433,477,975,428,"1,467",364,,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,Yes,,,,
713328,"CZK 19,000",50.0997147,14.4323015,"Podplukovníka Sochora, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 19,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,121,765,108,49,106,138,306,220,515,,01. 05. 2022,,,,,,,,,,
713618,"CZK 10,000",50.06458,14.40079,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,Good,50 m²,"CZK 1,000","CZK 10,000",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,No,G,263,540,292,883,413,627,239,212,455,136,01. 05. 2022,,,,,,,,,,
557005,"CZK 16,900",50.077353752656,14.458361973016,"Boleslavská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,200","CZK 21,800",,Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,,64,381,50,68,33,193,620,434,758,244,12. 04. 2022,,,,,,,,,,
713765,"CZK 17,000",50.08278,14.50472,"Počernická, Prague - Malešice",2 bedroom,Excellent,52 m²,"CZK 3,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,E,135,369,230,326,211,487,531,396,974,160,11. 04. 2022,,Standard materials and solutions,District heating,,Overall,,,,,
713073,"CZK 16,000",50.07784,14.49749,"Vrátkovská, Prague - Strašnice",2 bedroom,Excellent,52 m²,"CZK 5,756","CZK 40,000",,Cooperative,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,No,No,D,242,489,146,575,314,529,552,469,"1,195",154,01. 05. 2022,,,District heating,Middle floor,,,,,,
529688,"CZK 16,000",50.0748582,14.5011723,"U Kombinátu, Prague - Strašnice",1 bedroom with open-plan kitchen,Good,71 m²,"CZK 5,000","CZK 32,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,,383,822,90,873,249,827,118,397,995,541,01. 09. 2018,10 to 30 years years,Standard materials and solutions,Gas boiler,Attic,,,,,,
713758,"CZK 18,500",50.10398,14.48591,"Českomoravská, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,600","CZK 25,000",,Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,D,159,337,213,255,60,386,332,819,438,326,01. 05. 2022,,,,Middle floor,,,,,,
713754,"CZK 12,000",50.0561645,14.4324511,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,500","CZK 20,000",,Cooperative,Brick building,Partially furnished,6,Yes,No,Yes,No,No,Yes,No,G,186,"1,318",154,246,286,385,706,433,217,244,11. 04. 2022,,,,,,,,,,
713753,"CZK 10,000",50.08737,14.47122,"Malešická, Prague - Žižkov",1 bedroom,Excellent,44 m²,"CZK 2,500","CZK 40,000",,Personal,Brick building,Partially furnished,4,No,Yes,No,No,No,Yes,No,D,11,509,152,297,124,388,351,171,438,286,15. 04. 2022,,Standard materials and solutions,District heating,Top floor,Interior,,,,,
713052,"CZK 11,400",50.04374,14.51342,"Bratislavská, Prague - Hostivař",Small studio,New build,31 m²,"CZK 2,500","CZK 25,000",,Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,No,Yes,No,C,178,355,421,403,"1,191",556,"1,036",237,,,06. 04. 2022,,,,,,,,,,
713745,"CZK 19,000",50.11747,14.49905,"Pískovcová, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 1,000","CZK 19,000",,Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,G,144,817,203,162,217,294,531,480,902,151,11. 04. 2022,,,,,,,,,,
693907,"CZK 11,999",50.08737,14.46042,"Ostromečská, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 5,999","CZK 27,999",,Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,No,Yes,No,G,50,386,148,485,177,358,375,450,277,170,07. 12. 2021,,,District heating,,,,,,,
605756,"CZK 9,980",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",Studio,New build,40 m²,CZK 1,"CZK 18,000",,Personal,Brick building,,2,No,No,No,No,No,No,No,A,220,"1,006",357,800,699,786,300,321,"1,201",51,11. 04. 2022,,,,,,,,,,
632492,"CZK 16,000",50.111335,14.39601,"Šestidomí, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 19,500",,Personal,Brick building,Furnished,3,No,No,Yes,No,No,No,Yes,G,181,258,998,393,773,866,558,647,331,,04. 04. 2022,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,
713736,"CZK 14,000",50.05164,14.3346,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,500","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,B,291,676,225,641,629,196,609,724,869,455,01. 05. 2022,,,,,,,,,,
570551,"CZK 15,000",50.0597191,14.4684711,"Na Křivce, Prague - Michle",1 bedroom,,40 m²,,"CZK 19,998",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,235,"1,005",353,"1,050",364,489,"1,258",420,985,259,01. 05. 2022,,,Gas boiler,Middle floor,,,,,,
377630,"CZK 14,500",50.0854373,14.3450668,"Volavkova, Prague - Břevnov",2 bedroom,,57 m²,"CZK 2,854","CZK 18,000",,Cooperative,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,,145,578,139,341,63,358,177,166,573,157,10. 04. 2022,,,District heating,Middle floor,,,,,,
713734,"CZK 13,000",50.03225,14.55993,"Jakobiho, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 13,000",,Personal,Prefab concrete building,Furnished,9,No,No,Yes,No,Yes,Yes,No,B,123,"1,094",507,"1,191",86,966,252,125,490,18,12. 04. 2022,,,,,,,,,,
690101,"CZK 16,000",50.08168,14.36474,"Hošťálkova, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,000","CZK 25,000",,Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,G,471,617,427,485,369,576,393,865,515,328,01. 05. 2022,1 to 10 years years,Standard materials and solutions,Other,Ground floor,Overall,,8 m²,,,
541309,"CZK 14,990",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,200",,,Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,A,353,993,768,"1,362","1,242",780,,,,,30. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,Yes,,,,
713725,"CZK 13,000",50.10219,14.40399,"Raisova, Prague - Bubeneč",2 bedroom,Good,53 m²,"CZK 3,700","CZK 20,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,G,314,842,165,568,146,620,415,550,577,134,01. 05. 2022,,,,,,,,,,
712727,"CZK 20,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,G,238,486,271,285,309,483,254,835,279,151,04. 04. 2022,,,,,,,,,,
216865,"CZK 15,000",50.136703,14.5147525,Prague - Letňany,3 bedroom,Excellent,68 m²,"CZK 2,136","CZK 36,000",,Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,Yes,No,Yes,No,,159,149,727,468,158,119,409,990,560,319,11. 04. 2022,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,
368861,"CZK 11,000",50.0855492,14.4700332,"Jana Želivského, Prague - Žižkov",Studio,,35 m²,"CZK 4,000","CZK 15,986",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,23,239,67,341,97,376,517,444,478,500,20. 05. 2022,,,,Middle floor,,,,,,
385565,"CZK 17,200",50.1242673,14.503465,"Měšická, Prague - Prosek",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 2,800",,,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,Yes,No,A,250,490,232,751,190,868,334,362,"1,492",65,,,,,,,,,,,
226603,"CZK 17,790",50.1010663,14.3658334,Prague - Dejvice,2 bedroom,Excellent,55 m²,"CZK 3,180","CZK 20,000",,Personal,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,,371,778,804,414,512,679,906,703,"1,121",189,01. 06. 2022,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,
545954,"CZK 17,800",50.0929923,14.5636808,Prague - Hostavice,1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 6,500","CZK 50,600",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,,299,"1,492",825,"1,107",247,,,,,,01. 06. 2022,,,,,,,,,,
713709,"CZK 12,000",50.11073,14.39609,"Ve Struhách, Prague - Bubeneč",Studio,Excellent,30 m²,"CZK 3,500","CZK 12,000",,Other,Brick building,Unfurnished,1,No,Yes,Yes,No,Yes,No,No,G,255,271,"1,011",406,786,689,613,660,406,,11. 04. 2022,,,,,,,,,,
712986,"CZK 16,000",50.05311,14.33451,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,C,326,689,159,654,642,209,622,604,946,558,05. 04. 2022,,,,,,,,,,
643771,"CZK 22,900",50.065524,14.425584,"Oldřichova, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,600","CZK 23,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,C,145,"1,036",163,291,28,250,632,648,467,258,01. 07. 2022,,,,,,,,,,
573663,"CZK 19,900",50.0899503,14.3420175,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 3,900","CZK 30,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,C,188,582,118,232,196,272,254,118,913,245,11. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,,Yes,,,,
587270,"CZK 22,000",50.08898,14.417158,"Široká, Prague - Josefov",1 bedroom,Excellent,39 m²,"CZK 1,300",,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,G,61,143,110,127,39,497,225,617,198,373,01. 05. 2022,,Premium materials and solutions,Electric boiler,Middle floor,Overall,,,,,
712585,"CZK 13,000",50.10457,14.39648,"N. A. Někrasova, Prague - Bubeneč",1 bedroom,Excellent,57 m²,"CZK 3,000","CZK 30,000",,Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,G,127,738,134,167,33,143,316,211,416,52,04. 04. 2022,,Standard materials and solutions,Other,,Overall,,,,,
713681,"CZK 13,000",50.12767,14.42004,"Olštýnská, Prague - Troja",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 2,800","CZK 20,000",,Personal,Prefab concrete building,Furnished,6,No,No,No,No,No,Yes,No,C,324,244,274,314,52,222,726,978,"1,136",350,11. 04. 2022,,,,,,,,,,
547996,"CZK 11,500",50.0663622,14.439065,"Bělehradská, Prague - Nusle",1 bedroom,Excellent,38 m²,CZK 800,"CZK 15,000",,Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,G,133,222,237,243,67,320,502,563,581,428,15. 04. 2022,,Standard materials and solutions,Electric boiler,Middle floor,Overall,,,,,
705683,"CZK 12,990",50.02904722222,14.52763944444,"Tatarkova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,909","CZK 15,899","CZK 15,899

                                
                                
                
i",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,C,292,651,149,322,332,382,437,317,442,286,,,,,,,,,,,
375504,"CZK 16,600",50.0678382,14.3706854,Prague - Košíře,1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,773","CZK 16,600",,Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,Yes,No,,348,583,98,393,284,341,406,"1,061",433,249,21. 05. 2022,1 to 10 years years,,,Middle floor,,,,,,
713672,"CZK 10,900",50.11526,14.56224,"Sicherova, Prague - Kyje",Studio,Excellent,31 m²,"CZK 3,828","CZK 25,000",,Personal,Brick building,Unfurnished,1,No,Yes,Yes,No,No,Yes,No,G,134,879,669,"1,248","1,186",682,,,,,19. 04. 2022,1 to 10 years years,Standard materials and solutions,,Ground floor,,,71 m²,,,
