Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Renovation,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
583659,"CZK 17,500",50.029986,14.376053,"Štěpařská, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,6,Yes,Yes,Yes,No,Yes,Yes,Yes,07. 03. 2022,District heating,Top floor,,313,677,229,674,406,666,660,188,718,295,,Premium materials and solutions,,,,,,,
709694,"CZK 18,000",50.10959,14.44872,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,57 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,,Partially furnished,4,Yes,No,No,No,No,Yes,No,14. 03. 2022,,,G,214,773,187,648,352,448,145,"1,111",579,251,,,,,,,,,
709114,"CZK 16,000",50.0482779,14.3022689,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,03. 03. 2022,District heating,Middle floor,C,419,363,210,351,"1,148","1,116",743,904,84,,,Premium materials and solutions,,,,,,,
707398,"CZK 22,500",50.0434998,14.514533,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,,91 m²,"CZK 7,500",,,,,Furnished,2,Yes,No,No,No,No,Yes,Yes,02. 04. 2022,,,,205,283,350,339,"1,153",451,"1,178",162,,,,,,,,,,,
707397,"CZK 29,925",50.0845694,14.4671948,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,,,"CZK 9,975",,,,,Furnished,7,No,No,No,No,No,Yes,Yes,10. 03. 2022,,,,221,235,240,630,210,69,520,374,219,292,,,,,,,,,
707342,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",2 bedroom,,46 m²,"CZK 12,000",,,,,Furnished,5,No,No,No,No,No,Yes,No,10. 03. 2022,,,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,
707307,"CZK 47,250",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,750",,,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,,,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,
707287,"CZK 37,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,,45 m²,"CZK 12,475",,,,,Furnished,2,No,No,No,No,No,Yes,No,14. 03. 2022,,,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,
707375,"CZK 37,500",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,40 m²,"CZK 12,500",,,,,Furnished,-1,No,Yes,No,No,No,No,No,10. 03. 2022,,,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,
398010,"CZK 8,000",50.0455137,14.481686,"Hlavní, Prague - Záběhlice",Small studio,Good,28 m²,"CZK 3,000","CZK 15,000",Cooperative,Prefab concrete building,,Unfurnished,6,No,No,Yes,No,No,Yes,No,10. 03. 2022,District heating,,F,85,419,495,432,34,180,536,612,386,,,,,,,,,,
708891,"CZK 39,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,80 m²,"CZK 13,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,,,149,274,60,441,20,421,59,552,690,457,,,,,,,,,
708888,"CZK 18,000",50.0992269,14.3632307,"Arabská, Prague - Vokovice",2 bedroom,,53 m²,"CZK 6,000",,,,,Furnished,9,No,No,No,No,No,Yes,No,01. 05. 2022,,,,126,352,449,240,383,460,336,130,"1,420",331,,,,,,,,,
586138,"CZK 15,500",50.090389,14.47392,"Viklefova, Prague - Žižkov",Studio,New build,36 m²,"CZK 4,000","CZK 31,000",Personal,Low-energy building,Yes,Unfurnished,6,Yes,No,No,No,No,Yes,No,01. 04. 2022,Electric boiler,Attic,A,198,"1,019",141,262,9,110,321,339,361,424,1 to 10 years years,Premium materials and solutions,Overall,,,,,,
709010,"CZK 10,990",50.11708,14.44808,"Nad Rokoskou, Prague - Libeň",Studio,Excellent,33 m²,"CZK 2,250","CZK 21,980",Personal,Brick building,,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,G,78,"1,194",442,"1,233",580,958,277,578,56,353,,,,,,,,,
575851,"CZK 16,000",50.0773123,14.4690568,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,900","CZK 20,000",Personal,Brick building,,Unfurnished,1,No,No,No,No,No,No,No,04. 04. 2022,District heating,Middle floor,B,192,503,70,163,195,146,158,920,280,175,,Standard materials and solutions,,,,,,,
709670,"CZK 17,000",50.05287,14.40159,"Děvínská, Prague - Smíchov",1 bedroom,Excellent,70 m²,"CZK 5,000","CZK 44,000",Personal,Brick building,,Furnished,2,No,No,No,No,Yes,No,No,08. 03. 2022,,,G,382,"1,382",808,"1,299",796,"1,369",888,"1,292",882,832,,,,,,,,,
678461,"CZK 20,000",50.08458,14.36419,"Břevnovská, Prague - Břevnov",2 bedroom,Excellent,81 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,06. 08. 2021,District heating,Middle floor,G,134,0,130,199,145,111,236,588,113,444,10 to 30 years years,Standard materials and solutions,,,,,,,
708822,"CZK 41,250",50.0895308,14.4237131,"Masná, Prague - Staré Město",1 bedroom,,38 m²,"CZK 13,750",,,,,Furnished,4,No,No,No,No,No,Yes,No,24. 03. 2022,,,,69,269,125,89,15,106,70,52,156,144,,,,,,,,,
708305,"CZK 46,800",50.0606031,14.3995501,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,,47 m²,"CZK 15,600",,,,,Furnished,1,No,No,No,No,No,Yes,Yes,10. 03. 2022,,,,149,907,200,914,210,455,590,729,652,530,,,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,,Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,,Top floor,G,285,"1,315",723,"1,481",316,793,716,746,565,137,,Premium materials and solutions,,,,,,,
684446,"CZK 14,000",50.10533,14.50202,Prague - Vysočany,1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 5,000","CZK 19,000",Personal,Brick building,,Furnished,16,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,B,430,815,371,484,356,768,498,612,692,308,,,,,,,,,
709663,"CZK 20,000",50.04779,14.34583,"Suchý vršek, Prague - Stodůlky",3 bedroom,Excellent,73 m²,"CZK 4,600","CZK 40,000",Cooperative,Prefab concrete building,,Partially furnished,3,No,No,No,Yes,No,No,No,07. 03. 2022,,,C,378,508,119,341,134,391,216,453,"1,160",169,,,,,,,,,
526075,"CZK 10,000",50.0242122,14.4334129,Prague - Lhotka,1 bedroom,Excellent,43 m²,"CZK 4,000","CZK 10,000",Personal,Prefab concrete building,,Furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,District heating,,,207,92,6,85,97,66,502,521,593,123,,,,,,,,,
709656,"CZK 12,713",50.0842462,14.4496504,"Vlkova, Prague - Žižkov",Studio,,35 m²,"CZK 4,237",,,,,Furnished,4,No,No,No,No,No,No,No,07. 04. 2022,,,,214,52,83,79,89,72,165,273,317,546,,,,,,,,,
541134,"CZK 12,000",50.0891962,14.3716185,"Ve Střešovičkách, Prague - Střešovice",1 bedroom with open-plan kitchen,Excellent,25 m²,"CZK 1,250","CZK 10,000",Personal,Brick building,Yes,Partially furnished,2,No,Yes,No,Yes,No,No,No,03. 01. 2022,District heating,Middle floor,,370,961,213,"1,028",337,429,547,712,406,336,1 to 10 years years,Premium materials and solutions,Overall,,100 m²,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,New build,37 m²,"CZK 3,200","CZK 20,000",Personal,Brick building,,Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,,,B,452,563,"1,404",572,972,"1,255","1,221",294,133,,,,,,,,,,
551857,"CZK 14,000",50.1080825,14.4901582,"U školičky, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,07. 03. 2022,Electric boiler,Middle floor,,241,421,110,604,152,370,339,116,80,0,,,,,,,,,
709646,"CZK 13,500",50.06395,14.4458,"Bartoškova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,48 m²,CZK 500,"CZK 30,000",Personal,Brick building,,Partially furnished,4,No,Yes,No,Yes,No,No,No,07. 03. 2022,,,G,368,575,64,318,302,325,616,753,821,727,,,,,,,,,
620723,"CZK 12,000",50.029126,14.363101,"Hugo Haase, Prague - Hlubočepy",Studio,New build,29 m²,"CZK 2,000","CZK 15,000",Cooperative,Brick building,Yes,Furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,District heating,Middle floor,B,380,"1,262",503,"1,242",244,"1,280",473,713,798,486,1 to 10 years years,,,,,,,,
380527,"CZK 6,500",50.0419626,14.3948406,"Pod Žvahovem, Prague - Hlubočepy",Small studio,,12 m²,"CZK 1,000",,Personal,Brick building,,Partially furnished,,No,No,No,No,No,No,No,,,,,69,127,175,607,203,333,274,,,,,,,,,,,,
709634,"CZK 12,000",50.0470078,14.4434648,"Krchlebská, Prague - Krč",1 bedroom,Good,40 m²,"CZK 1,300","CZK 12,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,,,C,288,336,128,277,208,234,253,662,645,257,,,,,,,,,
708933,"CZK 15,294",50.0883868,14.468265,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 4,940","CZK 20,234",Personal,Other,,,4,No,No,No,No,No,Yes,No,01. 04. 2022,,,,58,601,90,27,70,180,273,347,293,390,,,,"CZK 2,294",,,,,
708942,"CZK 10,533",50.11464,14.6269,"U Věže, Prague - Horní Počernice",Studio,Good,25 m²,"CZK 1,561","CZK 12,094",Personal,Other,,,1,No,No,Yes,No,No,No,No,01. 04. 2022,,,,163,221,215,307,33,272,258,733,594,348,,,,"CZK 1,580",,,,,
708949,"CZK 14,118",50.0882812,14.4579809,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,47 m²,"CZK 4,516","CZK 18,634",Personal,Other,,,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,217,246,152,307,105,180,308,479,161,418,,,,"CZK 2,118",,,,,
708741,"CZK 11,706",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,Good,32 m²,"CZK 2,221","CZK 13,927",Personal,Other,,,1,No,No,No,No,No,No,No,17. 03. 2022,,,,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,,,"CZK 1,756",,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,,Partially furnished,,No,No,No,No,No,No,No,,Gas boiler,Raised ground floor,,174,305,331,840,"1,019","1,366",220,,,,,Standard materials and solutions,Interior,,,,,,
707127,"CZK 11,500",50.056675,14.4689133,"U Plynárny, Prague - Michle",Studio,Good,33 m²,"CZK 2,508","CZK 14,964",Personal,Other,,,3,No,No,No,No,No,Yes,No,01. 03. 2022,,,,0,"1,097",153,"1,397",642,172,794,"1,002",105,,,,,"CZK 1,868",,,,,
708947,"CZK 11,765",50.0793089,14.4341077,"Španělská, Prague - Vinohrady",Studio,Good,24 m²,"CZK 1,873","CZK 13,638",,Other,,,1,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,148,452,187,402,165,154,377,377,596,750,,,,"CZK 1,765",,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,Excellent,72 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,,,G,311,762,258,352,250,361,291,585,379,318,,,,,,,,,
708790,"CZK 48,750",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,,46 m²,"CZK 16,250",,,,,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,,,,62,263,122,95,13,113,64,46,150,138,,,,,,,,,
709630,"CZK 70,538",50.0837893,14.416317,"Betlémská, Prague - Staré Město",4 bedroom,,136 m²,"CZK 23,512",,,,,Furnished,3,No,No,No,No,No,Yes,No,02. 05. 2022,,,,305,609,123,436,59,203,376,628,402,92,,,,,,,,,
559414,"CZK 9,000",50.0536277,14.3436194,"Blattného, Prague - Stodůlky",Studio,,33 m²,"CZK 3,000","CZK 12,000",Personal,Prefab concrete building,,Furnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,,,,317,570,291,616,409,256,299,241,"1,287",226,,,,,,,,,
300419,"CZK 10,900",50.0678792,14.2916461,"Tvrdonická, Prague - Zličín",Studio,New build,39 m²,"CZK 2,500","CZK 10,900",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,Geothermal heat pump,Middle floor,B,351,805,522,367,"1,413","1,246","1,102",594,,,1 to 10 years years,,,,,,,,
704020,"CZK 8,804",50.03969895,14.45848458331,"Budějovická, Prague - Krč",Studio,Good,22 m²,"CZK 2,562","CZK 12,366",Personal,Other,,,1,No,No,No,No,No,No,No,25. 05. 2019,,,,245,"1,205",382,928,252,528,887,"1,030","1,163",582,,,,"CZK 1,471",,,,,
691990,"CZK 16,300",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,50 m²,"CZK 3,823","CZK 21,000",,Other,,,6,No,No,No,No,Yes,Yes,No,01. 12. 2021,,,,40,177,122,399,130,154,109,657,647,271,,,,,,,,,
708938,"CZK 10,706",50.0501104,14.5465898,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 5,016","CZK 15,722",Personal,Other,,,7,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,271,269,294,275,118,704,235,586,174,,,,,"CZK 1,606",,,,,
706901,"CZK 13,990",50.0452067,14.3329921,"Zázvorkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 3,516","CZK 16,000",Personal,Other,,,11,No,No,Yes,No,No,Yes,No,01. 03. 2022,,,,184,182,100,210,84,203,419,162,393,143,,,,"CZK 2,118",,,,,
708951,"CZK 16,176",50.0304313,14.5340501,"Steinerova, Prague - Háje",1 bedroom,Good,60 m²,"CZK 2,287","CZK 18,463",Personal,Other,,,12,No,Yes,No,No,No,Yes,No,01. 04. 2022,,,,130,272,154,198,351,500,232,347,560,259,,,,"CZK 2,426",,,,,
708954,"CZK 14,167",50.05667,14.46891,"U Plynárny, Prague - Michle",Studio,Good,38 m²,"CZK 2,681","CZK 16,848",Personal,Other,,,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,0,"1,097",153,"1,397",642,172,794,"1,002",105,,,,,"CZK 2,125",,,,,
709243,"CZK 21,482",49.9657319,14.3850552,"Nad Starou pískovnou , Prague - Zbraslav",2 bedroom with open-plan kitchen,Good,81 m²,"CZK 2,178","CZK 24,560",Cooperative,Other,,,4,Yes,No,Yes,No,No,No,No,04. 03. 2022,,,,140,"1,373",296,345,449,398,408,188,,,,,,"CZK 3,222",,,,,
667783,"CZK 16,000",50.07054,14.48633,"Na Hroudě, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,No,02. 04. 2022,District heating,Middle floor,G,185,789,470,541,137,264,430,645,406,326,,Standard materials and solutions,Overall,,,,,,
709258,"CZK 18,824",50.0952883,14.5096955,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,158","CZK 21,982",Personal,Other,,,2,Yes,No,Yes,No,Yes,No,No,15. 03. 2022,,,,234,545,699,509,"1,007",774,"1,324","1,137",307,,,,,"CZK 2,824",,,,,
709263,"CZK 11,765",50.0212275,14.5243195,"Vodnická, Prague - Újezd u Průhonic",Studio,Good,36 m²,"CZK 3,216","CZK 14,981",Personal,Other,,,2,Yes,No,Yes,No,No,Yes,No,04. 03. 2022,,,,476,711,"1,379",244,939,474,"1,115","1,475",188,,,,,"CZK 1,765",,,,,
709621,"CZK 21,500",50.12878,14.49267,"Lovosická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,,Partially furnished,8,No,Yes,No,No,Yes,Yes,No,07. 03. 2022,,,B,119,936,97,836,393,239,456,328,947,121,,,,,,,,,
208852,"CZK 11,000",50.0467009,14.5150781,"Tesaříkova, Prague - Hostivař",Studio,,28 m²,"CZK 3,500","CZK 11,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,Yes,No,No,Yes,No,08. 03. 2022,District heating,Middle floor,,112,"1,447",377,"1,410",433,177,790,200,"1,280",213,,Standard materials and solutions,Bathroom unit,,,,,,
709620,"CZK 13,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 14,827",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,,,,E,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,"CZK 14,827

                                
                                
                
i",,,,,
699392,"CZK 23,000",50.0372335,14.5076748,"Donovalská, Prague - Chodov",3 bedroom,Good,95 m²,"CZK 3,251","CZK 26,000",Personal,Other,,,3,No,No,Yes,Yes,Yes,Yes,No,10. 01. 2022,,,,91,842,183,263,420,425,414,258,142,,,,,"CZK 3,565",,,,,
708931,"CZK 14,935",50.056675,14.4689133,"U Plynárny, Prague - Michle",1 bedroom with open-plan kitchen,Good,51 m²,"CZK 2,764","CZK 17,699",Personal,Other,,,1,No,No,No,No,No,Yes,No,01. 04. 2022,,,,0,"1,097",153,"1,397",642,172,794,"1,002",105,,,,,"CZK 2,845",,,,,
704857,"CZK 12,802",50.0594205,14.4500825,"Nuselská, Prague - Michle",1 bedroom,Good,36 m²,"CZK 1,947","CZK 16,369",Personal,Other,,,4,No,No,No,No,No,No,No,26. 01. 2022,,,,51,760,54,167,28,730,214,387,732,216,,,,"CZK 1,920",,,,,
501982,"CZK 6,500",50.035351,14.5098249,Prague - Chodov,Studio,,20 m²,CZK 500,"CZK 7,000",Personal,Brick building,,Partially furnished,1,Yes,Yes,No,No,No,No,No,,,,,167,514,180,"1,490",387,679,466,480,472,405,1 to 10 years years,Premium materials and solutions,Overall,,50 m²,,,,
527124,"CZK 17,000",50.0655687,14.4278338,"Oldřichova, Prague - Nusle",1 bedroom,Excellent,34 m²,"CZK 2,950","CZK 17,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,,242,875,155,452,120,300,585,696,417,246,,,,,,,,,
709616,"CZK 27,000",50.06605,14.39344,"U Nikolajky, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 54,000",Personal,Other,,Furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,08. 03. 2022,,,B,185,589,242,955,128,676,488,577,635,571,,,,,,,,,
618506,"CZK 17,000",50.101962,14.443915,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,Electric boiler,,D,184,309,94,554,131,275,269,421,550,115,,,Overall,,,,,,
448290,"CZK 16,000",50.0385227,14.3237865,"Kakosova, Prague - Řeporyje",Studio,New build,44 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Yes,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,District heating,Middle floor,A,172,"1,161",900,"1,090",432,989,710,"1,131",571,68,1 to 10 years years,Premium materials and solutions,,,,,,,
495904,"CZK 15,300",50.1160791,14.4949329,"Prosecká, Prague - Prosek",Studio,New build,48 m²,"CZK 2,900","CZK 19,400",Personal,Brick building,Yes,Furnished,1,No,Yes,Yes,No,No,Yes,Yes,,District heating,Ground floor,,208,"1,054",451,445,114,441,173,248,700,430,1 to 10 years years,,,,27 m²,,,,
695446,"CZK 17,000",50.03435,14.53284,"Plickova, Prague - Háje",2 bedroom with open-plan kitchen,Good,64 m²,"CZK 4,000","CZK 17,000",Cooperative,Prefab concrete building,,Furnished,2,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,,,C,311,424,214,484,207,512,231,354,258,198,,,,,,,,,
709599,"CZK 12,900",50.01976,14.46685,"Za Valem, Prague - Kunratice",Studio,Excellent,42 m²,"CZK 2,250","CZK 15,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,,,G,396,"1,353","1,230",175,532,557,"1,496",213,,,,,,,,,,,
679881,"CZK 14,900",50.07179,14.38585,"Holečkova, Prague - Košíře",3 bedroom,Good,64 m²,"CZK 4,100","CZK 19,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,08. 03. 2022,,,G,171,980,159,"1,024",219,"1,147",405,520,"1,304",441,,,,,,,,,
709597,"CZK 18,500",50.08952,14.35216,"Na Větrníku, Prague - Břevnov",2 bedroom,Excellent,50 m²,"CZK 3,000","CZK 17,500",Personal,Brick building,,Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,,,A,114,311,77,637,255,436,416,207,186,242,,,,,,,,,
709580,"CZK 15,000",50.04113,14.45873,"Budějovická, Prague - Krč",1 bedroom with open-plan kitchen,Good,55 m²,,"CZK 10,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,07. 03. 2022,Gas boiler,Middle floor,C,91,"1,037",242,829,153,388,719,862,960,414,,,,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,01. 04. 2022,Central heating,Ground floor,C,481,545,76,818,122,721,324,85,854,384,10 to 30 years years,Standard materials and solutions,Overall,,10 m²,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 35,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,Gas boiler,Middle floor,G,128,334,130,181,125,343,247,698,465,172,,Premium materials and solutions,Overall,,,,,,
436257,"CZK 15,000",50.0966077,14.3572678,"Africká, Prague - Vokovice",2 bedroom,Excellent,75 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,07. 03. 2022,Gas boiler,,,301,333,198,223,248,196,332,481,"1,054",89,,,Overall,,,,,,
607514,"CZK 16,000",50.071063,14.384393,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,90 m²,"CZK 4,300","CZK 20,000",Personal,Brick building,,Partially furnished,2,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,District heating,Middle floor,C,185,849,239,"1,152",252,"1,302",222,525,"1,026",482,10 to 30 years years,Standard materials and solutions,,,41 m²,,,,
709595,"CZK 29,000",50.0487803,14.429177049324,"K Sídlišti, Prague - Nusle",1 bedroom with open-plan kitchen,New build,59 m²,"CZK 7,000","CZK 60,000",Personal,Brick building,,Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,,,G,127,"1,022",329,537,351,617,385,489,765,240,,,,,,,,,
