Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Total number of floors,Design,Front garden,Heating,Renovation,New building,Developer name,Project name,Kód jednotky
651361,"CZK 11,000",50.021488,14.42656,"Klánova, Prague - Braník",Small studio,Good,15 m²,,"CZK 11,000",,Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,No,No,C,157,728,443,720,565,596,212,673,741,355,22. 02. 2021,,,,,,,,,,
713528,"CZK 41,250",50.0912734,14.4238585,"Haštalské náměstí, Prague - Staré Město",2 bedroom,,50 m²,"CZK 13,750",,,,,Furnished,-1,No,Yes,No,No,No,No,No,,55,370,51,238,66,242,352,396,158,122,26. 05. 2022,,,,,,,,,,
713527,"CZK 22,950",50.0719498,14.4319499,"Koubkova, Prague - Nové Město",1 bedroom,,39 m²,"CZK 7,650",,,,,Furnished,2,No,No,No,No,No,Yes,No,,203,332,57,333,25,268,328,262,694,682,01. 06. 2022,,,,,,,,,,
713526,"CZK 16,125",50.1138866,14.4798456,"U Pekařky, Prague - Libeň",Studio,,30 m²,"CZK 5,375",,,,,Furnished,2,No,No,No,No,No,No,No,,185,178,"1,337",331,979,"1,134","1,351",938,317,,02. 05. 2022,,,,,,,,,,
713525,"CZK 20,250",50.0922767,14.4324355,"Klimentská, Prague - Nové Město",Studio,,30 m²,"CZK 6,750",,,,,Furnished,1,No,No,No,No,No,No,No,,132,502,36,412,20,262,31,217,579,177,06. 06. 2022,,,,,,,,,,
713524,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,,Furnished,3,No,No,No,No,No,No,No,,177,647,182,40,38,122,28,102,350,194,29. 05. 2022,,,,,,,,,,
713523,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,,Furnished,3,No,No,No,No,No,No,No,,177,647,182,40,38,122,28,102,350,194,15. 05. 2022,,,,,,,,,,
713522,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 18,750",,,,,Furnished,4,No,No,No,No,No,No,No,,212,525,185,151,68,162,317,392,109,262,11. 04. 2022,,,,,,,,,,
713521,"CZK 57,000",50.0859057,14.4200254,"Michalská, Prague - Staré Město",3 bedroom,,130 m²,"CZK 19,000",,,,,Furnished,3,No,No,No,No,No,No,Yes,,314,347,72,145,13,210,197,621,445,403,01. 06. 2022,,,,,,,,,,
713519,"CZK 27,900",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,,41 m²,"CZK 9,300",,,,,Furnished,5,No,No,No,No,No,No,No,,394,499,253,432,280,389,317,725,696,412,01. 06. 2022,,,,,,,,,,
713518,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,,"CZK 20,096",,,,,Furnished,1,No,No,No,No,No,No,No,,198,801,15,163,39,141,121,304,55,465,11. 04. 2022,,,,,,,,,,
713517,"CZK 25,459",50.0720218,14.4618189,"Bulharská, Prague - Vršovice",1 bedroom with open-plan kitchen,,54 m²,"CZK 8,486",,,,,Furnished,5,No,No,No,No,No,No,No,,222,829,176,605,99,603,417,336,724,245,01. 06. 2022,,,,,,,,,,
713516,"CZK 18,000",50.1000121,14.3916447,"Banskobystrická, Prague - Dejvice",Studio,,45 m²,"CZK 6,000",,,,,Furnished,8,No,Yes,No,No,No,No,No,,100,451,101,8,68,482,829,164,567,82,06. 06. 2022,,,,,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,700","CZK 40,000",,Personal,Prefab concrete building,Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,G,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,30. 04. 2022,10 to 30 years years,Ground floor,Standard materials and solutions,24 m²,Central heating,,,,,
713515,"CZK 36,338",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,,180 m²,"CZK 12,112",,,,,Furnished,1,Yes,Yes,No,No,No,No,Yes,,695,843,921,,,,,,,,01. 06. 2022,,,,,,,,,,
713513,"CZK 48,000",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 16,000",,,,,Furnished,5,No,No,No,No,No,Yes,No,,274,300,81,587,69,312,103,253,793,568,16. 05. 2022,,,,,,,,,,
713512,"CZK 33,000",50.0747395,14.424046,"Lípová, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 11,000",,,,,Furnished,5,No,No,No,No,No,No,No,,120,534,85,337,48,344,183,195,543,341,02. 05. 2022,,,,,,,,,,
713511,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,,69 m²,"CZK 14,991",,,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,,105,350,144,146,109,151,432,394,290,329,11. 04. 2022,,,,,,,,,,
713510,"CZK 36,979",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",2 bedroom with open-plan kitchen,,95 m²,"CZK 12,326",,,,,Furnished,3,No,Yes,No,No,No,Yes,Yes,,123,293,167,222,66,246,411,"1,258",283,254,02. 05. 2022,,,,,,,,,,
713509,"CZK 109,910",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",4 bedroom with open-plan kitchen,,219 m²,"CZK 36,636",,,,,Furnished,6,No,Yes,No,No,No,Yes,Yes,,123,293,167,222,66,246,411,"1,258",283,254,01. 05. 2022,,,,,,,,,,
713508,"CZK 30,000",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,,35 m²,"CZK 10,000",,,,,Furnished,1,No,No,No,No,No,No,No,,127,382,112,188,72,409,281,298,590,484,29. 05. 2022,,,,,,,,,,
713507,"CZK 50,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,,90 m²,"CZK 16,750",,,,,Furnished,2,No,No,No,No,No,Yes,No,,140,528,224,126,38,67,511,"1,001","1,181",559,05. 05. 2022,,,,,,,,,,
713506,"CZK 33,675",50.0749602,14.4305105,"Legerova, Prague - Vinohrady",1 bedroom,,30 m²,"CZK 11,225",,,,,Furnished,2,No,No,No,No,No,Yes,No,,22,463,81,96,72,158,361,436,384,451,04. 05. 2022,,,,,,,,,,
713503,"CZK 19,166",50.0500223,14.3484607,"Seydlerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,53 m²,"CZK 6,389",,,,,Furnished,6,No,No,No,No,No,No,No,,318,610,145,217,138,324,226,91,"1,397",179,02. 05. 2022,,,,,,,,,,
713502,"CZK 59,100",50.0882082,14.4262296,"Rybná, Prague - Staré Město",2 bedroom with open-plan kitchen,,86 m²,"CZK 19,700",,,,,Furnished,2,Yes,No,No,No,No,No,No,,281,192,58,183,11,369,315,297,289,305,29. 05. 2022,,,,,,,,,,
713501,"CZK 33,750",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,,43 m²,"CZK 11,250",,,,,Furnished,4,No,No,No,No,No,Yes,No,,274,300,81,587,69,312,103,253,793,568,16. 05. 2022,,,,,,,,,,
713500,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,,86 m²,"CZK 21,000",,,,,Furnished,3,No,No,No,No,No,No,No,,138,70,36,61,45,257,146,128,234,214,01. 06. 2022,,,,,,,,,,
713499,"CZK 39,015",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,,44 m²,"CZK 13,005",,,,,Furnished,3,No,No,No,No,No,No,No,,281,192,58,183,11,368,315,297,289,305,11. 04. 2022,,,,,,,,,,
713498,"CZK 39,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,80 m²,"CZK 13,000",,,,,Furnished,3,No,No,No,No,No,Yes,No,,149,274,60,441,20,421,59,552,690,457,29. 05. 2022,,,,,,,,,,
713497,"CZK 38,625",50.0895308,14.4237131,"Masná, Prague - Staré Město",1 bedroom,,38 m²,"CZK 12,875",,,,,Furnished,4,No,No,No,No,No,Yes,No,,69,269,125,89,15,106,70,52,156,144,09. 05. 2022,,,,,,,,,,
713496,"CZK 60,244",50.0906989,14.4202425,"Dušní, Prague - Josefov",3 bedroom,,97 m²,"CZK 20,081",,,,,Furnished,3,Yes,No,No,No,No,No,No,,103,449,207,253,71,270,138,381,247,455,20. 04. 2022,,,,,,,,,,
713495,"CZK 49,650",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,,53 m²,"CZK 16,550",,,,,Furnished,3,No,No,No,No,No,Yes,No,,281,192,58,183,11,368,315,297,289,305,15. 04. 2022,,,,,,,,,,
713494,"CZK 110,250",50.0909662,14.4174193,"Břehová, Prague - Josefov",5 bedroom,,222 m²,"CZK 36,750",,,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,,60,336,266,417,6,503,391,634,138,634,21. 04. 2022,,,,,,,,,,
713493,"CZK 37,125",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,90 m²,"CZK 12,375",,,,,Furnished,2,No,No,No,No,No,Yes,No,,149,274,60,441,20,421,59,552,690,457,23. 05. 2022,,,,,,,,,,
713492,"CZK 42,075",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,,80 m²,"CZK 14,025",,,,,Furnished,6,No,No,No,No,No,Yes,No,,149,274,60,441,20,421,59,552,690,457,19. 04. 2022,,,,,,,,,,
713490,"CZK 39,600",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,,46 m²,"CZK 13,200",,,,,Furnished,2,No,No,No,No,No,No,No,,249,259,109,237,65,537,295,274,806,231,23. 04. 2022,,,,,,,,,,
713487,"CZK 39,971",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,,56 m²,"CZK 13,324",,,,,Furnished,1,No,Yes,No,No,No,No,No,,337,356,19,335,43,634,392,362,865,215,20. 05. 2022,,,,,,,,,,
713484,"CZK 70,875",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 23,625",,,,,Furnished,3,No,No,No,No,No,Yes,No,,462,817,70,468,89,510,489,683,411,400,26. 05. 2022,,,,,,,,,,
713483,"CZK 53,550",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 17,850",,,,,Furnished,4,Yes,No,No,No,No,Yes,Yes,,144,325,176,152,60,230,49,259,388,439,16. 04. 2022,,,,,,,,,,
713482,"CZK 74,850",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 24,950",,,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,,144,325,176,152,60,230,49,259,388,439,12. 05. 2022,,,,,,,,,,
713481,"CZK 49,650",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,,46 m²,"CZK 16,550",,,,,Furnished,6,No,No,No,No,No,Yes,No,,62,263,122,95,13,113,64,46,150,138,12. 04. 2022,,,,,,,,,,
713480,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,,53 m²,"CZK 15,367",,,,,Furnished,3,No,No,No,No,No,Yes,No,,298,541,99,261,14,253,193,593,251,217,02. 05. 2022,,,,,,,,,,
713479,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 13,750",,,,,Furnished,-1,No,No,No,No,No,No,No,,211,382,250,989,170,745,812,"1,050",387,543,19. 04. 2022,,,,,,,,,,
713475,"CZK 32,250",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,,27 m²,"CZK 10,750",,,,,Furnished,4,No,No,No,No,No,Yes,No,,272,322,70,607,60,509,83,250,792,565,16. 05. 2022,,,,,,,,,,
713473,"CZK 31,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 10,475",,,,,Furnished,2,No,No,No,No,No,Yes,No,,211,382,250,989,170,745,812,"1,050",387,543,19. 04. 2022,,,,,,,,,,
713472,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 13,750",,,,,Furnished,-1,No,No,No,No,No,Yes,No,,211,382,250,989,170,745,812,"1,050",387,543,17. 04. 2022,,,,,,,,,,
713470,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 10,725",,,,,Furnished,3,No,No,No,No,No,Yes,No,,211,382,250,989,170,745,812,"1,050",387,543,27. 04. 2022,,,,,,,,,,
713469,"CZK 25,500",50.0876289,14.3978335,"Šporkova, Prague - Malá Strana",Studio,,40 m²,"CZK 8,500",,,,,Furnished,1,No,No,No,No,No,No,No,,29,634,152,537,130,317,388,899,984,129,01. 05. 2022,,,,,,,,,,
713468,"CZK 18,720",50.0713305,14.4638794,"Na Míčánkách, Prague - Vršovice",1 bedroom with open-plan kitchen,,49 m²,"CZK 6,240",,,,,Furnished,2,No,No,No,No,No,Yes,No,,84,743,87,659,277,595,408,307,678,198,06. 06. 2022,,,,,,,,,,
713467,"CZK 23,625",50.0984636,14.4253146,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,,55 m²,"CZK 7,875",,,,,Furnished,5,No,No,No,No,No,Yes,No,,220,310,47,185,156,218,202,"1,485",496,451,01. 06. 2022,,,,,,,,,,
713466,"CZK 21,038",50.088447,14.458108,"Koněvova, Prague - Žižkov",Studio,,35 m²,"CZK 7,012",,,,,Furnished,3,Yes,No,No,No,No,Yes,Yes,,202,261,167,291,120,196,324,494,176,433,24. 05. 2022,,,,,,,,,,
713465,"CZK 35,475",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,60 m²,"CZK 11,825",,,,,Furnished,3,No,No,No,No,No,Yes,No,,134,417,252,351,68,251,205,205,457,712,01. 05. 2022,,,,,,,,,,
713464,"CZK 43,350",50.0894289,14.423732,"Masná, Prague - Staré Město",Studio,,46 m²,"CZK 14,450",,,,,Furnished,3,No,No,No,No,No,Yes,No,,68,269,126,89,16,107,70,52,156,144,25. 04. 2022,,,,,,,,,,
713462,"CZK 45,000",50.0795975,14.4273504,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,,70 m²,"CZK 15,000",,,,,Furnished,4,No,No,No,No,No,Yes,No,,285,548,70,207,10,222,245,618,370,524,31. 05. 2022,,,,,,,,,,
713459,"CZK 51,225",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 17,075",,,,,Furnished,4,No,No,No,No,No,Yes,Yes,,144,325,176,152,60,230,49,259,388,439,19. 04. 2022,,,,,,,,,,
713458,"CZK 47,025",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,64 m²,"CZK 15,675",,,,,Furnished,3,Yes,Yes,No,No,No,Yes,No,,110,274,157,129,77,143,300,496,282,367,11. 05. 2022,,,,,,,,,,
713457,"CZK 21,019",50.1080609,14.4828384,"Nad Kolčavkou A, Prague - Libeň",Studio,,32 m²,"CZK 7,006",,,,,Furnished,1,No,No,No,No,No,No,No,,420,741,425,495,194,893,285,624,454,365,01. 05. 2022,,,,,,,,,,
713456,"CZK 17,213",50.0529811,14.5019574,"Práčská   f, Prague - Záběhlice",1 bedroom,,40 m²,"CZK 5,737",,,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,,117,763,781,"1,230",239,789,727,207,"1,037",659,01. 06. 2022,,,,,,,,,,
713455,"CZK 22,313",50.0699993,14.3820262,"Hlaváčkova, Prague - Košíře",Studio,,35 m²,"CZK 7,437",,,,,Furnished,6,Yes,No,No,No,No,Yes,Yes,,202,523,119,828,248,936,219,756,"1,073",529,28. 05. 2022,,,,,,,,,,
713454,"CZK 31,875",50.0902753,14.4260311,"Rybná, Prague - Staré Město",Studio,,40 m²,"CZK 10,625",,,,,Furnished,1,No,No,No,No,No,No,No,,124,153,54,67,17,194,209,158,151,202,26. 05. 2022,,,,,,,,,,
713453,"CZK 37,500",50.0633339,14.4440155,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 12,500",,,,,Furnished,5,No,No,No,No,No,Yes,No,,243,541,100,272,177,315,457,820,635,594,01. 06. 2022,,,,,,,,,,
713452,"CZK 58,028",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,,142 m²,"CZK 19,343",,,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,,123,293,167,222,66,246,411,"1,258",283,254,16. 04. 2022,,,,,,,,,,
713451,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 10,725",,,,,Furnished,3,No,No,No,No,No,Yes,No,,211,382,250,989,170,745,812,"1,050",387,543,18. 04. 2022,,,,,,,,,,
711694,"CZK 14,300",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,New build,46 m²,"CZK 2,980","CZK 20,000",,Personal,Prefab concrete building,Furnished,3,No,Yes,Yes,No,No,Yes,No,C,699,818,597,886,615,859,685,606,752,906,15. 04. 2022,1 to 10 years years,,Premium materials and solutions,,Central heating,Overall,Yes,,,
181391,"CZK 11,000",50.1082733,14.4857072,"Kovanecká, Prague - Libeň",Studio,Excellent,30 m²,"CZK 3,000","CZK 11,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,Yes,,336,487,266,545,242,705,397,370,207,416,,10 to 30 years years,Middle floor,Standard materials and solutions,,District heating,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 6,000",,,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,C,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,02. 04. 2022,,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,500","CZK 17,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,E,134,"1,188",701,844,84,737,559,715,108,501,31. 05. 2022,,,,,,,,,,
621451,"CZK 11,000",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",2 bedroom,Excellent,51 m²,"CZK 2,100","CZK 11,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,G,220,"1,006",357,800,699,786,300,321,"1,201",51,01. 05. 2022,,,,,,,,,,
401112,"CZK 11,000",50.0861115,14.5036988,"Prorektorská, Prague - Malešice",Studio,Excellent,30 m²,"CZK 3,000","CZK 11,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,A,242,693,716,793,434,898,657,463,729,407,01. 05. 2022,,Ground floor,Standard materials and solutions,,District heating,,Yes,,,
713433,"CZK 14,500",50.0445,14.51572,"Budapešťská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 2,900","CZK 25,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,D,257,199,264,253,"1,067",401,"1,230",1,,,14. 04. 2022,,,,,,,,,,
711996,"CZK 16,000",50.09485,14.50428,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 21,000",,Personal,Brick building,Unfurnished,1,No,Yes,Yes,No,Yes,Yes,No,B,554,910,520,"1,455",731,567,847,884,"1,348",232,01. 05. 2022,,,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,300","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,9,No,No,Yes,No,Yes,Yes,No,C,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,01. 05. 2022,,Middle floor,,,District heating,,,,,
536913,"CZK 14,000",50.0848545,14.483906,Prague - Strašnice,Studio,,52 m²,"CZK 4,000","CZK 20,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,Yes,,167,"1,302",579,"1,188",705,920,"1,055",176,690,361,ihned,1 to 10 years years,Middle floor,Premium materials and solutions,,,,Yes,,,
705725,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",6 bedroom with open-plan kitchen,Excellent,322 m²,"CZK 15,000","CZK 165,000",,Personal,Brick building,Unfurnished,6,No,Yes,No,No,No,Yes,No,G,50,344,274,458,40,435,343,586,60,470,09. 02. 2022,,,,,,,,,,
712480,"CZK 22,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,Excellent,42 m²,CZK 133,"CZK 44,000",,Personal,Other,Furnished,13,No,No,Yes,No,Yes,Yes,Yes,A,,,,,,,,,,,22. 07. 2022,,,,,,,Yes,Luka Residential s.r.o.,Luka Living Rental apartments,1301
712518,"CZK 36,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,81 m²,CZK 133,"CZK 72,000",,Personal,Other,Furnished,3,No,Yes,No,No,No,No,No,A,,,,,,,,,,,01. 05. 2022,,,,,,,Yes,Luka Residential s.r.o.,Luka Living Rental apartments,309
713427,"CZK 21,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,89 m²,"CZK 6,251","CZK 28,241","CZK 28,241

                                
                                
                
i",Cooperative,Brick building,Unfurnished,2,Yes,No,No,No,Yes,Yes,Yes,B,686,"1,380",523,442,702,"1,204","1,344",502,,,,,,,,,,Yes,,,
647985,"CZK 11,500",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 5,000",,Personal,Brick building,Unfurnished,,No,Yes,No,No,Yes,No,No,C,514,627,473,447,572,399,312,784,,,25. 04. 2022,,Ground floor,,,Central heating,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,000","CZK 39,000",,Personal,Other,Partially furnished,3,No,No,Yes,No,No,No,No,G,128,799,"1,247",498,"1,226",453,"1,132",560,802,,01. 05. 2022,,,,,,,,,,
383816,"CZK 14,000",50.0655629,14.4289828,"Oldřichova, Prague - Nusle",1 bedroom with open-plan kitchen,,46 m²,CZK 720,"CZK 14,720",,Personal,Brick building,Unfurnished,4,No,No,No,No,No,No,No,,167,793,73,534,202,218,503,614,335,232,01. 05. 2022,,,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,Excellent,57 m²,"CZK 3,936","CZK 19,926","CZK 19,926

                                
                                
                
i",Personal,Prefab concrete building,,2,No,No,Yes,Yes,No,Yes,No,C,165,"1,020",411,489,573,576,224,148,405,281,,,,,,,,,,,
642537,"CZK 15,500",50.064937,14.372582,"Hübnerové, Prague - Košíře",2 bedroom,Excellent,57 m²,"CZK 3,000","CZK 30,000",,Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,No,No,A,183,"1,017",657,831,805,862,306,"1,046","1,016",382,01. 01. 2021,10 to 30 years years,Middle floor,Standard materials and solutions,,Gas boiler,Overall,,,,
610794,"CZK 13,000",50.155715,14.514947,"Tryskovická, Prague - Čakovice",Studio,New build,51 m²,"CZK 4,500","CZK 20,000",,Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,B,598,"1,043",282,211,"1,048",997,158,190,,,01. 01. 1970,1 to 10 years years,Middle floor,Standard materials and solutions,,District heating,,Yes,,,
710879,"CZK 25,000",50.08726,14.40593,"Mostecká, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 7,000","CZK 25,000",,Personal,Other,Partially furnished,1,No,No,No,No,No,No,No,G,136,135,21,108,13,355,165,470,644,326,15. 04. 2022,,,,,,,,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 2,943","CZK 14,933","CZK 14,933

                                
                                
                
i",Personal,Prefab concrete building,Furnished,4,Yes,No,No,No,No,Yes,No,C,178,963,191,183,917,452,"1,343",320,,,,,,,,,,,,,
