Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Heating,Total number of floors,PENB,Design,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
691988,"CZK 13,500",50.0444974,14.4561091,"Jihlavská, Prague - Michle",2 bedroom,55 m²,"CZK 4,457",,1,No,No,No,No,No,No,No,01. 02. 2021,287,607,507,545,107,345,345,432,518,166,Good,"CZK 17,957",,Other,,,,,,,,,,,,
698046,"CZK 14,000",50.0540688,14.5375894,"Plukovníka Mráze, Prague - Hostivař",2 bedroom,68 m²,"CZK 4,000",Partially furnished,7,Yes,No,Yes,No,No,Yes,No,06. 01. 2022,43,994,692,227,"1,132",438,997,591,606,,Good,"CZK 14,000",Personal,Prefab concrete building,30 to 50 years years,District heating,Middle floor,G,Standard materials and solutions,Bathroom unit,,,,,,
704633,"CZK 19,575",50.0987973,14.42253,"Nad štolou, Prague - Holešovice",1 bedroom with open-plan kitchen,44 m²,"CZK 6,525",Furnished,4,Yes,No,No,No,No,Yes,No,07. 02. 2022,203,173,192,194,67,259,186,499,403,,,,,,,,,,,,,,,,,
611112,"CZK 11,500",50.07085,14.44828,"Sevastopolská, Prague - Vršovice",1 bedroom with open-plan kitchen,35 m²,"CZK 2,500",Furnished,-1,No,No,No,No,No,No,No,05. 02. 2022,207,732,201,384,88,573,359,593,363,360,Good,"CZK 11,500",Personal,Brick building,1 to 10 years years,Other,Ground floor,G,Standard materials and solutions,Overall,,,,,,
231034,"CZK 6,500",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,"CZK 6,000",Personal,Brick building,,Central heating,,A,,,,,,,,
704308,"CZK 18,500",50.05812,14.45611,"Pod Stárkou, Prague - Michle",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Partially furnished,3,No,No,Yes,Yes,No,Yes,Yes,01. 04. 2022,522,884,677,552,271,"1,287",470,770,459,211,Excellent,"CZK 23,000",Personal,Brick building,,,,B,,,,,,,,
648807,"CZK 12,900",50.101446,14.361034,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,4,Yes,No,No,No,No,Yes,No,12. 02. 2021,482,693,572,553,463,583,397,304,"1,440",100,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,70 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,249,431,949,940,317,"1,051",250,650,194,,,,Personal,Brick building,,,,,,,,50 m²,,,,
704632,"CZK 20,925",50.0987973,14.42253,"Nad štolou, Prague - Holešovice",1 bedroom with open-plan kitchen,58 m²,"CZK 6,975",Furnished,3,Yes,No,No,No,No,Yes,No,19. 02. 2022,203,173,192,194,67,259,186,499,403,,,,,,,,,,,,,,,,,
704631,"CZK 12,075",50.0728777,14.3939116,"Grafická, Prague - Smíchov",Studio,22 m²,"CZK 4,025",Furnished,-1,No,No,No,No,No,No,No,16. 03. 2022,121,924,14,615,7,706,65,966,972,267,,,,,,,,,,,,,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 7,200",Furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,276,508,376,863,221,634,685,923,376,417,,,,,,,,,,,,,,,,
705216,"CZK 13,800",50.1003,14.43168,"Veverkova, Prague - Holešovice",2 bedroom,73 m²,CZK 200,Furnished,1,Yes,No,Yes,No,Yes,No,No,05. 02. 2022,185,723,72,116,86,190,271,170,612,,Excellent,"CZK 13,800",Personal,Other,,,,B,,,,,,,,
705212,"CZK 13,500",50.03364,14.51224,"Machkova, Prague - Chodov",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,04. 02. 2022,163,631,208,"1,381",489,748,439,281,495,221,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
705211,"CZK 15,500",50.12325,14.48417,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,65 m²,"CZK 3,550",Furnished,8,No,No,No,No,No,Yes,No,21. 02. 2022,250,"1,274",121,"1,212",280,586,190,331,210,142,Excellent,"CZK 20,000",Personal,Other,,,,B,,,,,,,,
705213,"CZK 12,500",50.0921541,14.4974663,"Koněvova, Prague - Žižkov",2 bedroom,56 m²,"CZK 4,800",Partially furnished,3,No,No,Yes,Yes,No,Yes,No,14. 02. 2022,121,460,117,809,85,314,514,265,823,100,Excellent,"CZK 17,000",Personal,Brick building,,,,B,,,,,,,,
605138,"CZK 19,000",50.091301,14.423457,"U Obecního Dvora, Prague - Staré Město",1 bedroom with open-plan kitchen,61 m²,"CZK 3,500",,4,No,No,No,No,No,Yes,No,07. 03. 2022,117,434,101,251,100,269,295,391,203,167,Excellent,"CZK 20,000",Personal,Brick building,,,,D,,,,,,,,
704488,"CZK 15,450",50.02196,14.49634,"Nechvílova, Prague - Chodov",2 bedroom with open-plan kitchen,66 m²,"CZK 3,500",Unfurnished,3,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,271,834,109,934,328,738,430,621,305,223,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,
700528,"CZK 15,000",50.09452,14.34869,"Veleslavínská, Prague - Veleslavín",1 bedroom with open-plan kitchen,45 m²,CZK 400,Partially furnished,2,No,No,No,No,No,No,No,24. 01. 2022,164,896,219,925,253,171,374,482,684,401,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
673875,"CZK 14,500",50.01611,14.58338,"Holubinková, Prague - Pitkovice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,100",Furnished,1,Yes,No,No,No,Yes,No,Yes,27. 07. 2021,170,"1,081",,,,,,,,,Excellent,"CZK 14,500",Personal,Brick building,,,Middle floor,C,,,,,,,,
705206,"CZK 15,000",50.08743,14.36617,"Radimova, Prague - Břevnov",2 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,15. 02. 2022,273,494,100,581,86,54,80,672,550,469,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,B,,,,,,,,
290281,"CZK 12,000",50.0441173,14.5165636,"Bratislavská, Prague - Hostivař",Studio,40 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,No,No,,225,129,196,185,999,293,"1,198",97,,,Excellent,"CZK 12,000",Personal,Brick building,1 to 10 years years,,Top floor,,Standard materials and solutions,,,,,,,
679206,"CZK 16,500",50.1157973,14.3816068,Prague - Dejvice,2 bedroom,60 m²,CZK 999,Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,15. 02. 2022,274,469,392,"1,484",928,441,"1,059",613,,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
699270,"CZK 12,900",50.13893,14.50983,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,Yes,No,13. 01. 2022,129,537,244,853,65,324,314,553,598,106,Excellent,"CZK 16,000",Personal,Brick building,,District heating,,G,Standard materials and solutions,,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2021,82,240,76,129,72,4,335,424,475,805,Excellent,,Personal,Brick building,,,,F,,,,,,,,
555302,"CZK 32,000",50.0750555,14.4531749,Prague - Vinohrady,2 bedroom,79 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,31. 01. 2022,146,311,101,261,137,64,218,489,530,253,Excellent,"CZK 45,000",Personal,Brick building,1 to 10 years years,Gas boiler,Middle floor,,Premium materials and solutions,Overall,,,,,,
403684,"CZK 17,000",50.098252352934,14.405757440289,"Muchova, Prague - Dejvice",2 bedroom,72 m²,"CZK 5,500",Furnished,3,No,No,No,No,No,No,No,,46,785,103,204,111,204,354,990,142,463,,"CZK 22,500",Personal,Brick building,,Gas boiler,,E,,,,,,,,
685308,"CZK 16,000",50.12184,14.47035,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,80 m²,"CZK 3,710",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,06. 12. 2021,573,902,578,995,759,"1,033","1,095",935,"1,086",502,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,,,,,,,
632221,"CZK 12,000",50.136433,14.43676,"K Ládví, Prague - Čimice",1 bedroom with open-plan kitchen,48 m²,"CZK 5,000",Partially furnished,3,No,Yes,No,No,Yes,No,No,01. 03. 2022,48,"1,008",337,802,951,497,383,907,339,,Good,"CZK 34,000",Personal,Brick building,,,Attic,B,,,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,Excellent,"CZK 53,000",Personal,Brick building,,,,D,,,,,,,,
573611,"CZK 20,000",50.0446343,14.4604346,"Pod Dálnicí, Prague - Michle",3 bedroom,85 m²,"CZK 4,000",Partially furnished,21,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,145,683,243,741,310,479,549,414,374,67,,"CZK 24,000",Cooperative,Prefab concrete building,,District heating,Middle floor,,,Overall,,,,,,
671386,"CZK 16,000",50.09274,14.34471,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,800",Furnished,1,No,No,No,No,No,No,No,15. 07. 2021,423,661,374,480,455,550,462,341,969,180,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,G,,,,,,,,
346444,"CZK 12,600",50.0478658367,14.5569324349,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,,35,844,178,921,286,988,492,344,633,275,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Top floor,C,,,,,,,,
680251,"CZK 13,990",50.0851483,14.4512417,Prague - Žižkov,1 bedroom,34 m²,CZK 870,Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 20,000",Personal,Other,1 to 10 years years,Other,Middle floor,C,Standard materials and solutions,Overall,,,,,,
392789,"CZK 12,000",50.1230046,14.4894172,"Bílinská, Prague - Prosek",3 bedroom,53 m²,"CZK 4,500",Partially furnished,8,No,No,No,Yes,No,Yes,No,01. 02. 2022,438,769,152,708,481,409,308,216,411,83,Excellent,"CZK 24,000",Personal,Prefab concrete building,,District heating,Top floor,G,Standard materials and solutions,Bathroom unit,,,,,,
589941,"CZK 19,000",50.105895,14.387305,"Božkova, Prague - Dejvice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,214,"1,339",217,783,140,181,244,425,797,246,Excellent,"CZK 30,000",Personal,Brick building,,Gas boiler,,G,,Interior,,,,,,
700565,"CZK 12,500",50.105,14.48576,"Lihovarská, Prague - Libeň",2 bedroom,51 m²,"CZK 3,000",Unfurnished,3,No,No,No,No,No,Yes,No,24. 01. 2022,238,262,130,297,121,466,286,639,375,242,Excellent,"CZK 12,500",Personal,Brick building,,,,G,,,,,,,,
607389,"CZK 18,500",50.044173,14.433186,"Jeremenkova, Prague - Podolí",1 bedroom with open-plan kitchen,65 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 03. 2022,210,690,286,764,262,791,474,283,207,400,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Central heating,Middle floor,B,Premium materials and solutions,,,,,,,
698920,"CZK 15,000",50.04736,14.30975,"Vlachova, Prague - Stodůlky",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,2,No,No,Yes,Yes,No,Yes,No,11. 01. 2022,345,300,195,"1,153",105,612,523,166,278,26,Excellent,,Cooperative,Prefab concrete building,,,,G,,,,,,,,
704149,"CZK 13,000",50.05236,14.51505,"Mattioliho, Prague - Záběhlice",Studio,38 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,No,Yes,28. 01. 2022,421,380,370,328,168,376,"1,032","1,072",521,337,Excellent,"CZK 39,000",Personal,Brick building,,District heating,,G,,,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,74 m²,CZK 810,Partially furnished,1,No,No,No,Yes,No,No,No,01. 05. 2022,120,255,151,447,58,317,291,355,291,496,Excellent,"CZK 37,000",,Brick building,1 to 10 years years,Gas boiler,Middle floor,D,Premium materials and solutions,Overall,,,,,,
365577,"CZK 14,000",50.1301769,14.4297557,"Gdaňská, Prague - Bohnice",2 bedroom,59 m²,"CZK 1,400",Unfurnished,6,No,No,No,Yes,No,No,No,05. 02. 2022,131,419,287,"1,214",414,564,530,296,570,129,,"CZK 14,000",Personal,Prefab concrete building,,District heating,,,,,,,,,,
690967,"CZK 12,500",50.09141,14.48205,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,46 m²,CZK 420,Partially furnished,5,No,No,Yes,No,No,No,No,01. 02. 2022,153,713,127,404,127,337,488,155,161,256,Excellent,"CZK 37,500",Personal,Brick building,,Other,Attic,G,,Interior,,,,,,
305895,"CZK 27,500",50.0742596,14.4414876,"Moravská, Prague - Vinohrady",3 bedroom,100 m²,"CZK 3,550",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,195,102,95,457,27,430,93,397,540,505,,"CZK 55,000",Personal,Brick building,,,,,Standard materials and solutions,,,,,,,
705200,"CZK 10,900",50.10533595,14.501987799767,"Freyova, Prague - Vysočany",1 bedroom,33 m²,"CZK 3,000",Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,430,815,371,484,356,768,498,612,692,308,Excellent,"CZK 13,000",Personal,Brick building,,,,A,,,,,,,,
553592,"CZK 21,500",50.1021888,14.4254548,"Malířská, Prague - Bubeneč",2 bedroom,78 m²,CZK 850,Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,357,414,107,343,236,165,256,146,321,,Excellent,"CZK 42,500",Personal,Brick building,1 to 10 years years,Gas boiler,Middle floor,A,Premium materials and solutions,Overall,,,,,,
698800,"CZK 13,000",50.0574,14.48562,"V Ochozu, Prague - Záběhlice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,100",Partially furnished,3,No,No,No,No,No,No,No,10. 01. 2022,587,"1,337",568,809,838,901,"1,393",669,848,,Excellent,"CZK 26,000",Personal,Prefab concrete building,,,,G,,,,,,,,
698724,"CZK 26,006",50.0684378,14.4104352,"Hořejší nábřeží, Prague - Smíchov",2 bedroom,80 m²,"CZK 8,669",Furnished,4,No,No,No,No,No,Yes,No,11. 03. 2022,435,892,279,490,236,702,754,992,495,60,,,,,,,,,,,,,,,,
704119,"CZK 11,500",50.07142,14.45467,"Kodaňská, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,CZK 500,Unfurnished,-1,No,No,Yes,No,No,No,No,05. 03. 2022,196,620,77,397,37,395,171,165,572,135,Excellent,"CZK 34,500",Personal,Brick building,1 to 10 years years,Electric boiler,,D,Premium materials and solutions,Overall,,,,,,
704361,"CZK 10,000",50.05168,14.54569,"Hokejová, Prague - Hostivař",1 bedroom,36 m²,"CZK 4,000",Furnished,5,No,No,Yes,No,No,Yes,No,07. 02. 2022,286,338,288,253,355,934,49,382,359,,Excellent,"CZK 10,000",Personal,Prefab concrete building,,,,C,,,,,,,,
682349,"CZK 37,500",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",3 bedroom,80 m²,"CZK 12,500",Furnished,2,Yes,No,No,No,No,No,No,07. 02. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,
695267,"CZK 14,990",50.06684194444,14.49703777777,"Průběžná, Prague - Strašnice",3 bedroom,75 m²,"CZK 4,431",Unfurnished,3,No,No,Yes,No,No,No,No,,44,"1,366",53,"1,069",68,336,393,136,737,225,Good,"CZK 19,421",Personal,Brick building,,,,G,,,,,"CZK 19,421

                                
                                
                
i",,,
680047,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,73 m²,"CZK 13,250",Furnished,5,No,No,No,No,No,Yes,No,07. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
704598,"CZK 22,500",50.0434998,14.514533,"Bratislavská, Prague - Hostivař",2 bedroom with open-plan kitchen,91 m²,"CZK 7,500",Furnished,2,Yes,No,No,No,No,Yes,Yes,02. 04. 2022,205,283,350,339,"1,153",451,"1,178",162,,,,,,,,,,,,,,,,,,
680048,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,4,No,No,No,No,No,Yes,No,07. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
704290,"CZK 20,790",50.0710848,14.4324122,"Lublaňská, Prague - Vinohrady",2 bedroom,60 m²,"CZK 6,930",Furnished,1,No,No,No,No,No,No,No,31. 03. 2022,226,415,211,417,137,461,362,345,557,644,,,,,,,,,,,,,,,,
688966,"CZK 18,900",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",1 bedroom,49 m²,"CZK 6,300",Furnished,3,No,No,No,No,No,Yes,No,07. 02. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,
688331,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,85 m²,"CZK 9,750",Furnished,4,No,Yes,No,No,No,Yes,Yes,02. 03. 2022,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,,,,,,
137974,"CZK 15,500",50.1248844,14.4942227,"Jablonecká, Prague - Střížkov",3 bedroom,68 m²,"CZK 3,700",Partially furnished,9,No,No,No,Yes,No,Yes,No,01. 02. 2022,268,371,84,309,75,98,477,391,816,44,Excellent,"CZK 46,500",Personal,Prefab concrete building,,District heating,,,,,,,,,,
553239,"CZK 37,000",50.0580982,14.2806085,Prague - Zličín,3 bedroom with open-plan kitchen,172 m²,"CZK 5,000",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,18. 04. 2022,435,897,970,899,949,"1,024",371,"1,246",147,,New build,"CZK 74,000",Personal,Low-energy building,1 to 10 years years,Other,Top floor,B,Premium materials and solutions,,Yes,,,,,
705197,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 7,500",Furnished,3,No,No,No,No,No,No,No,06. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,
705196,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,"CZK 7,500",Furnished,3,No,No,No,No,No,No,No,06. 04. 2022,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,,,,,
680073,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,55 m²,"CZK 10,000",Furnished,3,No,No,No,No,No,No,No,07. 02. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,
695476,"CZK 10,000",50.0229,14.42724,"Vavřenova, Prague - Braník",Studio,27 m²,"CZK 3,000",Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,182,677,191,670,313,344,180,457,859,94,Excellent,"CZK 13,000",Personal,Prefab concrete building,,District heating,Top floor,G,Standard materials and solutions,Overall,,,,,,
666946,"CZK 17,500",50.07529,14.48864,"Krátká, Prague - Strašnice",3 bedroom,89 m²,CZK 500,Partially furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,105,346,109,210,97,252,187,686,680,192,Good,"CZK 35,000",Personal,Brick building,,Gas boiler,Middle floor,C,Standard materials and solutions,,,,,,,
705193,"CZK 17,567",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,60 m²,"CZK 5,855",Furnished,4,No,Yes,No,No,No,Yes,Yes,03. 03. 2022,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,,,,,
703954,"CZK 27,000",50.07122,14.38658,"Starokošířská, Prague - Košíře",2 bedroom with open-plan kitchen,102 m²,"CZK 2,500",Unfurnished,2,Yes,No,Yes,No,Yes,No,No,28. 01. 2022,143,767,190,947,165,"1,054",349,652,957,412,Excellent,"CZK 27,000",Personal,Brick building,,Gas boiler,Middle floor,G,Standard materials and solutions,Overall,,,,,,
693716,"CZK 24,750",50.0778888,14.4403889,"Mánesova, Prague - Vinohrady",Studio,60 m²,"CZK 8,250",Furnished,7,No,No,No,No,No,Yes,No,19. 02. 2022,229,544,212,97,87,308,108,378,237,578,,,,,,,,,,,,,,,,
555427,"CZK 13,900",50.0922261,14.4319585,"Klimentská, Prague - Nové Město",1 bedroom,43 m²,"CZK 1,950",Furnished,4,No,No,No,No,No,No,No,,161,482,63,396,47,241,44,195,557,202,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
704396,"CZK 27,500",50.07615,14.44338,"Slezská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 5,000",Furnished,4,No,No,Yes,No,No,Yes,No,30. 01. 2022,143,315,155,356,63,177,470,57,393,388,Excellent,"CZK 50,000",Personal,Brick building,,,,G,,,,,,,,
704397,"CZK 12,000",50.10676,14.56703,"Volkova, Prague - Černý Most",Studio,40 m²,"CZK 4,000",Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,215,783,266,"1,034",723,436,533,465,"1,469",193,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,D,,,,,,,,
568086,"CZK 7,500",50.0599652,14.4469853,"Horní, Prague - Nusle",Studio,22 m²,"CZK 1,800",Partially furnished,4,No,No,No,No,No,Yes,No,05. 02. 2022,223,925,3,409,235,654,492,657,787,228,Good,"CZK 10,000",Personal,Brick building,,District heating,Middle floor,,,,,,,,,
683054,"CZK 35,000",50.0899,14.42658,"Benediktská, Prague - Staré Město",3 bedroom,110 m²,"CZK 1,000",Unfurnished,4,Yes,No,No,No,No,Yes,No,14. 02. 2022,141,133,97,123,0,261,179,161,266,246,Excellent,"CZK 60,000",Personal,Brick building,,,,G,,,,,,,,
696067,"CZK 13,500",49.977551,14.350518,"Karlická, Prague - Radotín",1 bedroom with open-plan kitchen,45 m²,"CZK 3,300",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,27,"1,208",497,347,722,890,"1,001",626,,,New build,"CZK 15,000",Personal,Brick building,1 to 10 years years,Central heating,Middle floor,A,Premium materials and solutions,,,,,,,
92786,"CZK 19,000",50.10382,14.47515,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,30,257,61,169,36,82,219,412,427,366,,"CZK 36,000",Cooperative,Brick building,,,Middle floor,,,,,,,,,
705180,"CZK 18,000",50.08607,14.37304,"Nad Kajetánkou, Prague - Břevnov",2 bedroom,52 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,No,No,04. 02. 2022,104,785,407,597,182,299,401,322,605,450,Good,"CZK 32,000",Personal,Brick building,,,,G,,,,,,,,
705179,"CZK 19,000",50.07873,14.41611,"Pštrossova, Prague - Nové Město",2 bedroom,50 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,15. 02. 2022,248,494,125,340,15,440,72,89,432,450,Good,"CZK 19,000",Personal,Brick building,,,,G,,,,,,,,
704578,"CZK 15,000",50.04818,14.30388,"Laurinova, Prague - Stodůlky",Studio,42 m²,"CZK 2,140",Furnished,5,Yes,No,No,No,No,Yes,No,15. 02. 2022,293,302,247,229,"1,022",990,617,778,110,,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
550637,"CZK 13,000",50.0596965,14.4979775,"Narcisová, Prague - Záběhlice",Studio,29 m²,"CZK 2,000",Furnished,8,No,No,No,No,No,Yes,No,01. 11. 2019,431,646,563,663,697,541,671,685,611,346,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,G,,,,,,,,
544059,"CZK 8,000",50.04312070835,14.313493220129,"Jeremiášova, Prague - Stodůlky",Studio,33 m²,"CZK 1,800",Partially furnished,,No,Yes,No,No,No,No,No,01. 02. 2022,261,489,234,803,824,432,782,562,"1,035",586,,"CZK 9,800",Personal,Brick building,,,,A,,,Yes,,,,,
680055,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,62 m²,"CZK 12,000",Furnished,1,No,Yes,No,No,No,Yes,No,07. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
680056,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,59 m²,"CZK 12,000",Furnished,-1,No,No,No,No,No,No,No,07. 02. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
7347,"CZK 9,000",50.043883,14.478443,"Roztylské sady, Prague - Záběhlice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,000",Furnished,3,Yes,Yes,No,Yes,Yes,No,Yes,01. 03. 2022,82,732,435,409,241,366,336,422,291,,Excellent,"CZK 12,000",Personal,Brick building,over 50 years years,Gas boiler,Top floor,B,Standard materials and solutions,Interior,,100 m²,,,,
703771,"CZK 13,000",50.0716753,14.3708825,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,338,546,315,699,567,594,792,"1,073",511,502,Excellent,"CZK 13,000",Personal,Brick building,,Gas boiler,Middle floor,D,Standard materials and solutions,Overall,,,,,,
519421,"CZK 13,000",49.9943535,14.3668619,Prague - Radotín,1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,Yes,No,No,14. 02. 2022,290,"1,228","1,323",886,"1,260","1,215",829,869,"1,321",,,"CZK 13,000",Personal,Brick building,,Gas boiler,Top floor,,Standard materials and solutions,Overall,,,,,,
