Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Design,Heating,Total number of floors,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
423147,"CZK 14,500",50.0686181,14.369871,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,No,04. 01. 2022,,192,544,59,293,128,186,228,"1,177",548,252,Yes,,,Ground floor,,,15 m²,,,,
695750,"CZK 22,000",50.0725506,14.4303474,"Legerova, Prague - Nové Město",2 bedroom,Excellent,72 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,No,No,No,13. 12. 2021,B,204,550,113,218,140,255,300,480,641,638,,,,,,,,,,,
698942,"CZK 11,900",50.12212,14.45149,"Trojská, Prague - Kobylisy",1 bedroom with open-plan kitchen,New build,40 m²,"CZK 2,300","CZK 14,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 02. 2022,C,93,765,2,323,69,51,497,701,"1,111",388,,,Gas boiler,Attic,,,,,,,
690972,"CZK 12,200",50.08969,14.34611,"Čílova, Prague - Veleslavín",2 bedroom,Good,52 m²,"CZK 3,200","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,No,17. 01. 2022,G,171,263,74,223,228,140,211,242,582,87,,Standard materials and solutions,District heating,Middle floor,Exterior,over 50 years years,,,,,
571917,"CZK 11,000",50.0452871,14.445962,"Obětí 6. května, Prague - Krč",Small studio,Good,35 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,225,585,251,265,286,198,334,454,901,183,,,,Ground floor,,,,,,,
570902,"CZK 22,000",50.0977946,14.4318166,"Kostelní, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,81 m²,CZK 500,"CZK 22,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,01. 03. 2022,,160,747,149,185,84,146,122,"1,360",215,251,,Premium materials and solutions,Gas boiler,Middle floor,Interior,1 to 10 years years,,,,,
698941,"CZK 20,000",50.07285,14.38707,"Mošnova, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,000","CZK 39,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,No,No,14. 01. 2022,G,418,"1,156",434,"1,327",484,"1,378",622,537,"1,464",555,,,,,,,,,,,
137764,"CZK 19,700",50.0808121,14.4464647,"Křížkovského, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,84 m²,"CZK 1,250","CZK 19,700",Personal,Brick building,Partially furnished,5,No,No,No,Yes,No,Yes,No,12. 12. 2021,,613,547,125,641,1,232,462,358,455,321,,,Gas boiler,Middle floor,Interior,,,,,,
697206,"CZK 13,000",50.03331,14.50646,"Valentova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,G,157,325,294,"1,368",77,685,288,162,530,106,,,District heating,,,,,,,,
204889,"CZK 12,000",50.1041381,14.4544204,"Přístavní, Prague - Holešovice",Studio,,31 m²,CZK 650,"CZK 15,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,,,130,611,36,192,61,203,638,601,150,491,,,,,,,,,,,
667856,"CZK 26,900",50.0712,14.4309,"Legerova, Prague - Nové Město",2 bedroom with open-plan kitchen,Good,95 m²,"CZK 3,000","CZK 39,000",Cooperative,Brick building,Furnished,1,No,No,No,No,No,No,No,03. 07. 2021,C,146,492,154,390,97,304,165,422,573,515,,,,,,,,,,,
622256,"CZK 13,500",50.10373,14.453876,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 2,300","CZK 27,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 02. 2022,G,60,629,34,219,91,135,665,628,217,509,,Standard materials and solutions,Other,Raised ground floor,,over 50 years years,,,,,
445481,"CZK 13,500",50.0632917,14.4044072,"Radlická, Prague - Smíchov",Studio,,37 m²,"CZK 3,021","CZK 16,000",Other,Brick building,Furnished,6,Yes,No,No,No,No,No,No,,,46,471,96,835,36,224,626,598,806,521,,,,,,,,,,,
646029,"CZK 8,000",50.074947,14.380774,"U Pernikářky, Prague - Smíchov",Studio,Excellent,21 m²,"CZK 2,043","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,27. 07. 2021,D,420,867,613,"1,166",588,"1,225",638,384,880,199,,,,,,,,,,,
405046,"CZK 12,500",50.0995304,14.3988228,"Kyjevská, Prague - Bubeneč",1 bedroom,Excellent,45 m²,"CZK 2,500","CZK 12,500",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,,267,282,96,93,4,178,320,651,301,260,,,Gas boiler,Attic,,,,,,,
698267,"CZK 13,000",50.06368,14.44643,"Mojmírova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 5,000","CZK 13,000",Personal,Brick building,Unfurnished,3,No,No,No,Yes,Yes,Yes,Yes,24. 01. 2022,A,373,628,117,371,355,379,662,700,840,748,,,,,,,,,,,
588123,"CZK 24,500",50.075306,14.41547,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 28,500",Cooperative,Brick building,Furnished,,No,No,No,No,No,No,No,01. 02. 2022,G,117,263,234,291,45,337,175,523,739,462,,Standard materials and solutions,Gas boiler,Ground floor,Interior,30 to 50 years years,,,,,
619711,"CZK 15,000",50.072044,14.454413,"Ruská, Prague - Vršovice",1 bedroom,Excellent,28 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 02. 2022,G,273,751,108,528,66,526,240,296,440,267,,,,,,,,,,,
578793,"CZK 13,900",50.064006,14.510408,"Konojedská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 17,900",Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,No,06. 12. 2021,D,321,574,"1,181",15,565,319,393,407,313,,,Standard materials and solutions,Central heating,Middle floor,Interior,1 to 10 years years,,,,,
656490,"CZK 13,800",50.07737,14.45517,Prague - Vinohrady,1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,Ihned,G,163,261,55,72,30,352,257,580,"1,033",384,,,,,,,,,,,
698264,"CZK 20,000",50.05494,14.45081,"U Michelského mlýna, Prague - Michle",2 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,500","CZK 40,000",Personal,Brick building,Furnished,3,Yes,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,G,267,465,344,392,307,"1,105",508,394,789,583,,,,,,,,,,,
610267,"CZK 15,900",50.071267,14.434546,"Záhřebská, Prague - Vinohrady",2 bedroom,Excellent,90 m²,"CZK 6,100","CZK 15,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,14. 02. 2022,C,87,238,192,369,77,442,306,90,837,919,,Standard materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,
698333,"CZK 14,000",50.13023,14.49125,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,G,350,"1,167",282,"1,067",624,470,663,559,"1,178",44,,,,,,,,,,,
420093,"CZK 14,000",50.0906118,14.3482669,"Na Okraji, Prague - Veleslavín",2 bedroom,,54 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,No,No,No,,,229,186,263,453,189,298,346,151,493,173,,,,,,,,,,,
371759,"CZK 11,500",50.0404002,14.3360865,"Tlumačovská, Prague - Stodůlky",Studio,New build,37 m²,"CZK 2,300","CZK 23,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,,86,612,7,582,361,12,328,593,352,335,,,District heating,,,1 to 10 years years,,,,,
616754,"CZK 13,500",50.086345,14.371833,"Patočkova, Prague - Břevnov",1 bedroom with open-plan kitchen,New build,43 m²,"CZK 3,300","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,E,39,665,402,608,62,391,419,280,696,493,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,
211993,"CZK 16,000",50.1113242,14.4992506,Prague - Vysočany,1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,400","CZK 32,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,Yes,15. 01. 2022,B,138,301,167,143,176,196,503,767,368,228,,,District heating,Middle floor,,,,,,,
697032,"CZK 15,000",50.0981894,14.3985813,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,500","CZK 15,000",Personal,Brick building,Furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,G,261,202,123,105,108,218,300,604,484,278,,,,,,,,,,,
698916,"CZK 13,900",50.09978,14.42233,"Milady Horákové, Prague - Holešovice",Studio,Good,35 m²,"CZK 2,600","CZK 13,900",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,No,01. 02. 2022,G,68,39,103,105,67,124,297,463,314,,,,,,,,,,,,
691540,"CZK 10,500",50.0444858,14.5508553,"Evy Olmerové, Prague - Horní Měcholupy",Studio,Excellent,42 m²,"CZK 3,500",,Personal,Other,Partially furnished,6,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,C,425,612,470,"1,028",293,762,749,819,363,440,,Premium materials and solutions,District heating,Top floor,,1 to 10 years years,,,,,
614449,"CZK 14,000",50.077816,14.422913,"Příčná, Prague - Nové Město",Small studio,Excellent,24 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,No,No,18. 09. 2021,G,226,528,121,234,38,220,312,469,465,406,,Standard materials and solutions,,Ground floor,,,,,,,
698909,"CZK 18,000",50.10457,14.4882,"Kurta Konráda, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,817","CZK 21,817",Personal,Other,Furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,B,161,141,181,71,192,230,354,627,242,88,,,,,,,,,,,
698899,"CZK 15,000",50.0774,14.50504,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,400","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,10. 01. 2022,F,33,808,482,699,157,575,614,733,605,,,,,,,,,,,,
698895,"CZK 17,300",50.04306,14.3133,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 2,800","CZK 40,200",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,B,265,493,238,807,827,436,786,566,"1,039",589,,,,,,,,,,,
698890,"CZK 9,000",50.13857,14.51193,"Křivoklátská, Prague - Letňany",1 bedroom,Good,28 m²,"CZK 1,000","CZK 9,000",Municipal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,272,410,389,830,160,327,433,740,633,143,,,,,,,,,,,
698216,"CZK 19,500",50.11169,14.47157,"Kandertova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 2,500","CZK 19,500",Cooperative,Brick building,Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,B,291,"1,262",320,747,315,315,457,"1,156",393,266,,Premium materials and solutions,Electric boiler,Middle floor,Overall,1 to 10 years years,,,,,
684622,"CZK 16,000",50.07983,14.45628,"Radhošťská, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,52 m²,"CZK 3,950",,Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,20. 09. 2021,G,263,501,25,281,9,478,427,420,738,62,,,,,,,,,,,
86991,"CZK 19,000",50.0679074,14.4333663,Prague - Vinohrady,1 bedroom with open-plan kitchen,,58 m²,"CZK 2,000",,Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,,,117,707,154,723,90,581,446,626,259,346,,,Electric boiler,,,,,,,,
698884,"CZK 27,500",50.07758,14.4459,"U Kanálky, Prague - Vinohrady",2 bedroom,Excellent,87 m²,CZK 500,"CZK 27,500",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,11. 01. 2022,E,256,553,74,361,6,244,328,140,375,258,,,,,,,,,,,
698881,"CZK 13,000",50.09251,14.45339,"Křižíkova, Prague - Karlín",Small studio,Excellent,28 m²,"CZK 2,500","CZK 20,000",Cooperative,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,10. 02. 2022,C,111,460,21,61,24,76,496,"1,131",0,450,,Premium materials and solutions,District heating,,Overall,,,,,,
351134,"CZK 9,900",50.0315299,14.3725892,"Pivcova, Prague - Hlubočepy",Small studio,,29 m²,"CZK 2,500","CZK 12,500",Cooperative,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,11. 01. 2022,,210,600,210,597,237,589,611,259,813,316,,,District heating,Middle floor,Interior,,,,,,
698226,"CZK 20,000",50.04813,14.43941,"Na Strži, Prague - Krč",3 bedroom,Excellent,71 m²,"CZK 3,000","CZK 23,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,Yes,Yes,No,01. 03. 2022,B,231,262,325,373,134,411,440,563,254,104,,,,,,,,,,,
692414,"CZK 14,500",50.04696,14.44415,"Za Zelenou Liškou, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 3,800","CZK 20,000",Cooperative,Brick building,Partially furnished,2,Yes,No,Yes,Yes,No,Yes,No,10. 01. 2022,D,212,378,52,201,132,158,337,647,756,181,,Standard materials and solutions,Gas boiler,,Overall,,100 m²,,,,
577628,"CZK 12,900",50.1020116,14.5620731,"Rudolfa Holeky, Prague - Černý Most",Studio,New build,31 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,G,173,636,549,920,700,646,303,742,357,,,,,,,1 to 10 years years,20 m²,,,,
536547,"CZK 15,500",50.1102146,14.5256426,Prague - Hloubětín,2 bedroom,Excellent,61 m²,"CZK 5,000","CZK 20,000",Cooperative,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,16. 01. 2022,D,213,"1,295",825,"1,277",865,"1,112","1,123",908,957,613,,,Gas boiler,Middle floor,,,,,,,
369891,"CZK 12,500",50.091361116053,14.539940255572,"Dářská, Prague - Kyje",Studio,,26 m²,,"CZK 12,500",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,,207,407,413,943,"1,122","1,359",367,,,,,,,,,,,,,,
698870,"CZK 18,800",50.0698529,14.458319,"Madridská, Prague - Vršovice",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,870","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,10. 01. 2022,E,191,487,154,243,28,261,243,205,561,84,,,Gas boiler,,,over 50 years years,,,,,
579462,"CZK 15,000",50.157421,14.518806,"Blachutova, Prague - Čakovice",1 bedroom with open-plan kitchen,,62 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,B,169,968,265,244,"1,480",946,245,131,,,,,,Middle floor,,,,,,,
698222,"CZK 14,000",50.03826,14.34216,"Borovanského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,Yes,Yes,No,10. 01. 2022,G,328,274,280,"1,113",441,315,286,412,432,94,,,,,,,,,,,
698142,"CZK 18,000",50.11104,14.61902,"Chodovická, Prague - Horní Počernice",2 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 21,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,Yes,No,10. 01. 2022,G,222,"1,032",206,744,597,116,946,241,,,,,District heating,,Overall,,,,,,
586698,"CZK 15,600",50.1349,14.37943,"Májová, Prague - Suchdol",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,300","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,,100,146,235,151,165,127,712,319,746,579,Yes,,Central heating,Middle floor,,1 to 10 years years,,,,,
446124,"CZK 16,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,No,Yes,01. 02. 2022,B,246,257,379,339,405,40,617,740,869,72,Yes,Premium materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,
610511,"CZK 14,000",50.085038,14.44952,"Cimburkova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 3,707","CZK 14,000",Personal,Brick building,,6,Yes,No,No,No,No,Yes,No,05. 01. 2022,C,281,180,53,207,51,148,88,237,120,597,,,,,,,,,,,
697056,"CZK 15,400",50.0668899,14.5528565,"Kardausova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 4,000","CZK 30,800",Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,No,08. 01. 2022,B,464,"1,158",378,297,557,"1,059","1,229",312,,,,Standard materials and solutions,,Middle floor,,1 to 10 years years,,,,,
255862,"CZK 12,800",50.1369129,14.5087344,"Krnovská, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,162","CZK 20,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,,156,657,327,540,356,180,369,725,419,362,,,District heating,,Overall,,,,,,
698854,"CZK 10,000",50.07684,14.47688,"Hollarovo náměstí, Prague - Vinohrady",Studio,Good,30 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,Yes,No,15. 01. 2022,C,157,862,143,453,204,173,722,777,330,90,,,,,,,,,,,
698852,"CZK 13,000",50.05709,14.40004,"Nad Kesnerkou, Prague - Smíchov",1 bedroom,Excellent,45 m²,"CZK 2,170","CZK 13,000",Personal,Low-energy building,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,B,241,"1,099",419,"1,016",408,839,618,578,243,,,,,,,,,,,,
616762,"CZK 15,000",50.082054,14.445145,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,,1,No,No,No,No,No,No,No,01. 03. 2022,G,465,572,204,569,14,278,313,263,588,250,,,,,,,,,,,
695122,"CZK 13,500",50.14774165,14.4489425,"Bolebořská, Prague - Dolní Chabry",2 bedroom,Excellent,63 m²,"CZK 3,480","CZK 18,000",Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,Yes,No,No,06. 12. 2021,G,159,299,405,368,359,822,757,631,,,,,,,,,,,,,
698850,"CZK 12,000",50.05174,14.31379,"Kocianova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Good,63 m²,"CZK 4,000","CZK 16,000",Personal,Prefab concrete building,Unfurnished,5,Yes,No,No,No,No,No,No,01. 02. 2022,A,437,"1,095",803,"1,113",900,920,426,854,431,83,,,,,,,,,,,
698842,"CZK 14,990",50.050805,14.34512166666,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,77 m²,,"CZK 18,977",Personal,Other,Unfurnished,8,No,No,Yes,No,No,Yes,No,,D,116,338,76,121,20,210,186,298,"1,199",250,,,,,,,,,,,"CZK 18,977

                                
                                
                
i"
698840,"CZK 11,000",50.05739,14.28353,"Míšovická, Prague - Zličín",Studio,New build,47 m²,"CZK 2,500","CZK 13,500",Personal,Brick building,Partially furnished,1,No,Yes,No,Yes,No,Yes,No,01. 03. 2022,G,214,"1,006",738,667,762,792,151,"1,014",133,,,,District heating,Ground floor,,1 to 10 years years,,,,,
673717,"CZK 13,000",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,Excellent,34 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,01. 09. 2021,G,165,170,147,913,508,301,242,,,,,Premium materials and solutions,Electric boiler,Middle floor,Interior,1 to 10 years years,,,,,
641351,"CZK 11,800",50.089637,14.465475,Prague - Žižkov,1 bedroom,Good,38 m²,CZK 700,"CZK 11,800",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,Ihned,G,120,768,144,69,54,291,622,652,563,217,,Standard materials and solutions,Other,,,,,,,,
689563,"CZK 19,000",50.08281,14.40594,"Všehrdova, Prague - Malá Strana",1 bedroom with open-plan kitchen,Good,54 m²,"CZK 4,900","CZK 25,000",Personal,Other,Furnished,1,No,Yes,No,No,No,No,No,01. 01. 2022,G,256,389,301,677,15,448,313,384,272,291,,,Central heating,Ground floor,,,15 m²,,,,
623712,"CZK 11,000",49.965166,14.385028,"Ke Kamínce, Prague - Zbraslav",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,200","CZK 11,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,No,No,01. 09. 2020,C,102,"1,413",336,307,489,438,370,166,,,,Standard materials and solutions,District heating,,,10 to 30 years years,,,,,
603156,"CZK 12,500",50.059962,14.446976,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,Good,49 m²,CZK 600,"CZK 12,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,15. 01. 2022,G,222,925,3,409,235,654,492,658,786,228,,,District heating,Ground floor,,,,,,,
698172,"CZK 15,000",50.0978,14.35663,"Evropská, Prague - Vokovice",2 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,900","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,1,No,No,Yes,Yes,No,No,No,05. 01. 2022,B,202,456,302,283,183,313,274,122,927,251,,,,,,,,,,,
698830,"CZK 8,000",50.09012,14.4708,"Rečkova, Prague - Žižkov",2 bedroom,Excellent,45 m²,"CZK 8,000","CZK 16,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,10. 01. 2022,C,114,914,79,259,77,232,334,288,555,426,,,,,,,,,,,
645022,"CZK 18,500",50.06184,14.435214,"Žateckých, Prague - Nusle",2 bedroom,Excellent,58 m²,"CZK 2,500","CZK 36,999",Cooperative,Brick building,Partially furnished,5,No,No,No,No,No,No,No,01. 04. 2022,G,240,702,202,624,59,546,74,393,473,367,,Standard materials and solutions,Gas boiler,Top floor,Interior,,50 m²,,,,
698166,"CZK 12,700",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,New build,27 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,G,113,295,83,294,18,293,279,"1,017",374,318,,,,,,,,,,,
475731,"CZK 16,000",50.021663707869,14.558528052887,"Ke kovárně, Prague - Křeslice",2 bedroom with open-plan kitchen,New build,93 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,B,415,684,154,,,,,,,,,,,,,,,,,,
698823,"CZK 15,990",50.01806888888,14.58407777777,"Žampiónová, Prague - Pitkovice",1 bedroom with open-plan kitchen,New build,50 m²,,"CZK 19,400",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,Yes,,C,159,804,,,,,,,,,Yes,,,,,,,,,,"CZK 19,400

                                
                                
                
i"
698821,"CZK 10,000",50.0823,14.49374,"Hostýnská, Prague - Malešice",Studio,Excellent,28 m²,"CZK 3,000","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,13,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,297,553,46,595,598,548,385,197,581,303,,,,,,,,,,,
695331,"CZK 19,500",50.13929,14.47824,"Pod Hvězdárnou, Prague - Kobylisy",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 4,500","CZK 39,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,13. 12. 2021,G,352,944,920,508,864,"1,067",775,501,420,,,,,,,,,,,,
698815,"CZK 11,000",50.08542,14.44409,"Husinecká, Prague - Žižkov",1 bedroom,Good,35 m²,"CZK 1,500","CZK 12,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,10. 01. 2022,G,61,479,54,105,115,500,393,229,531,453,,,,,,,,,,,
698809,"CZK 13,000",50.07298,14.43013,"Tyršova, Prague - Nové Město",Studio,New build,24 m²,"CZK 2,500","CZK 9,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,12. 01. 2022,A,183,602,92,197,120,234,352,524,621,663,,,,,,,,,,,
698812,"CZK 25,000",50.09068,14.47246,"Buchovcova, Prague - Žižkov",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Unfurnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,A,216,"1,043",119,285,50,108,345,318,384,310,,,,,,,,,,,
264317,"CZK 18,000",50.0738665,14.4087585,"Lesnická, Prague - Smíchov",2 bedroom,,90 m²,CZK 500,"CZK 20,000",Personal,Brick building,,2,No,No,No,No,No,No,No,05. 01. 2022,,225,377,141,329,60,457,385,936,"1,132",565,,,,,,,,,,,
612642,"CZK 14,000",50.11433,14.467836,"Na Korábě, Prague - Libeň",2 bedroom,Excellent,56 m²,"CZK 2,500","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,31. 01. 2022,,237,"1,108",156,"1,243",258,343,159,"1,385",863,188,,,District heating,,,,,,,,
698806,"CZK 9,990",50.09220055555,14.49539999999,"Koněvova, Prague - Žižkov",1 bedroom,Excellent,38 m²,,"CZK 12,110",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,,C,7,270,255,619,105,292,506,403,770,144,,,,,,,,,,,"CZK 12,110

                                
                                
                
i"
147571,"CZK 17,000",50.0556991,14.4358673,"Na Pankráci, Prague - Nusle",2 bedroom,,70 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,4,Yes,Yes,No,No,No,No,No,,,81,"1,068",44,254,6,23,662,268,258,173,,,,,,,,,,,
698801,"CZK 14,000",50.08971,14.34073,"Na Okraji, Prague - Veleslavín",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 18,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,15. 01. 2022,C,283,677,213,294,258,333,349,212,997,292,,,,,,,,,,,
697967,"CZK 15,000",50.04806,14.43239,"Kaplická, Prague - Podolí",3 bedroom,Excellent,60 m²,"CZK 3,500","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,1,No,No,Yes,Yes,No,Yes,No,04. 01. 2022,B,227,814,336,505,314,587,399,487,557,43,,Standard materials and solutions,District heating,Middle floor,,,,,,,
574746,"CZK 12,000",50.0854661,14.4570284,"Českobratrská, Prague - Žižkov",Studio,New build,40 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,,A,200,264,194,538,237,243,130,88,345,253,Yes,,Central heating,Raised ground floor,,,,,,,
