Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
306444,"CZK 12,000",50.040397,14.5678974,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,,34 m²,"CZK 2,500","CZK 14,500",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,,,,,196,841,448,653,522,356,495,513,"1,296",405,,1 to 10 years years,Standard materials and solutions,,,,,,
717776,"CZK 22,000",50.04429,14.46295,"Na Záhonech, Prague - Michle",3 bedroom,Excellent,64 m²,CZK 500,"CZK 44,000",Cooperative,Brick building,Partially furnished,1,No,No,No,Yes,Yes,No,No,10. 05. 2022,C,,,,177,920,412,978,239,394,456,512,611,378,,,,,,,,,
461855,"CZK 3,850",50.1150133,14.4743298,"Na Sypkém, Prague - Libeň",Studio,Excellent,23 m²,"CZK 2,650","CZK 6,500",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,09. 05. 2022,C,,,,104,"1,390",448,"1,178",99,684,476,"1,398",823,336,,,,,,,,,
443328,"CZK 16,000",50.1039881,14.5080136,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 30,000",Personal,Other,Furnished,6,No,Yes,No,No,No,No,No,15. 05. 2022,C,,,,513,211,"1,292",786,"1,115","1,428","1,151",222,,,,1 to 10 years years,,,,,,,
710751,"CZK 14,500",50.06853,14.38762,"Nad Popelkou, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 950,"CZK 29,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,01. 07. 2022,F,Other,Ground floor,Overall,52,986,661,"1,180",625,"1,073",698,"1,065",537,177,,,,,,,,,
717772,"CZK 10,500",50.0849244,14.3741148,"Pod Marjánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,10. 05. 2022,B,,,,106,626,197,387,182,89,117,302,395,277,,,,,,,,,
717770,"CZK 16,000",50.0239,14.42678,"Vavřenova, Prague - Braník",3 bedroom,Excellent,73 m²,"CZK 3,800","CZK 32,000",Personal,Prefab concrete building,Partially furnished,9,Yes,No,No,No,No,Yes,No,09. 05. 2022,G,District heating,Middle floor,,236,617,72,610,194,225,281,367,977,86,,,,,,,,,
600532,"CZK 59,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",5 bedroom,Excellent,165 m²,"CZK 12,000","CZK 60,000",Personal,Brick building,Partially furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,G,Central heating,Top floor,,279,223,344,342,68,418,193,839,"1,059",309,,1 to 10 years years,Premium materials and solutions,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,700","CZK 40,000",Personal,Prefab concrete building,Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,G,Central heating,Ground floor,,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,,10 to 30 years years,Standard materials and solutions,,24 m²,,,,
131000,"CZK 14,000",50.0842233,14.4529391,Prague - Žižkov,1 bedroom,Excellent,31 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,09. 05. 2022,,Other,Middle floor,Interior,94,223,41,190,23,29,184,323,419,344,,1 to 10 years years,Standard materials and solutions,,,,,,
717766,"CZK 12,990",50.10374861111,14.48891777777,"Kurta Konráda, Prague - Libeň",Studio,New build,33 m²,"CZK 3,269","CZK 16,259",Personal,Brick building,Unfurnished,8,No,No,Yes,Yes,No,Yes,No,,G,,,,55,245,168,88,181,184,353,731,346,106,Yes,,,"CZK 16,259

                                
                                
                
i",,,,,
699193,"CZK 14,990",50.12992861111,14.41792861111,"Lodžská, Prague - Bohnice",2 bedroom with open-plan kitchen,Good,53 m²,"CZK 2,374","CZK 17,364",Personal,Prefab concrete building,Furnished,10,Yes,No,Yes,No,No,Yes,No,,G,,,,130,371,361,301,301,408,559,841,"1,392",207,,,,"CZK 17,364

                                
                                
                
i",,,,,
717763,"CZK 19,990",50.05805833333,14.46515972222,"Na křivce, Prague - Michle",4 bedroom,Excellent,82 m²,"CZK 4,449","CZK 24,439",Personal,Brick building,Partially furnished,3,Yes,No,No,No,Yes,No,No,,G,,,,438,"1,333",565,"1,378",692,584,468,"1,307",199,,,,,"CZK 24,439

                                
                                
                
i",,,,,
717762,"CZK 14,000",50.07182,14.38459,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,28 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,08. 05. 2022,B,,,,241,858,228,"1,093",289,"1,217",324,435,"1,223",511,,,,,,,,,
717761,"CZK 15,990",50.07745055555,14.50547,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 2,633","CZK 18,623",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,,D,,,,46,833,507,724,161,600,651,622,575,,,,,"CZK 18,623

                                
                                
                
i",,,,,
717759,"CZK 11,990",50.05407666666,14.51184194444,"Práčská, Prague - Záběhlice",2 bedroom,Excellent,56 m²,"CZK 3,289","CZK 15,279",Personal,Prefab concrete building,Partially furnished,7,Yes,No,Yes,No,No,Yes,No,,G,,,,137,490,480,532,370,486,727,791,907,227,,,,"CZK 15,279

                                
                                
                
i",,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,Excellent,71 m²,"CZK 3,900","CZK 22,900",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,C,Gas boiler,Middle floor,Overall,373,344,395,681,492,430,559,227,660,301,,,Standard materials and solutions,,,,,,
717757,"CZK 13,990",50.05976805555,14.45055611111,"Jivenská, Prague - Michle",2 bedroom,Excellent,56 m²,"CZK 4,142","CZK 18,132",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,,G,,,,116,856,42,262,113,772,221,359,710,300,,,,"CZK 18,132

                                
                                
                
i",,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,550","CZK 55,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,Yes,Yes,18. 05. 2022,B,District heating,Middle floor,,163,"1,180",257,"1,235",458,249,195,728,919,192,Yes,1 to 10 years years,Premium materials and solutions,,,,,,
716791,"CZK 18,000",50.0942,14.34725,"Střední, Prague - Veleslavín",2 bedroom,Excellent,97 m²,"CZK 3,000","CZK 19,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,09. 05. 2022,C,Gas boiler,Ground floor,,242,801,321,830,282,273,476,584,785,364,,,,,,,,,
715590,"CZK 43,775",50.09912,14.43261,Prague - Holešovice,3 bedroom with open-plan kitchen,New build,113 m²,"CZK 5,500","CZK 87,550",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 06. 2022,A,,,,54,722,20,64,99,38,187,"1,475",177,471,,,,,,,,,
717752,"CZK 15,500",50.0941575,14.4560046,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 1,000","CZK 20,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,G,,,Interior,205,690,81,366,87,230,259,"1,378",280,419,,,,,,,,,
664824,"CZK 16,000",49.97529,14.39465,"Žitavského, Prague - Zbraslav",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 1,800","CZK 15,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,F,Gas boiler,Top floor,Overall,102,216,100,86,154,143,211,915,,,,,Standard materials and solutions,,,,,,
589506,"CZK 15,000",50.066577,14.308503,"Šimonova, Prague - Řepy",3 bedroom,Excellent,74 m²,"CZK 4,000","CZK 25,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,Yes,Yes,No,10. 05. 2022,C,District heating,Middle floor,Interior,163,390,240,609,304,264,271,435,"1,304",361,,10 to 30 years years,Standard materials and solutions,,,,,,
717745,"CZK 14,000",50.07266,14.39194,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 1,700","CZK 15,700",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,G,,,,188,"1,031",129,722,135,848,207,900,"1,060",125,,,,,,,,,
716850,"CZK 15,000",50.02136,14.41189,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,Yes,Yes,No,03. 05. 2022,G,,,,278,"1,437","1,082","1,396",515,"1,143",209,,,,,,,,,,,,
599056,"CZK 20,500",50.044159,14.46402,"Na Nivách, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 3,500","CZK 48,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,G,Gas boiler,Middle floor,Interior,308,"1,069",423,"1,127",387,543,487,543,759,303,,1 to 10 years years,Premium materials and solutions,,,,,,
717741,"CZK 12,800",50.1474651,14.5341012,"Rýnská, Prague - Čakovice",Studio,Excellent,39 m²,"CZK 3,000","CZK 25,000",Personal,Low-energy building,Furnished,1,No,No,Yes,No,No,Yes,No,16. 05. 2022,B,,,,345,"1,392",727,961,668,"1,452",968,908,,,,,,,,,,,
373481,"CZK 11,000",50.0554414,14.4418038,"Nad studánkou, Prague - Nusle",1 bedroom with open-plan kitchen,,46 m²,"CZK 4,500","CZK 11,000",Personal,Brick building,,,No,No,Yes,No,No,No,No,01. 06. 2022,,,,,116,"1,071",191,506,154,583,330,304,"1,023",238,,,,,,,,,
551403,"CZK 12,500",50.107715541521,14.527583611115,"Granitova, Prague - Hloubětín",Studio,Excellent,31 m²,"CZK 3,000","CZK 20,000",Other,Low-energy building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,B,Central heating,Middle floor,,62,"1,101",501,"1,083",765,898,"1,048",847,974,320,Yes,1 to 10 years years,,,,,,,
644750,"CZK 11,500",50.022858,14.40224,"Šífařská, Prague - Hodkovičky",Small studio,New build,33 m²,"CZK 2,900","CZK 11,500",Personal,Low-energy building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,B,District heating,Middle floor,,213,213,987,177,913,,,,,,Yes,1 to 10 years years,Premium materials and solutions,,,,,,
717733,"CZK 12,500",50.06077,14.39233,"Štorkánova, Prague - Smíchov",1 bedroom,Good,35 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,08. 05. 2022,G,,,,185,648,608,483,284,"1,063",573,339,476,220,,,,,,,,,
658687,"CZK 23,000",50.10168,14.4242,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,250","CZK 46,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,,Gas boiler,Middle floor,,353,307,138,232,151,290,316,206,220,,,,Premium materials and solutions,,,,,,
716821,"CZK 27,500",50.07162,14.40618,"Na Bělidle, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 55,000",Personal,Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,C,,,,152,499,49,172,34,250,593,"1,073","1,203",601,,,,,,,,,
717728,"CZK 15,000",50.11562,14.47181,"V Zahradách, Prague - Libeň",2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Unfurnished,3,Yes,No,Yes,No,No,No,No,08. 05. 2022,G,,,,333,"1,204",21,"1,489",71,496,481,"1,327","1,135",525,,,,,,,,,
648982,"CZK 25,000",50.035856,14.339135,"Prusíkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 4,000","CZK 29,000",Personal,Prefab concrete building,Furnished,8,No,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,G,,,,282,317,230,"1,121",351,282,174,198,360,89,,,,,,,,,
275083,"CZK 21,900",50.0855268,14.4464269,"Krásova, Prague - Žižkov",2 bedroom with open-plan kitchen,,71 m²,CZK 790,"CZK 23,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,08. 05. 2022,,,Middle floor,Interior,159,357,61,299,88,378,280,107,439,583,,1 to 10 years years,Standard materials and solutions,,,,,,
663508,"CZK 12,000",50.0586,14.3773,Prague - Jinonice,Studio,New build,27 m²,"CZK 3,000","CZK 18,000",Personal,Other,Furnished,1,No,Yes,No,No,No,Yes,No,16. 05. 2022,D,,,,224,560,239,988,377,755,"1,151",453,"1,165",130,,,,,,,,,
