Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Balcony,Parking,New-build,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Terrace,Designe,Reconstruction,Cellar,Domácí mazlíčci vítáni,Age,Heating,Enclosed balcony,Garage,Plot type
"CZK 23,000","CZK 4,000","CZK 46,000",730684,3+1,8/21/2022,1,Brick,,90 m²,Partly,Good,,G,,,,,277.75,748.23,269.12,722.31,157.77,746.58,201.36,325.29,680.02,360.28,Prague - Strašnice,50.07413,14.49928,1.0,,,,,,,,,
"CZK 46,530","CZK 15,510",,726063,2 bedroom,9/8/2022,2,,,48 m²,Fully furnished,,,,,,,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,
"CZK 37,125","CZK 12,375",,726070,2 bedroom,10/17/2022,2,,,90 m²,Fully furnished,,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,
"CZK 24,938","CZK 8,312",,732307,1 bedroom,10/4/2022,2,,,16 m²,Fully furnished,,,,,,,,254.83,288.07,110.12,571.95,81.97,421.88,80.01,71.59,804.26,588.21,"Americká, Prague - Vinohrady",50.0721161,14.4387295,,,,,,,,,,
"CZK 34,500","CZK 11,500",,724514,2 bedroom,9/24/2022,5,,,76 m²,Fully furnished,,,,,,,1.0,173.24,237.07,170.98,194.52,84.53,150.25,482.36,158.74,537.92,88.5,"Slezská, Prague - Vinohrady",50.076837,14.4602531,,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",724007,2 bedroom,10/1/2022,7,Prefab concrete,,50 m²,Partly,Good,,F,1.0,,,1.0,389.25,774.13,323.7,739.31,727.09,294.3,706.95,822.24,966.06,553.44,Prague - Stodůlky,50.05252,14.33426,,,,,,,,,,
"CZK 24,999","CZK 4,900","CZK 24,999",731412,2+kk,8/27/2022,1,Brick,,57 m²,Fully furnished,New-build,,A,,1.0,1.0,1.0,181.87,1408.66,55.3,979.08,153,539.26,274.37,720.09,348.91,137.94,Prague - Libeň,50.1132,14.47331,,,,1.0,1.0,,,,,
"CZK 15,999",CZK 0,"CZK 32,000",732306,2+kk,9/4/2022,2,Prefab concrete,,42 m²,Fully furnished,Very good,,G,,,,1.0,167.01,946.33,179.53,881.67,216.56,212.48,403.77,549.44,926.51,156.92,Prague - Chodov,50.02596,14.52349,,Standard,Bathroom unit,1.0,,,,,,
"CZK 60,000","CZK 20,000",,717694,2+kk,9/8/2022,3,,,,Fully furnished,,,,,,,,177.2,646.63,182.16,39.81,37.58,122.34,27.5,101.85,349.84,194.18,"Ječná, Prague - Nové Město",50.0757302,14.4269087,,,,,,,,,,
"CZK 41,756","CZK 13,919",,728695,4+1,10/4/2022,2,,,102 m²,Fully furnished,,,,,,,,183.27,1023.84,165.5,746.11,195.16,730.27,819.74,259.7,600.66,303.35,"Xaveriova, Prague - Smíchov",50.0626569,14.3913498,,,,,,,,,,
"CZK 28,425","CZK 9,475",,728696,2+kk,10/4/2022,5,,,45 m²,Fully furnished,,,,,,,,120.02,538.45,85.43,335.62,47.85,333.62,182.79,195.16,543.36,341.26,"Lípová, Prague - Nové Město",50.0747395,14.424046,,,,,,,,,,
"CZK 37,620","CZK 12,540",,728258,2 bedroom,10/1/2022,7,,,54 m²,Fully furnished,,,,,,,1.0,379.66,564.73,5.21,191.31,38.84,242.1,65.9,705.75,343.76,422.75,"Michalská, Prague - Staré Město",50.0846396,14.4202484,,,,,,,,,,
"CZK 51,656","CZK 17,219",,728895,2 bedroom,10/6/2022,4,,,60 m²,Fully furnished,,,,,,,1.0,110.1,392.87,177.02,129.22,79.72,168.29,299.92,497.22,273.67,349.66,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,,,,,,,,,,
"CZK 24,728","CZK 8,242",,731157,Studio,10/24/2022,3,,,30 m²,Fully furnished,,,,,,,1.0,99.26,361.63,490.78,556.87,427.65,345.52,452.0,519.02,404.9,293.38,"Olšanská, Prague - Žižkov",50.0830187,14.4654473,,,,,,,,,1.0,
"CZK 17,250","CZK 5,750",,731385,3+1,10/26/2022,5,,,90 m²,Fully furnished,,,,,,,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,
"CZK 26,250","CZK 8,750",,731290,2+kk,10/25/2022,3,,,46 m²,Fully furnished,,,,,,,,91.53,437.84,79.6,137.33,1.11,181.86,414.36,266.21,251.67,662.32,"Lidická, Prague - Smíchov",50.0723918,14.4059555,,,,,,,,,,
"CZK 36,675","CZK 12,225",,731158,2+kk,10/24/2022,2,,,55 m²,Fully furnished,,,,,,,1.0,170.48,421.6,257.32,426.75,52.86,339.7,54.65,63.39,473.33,754.41,"Balbínova, Prague - Vinohrady",50.0795659,14.4357789,,,,,,,,,,
"CZK 20,250","CZK 6,750",,731156,2+kk,10/24/2022,2,,,49 m²,Fully furnished,,,,,,,1.0,84.02,732.97,86.86,659.07,276.51,744.0,408.19,306.62,634.43,198.98,"Na Míčánkách, Prague - Vršovice",50.0713305,14.4638794,,,,,,,,,,
"CZK 73,500","CZK 24,500",,732122,4+kk,11/1/2022,7,,,150 m²,Fully furnished,,,,1.0,,,1.0,151.96,732.59,114.81,122.42,123.15,23.69,324.18,773.09,503.18,376.18,"Jungmannova, Prague - Nové Město",50.0805317,14.4221981,1.0,,,,,,,,,
"CZK 57,000","CZK 19,000",,732121,3+1,11/1/2022,3,,,130 m²,Fully furnished,,,,,,,,293.94,358.82,65.34,231.82,29.61,399.45,202.79,623.36,368.2,458.02,"Michalská, Prague - Staré Město",50.0859057,14.4200254,,,,,,,,,1.0,
"CZK 41,625","CZK 13,875",,720848,4+kk,10/2/2022,4,,,112 m²,Fully furnished,,,,1.0,,,1.0,168.35,737.87,30.76,217.13,7.9,216.51,106.1,336.15,114.49,565.37,"Ostrovní, Prague - Nové Město",50.0806286,14.4175374,1.0,,,,,,,,,
"CZK 52,500","CZK 17,500",,731817,2+kk,9/19/2022,3,,,80 m²,Fully furnished,,,,,,,1.0,281.86,547.59,69.97,211.73,9.84,221.9,245.36,614.41,367.39,520.5,"Ve Smečkách, Prague - Nové Město",50.0795975,14.4273504,,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 20,000",108533,Studio,9/5/2022,2,Brick,,46 m²,Fully furnished,,Personal,C,1.0,,,1.0,282.87,2022.1,1184.77,1780.96,346.68,1428.61,876.42,1489.76,1212.92,798.55,"Vorařská, Prague - Modřany",50.0136409885,14.4001686573,,Standard,,,,Up to 10 years,Distance,,1.0,
"CZK 33,750","CZK 11,250",,726019,2+kk,10/1/2022,6,,,75 m²,Fully furnished,,,,1.0,,,1.0,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,1.0,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 20,000",732302,Studio,9/3/2022,4,Other,,42 m²,Fully furnished,Very good,,G,1.0,,,1.0,245.59,500.79,157.5,216.41,190.06,344.54,252.65,462.1,379.8,441.99,Prague - Vršovice,50.0687,14.4517,,,,,,,,,1.0,
"CZK 12,000","CZK 4,000","CZK 24,000",569039,Studio,9/4/2022,,Brick,,25 m²,Partly,,Cooperative,,,,,,183.66,607.6,91.73,145.2,267.7,898.45,78.38,668.7,484.97,54.56,"náměstí Na Balabence, Prague - Libeň",50.1055076,14.4839011,,Standard,Complete,1.0,,,Distance,,,
"CZK 12,000","CZK 3,000","CZK 15,000",494253,2+kk,9/12/2022,2,Brick,,47 m²,Partly,,Personal,,,,,,285.2,1689.92,878.2,1448.79,330.4,1122.04,569.84,1183.18,1724.78,577.25,"Převoznická, Prague - Modřany",50.009959,14.4040533,,Standard,,,,,,,,
"CZK 13,000","CZK 3,500","CZK 26,000",732298,Small studio,10/1/2022,5,Brick,,27 m²,Unfurnished,Good,,G,,,,,300.2,346.13,242.74,505.67,74.26,511.17,211.23,158.33,185.85,232.99,Prague - Vinohrady,50.07635,14.46516,,,,,,,,,,
"CZK 29,500","CZK 2,500","CZK 50,000",732297,2 bedroom,9/15/2022,2,Brick,,89 m²,Unfurnished,Very good,,G,1.0,,,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 45,000",612642,2 bedroom,1/1/2023,3,Brick,,56 m²,Partly,Very good,Personal,C,,,,,237.36,1110.63,155.7,1248.46,259.1,342.61,159.41,583.65,268.8,74.08,"Na Korábě, Prague - Libeň",50.11433,14.467836,,,,1.0,,,Distance,,,
"CZK 18,300","CZK 3,500","CZK 15,000",657015,1 bedroom,9/5/2022,1,Brick,,40 m²,Fully furnished,Very good,Personal,B,,1.0,,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,"Buštěhradská, Prague - Střešovice",50.09684,14.38976,,Standard,Exterior,,,,Central,,,
"CZK 16,500","CZK 3,000","CZK 15,000",731453,Studio,9/5/2022,2,Brick,,30 m²,Fully furnished,Very good,,B,1.0,,,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,Prague - Střešovice,50.09684,14.38976,,,,,,,,,,
"CZK 18,500","CZK 5,500","CZK 18,500",731931,3+kk,9/12/2022,2,Prefab concrete,,70 m²,Partly,Very good,,G,,,,,327.96,1409.17,296.71,1081.5,367.03,501.47,174.62,166.89,912.21,63.44,Prague - Strašnice,50.06796,14.50337,,,,,,,,,,
"CZK 17,990","CZK 3,990","CZK 10,000",710368,Studio,9/30/2022,,Brick,,24 m²,Fully furnished,Very good,Personal,G,,,,1.0,32.41,96.79,82.75,144.26,47.59,343.35,223.51,385.13,581.11,734.33,Prague - Vinohrady,50.0770962,14.4355937,,Luxurious,Complete,,,,,,,
"CZK 14,000","CZK 4,000","CZK 20,000",546125,2 bedroom,9/1/2022,2,Prefab concrete,,62 m²,Partly,Very good,Cooperative,,1.0,,,,124.59,799.1,61.78,283.65,132.58,856.26,201.76,378.86,686.42,253.43,"Jivenská, Prague - Michle",50.0596592,14.4507815,,,,,,,Central,,,
"CZK 30,000","CZK 10,000",,718922,Studio,9/11/2022,5,,,45 m²,Fully furnished,,,,,,,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,
"CZK 10,000","CZK 3,000","CZK 20,000",732286,Studio,10/1/2022,1,Low-energy,,33 m²,Partly,Very good,,B,1.0,1.0,,,628.28,1097.76,993.03,1161.57,840.01,967.61,704.7,456.67,702.49,260.81,Prague - Kyje,50.1022184,14.5451069,,,,,,,,,1.0,
"CZK 13,000","CZK 6,000","CZK 19,000",681499,Studio,10/1/2022,1,Brick,,40 m²,Fully furnished,Very good,Personal,F,,,,,153.1,467.97,106.55,224.73,285.57,487.53,190.0,338.31,720.17,416.19,"Jerevanská, Prague - Vršovice",50.0705441,14.4709632,,,,1.0,,,Distance,,,
"CZK 13,500","CZK 2,500","CZK 27,000",732283,Studio,9/3/2022,1,Brick,,25 m²,Partly,Very good,,G,,,,,123.64,879.25,268.12,515.59,89.32,506.77,407.1,324.87,684.4,242.91,Prague - Nusle,50.05542,14.44107,,,,,1.0,,,,,
"CZK 9,000","CZK 3,000","CZK 10,000",559804,Studio,12/1/2022,2,Brick,,30 m²,Partly,,Personal,,,,,1.0,46.3,700.58,219.71,527.05,195.91,636.58,447.89,654.79,385.9,185.32,"Kolbenova, Prague - Vysočany",50.1104383,14.5092256,,,,,,,,,,
"CZK 14,990","CZK 2,990","CZK 15,000",697953,Studio,9/6/2022,2,Brick,,29 m²,Fully furnished,Very good,Personal,B,,1.0,,1.0,151.52,401.41,109.66,391.76,94.68,206.05,303.75,316.12,661.89,418.83,"Salmovská, Prague - Nové Město",50.07486,14.42255,1.0,,,,,,,,,
"CZK 29,925","CZK 9,975",,731240,1 bedroom,10/4/2022,2,,,30 m²,Fully furnished,,,,,,,1.0,22.29,481.37,107.82,95.32,6.34,158.39,351.4,425.94,380.79,468.94,"Legerova, Prague - Vinohrady",50.0749602,14.4305105,,,,,,,,,,
"CZK 19,999","CZK 5,500","CZK 40,000",732277,Studio,11/1/2022,6,Brick,,39 m²,Unfurnished,Very good,,G,,1.0,,1.0,62.29,409.96,84.81,136.77,19.57,217.58,574.14,841.53,373.47,456.58,Prague - Karlín,50.09454,14.45286,1.0,,Complete,1.0,,,Central,,1.0,
"CZK 31,425","CZK 10,475",,729524,Studio,9/27/2022,3,,,30 m²,Fully furnished,,,,,,,1.0,210.86,390.29,319.5,985.86,301.65,338.01,858.33,290.45,385.77,539.9,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,
"CZK 24,581","CZK 8,194",,729938,Studio,10/9/2022,1,,,32 m²,Fully furnished,,,,,,,,447.58,805.32,396.64,450.11,197.32,945.56,256.47,627.41,458.07,336.59,"Nad Kolčavkou A, Prague - Libeň",50.1080609,14.4828384,,,,,,,,,,
"CZK 21,900","CZK 4,000","CZK 25,900",256874,2 bedroom,9/13/2022,2,Brick,,70 m²,Partly,Good,Personal,A,,,,,132.36,391.77,34.88,286.07,61.73,412.56,166.98,82.19,411.84,555.99,"Krásova, Prague - Žižkov",50.085287007,14.4461689921,,Standard,Interior,,,Up to 10 years,,,,
"CZK 28,000",CZK 625,"CZK 56,000",731363,3+1,8/26/2022,1,Brick,,109 m²,Partly,Very good,,G,1.0,,,1.0,203.04,245.39,37.35,392.55,124.08,598.53,111.17,672.8,492.88,392.18,Prague - Malá Strana,50.07999,14.40668,,,,,,Over 50 years,,,,
"CZK 18,000","CZK 5,900","CZK 20,000",732272,2 bedroom,9/10/2022,2,Low-energy,,62 m²,Partly,New-build,,A,,1.0,1.0,,193.07,2055.72,1959.47,1811.12,1057.17,3315.71,1542.62,1445.66,1373.51,1098.9,Prague - Sobín,50.06745,14.26193,,,,,,,,,,
"CZK 34,500","CZK 11,500",,728709,2+kk,10/8/2022,6,,,45 m²,Fully furnished,,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,
"CZK 17,000","CZK 7,000","CZK 17,000",732271,3+1,10/1/2022,1,Brick,,75 m²,Unfurnished,Good,,G,,,,,101.84,1645.85,85.37,94.91,154.21,230.48,1537.6,273.34,3805.44,924.09,Prague - Zbraslav,49.9754,14.39478,,,,,,,,,,
"CZK 41,250","CZK 13,750",,719999,2+kk,10/16/2022,1,,,55 m²,Fully furnished,,,,,,,1.0,76.78,951.56,41.94,296.91,109.07,229.41,371.34,325.8,517.82,388.28,"Rečkova, Prague - Žižkov",50.0904334,14.4705869,,,,,,,,,,
"CZK 36,000","CZK 12,000",,719175,2 bedroom,9/8/2022,-1,,,50 m²,Fully furnished,,,,,,,1.0,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,
"CZK 24,413","CZK 8,137",,731741,Studio,10/6/2022,1,,,35 m²,Fully furnished,,,,1.0,,,1.0,237.21,722.71,270.23,1114.48,162.06,485.4,549.42,612.82,571.2,287.12,"U Nikolajky, Prague - Smíchov",50.0656652,14.3917771,1.0,,,,,,,,1.0,
"CZK 13,000","CZK 3,000","CZK 20,000",397778,2+kk,10/1/2022,1,Brick,,52 m²,Fully furnished,,Personal,,,,,,232.81,1919.86,1082.54,1678.72,449.46,1326.38,774.18,1387.52,1353.0,696.31,"Vorařská, Prague - Modřany",50.0126848,14.4000794,,,,,,,,,,
"CZK 13,000","CZK 3,000","CZK 15,000",732267,1 bedroom,9/3/2022,2,Brick,,45 m²,Unfurnished,Good,,G,,,,,122.89,379.71,120.69,55.02,115.12,167.42,64.82,626.56,314.93,44.62,Prague - Strašnice,50.07482,14.48915,,,,,,,,,,
"CZK 25,500","CZK 4,400","CZK 29,900",732263,2+kk,10/1/2022,5,Brick,,70 m²,Fully furnished,Very good,Personal,G,,,,,103.95,769.3,376.39,634.05,166.32,268.33,409.9,342.03,573.96,371.36,Prague - Břevnov,50.0862,14.37286,1.0,,Complete,,,,Electric boiler,,,
"CZK 25,808","CZK 8,602",,725069,2 bedroom,9/23/2022,5,,,54 m²,Fully furnished,,,,,,,,221.57,827.75,176.34,604.4,98.94,602.74,417.35,332.18,571.22,245.6,"Bulharská, Prague - Vršovice",50.0720218,14.4618189,,,,,,,,,,
"CZK 45,000","CZK 15,000",,723086,2+kk,9/14/2022,4,,,70 m²,Fully furnished,,,,,,,1.0,285.3,547.87,69.97,206.93,9.84,222.16,245.36,617.77,369.53,523.86,"Ve Smečkách, Prague - Nové Město",50.0795975,14.4273504,,,,,,,,,,
"CZK 15,000",CZK 700,"CZK 30,000",596081,2+kk,10/1/2022,3,Brick,,54 m²,Partly,Very good,Personal,,,1.0,,,39.68,1351.03,381.74,1617.31,349.45,641.22,688.61,214.82,715.25,489.68,"Na Stráži, Prague - Libeň",50.117092,14.474306,,,,1.0,,,Electric boiler,,,
"CZK 19,000","CZK 5,000","CZK 24,000",729732,2+kk,9/11/2022,10,Brick,,70 m²,Partly,Very good,Personal,D,1.0,,,1.0,89.43,581.54,41.72,274.67,150.07,467.2,802.27,315.71,549.57,154.7,Prague - Krč,50.04088,14.43696,,Standard,,,,10 to 30 years,Central,,1.0,
"CZK 42,075","CZK 14,025",,726062,2 bedroom,10/2/2022,6,,,80 m²,Fully furnished,,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,
"CZK 53,510","CZK 17,836",,725486,4+1,10/14/2022,7,,,110 m²,Fully furnished,,,,1.0,,,1.0,348.55,940.69,207.03,294.37,97.8,272.7,322.85,445.04,400.99,361.6,"Divadelní, Prague - Staré Město",50.0824664,14.4140344,1.0,,,,,,,,,
"CZK 14,900","CZK 3,500","CZK 30,000",219421,1 bedroom,8/31/2022,2,Brick,,55 m²,Partly,,Personal,,,1.0,,,184.81,1643.59,178.56,1325.68,325.07,964.92,1135.51,971.01,218.31,274.23,"U Pekařky, Prague - Libeň",50.1138842,14.479848,,Standard,Complete,,,10 to 30 years,,,,
"CZK 17,000","CZK 4,000","CZK 34,000",547319,2+kk,10/1/2022,5,Brick,,39 m²,Fully furnished,Very good,Cooperative,,,,,1.0,155.0,229.19,137.12,373.31,106.81,374.18,550.32,428.38,446.2,144.94,Prague - Žižkov,50.0856409,14.4694581,,Standard,Interior,,,Over 50 years,Central,1.0,,
"CZK 14,000","CZK 2,900","CZK 30,000",488732,Studio,9/22/2019,2,Brick,,38 m²,Fully furnished,,Personal,,,1.0,1.0,,185.99,1644.78,177.37,1326.86,326.25,966.1,1134.32,969.81,217.12,273.03,"U Pekařky, Prague - Libeň",50.1138957,14.4798538,,Standard,Complete,,,Up to 10 years,Gas boiler,,,
"CZK 14,500","CZK 2,500","CZK 25,000",612251,Studio,9/1/2022,1,Brick,,25 m²,,New-build,Personal,B,,,,,211.15,237.15,355.34,868.62,194.77,283.9,145.14,177.97,611.03,466.53,"Omská, Prague - Vršovice",50.072914,14.478114,,,,,,,,,,
"CZK 10,500","CZK 3,200","CZK 30,000",731934,Small studio,8/31/2022,1,Brick,,20 m²,Partly,Very good,,G,,,,1.0,45.98,206.36,68.43,5.79,58.28,117.56,222.92,731.96,152.0,316.15,Prague - Břevnov,50.0835,14.3631,,,,,,,,,,
"CZK 19,000","CZK 1,800","CZK 38,000",496824,2 bedroom,9/1/2022,2,Brick,,69 m²,Partly,,Personal,,,,,,191.28,442.28,71.73,199.8,77.02,134.35,347.72,484.05,479.89,421.08,"Žitná, Prague - Nové Město",50.0777397,14.4219854,,,Interior,,,Over 50 years,Gas boiler,,,
"CZK 11,000","CZK 5,000","CZK 16,000",456060,Studio,9/4/2022,1,Brick,,43 m²,Partly,Good,Personal,F,,1.0,,,195.33,1244.79,148.35,850.86,191.61,350.92,186.93,273.29,353.93,199.18,Prague - Vokovice,50.0978176,14.3459099,,Standard,,1.0,,Over 50 years,,,,
"CZK 15,750","CZK 5,250",,730902,1 bedroom,11/1/2022,3,,,30 m²,Fully furnished,,,,,,,,217.38,2062.48,1281.33,4705.18,629.6,1074.91,597.5,3134.16,2915.46,646.77,"Švihovská, Prague - Písnice",49.9954018,14.4704771,,,,,,,,,,
"CZK 13,000","CZK 3,000","CZK 20,000",732243,2+kk,9/3/2022,2,Prefab concrete,,44 m²,Partly,Good,Personal,G,,,,1.0,195.92,655.1,600.42,945.95,44.71,936.48,838.91,384.85,512.3,33.74,Prague - Záběhlice,50.05344,14.50557,,Standard,Bathroom unit,1.0,,,Central,,,
"CZK 16,500","CZK 1,500","CZK 18,000",732241,Studio,9/3/2022,1,Brick,,33 m²,Unfurnished,Very good,,G,,,,,163.24,768.27,202.31,454.89,224.56,137.05,484.52,536.26,549.23,249.87,Prague - Strašnice,50.07252,14.48614,,,Complete,,,,Electric boiler,,,
"CZK 19,500","CZK 4,500","CZK 40,000",732229,2+kk,10/1/2022,3,Brick,,41 m²,Partly,New-build,,E,,,,1.0,151.47,359.06,216.97,449.48,54.46,522.46,195.36,238.46,651.0,770.59,Prague - Vinohrady,50.0703,14.43525,,,,,,,,,,
"CZK 13,000","CZK 3,000","CZK 20,000",731851,2+kk,8/31/2022,2,Prefab concrete,,44 m²,Partly,Good,,G,,,,1.0,178.66,637.83,583.15,963.21,27.44,919.22,821.64,367.58,529.56,16.47,Prague - Záběhlice,50.05346,14.50533,,Standard,Complete,1.0,,30 - 50 years,Central,,,
"CZK 14,000","CZK 4,863","CZK 14,000",572540,3+kk,8/29/2022,3,Brick,,56 m²,Fully furnished,,Personal,C,,,,,111.54,1022.54,296.99,346.2,267.25,829.32,620.14,540.52,967.87,213.74,"Šárecká, Prague - Dejvice",50.1010067,14.3849538,,,,1.0,,,Central,,,
"CZK 17,000","CZK 5,000","CZK 22,000",208133,2+kk,9/12/2022,1,Brick,,40 m²,Fully furnished,,Personal,,1.0,1.0,,,53.22,1341.03,498.16,659.58,103.48,775.22,874.37,298.08,1927.71,513.64,"Ve žlíbku, Prague - Horní Počernice",50.114987,14.6262925,,Standard,,1.0,,10 to 30 years,,,1.0,
"CZK 17,000","CZK 5,000","CZK 22,000",613378,2 bedroom,3/27/2022,3,Brick,,66 m²,Partly,Very good,Personal,,,,,1.0,55.2,629.97,142.4,377.63,85.31,456.95,460.5,203.2,81.95,258.57,"Marie Cibulkové, Prague - Nusle",50.060145,14.426566,,Luxurious,Complete,1.0,,,Gas boiler,,,
"CZK 20,625","CZK 6,875",,728424,2 bedroom,10/2/2022,10,,,45 m²,Fully furnished,,,,,,,1.0,256.77,316.9,138.95,255.27,129.78,146.97,532.26,445.84,886.9,24.33,"Jablonecká, Prague - Střížkov",50.1245336,14.4947443,,,,,,,,,,
"CZK 24,000","CZK 4,900","CZK 48,000",709663,3+1,10/1/2022,3,Prefab concrete,,73 m²,Partly,Very good,Cooperative,C,,,,,378.94,508.23,121.25,345.12,310.01,393.17,215.61,349.39,1160.21,203.79,"Suchý vršek, Prague - Stodůlky",50.04779,14.34583,,,,,,,,1.0,,
"CZK 12,000","CZK 3,500","CZK 15,500",212190,Studio,10/1/2022,1,Brick,,36 m²,Fully furnished,,Personal,,,,,,189.7,1326.67,371.17,391.43,388.62,128.14,559.88,1082.07,600.96,593.69,"Českomoravská, Prague - Libeň",50.1028249,14.4966813,,,,,,,,,,
"CZK 36,450","CZK 12,150",,726075,3+kk,10/10/2022,6,,,82 m²,Fully furnished,,,,,,,1.0,101.2,551.63,76.94,167.66,45.43,94.55,322.6,504.78,539.56,607.69,"Rumunská, Prague - Vinohrady",50.0739629,14.4309041,,,,,,,,,,
"CZK 63,750","CZK 21,250",,729471,3+1,10/10/2022,3,,,120 m²,Fully furnished,,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,
"CZK 12,000","CZK 5,000","CZK 30,000",630923,2+kk,10/19/2020,,Brick,,42 m²,Fully furnished,Good,Personal,E,,,,,148.86,341.13,53.86,117.78,72.14,116.12,202.72,183.6,421.74,190.4,"Holandská, Prague - Vršovice",50.06985,14.456053,,,,,,,Electric boiler,,,
"CZK 51,840","CZK 17,280",,728059,3+1,9/30/2022,2,,,85 m²,Fully furnished,,,,,,,1.0,278.51,602.82,173.91,301.83,0.93,288.1,225.94,440.55,233.82,416.1,"Bílkova, Prague - Staré Město",50.0912254,14.4209612,,,,,,,,,,
"CZK 20,000","CZK 4,500","CZK 24,500",731539,2+kk,8/29/2022,3,Low-energy,,55 m²,Partly,Very good,,A,1.0,1.0,,1.0,379.03,601.9,459.73,906.83,703.12,822.08,516.85,596.63,646.89,471.36,Prague - Horní Měcholupy,50.04235,14.54955,,,,,,,,,1.0,
"CZK 59,250","CZK 19,750",,717599,4+kk,9/8/2022,2,,,90 m²,Fully furnished,,,,,,,1.0,140.09,527.92,223.64,125.85,37.89,66.77,510.79,1001.31,1180.94,559.23,"Stroupežnického, Prague - Smíchov",50.0710929,14.4032595,,,,,,,,,,
"CZK 27,195","CZK 9,065",,730051,2+kk,10/15/2022,1,,,50 m²,Fully furnished,,,,1.0,,,,255.31,501.77,459.42,715.23,218.51,523.94,431.76,479.05,374.11,261.13,"Na Balkáně, Prague - Žižkov",50.095259,14.4941569,1.0,,,,,,,,,
"CZK 29,250","CZK 9,750",,725020,2 bedroom,9/19/2022,3,,,65 m²,Fully furnished,,,,,,,1.0,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,,,,,,,,,,
"CZK 39,000","CZK 13,000",,728062,2 bedroom,10/8/2022,7,,,92 m²,Fully furnished,,,,1.0,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,1.0,,,,,,,,,
"CZK 37,500","CZK 12,500",,720700,2+kk,9/12/2022,2,,,60 m²,Fully furnished,,,,,,,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,
"CZK 24,990","CZK 5,000","CZK 50,000",732234,3+kk,9/3/2022,2,Brick,,100 m²,Fully furnished,Very good,Personal,C,1.0,,,,407.13,1424.18,250.92,1362.56,410.67,783.94,319.99,524.97,364.23,289.83,Prague - Střížkov,50.12272,14.48252,,Standard,,,,Up to 10 years,Central,,1.0,
"CZK 10,500","CZK 4,500","CZK 29,000",711409,2+kk,3/23/2022,3,Prefab concrete,,46 m²,Partly,Very good,Personal,G,,,,,521.42,2077.13,532.02,1649.82,569.85,1824.82,1820.22,2998.2,603.67,243.31,"Travná, Prague - Kyje",50.08319,14.5551,,,,1.0,,,,,,
"CZK 16,000","CZK 1,000","CZK 32,000",731534,1 bedroom,9/15/2022,4,Brick,,46 m²,Partly,Very good,,G,,,,1.0,322.68,961.45,241.53,635.99,345.47,659.58,372.47,616.98,945.84,448.11,Prague - Vysočany,50.10386,14.50184,,,,1.0,,,,,,
