Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Heating,Total number of floors,PENB,Age,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee
648210,"CZK 14,000",50.03213,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 01. 1970,195,"1,361","1,113","1,259","1,270","1,245","1,288","1,433",943,,New build,"CZK 28,000",Personal,Brick building,,Gas boiler,,G,10 to 30 years years,,,,,,,
680723,"CZK 11,000",50.0573,14.4858,"Na Vinobraní, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,22. 08. 2021,621,"1,367",602,833,801,864,"1,356",632,840,,Good,"CZK 14,000",Personal,Brick building,,Gas boiler,Attic,G,,,,,,,,
661029,"CZK 6,000",50.0683635,14.475600908425,"Vladivostocká, Prague - Vršovice",Small studio,20 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,03. 05. 2021,354,475,394,484,256,517,424,298,213,373,Good,"CZK 9,000",Other,Other,,,,D,,,,,,,,
231910,"CZK 18,000",50.0869871,14.4334754,"Hybernská, Prague - Nové Město",2 bedroom with open-plan kitchen,73 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,,32,139,113,13,38,134,442,475,265,404,Excellent,"CZK 36,000",Personal,Brick building,,Gas boiler,Top floor,,,,Overall,,,,,
690575,"CZK 11,000",50.0979,14.42822,"Kamenická, Prague - Holešovice",2 bedroom,58 m²,"CZK 2,800",Unfurnished,1,Yes,No,Yes,No,No,No,No,02. 11. 2021,285,563,186,234,154,324,263,"1,240",331,166,Good,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
698540,"CZK 10,500",50.0655,14.31544,"Nevanova, Prague - Řepy",Studio,32 m²,"CZK 2,300",Furnished,5,No,No,Yes,No,No,Yes,No,01. 02. 2022,259,638,577,704,788,811,393,501,"1,150",394,Excellent,"CZK 22,000",Personal,Prefab concrete building,,,,G,,,,,,,,
697622,"CZK 12,500",50.0576031,14.4536973,"Pod Stárkou, Prague - Michle",1 bedroom,39 m²,"CZK 1,000",Partially furnished,2,Yes,Yes,No,Yes,Yes,No,No,03. 01. 2022,296,657,568,325,154,"1,215",386,686,211,340,New build,"CZK 13,500",Personal,Low-energy building,,,,B,,,,,,,,
697760,"CZK 11,000",50.05913,14.44716,"Jaurisova, Prague - Nusle",Studio,30 m²,CZK 700,Partially furnished,5,No,No,No,No,No,No,No,03. 01. 2022,233,907,132,358,195,890,440,606,811,177,Excellent,"CZK 11,700",Personal,Brick building,,,,G,,,,,,,,
680045,"CZK 32,250",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,57 m²,"CZK 10,750",Furnished,5,No,No,No,No,No,Yes,No,10. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
698539,"CZK 26,000",50.0578952,14.4041541,"Pod Kesnerkou, Prague - Smíchov",3 bedroom,108 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,135,952,261,"1,479",249,509,"1,081","1,211","1,041",219,Excellent,"CZK 26,000",Personal,Brick building,,,,B,,,,,,,,
698535,"CZK 10,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,293,147,573,55,897,651,201,236,80,,Good,,Personal,Prefab concrete building,,,,G,,,,,,,,
666686,"CZK 15,500",50.0016,14.35471,"U Sladovny, Prague - Lochkov",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 07. 2021,309,87,,,,,,,,,Excellent,"CZK 30,000",Personal,Low-energy building,,Central heating,Middle floor,A,1 to 10 years years,Premium materials and solutions,,,,,,
684713,"CZK 35,000",50.0762,14.45144,"Slezská, Prague - Vinohrady",2 bedroom with open-plan kitchen,70 m²,"CZK 1,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,183,249,190,183,58,185,229,295,673,271,Excellent,"CZK 50,000",Other,Brick building,,Gas boiler,Middle floor,G,over 50 years years,Premium materials and solutions,Overall,,,,,
3423,"CZK 25,500",50.066621,14.434258,"Rejskova, Prague - Vinohrady",3 bedroom,110 m²,"CZK 4,500",Furnished,5,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,310,586,307,720,267,522,375,428,293,413,Excellent,"CZK 35,000",Personal,Brick building,,Gas boiler,Middle floor,,1 to 10 years years,Standard materials and solutions,Overall,20 m²,,,,
627593,"CZK 19,000",50.123424,14.4558,"Klapkova, Prague - Kobylisy",2 bedroom with open-plan kitchen,89 m²,"CZK 4,500",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,79,654,50,128,21,177,74,469,849,541,Excellent,"CZK 25,000",Personal,Brick building,Yes,Central heating,Middle floor,G,1 to 10 years years,Standard materials and solutions,,,,,,
698532,"CZK 15,500",50.12745,14.49346,"Šluknovská, Prague - Střížkov",3 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,6,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,339,774,365,674,232,305,392,211,981,224,Good,"CZK 25,000",Personal,Prefab concrete building,,,,G,,,,,,,,
624565,"CZK 9,500",50.090722,14.424008,"Rámová, Prague - Staré Město",Studio,20 m²,"CZK 2,500",Furnished,,No,No,No,No,No,No,No,10. 01. 2022,27,370,32,168,31,160,334,316,150,152,Excellent,"CZK 9,990",Other,Brick building,,Gas boiler,Ground floor,D,,Standard materials and solutions,Interior,,,,,
262442,"CZK 14,500",50.0886263,14.4638064,"Domažlická, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,000",Furnished,6,No,No,Yes,No,No,Yes,No,01. 02. 2022,143,576,256,191,140,435,621,696,466,345,Excellent,"CZK 14,500",Cooperative,Brick building,,Gas boiler,,,1 to 10 years years,,,,,,,
615462,"CZK 15,000",50.026259,14.489538,"Klírova, Prague - Chodov",1 bedroom with open-plan kitchen,49 m²,"CZK 4,350",,6,No,No,Yes,No,No,Yes,No,15. 08. 2020,375,507,190,627,309,255,887,276,442,334,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,C,,,,,,,,
686314,"CZK 12,000",50.13894,14.54988,"Pod Nouzovem, Prague - Kbely",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,10. 01. 2022,128,895,593,715,929,978,532,"1,066",142,,Excellent,"CZK 12,000",Personal,Brick building,,District heating,Middle floor,C,,Standard materials and solutions,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,,,,,1 to 10 years years,Standard materials and solutions,Overall,,,,,
669346,"CZK 21,000",50.07244,14.44058,"Jana Masaryka, Prague - Vinohrady",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,Yes,Yes,Yes,No,22. 06. 2021,126,331,136,697,112,603,258,361,626,439,Excellent,"CZK 20,000",Personal,Brick building,,Other,Middle floor,G,,Standard materials and solutions,Overall,,,,,
697788,"CZK 8,300",50.0431,14.46086,"Jihlavská, Prague - Michle",Small studio,27 m²,"CZK 1,100",Partially furnished,4,No,No,No,No,No,No,No,03. 01. 2022,177,769,332,798,56,230,685,594,692,333,Excellent,"CZK 8,300",Personal,Brick building,,,,C,,,,,,,,
93994,"CZK 18,500",50.0765815,14.4229852,"Malá Štěpánská, Prague - Nové Město",2 bedroom,60 m²,"CZK 4,500",Furnished,3,No,No,Yes,No,No,Yes,No,03. 01. 2022,248,422,163,378,75,136,197,288,502,301,,"CZK 18,500",Personal,Brick building,,Central heating,,,,,,,,,,
281417,"CZK 17,000",50.0993606,14.4226557,"Jirečkova, Prague - Holešovice",2 bedroom,75 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,176,147,165,167,41,208,277,550,376,,Good,"CZK 20,000",Personal,Brick building,,Other,Raised ground floor,,,Standard materials and solutions,Overall,,,,,
698530,"CZK 7,000",50.0328428,14.5016433,Prague - Chodov,1 bedroom,30 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 02. 2022,130,153,27,859,179,261,442,304,810,246,Good,"CZK 7,000",Personal,Prefab concrete building,,,,G,,,,,,,,
694152,"CZK 14,000",50.06118,14.4438,"Pod Vilami, Prague - Nusle",2 bedroom,55 m²,"CZK 1,200",Partially furnished,4,No,No,No,No,No,No,No,07. 01. 2022,231,750,108,455,243,479,514,824,449,411,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,
608432,"CZK 20,000",50.139643,14.549376,"Herlíkovická, Prague - Kbely",2 bedroom with open-plan kitchen,78 m²,"CZK 6,013",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 01. 2022,229,"1,031",727,849,"1,063","1,114",666,"1,202",97,,Excellent,"CZK 40,000",Personal,Brick building,,District heating,Top floor,G,10 to 30 years years,Standard materials and solutions,,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,109 m²,"CZK 6,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,209,273,39,272,113,301,142,267,694,169,Excellent,"CZK 53,000",Personal,Brick building,,,,D,,,,,,,,
690567,"CZK 16,500",50.07767,14.47706,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,CZK 600,Unfurnished,4,No,No,No,No,No,Yes,No,02. 11. 2021,93,906,51,548,115,81,810,821,237,134,Excellent,"CZK 17,100",Personal,Brick building,,,,G,,,,,,,,
502088,"CZK 10,000",50.040186,14.4167521,"Na Rozhledu, Prague - Braník",Small studio,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,ihned,179,760,603,591,892,528,603,226,,,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
696032,"CZK 25,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",1 bedroom with open-plan kitchen,58 m²,"CZK 5,000",Furnished,4,No,No,No,No,Yes,Yes,No,04. 01. 2022,243,661,215,230,104,322,458,539,202,445,Excellent,"CZK 50,000",Personal,Brick building,,Central heating,Middle floor,G,1 to 10 years years,Premium materials and solutions,Overall,,,,,
697736,"CZK 20,000",50.1045,14.56735,"Smikova, Prague - Černý Most",4 bedroom,105 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,Yes,Yes,No,No,01. 03. 2022,293,953,176,"1,074",721,458,385,189,"1,160",198,New build,"CZK 40,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
340585,"CZK 10,500",50.1086368,14.5385387,"Zelenečská, Prague - Hloubětín",2 bedroom,50 m²,"CZK 4,600",Partially furnished,1,No,No,Yes,No,No,No,No,,336,507,285,489,393,313,123,343,705,278,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 10,625",Furnished,5,No,No,No,No,No,Yes,No,10. 01. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,
698529,"CZK 10,000",50.06342,14.42394,"Lumírova, Prague - Nusle",1 bedroom with open-plan kitchen,70 m²,"CZK 2,300",Furnished,1,Yes,No,Yes,No,Yes,No,No,08. 01. 2022,263,702,244,446,307,405,365,242,332,262,Excellent,"CZK 12,300",Personal,Brick building,,,,G,,,,,,,,
697081,"CZK 39,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,97 m²,"CZK 5,000",Furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,310,517,418,403,183,453,300,306,676,106,Excellent,"CZK 78,000",Personal,Brick building,,,,B,,,,,,,,
696054,"CZK 17,500",50.06312,14.40452,"Radlická, Prague - Smíchov",Studio,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 01. 1970,25,450,75,856,15,203,647,619,790,542,Excellent,"CZK 18,000",Personal,Brick building,,,,E,,,,,,,,
698527,"CZK 15,000",50.00743,14.42237,"Jordana Jovkova, Prague - Modřany",3 bedroom,69 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,No,No,Yes,No,08. 01. 2022,247,587,463,485,522,510,430,838,914,535,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
698524,"CZK 38,000",50.06829,14.37004,"Slávy Horníka, Prague - Košíře",2 bedroom with open-plan kitchen,182 m²,"CZK 4,000",Furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,10. 01. 2022,413,928,462,584,419,477,320,"1,221",593,570,New build,"CZK 76,000",Personal,Brick building,Yes,,Top floor,A,1 to 10 years years,Premium materials and solutions,,,,,,
144526,"CZK 21,500",50.1021835,14.4254651,"Malířská, Prague - Bubeneč",2 bedroom,65 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,,356,414,106,342,237,164,255,146,322,,,"CZK 21,500",Personal,Brick building,,Other,Middle floor,B,1 to 10 years years,Standard materials and solutions,Interior,,,,,
691753,"CZK 23,513",50.0776816,14.4596393,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,63 m²,"CZK 7,837",Furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,139,286,63,144,80,96,617,515,661,148,,,,,,,,,,,,,,,,
346124,"CZK 13,500",50.1110451477,14.4969713587,"Paříkova, Prague - Vysočany",Studio,40 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,No,No,,184,435,282,203,244,75,702,854,368,434,Excellent,"CZK 18,000",Personal,Brick building,,District heating,Raised ground floor,B,,Premium materials and solutions,,,,,,
698416,"CZK 20,500",50.0940766,14.4586881,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,70 m²,CZK 400,Partially furnished,2,No,No,Yes,No,No,No,No,01. 04. 2022,220,870,38,480,171,343,137,"1,216",394,179,Excellent,"CZK 41,000",Personal,Brick building,,Other,Middle floor,B,over 50 years years,Premium materials and solutions,Overall,,,,,
656054,"CZK 10,500",50.05659,14.48946,"Ve Slatinách, Prague - Záběhlice",Studio,41 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,357,"1,077",408,"1,459",542,511,574,"1,105",472,627,New build,,Personal,Brick building,,,,B,,,,,,,,
693718,"CZK 16,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Furnished,8,No,No,No,No,No,Yes,No,Ihned,245,774,94,784,270,100,302,359,458,179,New build,"CZK 32,000",Personal,Brick building,,,Middle floor,G,,Premium materials and solutions,Overall,,,,,
696590,"CZK 15,800",50.05488,14.43481,"Děkanská vinice Ⅱ, Prague - Nusle",3 bedroom,61 m²,"CZK 4,300",Partially furnished,2,No,No,No,Yes,No,No,No,19. 12. 2021,85,"1,005",190,256,176,193,502,228,314,131,Good,"CZK 30,000",Cooperative,Prefab concrete building,,District heating,Middle floor,G,,Standard materials and solutions,Bathroom unit,,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,65 m²,"CZK 7,612",Furnished,2,No,No,No,No,No,Yes,No,10. 01. 2022,257,773,307,429,264,322,165,"1,090",462,415,,,,,,,,,,,,,,,,
698521,"CZK 17,000",50.04896,14.56195,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,44 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,273,"1,280",390,"1,357",76,810,645,780,"1,081",718,New build,"CZK 34,000",Personal,Other,,,,G,,,,,,,,
692907,"CZK 13,395",50.0236328,14.420109,"Na Výspě, Prague - Hodkovičky",1 bedroom,18 m²,"CZK 4,465",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,205,"1,125",579,"1,118",554,629,856,827,"1,391",591,,,,,,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,46 m²,"CZK 12,455",Furnished,2,No,No,No,No,No,Yes,No,31. 01. 2022,2,191,16,48,1,127,128,306,209,259,,,,,,,,,,,,,,,,
696838,"CZK 45,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 15,000",Furnished,4,No,No,No,No,No,Yes,Yes,20. 02. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
696837,"CZK 32,063",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,56 m²,"CZK 10,687",Furnished,1,No,Yes,No,No,No,No,No,20. 02. 2022,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,,,,,,
696414,"CZK 13,125",50.073014,14.4308483,"Tyršova, Prague - Nové Město",Studio,23 m²,"CZK 4,375",Furnished,5,No,No,No,No,No,Yes,No,15. 02. 2022,182,528,118,213,29,198,369,452,636,686,,,,,,,,,,,,,,,,
689254,"CZK 25,500",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,46 m²,"CZK 8,500",Furnished,2,No,No,No,No,No,No,No,10. 01. 2022,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,,,,,,
697475,"CZK 20,625",50.0739629,14.4309041,"Rumunská, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,"CZK 6,875",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,181,525,82,168,45,95,309,378,542,609,,,,,,,,,,,,,,,,
697543,"CZK 22,500",50.1013742,14.4358954,"Šternberkova, Prague - Holešovice",2 bedroom,83 m²,"CZK 7,500",Furnished,3,Yes,No,No,No,No,Yes,No,02. 03. 2022,184,870,174,226,62,375,320,"1,488",599,931,,,,,,,,,,,,,,,,
697471,"CZK 19,238",50.0984636,14.4253146,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 6,412",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,220,310,47,185,156,218,202,"1,485",496,451,,,,,,,,,,,,,,,,
486870,"CZK 13,500",50.139860715432,14.449032675147,"K Beranovu, Prague - Dolní Chabry",Studio,41 m²,"CZK 2,200",Furnished,1,No,Yes,Yes,No,No,Yes,No,08. 01. 2022,321,969,163,697,545,"1,052",176,,,,New build,"CZK 20,000",Personal,Brick building,Yes,Central heating,Raised ground floor,B,1 to 10 years years,Standard materials and solutions,,27 m²,,,,
501995,"CZK 16,000",50.0149613,14.4420497,"Liškova, Prague - Kamýk",3 bedroom,60 m²,"CZK 3,500",Unfurnished,5,Yes,No,Yes,Yes,No,Yes,No,24. 01. 2022,290,973,335,877,435,650,59,837,82,,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,,,,Overall,,,,,
528527,"CZK 21,000",50.1005731,14.3900914,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,10. 01. 2022,22,596,99,156,97,530,698,298,603,163,,"CZK 21,000",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,
697706,"CZK 13,500",50.09689,14.3627,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,32 m²,"CZK 2,000",Unfurnished,1,No,No,No,No,No,No,No,10. 01. 2022,295,99,187,303,211,244,479,485,"1,223",258,Excellent,"CZK 17,000",Personal,Brick building,,Central heating,Middle floor,G,1 to 10 years years,Standard materials and solutions,Interior,,,,,
698516,"CZK 13,000",50.020725,14.4576053,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,No,No,10. 01. 2022,392,782,660,527,355,606,"1,243","1,005",729,,New build,"CZK 13,000",Personal,Prefab concrete building,,,,D,,,,,,,,
473442,"CZK 14,000",50.0137321,14.4866846,"Velenická, Prague - Kunratice",2 bedroom,53 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,Yes,No,No,15. 01. 2022,55,370,40,157,413,692,575,175,352,,Excellent,"CZK 36,000",Personal,Brick building,,Gas boiler,Ground floor,B,1 to 10 years years,Standard materials and solutions,,15 m²,,,,
680095,"CZK 63,113",50.0761284,14.4327244,"Londýnská, Prague - Vinohrady",3 bedroom,70 m²,"CZK 21,037",Furnished,3,No,Yes,No,No,No,No,No,10. 01. 2022,100,264,66,90,3,201,314,391,396,647,,,,,,,,,,,,,,,,
682348,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,40 m²,"CZK 10,000",Furnished,2,Yes,No,No,No,No,No,No,10. 01. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,
680048,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
697692,"CZK 20,000",50.07025,14.41663,"Pod Slovany, Prague - Nové Město",3 bedroom,67 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,02. 01. 2022,248,730,35,222,163,156,255,89,309,278,Excellent,"CZK 40,000",Personal,Brick building,,Electric boiler,Middle floor,G,,,,,,,,
543883,"CZK 14,000",50.1149656,14.5633267,"Sicherova, Prague - Kyje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,174,824,599,"1,193","1,278",611,,,,,,"CZK 30,000",Personal,Brick building,Yes,,,C,,,,,,,,
225253,"CZK 10,000",50.1252431145,14.4691799952,"U Slovanky, Prague - Libeň",Studio,38 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,225,577,311,379,180,389,516,675,743,184,New build,"CZK 26,000",Personal,Brick building,Yes,District heating,Middle floor,,1 to 10 years years,Standard materials and solutions,,,,,,
587813,"CZK 13,000",50.036257,14.411461,"Ke Krči, Prague - Braník",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,53,263,88,152,340,293,292,"1,239",253,,Excellent,"CZK 20,000",Personal,Brick building,,Gas boiler,Middle floor,D,over 50 years years,Standard materials and solutions,Overall,400 m²,,,,
697691,"CZK 13,000",50.09276,14.33047,"Evropská, Prague - Veleslavín",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,36,184,611,328,"1,226",759,601,236,491,,Excellent,"CZK 13,000",Personal,Brick building,,,,C,,,,,,,,
697344,"CZK 13,000",50.057545601454,14.292103009263,"Do Zahrádek I, Prague - Třebonice",Studio,28 m²,"CZK 2,000",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,642,"1,224",448,970,407,771,989,"1,494",258,830,New build,"CZK 13,000",Personal,Other,,Central heating,,G,1 to 10 years years,,,,,,,
587424,"CZK 13,700",50.100692,14.43413,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 7,300",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 11. 2021,122,892,110,81,92,239,188,394,731,,Excellent,"CZK 25,000",Personal,Brick building,,Central heating,Middle floor,D,1 to 10 years years,Standard materials and solutions,Overall,,,,,
456867,"CZK 18,500",50.1057228,14.4736072,Prague - Libeň,2 bedroom,68 m²,"CZK 2,000",Partially furnished,1,Yes,No,No,No,No,No,No,,79,629,77,114,62,131,240,475,385,286,Good,"CZK 20,000",Cooperative,Brick building,,Other,Middle floor,,,Standard materials and solutions,,,,,,
