Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Floor,New building,Age,Design,Front garden,Heating,Total number of floors,Renovation,Administration fee,Developer name,Project name,Kód jednotky
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,Excellent,62 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,04. 04. 2022,G,125,488,133,221,31,118,264,"1,202",584,120,5,,,Standard materials and solutions,,,Attic,,,,,
694841,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,34 m²,"CZK 8,693",,,,Furnished,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,6,,,,,,,,,,,
537847,"CZK 8,500",50.1504574,14.5846082,"Krasnická, Prague - Vinoř",Small studio,Excellent,21 m²,CZK 1,"CZK 8,500",Personal,Brick building,Furnished,No,No,No,No,Yes,No,No,01. 01. 2022,,286,"1,197",851,"1,236",947,697,637,"1,026",709,,,,,Standard materials and solutions,,Other,Ground floor,Overall,,,,
572011,"CZK 16,500",50.0796951,14.4226227,"Vodičkova, Prague - Nové Město",Studio,Excellent,35 m²,"CZK 1,500","CZK 18,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,D,32,662,17,27,49,163,134,701,448,424,4,,,,,,,,,,,
537551,"CZK 7,500",50.109462,14.5024246,Prague - Vysočany,Studio,,31 m²,"CZK 3,500","CZK 11,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,No,No,15. 02. 2022,G,194,280,118,125,234,239,169,364,339,324,1,,,,,,,,,,,
703677,"CZK 18,000",50.10831,14.48244,"Nad Kolčavkou, Prague - Libeň",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,454,862,459,529,6,865,319,722,575,399,4,,,,,,,,,,,
545404,"CZK 21,500",50.0723281,14.4350983,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,,87 m²,"CZK 3,500",,Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,04. 01. 2022,D,169,130,65,316,9,306,144,93,829,910,2,,,,,Central heating,Middle floor,Interior,,,,
703659,"CZK 15,000",50.08293,14.42064,"Národní, Prague - Staré Město",Studio,Excellent,55 m²,"CZK 3,000","CZK 15,000",Personal,Other,Partially furnished,No,No,No,No,No,Yes,No,25. 01. 2022,B,117,691,113,149,0,66,155,535,209,341,5,,,,,,,,,,,
703675,"CZK 22,990",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,800","CZK 49,580",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,77,200,48,62,30,211,200,222,145,196,1,,,,,,,,,,,
700227,"CZK 16,000",50.079,14.42528,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,779","CZK 18,000",Other,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 02. 2022,G,314,807,157,289,3,288,326,476,580,413,3,,over 50 years years,Premium materials and solutions,,Central heating,Middle floor,Interior,,,,
691841,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",2 bedroom,Excellent,63 m²,"CZK 4,480","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,01. 12. 2021,G,46,118,107,77,41,153,378,558,423,253,3,,,,,,,,,,,
696736,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,780","CZK 25,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 01. 2022,G,46,118,107,77,41,153,378,558,423,253,2,,,,,,,,,,,
698884,"CZK 27,500",50.07758,14.4459,"U Kanálky, Prague - Vinohrady",3 bedroom,Excellent,87 m²,CZK 500,"CZK 27,500",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,25. 01. 2022,E,256,553,74,361,6,244,328,140,375,258,5,,,,,,,,,,,
703670,"CZK 12,800",50.1035754,14.5757951,"Ocelkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,300","CZK 12,800",Personal,Prefab concrete building,Furnished,Yes,No,No,No,No,Yes,No,26. 01. 2022,G,0,"1,184",338,735,340,612,633,516,433,,7,,,,,,,,,,,
684713,"CZK 32,000",50.0762,14.45144,"Slezská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,500","CZK 50,000",Other,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,G,183,249,190,183,58,185,229,295,673,271,3,,over 50 years years,Premium materials and solutions,,Gas boiler,Middle floor,Overall,,,,
177850,"CZK 14,400",50.055162,14.4410036,"Spolupráce, Prague - Nusle",2 bedroom,Excellent,52 m²,"CZK 3,600","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,No,26. 02. 2022,,170,"1,082",272,518,148,532,411,385,707,268,4,,,,,Central heating,Middle floor,,,,,
700216,"CZK 32,000",50.07162,14.40618,"Na Bělidle, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 3,000","CZK 32,000",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,Yes,01. 02. 2022,G,152,499,49,172,34,250,593,"1,073","1,203",601,5,,,,,,,,,,,
700345,"CZK 20,000",50.083958,14.420392780518,Prague - Staré Město,1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,Unfurnished,No,Yes,No,No,No,No,No,01. 02. 2022,G,273,569,38,200,48,127,61,664,302,361,3,,,,,,,,,,,
671688,"CZK 14,000",50.12485,14.53217,"Mladoboleslavská, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,No,No,Yes,No,Yes,No,No,01. 02. 2022,G,70,"1,307",,,,,,,,,1,,1 to 10 years years,Premium materials and solutions,,Central heating,Middle floor,Interior,,,,
325575,"CZK 16,500",50.020505,14.4661497,"Za valem, Prague - Kunratice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,No,Yes,,C,282,"1,238","1,115",60,418,652,160,,,,2,,,,,Central heating,,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,Excellent,27 m²,"CZK 3,200","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,Yes,Yes,No,01. 03. 2022,C,69,"1,240",280,57,704,788,"1,119",504,325,,10,,,,,District heating,,Interior,,,,
628513,"CZK 17,500",50.105935,14.448337,"U Měšťanského pivovaru, Prague - Holešovice",Studio,Excellent,54 m²,"CZK 2,500","CZK 35,000",Personal,Other,Furnished,No,No,No,No,Yes,Yes,Yes,01. 04. 2022,G,227,372,155,229,114,233,419,691,402,508,,,10 to 30 years years,Premium materials and solutions,,District heating,Raised ground floor,Interior,,,,
703657,"CZK 14,000",50.10818,14.50386,"U Vysočanského pivovaru, Prague - Vysočany",2 bedroom,Excellent,54 m²,"CZK 5,000","CZK 19,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 02. 2022,G,359,445,284,215,165,405,168,143,500,320,3,,,,,,,,,,,
630680,"CZK 12,000",50.066011,14.358758,"Nad Zámečkem, Prague - Košíře",Studio,Excellent,33 m²,"CZK 1,900",,Personal,Brick building,Partially furnished,No,Yes,Yes,No,No,No,No,01. 02. 2022,G,247,"1,001","1,157",324,"1,050",872,463,348,576,,,,,,25 m²,,Ground floor,Overall,,,,
699206,"CZK 16,000",50.11047,14.45104,"Jankovcova, Prague - Holešovice",Studio,New build,34 m²,"CZK 2,100","CZK 18,100",Personal,Other,Furnished,No,No,No,No,Yes,No,No,01. 02. 2022,G,20,950,490,763,452,549,406,"1,225",679,370,2,,,,,,,,,,,
346444,"CZK 12,600",50.0478658367,14.5569324349,"Boloňská, Prague - Horní Měcholupy",Studio,Excellent,33 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,No,,C,35,844,178,921,286,988,492,344,633,275,5,,,,,District heating,Top floor,,,,,
700101,"CZK 5,950",49.98491,14.36412,"Vrážská, Prague - Radotín",Small studio,Excellent,19 m²,"CZK 1,950","CZK 7,900",Personal,Other,Furnished,No,No,No,No,Yes,Yes,No,19. 01. 2022,G,40,616,32,26,160,36,571,607,424,338,1,,1 to 10 years years,Standard materials and solutions,,Central heating,Ground floor,Bathroom unit,,,,
681607,"CZK 24,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,67 m²,CZK 133,"CZK 49,000",Personal,Other,Furnished,No,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,A,,,,,,,,,,,1308,Yes,1 to 10 years years,Premium materials and solutions,,District heating,Middle floor,,,Luka Residential s.r.o.,Luka Living Rental apartments,1308
440606,"CZK 13,800",50.1304875,14.4503029,"Balabánova, Prague - Kobylisy",1 bedroom with open-plan kitchen,,50 m²,"CZK 2,700","CZK 12,000",Personal,Prefab concrete building,Furnished,Yes,No,No,Yes,No,No,No,01. 01. 2022,,204,224,875,465,514,781,424,"1,336",132,,7,,,,,District heating,Top floor,Overall,,,,
703651,"CZK 13,000",50.09295,14.44927,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,900","CZK 14,900",Personal,Brick building,Partially furnished,No,No,No,No,Yes,Yes,No,25. 01. 2022,B,112,91,156,174,7,276,433,"1,408",432,137,4,,,,,,,,,,,
688231,"CZK 12,900",50.07568,14.48993,"Kralická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,050","CZK 20,000",Personal,Brick building,Unfurnished,Yes,No,No,No,No,No,No,01. 02. 2022,G,34,234,64,150,8,192,154,585,671,199,3,,,,,,,,,,,
703629,"CZK 16,500",50.08154,14.44702,"Kubelíkova, Prague - Žižkov",2 bedroom,Excellent,48 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,558,407,42,501,6,75,304,289,615,381,2,,,,,,,,,,,
695853,"CZK 15,000",50.098175,14.4055829,"Muchova, Prague - Dejvice",Studio,Excellent,35 m²,"CZK 3,900","CZK 18,900",Personal,Brick building,Furnished,No,No,No,No,No,No,No,17. 01. 2022,G,49,770,106,189,97,190,340,993,128,458,3,,,,,Gas boiler,Middle floor,,,,,
399585,"CZK 13,500",50.1457833,14.4415677,"Spořická, Prague - Dolní Chabry",Studio,,39 m²,"CZK 2,334","CZK 13,500",Personal,Prefab concrete building,Furnished,No,No,Yes,No,Yes,No,Yes,,,23,870,89,339,930,91,599,118,,,1,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,,46 m²,"CZK 12,455",,,,Furnished,No,No,No,No,No,Yes,No,28. 02. 2022,,2,191,16,48,1,127,128,306,209,259,2,,,,,,,,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,30 m²,"CZK 8,693",,,,Furnished,No,No,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,5,,,,,,,,,,,
703548,"CZK 16,000",50.04705,14.46074,"Michelská, Prague - Michle",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,25. 01. 2022,B,223,574,79,636,3,634,385,392,351,249,3,,,,,,,,,,,
669336,"CZK 20,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,50 m²,CZK 133,"CZK 40,600",Personal,Other,Furnished,No,Yes,Yes,No,Yes,Yes,No,07. 02. 2022,A,,,,,,,,,,,13,Yes,1 to 10 years years,Premium materials and solutions,,,Middle floor,,,Luka Residential s.r.o.,Luka Living Rental apartments,1304
700382,"CZK 18,500",50.0204964,14.4029624,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 35,000",Personal,Other,Partially furnished,Yes,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,C,456,622,"1,217",407,"1,143",,,,,,1,,,,,,,,,,,
696837,"CZK 32,063",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,,56 m²,"CZK 10,687",,,,Furnished,No,Yes,No,No,No,No,No,13. 02. 2022,,337,356,19,335,43,634,392,362,865,215,1,,,,,,,,,,,
239222,"CZK 13,000",50.1450753,14.4498921,"Prunéřovská, Prague - Dolní Chabry",1 bedroom,Good,37 m²,"CZK 1,100","CZK 15,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,28. 02. 2022,C,191,274,226,123,203,"1,035",970,340,,,,,1 to 10 years years,Standard materials and solutions,500 m²,Central heating,Ground floor,,,,,
657850,"CZK 9,000",50.05177,14.45294,"Ohradní, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,500","CZK 30,000",Cooperative,Prefab concrete building,Partially furnished,No,No,Yes,No,No,Yes,No,14. 02. 2022,C,155,521,169,782,159,743,198,218,844,543,5,,,,,District heating,,,,,,
464320,"CZK 8,000",50.035795,14.4152888,"Na Vinohradu, Prague - Braník",Studio,,25 m²,"CZK 4,500","CZK 16,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,17. 12. 2021,,201,453,103,198,139,225,243,516,,,1,,,,,,,,,,,
700316,"CZK 15,675",50.0911536,14.4863128,"Pod Lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,,42 m²,"CZK 5,225",,,,Furnished,No,Yes,No,No,No,Yes,No,27. 01. 2022,,190,536,174,198,224,241,65,241,332,349,7,,,,,,,,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,,35 m²,"CZK 6,309",,,,Furnished,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,,234,341,228,706,128,428,324,536,546,328,1,,,,,,,,,,,
696751,"CZK 12,495",50.0855201,14.4494539,"Štítného, Prague - Žižkov",Studio,,25 m²,"CZK 4,165",,,,Furnished,No,No,No,No,No,No,No,21. 02. 2022,,273,239,86,246,43,207,26,255,111,588,1,,,,,,,,,,,
697467,"CZK 19,594",50.073131,14.3495147,"Weberova, Prague - Motol",2 bedroom with open-plan kitchen,,88 m²,"CZK 6,531",,,,Furnished,Yes,No,No,No,No,No,No,01. 03. 2022,,119,339,291,422,812,875,662,,,,2,,,,,,,,,,,
682341,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",1 bedroom,,45 m²,"CZK 7,000",,,,Furnished,No,No,No,No,No,Yes,Yes,27. 01. 2022,,41,255,33,612,69,567,246,441,558,371,4,,,,,,,,,,,
316708,"CZK 11,000",50.0244951,14.4545258,"Hurbanova, Prague - Krč",1 bedroom with open-plan kitchen,,36 m²,"CZK 2,500","CZK 13,000",Cooperative,Prefab concrete building,Partially furnished,Yes,No,No,No,No,No,No,,,353,863,339,419,398,595,"1,304",362,311,,6,,,,,District heating,Middle floor,Overall,,,,
682349,"CZK 37,500",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",3 bedroom,,80 m²,"CZK 12,500",,,,Furnished,Yes,No,No,No,No,No,No,27. 01. 2022,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,2,,,,,,,,,,,
688966,"CZK 18,900",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",1 bedroom,,49 m²,"CZK 6,300",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,155,369,147,651,45,545,205,328,671,484,3,,,,,,,,,,,
690577,"CZK 22,500",50.0633339,14.4440155,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,56 m²,"CZK 7,500",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,243,541,100,272,177,315,457,820,635,594,5,,,,,,,,,,,
703632,"CZK 15,990",50.03329555555,14.52759111111,"Emilie Hyblerové, Prague - Háje",3 bedroom,Excellent,70 m²,"CZK 3,698","CZK 19,688",Personal,Prefab concrete building,Unfurnished,Yes,No,No,No,No,Yes,No,,C,88,557,244,251,134,46,365,187,195,134,2,,,,,,,,"CZK 19,688

                                
                                
                
i",,,
680016,"CZK 24,750",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,,35 m²,"CZK 8,250",,,,Furnished,No,No,No,No,No,No,No,27. 01. 2022,,127,382,112,188,72,409,281,298,590,484,1,,,,,,,,,,,
700311,"CZK 33,000",50.0626569,14.3913498,"Xaveriova, Prague - Smíchov",4 bedroom,,102 m²,"CZK 11,000",,,,Furnished,Yes,No,No,No,No,No,No,27. 01. 2022,,188,955,416,742,203,"1,118",820,240,504,294,2,,,,,,,,,,,
703630,"CZK 18,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,Excellent,75 m²,"CZK 5,565","CZK 24,555",Cooperative,Prefab concrete building,Unfurnished,Yes,No,No,No,No,Yes,No,,G,367,571,605,285,589,694,641,190,,,2,,,,,,,,"CZK 24,555

                                
                                
                
i",,,
703618,"CZK 13,000",50.14038,14.51949,"Škrábkových, Prague - Letňany",Studio,New build,42 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,B,414,586,"1,083","1,173",264,710,986,"1,017","1,220",258,3,,1 to 10 years years,Standard materials and solutions,,District heating,Middle floor,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,106 m²,"CZK 7,500","CZK 35,000",Personal,Other,Furnished,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,C,414,428,459,605,193,334,656,302,197,59,13,,,,,,,,,,,
700192,"CZK 7,000",50.06046,14.40131,"Nad Koulkou, Prague - Smíchov",Small studio,Excellent,15 m²,CZK 750,"CZK 14,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 02. 2022,G,147,824,190,"1,078",134,327,754,875,816,693,3,,,,,,,,,,,
677254,"CZK 10,000",50.10648,14.47317,"náměstí Dr. Václava Holého, Prague - Libeň",Small studio,New build,20 m²,"CZK 2,600","CZK 12,600",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,28. 02. 2022,G,127,682,73,167,115,185,141,485,288,263,4,Yes,,,,Central heating,Middle floor,Overall,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 20,000",,,,Furnished,No,No,No,No,No,Yes,No,27. 01. 2022,,462,817,70,468,89,510,489,683,411,400,3,,,,,,,,,,,
703621,"CZK 21,000",50.07136,14.34778,"Kudrnova, Prague - Motol",1 bedroom with open-plan kitchen,Excellent,87 m²,"CZK 6,000","CZK 42,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,No,Yes,Yes,14. 02. 2022,C,397,30,36,442,"1,023",677,642,,,,4,,,,,,,,,,,
703620,"CZK 14,000",50.00346,14.46193,"Výletní, Prague - Písnice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,300","CZK 42,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,24. 01. 2022,D,243,794,174,156,421,425,888,,,,1,,,,,,,,,,,
311099,"CZK 10,700",50.0733438,14.3949207,"Grafická, Prague - Smíchov",Studio,Excellent,36 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,24. 01. 2022,,203,842,95,533,75,624,17,"1,048",891,349,2,,,Standard materials and solutions,,Central heating,Middle floor,,,,,
703607,"CZK 11,200",50.0550346,14.4913301,"V Korytech, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,33 m²,CZK 700,"CZK 11,900",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,25. 01. 2022,G,165,916,184,"1,271",354,389,382,864,206,285,3,,,,,,,,,,,
703615,"CZK 12,990",50.1101475,14.44603222222,"Jankovcova, Prague - Holešovice",Studio,New build,34 m²,"CZK 1,883","CZK 14,873",Personal,Other,Unfurnished,Yes,No,No,No,No,Yes,No,,B,174,972,361,905,423,507,345,"1,333",738,313,2,Yes,,,,,,,"CZK 14,873

                                
                                
                
i",,,
703610,"CZK 14,900",50.07828,14.5085,"Limuzská, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,No,No,Yes,No,10. 02. 2022,G,53,915,509,892,124,768,934,"1,058","1,195",526,1,,,,,,,,,,,
625021,"CZK 12,500",50.043126,14.324921,"Bellušova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 25,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,14. 02. 2022,G,292,684,322,271,425,287,513,307,300,232,12,,,,,District heating,Top floor,Overall,,,,
703606,"CZK 13,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 39,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,A,95,196,132,161,230,141,304,398,759,126,6,,,,,,,,,,,
647732,"CZK 6,500",50.066928,14.450498,"Sámova, Prague - Vršovice",Studio,Good,28 m²,CZK 800,"CZK 7,300",Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,01. 02. 2022,D,270,493,217,344,168,115,226,275,264,350,1,,1 to 10 years years,,,District heating,Middle floor,,,,,
703604,"CZK 24,500",50.13726,14.5225,"Nepomuckých, Prague - Letňany",2 bedroom with open-plan kitchen,New build,76 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,A,183,549,"1,204","1,116",611,653,942,"1,466","1,204",394,1,,,,,,,,,,,
703601,"CZK 8,000",50.1388568,14.505870185587,"Křivoklátská, Prague - Letňany",Studio,Good,28 m²,"CZK 2,500","CZK 8,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,25. 01. 2022,B,101,828,3,578,368,225,233,588,555,47,9,,,,,,,,,,,
690086,"CZK 12,000",50.00216,14.43193,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,200","CZK 24,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,E,485,"1,473","1,304",715,220,161,"1,069",144,,,9,,,,,,,,,,,
693716,"CZK 24,750",50.0778888,14.4403889,"Mánesova, Prague - Vinohrady",Studio,,60 m²,"CZK 8,250",,,,Furnished,No,No,No,No,No,Yes,No,19. 02. 2022,,229,544,212,97,87,308,108,378,237,578,7,,,,,,,,,,,
703595,"CZK 15,000",50.1040152,14.5088524,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,67 m²,"CZK 4,700","CZK 30,000",Personal,Brick building,Furnished,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,C,436,134,"1,215",709,"1,038","1,351","1,074",162,,,1,,1 to 10 years years,Standard materials and solutions,,Central heating,Middle floor,,,,,
