Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Age,Reconstruction,Condition,Ownership,EPC,Heating,Designe,Terrace,Balcony,New-build,Garage,Parking,Enclosed balcony,Domácí mazlíčci vítáni,Cellar,Administrative fee
"CZK 14,500","CZK 1,800",627404,Studio,8/30/2022,23 m²,Fully furnished,2,,362.81,259.2,126.77,286.13,118.18,279.99,159.44,215.84,295.88,466.72,"Vlkova, Prague - Žižkov",50.083992,14.448523,"CZK 20,000",Brick,Up to 10 years,Complete,Very good,Personal,A,Central,Standard,,,,,,,,,
"CZK 17,000","CZK 3,500",724007,2 bedroom,10/1/2022,50 m²,Partly,7,1.0,389.25,774.13,323.7,739.31,727.09,294.3,706.95,822.24,966.06,553.44,Prague - Stodůlky,50.05252,14.33426,"CZK 25,000",Prefab concrete,,,Good,,F,,,,1.0,,,,,,,
"CZK 23,000","CZK 3,000",731488,3+1,8/29/2022,82 m²,Partly,9,1.0,40.25,379.85,352.39,131.89,402.17,378.41,131.15,375.26,314.93,334.06,Prague - Vršovice,50.06931,14.46582,"CZK 46,000",Prefab concrete,,,Good,,D,Central,Standard,,,,,,1.0,,,
"CZK 18,000","CZK 1,600",671891,2+kk,10/1/2022,65 m²,Unfurnished,6,1.0,99.38,619.05,58.38,314.47,74.91,323.02,637.72,719.51,315.15,363.17,"V Háji, Prague - Holešovice",50.10461,14.45394,"CZK 30,000",Brick,Up to 10 years,Complete,Very good,Personal,G,Gas boiler,Standard,,,,,,,,1.0,
"CZK 14,000","CZK 3,000",731675,Studio,9/10/2022,34 m²,Fully furnished,4,1.0,159.96,318.63,144.94,410.41,117.64,270.71,737.06,831.3,943.97,238.54,Prague - Uhříněves,50.03064,14.59533,"CZK 30,000",Brick,,,Very good,,G,,,,,,,1.0,1.0,,1.0,
"CZK 32,918","CZK 10,972",731292,Studio,10/28/2022,35 m²,Fully furnished,2,,247.87,258.88,108.69,237.41,65.07,538.8,263.81,273.73,806.33,230.99,"Míšeňská, Prague - Malá Strana",50.0876118,14.4080467,,,,,,,,,,,,,,,,,,
"CZK 51,656","CZK 17,219",728895,2 bedroom,10/6/2022,60 m²,Fully furnished,4,1.0,110.1,392.87,177.02,129.22,79.72,168.29,299.92,497.22,273.67,349.66,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 6,000",730186,Studio,10/16/2022,21 m²,Fully furnished,5,1.0,343.73,639.29,118.56,534.69,89.23,275.1,341.07,136.6,194.25,439.23,"Polská, Prague - Vinohrady",50.0783707,14.4448312,,,,,,,,,,,,,,,,,,
"CZK 20,250","CZK 6,750",731156,2+kk,10/24/2022,49 m²,Fully furnished,2,1.0,84.02,732.97,86.86,659.07,276.51,744.0,408.19,306.62,634.43,198.98,"Na Míčánkách, Prague - Vršovice",50.0713305,14.4638794,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,500",558127,2 bedroom,4/29/2019,52 m²,Partly,3,,153.33,143.32,249.33,323.3,266.94,232.76,330.01,683.98,234.34,530.73,"Patočkova, Prague - Břevnov",50.0846007,14.362892,"CZK 28,000",Brick,,,,Cooperative,,Central,,,,,,,,1.0,,
"CZK 20,000","CZK 4,187",647400,2 bedroom,9/1/2022,75 m²,Fully furnished,2,1.0,226.19,686.14,110.47,401.84,35.04,380.17,451.86,545.45,479.16,141.68,"Betlémská, Prague - Staré Město",50.083764,14.415128,"CZK 25,000",Brick,,,Very good,Personal,D,,,,,,,,,,,
"CZK 26,000","CZK 3,400",731701,3+1,9/1/2022,76 m²,Fully furnished,5,1.0,120.43,428.73,339.27,2034.46,148.91,446.4,546.11,362.42,1324.24,194.2,Prague - Čimice,50.13864,14.42964,"CZK 52,000",Prefab concrete,10 to 30 years,Bathroom unit,Very good,,E,Central,Standard,,,,,1.0,1.0,,,
"CZK 20,000","CZK 4,187",642340,3+1,9/1/2022,75 m²,Fully furnished,2,,226.19,686.14,110.47,401.84,35.04,380.17,451.86,545.45,479.16,141.68,"Betlémská, Prague - Staré Město",50.083764,14.415128,"CZK 25,000",Brick,,,Very good,Personal,D,,,,,,,,,,,
"CZK 17,800","CZK 3,200",662487,2 bedroom,9/1/2022,62 m²,Partly,2,,230.5,1140.69,683.99,849.62,291.59,849.93,1071.43,274.63,780.68,138.49,"Na vysočanských vinicích, Prague - Vysočany",50.11555,14.5086,"CZK 30,000",Brick,,,Very good,Personal,G,,,,,,,,1.0,,1.0,
"CZK 56,475","CZK 18,825",723104,3+kk,9/1/2022,67 m²,Fully furnished,2,1.0,110.1,273.82,156.66,129.22,76.56,142.67,300.13,496.4,282.11,367.31,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,,,,,,,,,,1.0,1.0,,,,,,,
"CZK 13,000","CZK 2,500",731680,Studio,8/29/2022,30 m²,Fully furnished,2,,150.17,450.49,152.19,372.07,105.52,239.41,304.65,313.37,350.75,233.93,Prague - Karlín,50.09124,14.44269,"CZK 26,000",Other,,,Good,,G,,,,,,,,,,1.0,
"CZK 41,625","CZK 13,875",720848,4+kk,10/2/2022,112 m²,Fully furnished,4,1.0,168.35,737.87,30.76,217.13,7.9,216.51,106.1,336.15,114.49,565.37,"Ostrovní, Prague - Nové Město",50.0806286,14.4175374,,,,,,,,,,1.0,1.0,,,,,,,
"CZK 23,000","CZK 3,570",170555,3+1,10/1/2022,85 m²,Fully furnished,3,1.0,318.77,355.77,102.79,382.71,13.63,136.01,370.98,467.24,515.24,598.09,"Víta Nejedlého, Prague - Žižkov",50.0825316,14.4491416,"CZK 25,000",Brick,,Complete,Very good,Personal,,Gas boiler,Luxurious,,,,,,,,,
"CZK 25,000","CZK 7,000",731665,2+kk,9/1/2022,68 m²,Fully furnished,6,1.0,233.47,437.35,169.28,279.19,158.02,212.34,325.01,370.86,210.14,428.9,Prague - Vršovice,50.0674,14.4519,"CZK 50,000",Brick,,,Very good,,G,,,1.0,,,1.0,,,,,
"CZK 10,000","CZK 4,000",731661,Studio,9/2/2022,33 m²,Partly,,1.0,52.71,885.21,523.81,874.84,30.45,729.9,997.92,464.81,1208.95,324.79,Prague - Strašnice,50.078279,14.5085045,"CZK 20,000",Brick,Up to 10 years,Complete,Very good,,B,Electric boiler,Standard,,,,,,,,,
"CZK 19,500","CZK 1,500",731657,2 bedroom,8/29/2022,57 m²,Fully furnished,3,1.0,138.38,1131.58,239.06,223.26,352.89,307.8,173.66,303.82,309.13,384.69,Prague - Žižkov,50.09114,14.47696,"CZK 20,000",Brick,,,Very good,,G,,,,1.0,,,,,,1.0,
"CZK 15,000","CZK 1,200",731658,2+kk,8/29/2022,44 m²,Partly,11,1.0,394.09,990.9,968.19,1659.4,498.41,1031.36,909.21,1082.06,816.82,752.6,Prague - Horní Měcholupy,50.05125,14.56091,"CZK 30,000",Prefab concrete,,,Good,,G,,,,,,,,,1.0,,
"CZK 15,000","CZK 1,500",559466,2+kk,9/1/2022,45 m²,Fully furnished,4,1.0,15.73,730.24,58.67,443.3,100.86,20.48,352.97,398.94,587.37,509.58,Prague - Nové Město,50.0727402,14.4276339,"CZK 20,000",Brick,,,,Personal,,,,,,,,,,,,
"CZK 18,000","CZK 1,000",380919,2 bedroom,,68 m²,Partly,4,,134.35,703.62,295.83,129.71,179.94,179.33,384.73,268.03,283.24,350.29,"Kouřimská, Prague - Vinohrady",50.0776961,14.4719023,"CZK 18,000",Brick,,,,Cooperative,,Electric boiler,,,1.0,,,,,,1.0,
"CZK 16,000","CZK 3,500",612642,2 bedroom,1/1/2023,56 m²,Partly,3,,237.36,1110.63,155.7,1248.46,259.1,342.61,159.41,583.65,268.8,74.08,"Na Korábě, Prague - Libeň",50.11433,14.467836,"CZK 45,000",Brick,,,Very good,Personal,C,Distance,,,,,,,,,1.0,
"CZK 7,000","CZK 3,000",731641,Studio,9/30/2022,25 m²,Fully furnished,1,,373.67,821.45,917.68,1381.73,368.84,437.95,467.18,1260.2,388.5,390.26,Prague - Řeporyje,50.03704,14.31131,"CZK 10,000",Brick,,,Very good,Personal,B,,,,,,,,,,,
"CZK 13,500","CZK 1,500",685162,Studio,9/23/2021,23 m²,Partly,3,1.0,61.08,682.07,69.34,458.73,197.44,457.07,271.67,227.19,718.1,265.8,"Žitomírská, Prague - Vršovice",50.0723,14.45956,"CZK 27,000",Brick,,,Very good,Personal,G,Central,,,,,,,,,,
"CZK 25,500","CZK 2,500",469980,4+1,9/1/2022,124 m²,Fully furnished,2,1.0,148.29,680.35,165.33,767.14,170.97,148.39,266.19,704.51,682.45,543.4,"Ve Střešovičkách, Prague - Břevnov",50.0883503,14.3680091,"CZK 28,000",Brick,10 to 30 years,,New-build,Personal,D,Gas boiler,Standard,,1.0,1.0,,,,,,
"CZK 18,990","CZK 2,690",731636,2+kk,9/1/2022,45 m²,Unfurnished,2,,390.75,265.34,171.22,306.49,105.7,468.21,315.9,391.17,719.11,219.65,Prague - Vinohrady,50.07997,14.45165,"CZK 20,000",Brick,,,Very good,,G,,,,,,,,,,,
"CZK 17,990","CZK 3,990",710368,Studio,9/30/2022,24 m²,Fully furnished,,1.0,32.41,96.79,82.75,144.26,47.59,343.35,223.51,385.13,581.11,734.33,Prague - Vinohrady,50.0770962,14.4355937,"CZK 10,000",Brick,,Complete,Very good,Personal,G,,Luxurious,,,,,,,,,
"CZK 17,000","CZK 5,500",666580,3+1,9/1/2022,70 m²,Partly,4,,223.93,440.21,127.34,594.23,354.73,535.09,506.22,227.2,639.45,171.86,"Vrátkovská, Prague - Strašnice",50.07767,14.49751,"CZK 22,500",Prefab concrete,,,Good,Cooperative,D,,,,,,,,1.0,,,
"CZK 21,000","CZK 4,000",66982,2+kk,9/1/2022,50 m²,Fully furnished,2,1.0,139.26,908.28,218.34,954.72,203.97,449.46,614.57,420.73,746.17,546.81,"Na Neklance, Prague - Smíchov",50.0605758463,14.3996214867,"CZK 50,000",Brick,Up to 10 years,,,Personal,,,,,1.0,,,1.0,,,1.0,
"CZK 18,000","CZK 2,000",455017,Studio,8/30/2022,22 m²,Fully furnished,4,,17.88,653.67,17.35,26.49,52.66,125.19,195.87,697.1,425.92,423.88,Prague - Nové Město,50.0796951,14.4226227,CZK 0,Brick,,,,Personal,,,,,,,,,,,,
"CZK 19,725","CZK 6,575",731632,2 bedroom,10/15/2022,90 m²,Fully furnished,6,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 1,000",729064,2+kk,8/8/2022,62 m²,Fully furnished,6,1.0,133.89,534.98,98.87,163.12,157.02,73.54,334.02,280.84,454.18,358.34,Prague - Nové Město,50.07173,14.41968,"CZK 25,000",Brick,,,New-build,,A,,,,,1.0,,,,,,
"CZK 20,500","CZK 1,400",729511,2 bedroom,8/11/2022,57 m²,Partly,2,1.0,267.75,1301.32,208.94,1122.02,496.69,676.19,348.18,214.56,1000.15,110.09,Prague - Strašnice,50.07119,14.50355,"CZK 41,000",Brick,,Interior,Very good,,,Central,,,,,,,,,1.0,
"CZK 4,600","CZK 2,600",731618,4+kk,8/29/2022,74 m²,Partly,11,,108.72,684.83,279.79,1450.37,385.21,802.21,510.3,352.89,485.52,205.04,Prague - Chodov,50.03354,14.51078,"CZK 7,200",Prefab concrete,,,Very good,,G,,,,,,,,1.0,,,
"CZK 34,500","CZK 11,500",728709,2+kk,10/8/2022,45 m²,Fully furnished,6,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,,,,,,,,,
"CZK 7,000","CZK 2,499",731223,Small studio,8/26/2022,32 m²,Fully furnished,-1,,55.93,1183.25,865.1,1164.8,99.09,1132.03,706.63,821.45,876.06,775.91,Prague - Kyje,50.09897,14.54053,"CZK 7,000",Brick,,,New-build,,A,,,,,,,,,,,
"CZK 9,900","CZK 5,000",704560,Small studio,2/1/2022,24 m²,Fully furnished,,1.0,208.09,1050.02,484.52,1141.14,41.87,1050.17,479.93,690.56,563.24,566.57,"Hornoměcholupská, Prague - Hostivař",50.0522,14.53259,"CZK 15,000",Brick,Up to 10 years,Complete,Very good,Personal,G,Distance,,,,,,,,,1.0,
"CZK 20,000","CZK 4,235",731610,3+1,8/29/2022,71 m²,Partly,1,,328.86,479.68,203.02,293.78,271.38,309.95,37.79,186.73,484.2,615.36,Prague - Břevnov,50.08507,14.36897,"CZK 20,000",Brick,,,Very good,,D,,,,,,,,,,,
"CZK 22,100","CZK 3,180",731611,3+kk,9/1/2022,75 m²,,1,,44.48,466.57,72.1,98.34,138.59,121.89,171.23,695.03,287.69,256.4,"Mrštíkova, Prague - Strašnice",50.0733128,14.490833,"CZK 25,000",Other,,,Good,Personal,,,,,,,,,,,,"CZK 3,313"
"CZK 28,000",CZK 625,731363,3+1,8/26/2022,109 m²,Partly,1,1.0,203.04,245.39,37.35,392.55,124.08,598.53,111.17,672.8,492.88,392.18,Prague - Malá Strana,50.07999,14.40668,"CZK 56,000",Brick,Over 50 years,,Very good,,G,,,,1.0,,,,,,,
"CZK 17,500","CZK 3,900",607379,Studio,9/15/2022,24 m²,Fully furnished,2,1.0,148.83,419.07,71.5,195.07,56.82,331.69,329.58,642.28,911.37,462.1,"Gorazdova, Prague - Nové Město",50.074462,14.414953,"CZK 36,000",Brick,Up to 10 years,Complete,Very good,Personal,E,Central,Standard,,,,,,,,,
"CZK 24,581","CZK 8,194",729938,Studio,9/6/2022,32 m²,Fully furnished,1,,447.58,805.32,396.64,450.11,197.32,945.56,256.47,627.41,458.07,336.59,"Nad Kolčavkou A, Prague - Libeň",50.1080609,14.4828384,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 5,000",731527,2 bedroom,8/28/2022,63 m²,Partly,2,,291.33,1391.95,1026.33,1150.81,229.29,1213.85,864.59,1142.79,1548.65,918.39,Prague - Modřany,50.01346,14.407,"CZK 22,000",Brick,,,Good,,G,,,,1.0,,1.0,,,,,
"CZK 18,000","CZK 4,000",731577,2+kk,8/29/2022,50 m²,Fully furnished,3,,244.04,224.17,310.76,2449.74,292.92,357.95,318.66,431.95,1215.19,210.53,Prague - Braník,50.03692,14.40981,"CZK 18,000",Brick,,,Very good,,G,,,,,,,,,,,
"CZK 24,000","CZK 2,000",731597,2 bedroom,8/29/2022,60 m²,Partly,3,,51.98,683.4,174.02,194.09,80.87,229.52,311.38,617.92,867.86,419.79,Prague - Kobylisy,50.12279,14.45331,"CZK 50,000",Brick,,,Very good,,C,,,,,,,,,,1.0,
"CZK 25,000","CZK 5,500",731591,3+1,8/29/2022,80 m²,Partly,4,1.0,300.87,874.78,169.37,280.63,51.78,528.14,649.99,565.19,776.48,568.23,Prague - Žižkov,50.08594,14.43948,"CZK 50,000",Brick,,,Very good,,G,,,,,,1.0,,,,,
"CZK 17,000","CZK 2,900",483401,1 bedroom,8/29/2022,44 m²,Partly,5,,90.13,146.07,71.85,585.37,74.32,196.61,194.7,194.7,256.47,147.08,"Kubánské náměstí, Prague - Vršovice",50.0702172,14.4773264,"CZK 34,000",Brick,,,,Personal,,Central,,,,,,,,,,
"CZK 13,000","CZK 3,000",397778,2+kk,10/1/2022,52 m²,Fully furnished,1,,232.81,1919.86,1082.54,1678.72,449.46,1326.38,774.18,1387.52,1353.0,696.31,"Vorařská, Prague - Modřany",50.0126848,14.4000794,"CZK 20,000",Brick,,,,Personal,,,,,,,,,,,,
"CZK 15,000","CZK 2,663",520762,Studio,10/1/2022,33 m²,Partly,6,1.0,454.04,809.88,434.66,484.42,353.37,771.43,492.68,609.29,683.92,296.54,"Freyova, Prague - Vysočany",50.1053168,14.5019662,"CZK 15,000",Brick,,,,Personal,B,,,,,1.0,,1.0,,,,
"CZK 15,000","CZK 3,000",629291,Studio,9/1/2022,47 m²,Fully furnished,5,1.0,276.61,560.88,139.9,347.82,51.54,374.24,316.63,357.41,694.61,113.09,"Baranova, Prague - Žižkov",50.079706,14.45761,"CZK 30,000",Brick,Over 50 years,Interior,Very good,Cooperative,G,Distance,Standard,1.0,,,,,,,1.0,
"CZK 35,000",CZK 800,731589,5+kk,10/3/2022,180 m²,Partly,3,,33.89,431.8,122.16,356.06,86.56,326.29,82.54,168.63,605.82,710.33,Prague - Vinohrady,50.07509,14.4392,"CZK 70,000",Brick,,,Good,,G,,,,1.0,,,,,,,
"CZK 5,000","CZK 1,000",731583,2 bedroom,8/29/2022,50 m²,Fully furnished,1,1.0,342.7,694.13,230.86,635.72,489.4,1506.4,335.97,897.33,1236.11,508.78,Prague - Záběhlice,50.04675,14.4941,"CZK 3,000",Brick,,,Good,,D,,,,,,,,,,,
"CZK 22,000","CZK 5,000",731515,3+1,8/28/2022,76 m²,Fully furnished,,1.0,224.05,654.34,617.56,732.08,483.4,650.3,790.05,801.9,454.67,256.72,Prague - Záběhlice,50.05437,14.51016,"CZK 22,000",Prefab concrete,,,Very good,,G,,,,,,,,1.0,,1.0,
"CZK 13,500","CZK 4,000",399430,1 bedroom,9/1/2022,45 m²,Partly,1,,224.62,651.71,146.46,149.36,148.75,349.55,679.28,484.53,469.98,373.73,"Jindřicha Plachty, Prague - Smíchov",50.0708313,14.4082987,"CZK 13,500",Brick,,Interior,Very good,Personal,,Gas boiler,Standard,,,,,,,,,
"CZK 57,000","CZK 19,000",724522,3+1,10/2/2022,130 m²,Fully furnished,3,,293.94,358.82,65.34,231.82,29.61,399.45,202.79,623.36,368.2,458.02,"Michalská, Prague - Staré Město",50.0859057,14.4200254,,,,,,,,,,,,,1.0,,,,,
"CZK 45,000","CZK 15,000",723086,2+kk,9/14/2022,70 m²,Fully furnished,4,1.0,285.3,547.87,69.97,206.93,9.84,222.16,245.36,617.77,369.53,523.86,"Ve Smečkách, Prague - Nové Město",50.0795975,14.4273504,,,,,,,,,,,,,,,,,,
"CZK 31,500","CZK 10,500",724600,2+kk,9/21/2022,56 m²,Fully furnished,4,,91.98,204.34,98.75,50.9,42.55,154.76,196.57,433.55,409.29,205.78,"náměstí Bratří Synků, Prague - Nusle",50.0640124,14.439955,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,500",731571,Studio,8/29/2022,30 m²,Unfurnished,1,,562.25,987.51,289.94,870.27,262.42,899.34,175.11,692.58,371.38,407.15,"Rakovského, Prague - Modřany",50.00972685,14.42628355,"CZK 32,000",Prefab concrete,,,Good,,G,,,,,,,,,,,
"CZK 16,500","CZK 1,500",252068,2+kk,10/1/2022,45 m²,Partly,4,,256.47,535.24,158.56,292.14,125.9,210.89,170.42,308.69,214.05,282.3,Prague - Holešovice,50.0987306,14.4286503,"CZK 16,500",Brick,,,Very good,Personal,,Gas boiler,,,,,,,,,,
"CZK 15,000",CZK 700,596081,2+kk,10/1/2022,54 m²,Partly,3,,39.68,1351.03,381.74,1617.31,349.45,641.22,688.61,214.82,715.25,489.68,"Na Stráži, Prague - Libeň",50.117092,14.474306,"CZK 30,000",Brick,,,Very good,Personal,,Electric boiler,,,,,,1.0,,,1.0,
"CZK 12,500","CZK 5,000",731175,Studio,10/1/2022,42 m²,Fully furnished,3,1.0,145.11,714.1,703.82,698.56,484.4,710.06,817.76,879.38,605.01,262.74,Prague - Záběhlice,50.0534,14.51221,"CZK 12,495",Brick,,,Very good,,G,,,,1.0,,,,,,,
"CZK 37,125","CZK 12,375",731320,3+kk,9/15/2022,78 m²,Fully furnished,5,1.0,122.69,292.83,150.02,222.27,31.53,246.25,406.08,512.95,283.22,254.06,"Křižíkova a, Prague - Karlín",50.0928722,14.4500782,,,,,,,,,,1.0,1.0,,1.0,,,,,
"CZK 9,000","CZK 3,000",731573,3+1,10/16/2022,86 m²,Fully furnished,2,,187.92,540.11,78.52,148.85,119.92,344.81,567.68,372.93,358.39,484.06,"Vrázova, Prague - Smíchov",50.0711107,14.4074285,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 3,500",219421,1 bedroom,8/31/2022,55 m²,Partly,2,,184.81,1643.59,178.56,1325.68,325.07,964.92,1135.51,971.01,218.31,274.23,"U Pekařky, Prague - Libeň",50.1138842,14.479848,"CZK 30,000",Brick,10 to 30 years,Complete,,Personal,,,Standard,,,,,1.0,,,,
"CZK 25,000","CZK 7,500",166213,2 bedroom,9/11/2022,72 m²,Fully furnished,3,,43.02,651.84,58.12,105.85,62.56,114.65,182.82,529.84,274.61,537.47,"Spálená, Prague - Nové Město",50.0808055,14.4197518,"CZK 32,500",Brick,Up to 10 years,Complete,Very good,Personal,C,Gas boiler,Standard,,,,,,,,,
"CZK 17,000","CZK 2,900",577315,1 bedroom,10/1/2022,44 m²,Partly,5,1.0,101.5,233.6,160.63,657.65,29.75,212.08,177.41,177.41,167.68,129.6,"Kubánské náměstí, Prague - Vršovice",50.0696675,14.4779908,"CZK 34,000",Brick,,,Very good,Personal,G,Central,,,,,,,,,,
"CZK 18,200","CZK 6,800",704109,2 bedroom,9/1/2022,57 m²,Partly,1,,129.34,232.02,51.65,262.2,32.17,40.16,445.58,454.3,538.61,210.69,"Sokolovská, Prague - Karlín",50.09332,14.44768,"CZK 19,000",Brick,,,Very good,Personal,,Electric boiler,,,,,,,,,,
"CZK 15,000","CZK 3,000",731570,2+kk,9/1/2022,45 m²,Partly,4,1.0,137.38,216.62,111.01,95.6,64.09,51.34,474.78,250.42,519.37,134.63,Prague - Vinohrady,50.0772,14.46096,"CZK 15,000",Brick,,,Very good,,G,,,,1.0,,,,,1.0,1.0,
"CZK 14,000","CZK 2,900",488732,Studio,9/22/2019,38 m²,Fully furnished,2,,185.99,1644.78,177.37,1326.86,326.25,966.1,1134.32,969.81,217.12,273.03,"U Pekařky, Prague - Libeň",50.1138957,14.4798538,"CZK 30,000",Brick,Up to 10 years,Complete,,Personal,,Gas boiler,Standard,,,1.0,,1.0,,,,
"CZK 23,000","CZK 3,869",728906,2+kk,9/1/2022,52 m²,Fully furnished,2,1.0,100.67,552.16,76.41,168.19,45.96,95.08,323.13,505.31,539.03,607.16,Prague - Vinohrady,50.0739,14.43092,"CZK 40,000",Brick,,Complete,Very good,Personal,B,,Standard,,,,,,,,,
"CZK 42,075","CZK 14,025",726062,2 bedroom,10/2/2022,80 m²,Fully furnished,6,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 6,000",731081,2 bedroom,8/24/2022,100 m²,Partly,5,1.0,235.55,493.01,200.15,848.96,210.37,578.39,187.76,372.32,530.67,339.18,Prague - Smíchov,50.06561,14.39664,"CZK 60,000",Brick,,,Very good,,B,,,,,,,,,1.0,,
"CZK 35,000","CZK 2,500",731561,3+kk,8/29/2022,84 m²,Fully furnished,1,,172.33,591.68,145.8,184.34,72.85,80.56,257.4,331.94,145.71,238.03,Prague - Nové Město,50.07638,14.42886,"CZK 20,000",Brick,,,Very good,,G,,,,,,,,,,,
"CZK 18,900","CZK 4,000",731562,2+kk,8/29/2022,52 m²,Partly,2,1.0,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,"CZK 22,900",Other,,,New-build,,B,,,,1.0,1.0,,,,,,
"CZK 17,400","CZK 1,200",634161,3+kk,9/12/2022,82 m²,Partly,1,,668.11,1132.02,617.56,1283.62,600.92,813.32,905.77,1076.68,530.89,497.59,Prague - Strašnice,50.066691,14.486618,"CZK 25,000",Brick,,,Very good,Personal,G,,,,1.0,,,,,,,
"CZK 48,645","CZK 16,215",726073,3+1,9/15/2022,55 m²,Fully furnished,2,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,,,,,,,,,
"CZK 19,999","CZK 4,500",334624,Studio,9/1/2022,39 m²,Fully furnished,1,1.0,136.9,692.37,157.63,178.53,127.34,470.74,745.48,852.52,452.5,218.58,"Kališnická, Prague - Žižkov",50.089749,14.462776,"CZK 24,500",Brick,,,New-build,Personal,,Central,Luxurious,,,1.0,1.0,,,,1.0,
"CZK 40,000",CZK 0,24335,3+kk,10/1/2022,95 m²,Fully furnished,4,1.0,177.64,664.92,172.37,77.54,38.15,125.87,36.04,110.57,370.0,231.91,"Ječná , Prague - Nové Město",50.0755456,14.426963,"CZK 40,000",Brick,Over 50 years,Complete,Very good,Personal,C,Gas boiler,Luxurious,,,,,,,,,
"CZK 29,800","CZK 5,000",685115,2+kk,9/26/2022,50 m²,Fully furnished,4,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,"CZK 34,800",Brick,,,New-build,Personal,B,,,,,,1.0,1.0,1.0,,,
"CZK 22,500","CZK 4,000",685106,Studio,10/1/2022,33 m²,Fully furnished,5,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,"CZK 26,500",Brick,,,New-build,Personal,B,,,,1.0,,,,,,,
"CZK 5,400","CZK 1,400",459134,5+1,10/1/2022,11 m²,Partly,2,,179.24,794.86,831.93,2034.95,759.17,1086.66,906.45,1582.67,1215.38,105.73,"U Schodů, Prague - Hrdlořezy",50.0971097,14.512153,"CZK 5,400",Brick,,,Very good,Personal,,,,1.0,,,,,,,1.0,
"CZK 17,499","CZK 2,500",722445,2+kk,9/1/2022,37 m²,Partly,8,1.0,144.7,754.34,662.45,1990.84,216.86,1268.73,1076.56,1172.95,1192.68,596.3,Prague - Lhotka,50.01389,14.45457,"CZK 40,000",Prefab concrete,10 to 30 years,Complete,New-build,,D,Central,Standard,,1.0,1.0,1.0,1.0,,,1.0,
"CZK 14,000","CZK 4,863",572540,3+kk,8/29/2022,56 m²,Fully furnished,3,,111.54,1022.54,296.99,346.2,267.25,829.32,620.14,540.52,967.87,213.74,"Šárecká, Prague - Dejvice",50.1010067,14.3849538,"CZK 14,000",Brick,,,,Personal,C,Central,,,,,,,,,1.0,
"CZK 15,900","CZK 2,500",545224,Studio,9/1/2022,38 m²,Partly,4,1.0,109.24,1039.06,442.08,846.12,540.6,637.35,35.01,1310.4,767.89,296.17,Prague - Holešovice,50.11065,14.449746,"CZK 20,000",Brick,Up to 10 years,,New-build,Personal,B,Central,Luxurious,,,1.0,,,,,,
"CZK 14,900","CZK 3,500",730755,2+kk,8/22/2022,43 m²,Partly,4,,198.02,1003.12,215.83,1191.11,171.61,335.89,625.08,714.44,1142.37,275.55,Prague - Košíře,50.07016,14.38685,"CZK 14,900",Brick,,Complete,New-build,,G,Central,Standard,1.0,,,,,,,,
"CZK 34,500","CZK 11,500",724514,2 bedroom,9/24/2022,76 m²,Fully furnished,5,1.0,173.24,237.07,170.98,194.52,84.53,150.25,482.36,158.74,537.92,88.5,"Slezská, Prague - Vinohrady",50.076837,14.4602531,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 3,500",599575,3+kk,8/30/2022,46 m²,Fully furnished,5,1.0,113.32,289.04,83.63,400.83,17.87,95.23,270.35,279.06,374.06,331.63,"Sokolovská, Prague - Karlín",50.092552,14.44379,"CZK 30,000",Brick,Up to 10 years,Complete,Very good,Cooperative,B,Electric boiler,Luxurious,,,,,,,,,
"CZK 36,450","CZK 12,150",726075,3+kk,10/10/2022,82 m²,Fully furnished,6,1.0,101.2,551.63,76.94,167.66,45.43,94.55,322.6,504.78,539.56,607.69,"Rumunská, Prague - Vinohrady",50.0739629,14.4309041,,,,,,,,,,,,,,,,,,
