Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Total number of floors,Front garden,Heating,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
710152,"CZK 12,200",50.07767,14.48701,"Vinohradská, Prague - Strašnice",Studio,Excellent,39 m²,CZK 600,"CZK 12,000",Personal,Brick building,Furnished,10,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,G,92,499,149,166,15,99,482,885,597,119,,10 to 30 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,
710716,"CZK 18,490",50.12410861111,14.45105888888,"Čimická, Prague - Kobylisy",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,275","CZK 21,765",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,,G,129,911,89,68,310,369,384,605,"1,119",238,,,,,,,,"CZK 21,765

                                
                                
                
i",,,,
535601,"CZK 13,000",50.0670162,14.5542436,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,32 m²,"CZK 2,500","CZK 15,000",Cooperative,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,11. 03. 2022,B,535,"1,220",496,415,675,"1,177","1,184",373,,,Yes,1 to 10 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,
710711,"CZK 12,500",50.1422367,14.5077786,"Malkovského, Prague - Letňany",Studio,Excellent,35 m²,"CZK 2,500","CZK 15,000",Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,16. 03. 2022,G,79,988,183,"1,021",314,343,550,156,241,170,,,,,,,,,,,,
510540,"CZK 11,300",50.0539099,14.3425225,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,36 m²,"CZK 4,200","CZK 14,500",Personal,Prefab concrete building,Furnished,8,No,No,Yes,No,No,No,No,,,264,571,261,577,480,226,399,199,"1,175",166,,,,,,,,,,,,
468373,"CZK 15,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,800",,Personal,Low-energy building,Partially furnished,3,No,No,No,No,No,Yes,No,,B,391,821,433,633,148,676,500,368,365,124,Yes,,,,,,,,,,,
289499,"CZK 15,000",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",2 bedroom,Good,63 m²,"CZK 2,000",,Cooperative,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,G,71,334,187,202,113,9,263,225,368,177,,,,Middle floor,,Other,Exterior,,,,,
560871,"CZK 19,000",50.0467784,14.5206332,Prague - Hostivař,2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,Yes,Yes,Yes,No,16. 06. 2022,B,210,"1,221",293,"1,184",263,351,564,285,"1,054",71,,,Premium materials and solutions,Middle floor,,District heating,Overall,,,,,
708760,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,,53 m²,"CZK 15,367",,,,Furnished,3,No,No,No,No,No,Yes,No,13. 04. 2022,,298,541,99,261,14,253,193,593,251,217,,,,,,,,,,,,
468358,"CZK 12,500",50.0038161,14.4155874,"Soukalova, Prague - Modřany",Studio,Excellent,60 m²,"CZK 3,000","CZK 25,000",Personal,Other,Furnished,1,Yes,No,No,No,No,No,No,01. 04. 2022,B,234,302,598,397,426,404,890,739,745,274,,1 to 10 years years,Standard materials and solutions,Raised ground floor,,District heating,,,,,,
710702,"CZK 13,000",50.10035,14.42911,"Heřmanova, Prague - Holešovice",1 bedroom,Good,38 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,17. 03. 2022,G,150,521,82,188,103,202,319,186,583,,,,,,,,,,,,,
426509,"CZK 15,000",50.0259599,14.5301361,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,,191,"1,067",475,724,424,798,271,566,858,417,,,Standard materials and solutions,Middle floor,,District heating,,,,,,
710699,"CZK 9,990",50.02972083333,14.44998888888,"Štúrova, Prague - Krč",Studio,Good,26 m²,"CZK 3,100","CZK 13,090",Personal,Prefab concrete building,Partially furnished,,No,No,No,No,No,No,No,,G,113,"1,284",200,101,713,832,"1,163",548,369,,,,,,,,,"CZK 13,090

                                
                                
                
i",,,,
707614,"CZK 17,000",50.02628,14.53074,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 34,000",Personal,Low-energy building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,21. 02. 2022,C,98,973,382,630,464,704,311,473,765,410,,1 to 10 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,
710691,"CZK 14,000",50.09032,14.47262,"Buchovcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 04. 2022,A,263,"1,001",77,327,63,150,322,276,426,352,,,,,,,,,,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,200","CZK 23,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,G,184,"1,129",323,565,140,485,462,303,711,319,,,Premium materials and solutions,,,Gas boiler,Interior,,,,,
710659,"CZK 16,500",50.0765,14.43062,"Mikovcova, Prague - Vinohrady",2 bedroom,Good,49 m²,"CZK 3,500","CZK 40,000",Cooperative,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,C,138,433,115,122,39,202,391,465,229,492,,,Standard materials and solutions,Middle floor,,,,,,,,
710254,"CZK 5,500",50.08159,14.42553,"Vodičkova, Prague - Nové Město",Other,Good,20 m²,CZK 500,,Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,13. 03. 2022,G,16,375,196,0,13,11,256,877,148,402,,,,Top floor,,Central heating,,,,,,
710118,"CZK 20,000",50.06355,14.45312,"Petrohradská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Unfurnished,5,No,Yes,No,No,No,Yes,No,14. 03. 2022,G,127,584,125,706,5,569,367,393,371,450,,,,,,,,,,,,
673330,"CZK 24,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,70 m²,CZK 133,"CZK 48,000",Personal,Other,Furnished,14,No,Yes,Yes,No,Yes,Yes,No,14. 04. 2022,A,,,,,,,,,,,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1408,
684383,"CZK 17,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,50 m²,CZK 133,"CZK 35,000",Personal,Other,Unfurnished,6,No,Yes,Yes,No,Yes,Yes,No,08. 04. 2022,A,,,,,,,,,,,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,605,
707732,"CZK 20,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,48 m²,CZK 133,"CZK 40,600",Personal,Other,Furnished,5,No,Yes,Yes,No,Yes,Yes,No,14. 04. 2022,A,,,,,,,,,,,Yes,1 to 10 years years,Premium materials and solutions,,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,513,
575334,"CZK 21,000",50.0312027,14.4462594,"Pod Višňovkou, Prague - Krč",3 bedroom,Excellent,98 m²,"CZK 5,000","CZK 21,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,Yes,01. 05. 2022,D,138,"1,466",435,"1,412",434,856,882,"1,114",934,755,,,,Raised ground floor,500 m²,Gas boiler,Overall,,,,,
695007,"CZK 14,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,New build,30 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,B,171,523,79,246,9,188,385,347,96,262,,,,,,,,,,,,
379038,"CZK 16,500",50.0689346,14.3631419,"Nepomucká, Prague - Košíře",2 bedroom with open-plan kitchen,,68 m²,"CZK 7,500",,Cooperative,Prefab concrete building,Furnished,13,Yes,Yes,Yes,No,No,Yes,No,,C,191,966,426,622,454,515,301,"1,085",478,679,,,,Middle floor,,Central heating,,,,,,
692406,"CZK 15,000",50.08455,14.4042,"Újezd, Prague - Malá Strana",Studio,Excellent,25 m²,"CZK 5,000","CZK 10,000",Other,Brick building,Furnished,2,No,No,No,No,No,No,No,15. 12. 2021,G,66,390,0,445,32,468,170,164,247,253,,,,,,,,,,,,
710458,"CZK 4,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,Excellent,25 m²,,,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,15. 03. 2022,G,359,851,433,768,887,703,310,,,,,,,,,,,,,,,
710665,"CZK 24,500",50.10137,14.42546,"Malířská, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,500","CZK 40,000",Personal,Brick building,Furnished,3,Yes,No,Yes,Yes,No,Yes,No,17. 03. 2022,G,270,323,112,253,173,64,285,151,440,,,,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
180914,"CZK 11,000",50.0621567,14.4516187,"Bartoškova, Prague - Nusle",Studio,,45 m²,"CZK 2,700","CZK 22,000",Cooperative,Brick building,Furnished,2,No,No,No,No,No,No,No,,,253,848,363,583,381,720,611,191,837,248,,,,,,,,,,,,
66363,"CZK 14,000",50.0459523,14.4449268,"Obětí 6. května, Prague - Krč",2 bedroom,,35 m²,CZK 500,"CZK 20,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,331,532,191,315,246,272,366,559,826,191,,,,Middle floor,,,Overall,,,,,
609646,"CZK 9,990",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Small studio,New build,40 m²,CZK 1,"CZK 18,000",Personal,Brick building,,3,No,No,No,No,Yes,No,No,18. 03. 2022,A,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,Yes,,,,,,,,,,,
167754,"CZK 16,900",50.117620409718,14.49581958214,"Nad Šestikopy, Prague - Prosek",1 bedroom with open-plan kitchen,New build,74 m²,"CZK 4,000","CZK 22,100",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,17. 03. 2022,,124,931,331,289,75,358,328,254,953,295,Yes,,,Middle floor,,,,,,,,
710663,"CZK 16,900",50.09231,14.43551,"Půtova, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 1,700","CZK 15,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,16. 03. 2022,G,141,495,228,269,111,154,308,396,513,444,,,,,,,,,,,,
710662,"CZK 19,000",50.0891306,14.4830616,"Olgy Havlové, Prague - Žižkov",2 bedroom,New build,64 m²,"CZK 2,500","CZK 38,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,Yes,15. 04. 2022,G,464,822,459,582,252,625,449,312,310,139,,,,,,,,,,,,
710091,"CZK 12,000",50.0565943,14.4894568,"Ve Slatinách, Prague - Záběhlice",Studio,Excellent,38 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,01. 04. 2022,A,357,"1,077",408,"1,459",542,511,574,"1,105",472,627,,,,,,,,,,,,
567121,"CZK 18,000",50.0719459,14.4561479,"Finská, Prague - Vršovice",2 bedroom,,56 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,205,665,93,442,124,440,135,322,613,293,,1 to 10 years years,Standard materials and solutions,Middle floor,,Central heating,Overall,,,,,
710655,"CZK 15,675",50.080004,14.422058,"Jungmannova, Prague - Nové Město",1 bedroom with open-plan kitchen,,62 m²,"CZK 5,225",,,,Furnished,4,No,No,No,No,No,Yes,No,25. 04. 2022,,110,673,119,76,124,213,214,730,474,393,,,,,,,,,,,,
710649,"CZK 21,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,61 m²,"CZK 4,000","CZK 25,000",Personal,Low-energy building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,A,79,953,290,"1,197",615,"1,258","1,259",537,,,,,,,,,,,,,,
710643,"CZK 19,000",50.07424,14.43011,"Legerova, Prague - Nové Město",Studio,New build,30 m²,"CZK 4,000","CZK 30,000",Personal,Other,Furnished,5,No,No,Yes,No,No,Yes,No,16. 03. 2022,B,136,558,76,29,35,206,377,496,453,502,,,,,,,,,,,,
74022,"CZK 19,000",50.0493268,14.4825161,Prague - Záběhlice,3 bedroom,,67 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,No,No,01. 04. 2022,,86,477,65,490,178,"1,241",422,365,921,309,,,Premium materials and solutions,Top floor,,District heating,Overall,,,,,
710637,"CZK 23,000",50.0073,14.38334,"Hvězdářská, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 4,000","CZK 46,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,G,208,685,679,894,"1,159",,,,,,,,,,,,,,,,,
539268,"CZK 11,500",49.9848776,14.3593628,"náměstí Osvoboditelů, Prague - Radotín",1 bedroom with open-plan kitchen,,48 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 05. 2022,,199,172,98,548,148,422,532,727,496,45,,,,,,,,,,,,
708392,"CZK 12,000",50.09870265,14.434113817606,Prague - Holešovice,Studio,Excellent,27 m²,"CZK 2,500","CZK 12,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,G,83,843,18,53,67,114,138,"1,337",311,511,,,,Middle floor,,Central heating,,,,,,
705700,"CZK 14,000",49.99128,14.40904,"U Vlečky, Prague - Modřany",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 4,000","CZK 25,000",Personal,Low-energy building,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 02. 2022,G,258,214,226,"1,151",29,,,,,,,,,,,,Interior,,,,,
150740,"CZK 13,000",50.070043,14.3676817,"Plzeňská, Prague - Smíchov",1 bedroom,Excellent,36 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,C,281,584,176,286,42,178,350,"1,363",693,362,,1 to 10 years years,Standard materials and solutions,,,Gas boiler,,,,,,
709856,"CZK 29,925",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 9,975",,,,Furnished,2,No,No,No,No,No,Yes,No,02. 04. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,
710630,"CZK 18,000",50.04487,14.46429,"Na Záhonech, Prague - Michle",Studio,Excellent,52 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,A,235,978,329,"1,036",354,510,340,396,668,273,,,,,,,,,,,,
681458,"CZK 17,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,Excellent,55 m²,"CZK 3,900","CZK 25,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,B,251,923,174,197,38,175,385,341,297,346,,,,,,,,,,,,
436032,"CZK 12,000",50.0552202,14.4519566,"Nuselská, Prague - Michle",Studio,,28 m²,"CZK 1,879","CZK 15,000",Other,Brick building,Unfurnished,2,No,No,No,No,No,No,No,17. 03. 2022,C,132,197,106,360,104,"1,100",421,708,688,528,,1 to 10 years years,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,
646029,"CZK 10,000",50.07513,14.38313,"U Pernikářky, Prague - Smíchov",Studio,Excellent,21 m²,"CZK 2,043","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,27. 07. 2021,D,533,"1,143",696,"1,324",746,"1,383",721,327,"1,097",363,,,,,,,,,,,,
705686,"CZK 14,000",50.04577,14.32639,"Sezemínská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,400","CZK 28,000",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,412,506,450,376,286,453,42,215,432,4,,,,,,,,,,,,
710267,"CZK 28,000",50.083,14.41534,"Konviktská, Prague - Staré Město",3 bedroom,Excellent,74 m²,"CZK 6,000","CZK 28,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,D,492,756,118,498,26,413,483,713,441,302,,,,,,,,,,,,
535395,"CZK 17,899",50.0769938,14.4526254,"Řipská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,181,92,154,42,46,180,224,411,830,214,,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,,
641217,"CZK 22,500",50.063138,14.447026,"U Pernštejnských, Prague - Nusle",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 3,000","CZK 25,500",Personal,Other,Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,G,278,735,249,438,352,481,623,637,801,694,,,,,,,,,,,,
710615,"CZK 20,000",50.04232,14.45218,"U Krčské vodárny, Prague - Krč",2 bedroom,Good,55 m²,"CZK 4,000","CZK 10,000",Personal,Brick building,Unfurnished,10,No,No,Yes,No,No,Yes,No,16. 03. 2022,G,338,946,404,355,146,291,477,697,"1,161",382,,,,,,,,,,,,
122866,"CZK 22,000",50.0506294,14.3434968,"Sluneční Nám., Prague - Stodůlky",2 bedroom with open-plan kitchen,,102 m²,"CZK 4,000","CZK 22,000",Cooperative,Other,Furnished,19,No,No,No,No,No,No,No,01. 03. 2022,,163,252,109,131,84,124,255,257,"1,017",142,,,,,,,,,,,,
632456,"CZK 20,000",50.094447,14.349836,"Pod Dvorem, Prague - Veleslavín",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 5,000","CZK 30,000",Personal,Low-energy building,Furnished,,No,No,Yes,No,Yes,Yes,Yes,16. 03. 2022,B,306,986,351,"1,015",331,303,506,614,815,533,Yes,,,,,,,,,,,
553707,"CZK 12,000",50.070908,14.4518602,"Moskevská, Prague - Vršovice",Small studio,,29 m²,"CZK 1,500","CZK 24,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,,53,582,16,165,45,437,94,344,272,260,,,,,,,,,,,,
566053,"CZK 13,500",50.0558665,14.5617656,"Na Návsi, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,,40 m²,"CZK 1,640","CZK 25,000",Personal,Low-energy building,Unfurnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,A,89,518,381,375,925,754,,,,,,1 to 10 years years,,Raised ground floor,,,,,,,,
577002,"CZK 16,500",50.1171669,14.4317465,"Trojská, Prague - Troja",1 bedroom with open-plan kitchen,,43 m²,"CZK 3,500","CZK 49,500",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,C,399,778,398,794,980,582,"1,071",806,,,,,,,,,,,,,,
707379,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,No,No,18. 04. 2022,,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,
707360,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,,"CZK 20,096",,,,Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,,198,801,15,163,39,141,121,304,55,465,,,,,,,,,,,,
376246,"CZK 13,000",50.1287704,14.4513024,"Paláskova, Prague - Kobylisy",1 bedroom,Excellent,33 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,04. 03. 2022,G,217,105,764,359,408,843,565,"1,441",243,,,,,,,District heating,,,,,,
505041,"CZK 16,000",50.1149714,14.5619513,"Sicherova, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,2,No,No,No,Yes,No,Yes,No,,C,73,813,603,"1,181","1,252",615,,,,,Yes,1 to 10 years years,,Middle floor,,Central heating,,,,,,
710588,"CZK 14,500",50.14129,14.51629,"Letovská, Prague - Letňany",Studio,Excellent,36 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,7,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,B,64,561,679,"1,147",470,663,813,705,996,411,,,,,,,,,,,,
707377,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 18,750",,,,Furnished,4,No,No,No,No,No,No,No,19. 03. 2022,,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,
707288,"CZK 37,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 12,475",,,,Furnished,-1,No,No,No,No,No,No,No,19. 04. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,
361195,"CZK 13,000",50.1066973,14.455057,"Jankovcova, Prague - Holešovice",2 bedroom,Excellent,49 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,Yes,No,15. 03. 2022,B,217,807,72,619,53,570,567,"1,072",411,232,,1 to 10 years years,,Middle floor,,,Overall,,,,,
498710,"CZK 11,300",50.066905652166,14.431690307952,"Na Folimance, Prague - Vinohrady",Studio,,33 m²,"CZK 2,700","CZK 14,000",Personal,Brick building,Furnished,5,No,No,No,No,No,No,No,,,361,644,260,752,162,382,418,471,3,147,,1 to 10 years years,Standard materials and solutions,Middle floor,,,Overall,,,,,
708882,"CZK 19,166",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,,60 m²,"CZK 6,389",,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,
710180,"CZK 43,350",50.0894289,14.423732,"Masná, Prague - Staré Město",Studio,,46 m²,"CZK 14,450",,,,Furnished,3,No,No,No,No,No,Yes,No,16. 04. 2022,,68,269,126,89,16,107,70,52,156,144,,,,,,,,,,,,
710178,"CZK 20,175",50.0564738,14.5142373,"Švehlova, Prague - Záběhlice",1 bedroom with open-plan kitchen,,65 m²,"CZK 6,725",,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,11. 05. 2022,,88,519,253,482,504,524,542,798,830,228,,,,,,,,,,,,
710603,"CZK 16,200",50.0709032,14.3831528,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,200","CZK 20,500",Personal,Other,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,15. 03. 2022,B,236,758,217,"1,132",273,"1,240",131,521,"1,117",573,,,,,,,,,,,,
710593,"CZK 13,000",50.03538,14.38485,"Silurská, Prague - Hlubočepy",2 bedroom with open-plan kitchen,New build,56 m²,"CZK 2,700","CZK 26,000",Personal,Brick building,Unfurnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,368,"1,223",624,"1,131",463,"1,189","1,356","1,341","1,309",576,,,,,,,,,,,,
710589,"CZK 11,000",50.0102,14.46708,"Dobronická, Prague - Libuš",Studio,New build,41 m²,"CZK 2,500","CZK 22,000",Personal,Brick building,Unfurnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,52,360,489,438,525,975,"1,331","1,477","1,327",,,,,,,,,,,,,
