Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Total number of floors,Renovation,Heating,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
711630,"CZK 15,500",50.11201,14.51504,"Moravcových, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 5,500","CZK 25,000",Personal,Prefab concrete building,Furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,25. 03. 2022,B,286,383,392,"1,418","1,075","1,174",484,311,,,1 to 10 years years,,Middle floor,,Central heating,,,,,,,
710482,"CZK 11,000",50.11221,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,30 m²,"CZK 2,600","CZK 22,000",Personal,Low-energy building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,B,147,668,844,413,576,607,513,,,,,,,,,,,,,,,
711712,"CZK 55,000",50.07202,14.44518,"Francouzská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,101 m²,CZK 133,"CZK 110,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,No,No,01. 04. 2022,B,,,,,,,,,,,1 to 10 years years,Premium materials and solutions,Top floor,Overall,District heating,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,F401,
705725,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",6 bedroom with open-plan kitchen,Excellent,322 m²,"CZK 15,000","CZK 165,000",Personal,Brick building,Unfurnished,6,No,Yes,No,No,No,Yes,No,09. 02. 2022,G,50,344,274,458,40,435,343,586,60,470,,,,,,,,,,,,
711709,"CZK 13,400",50.0732478,14.3957879,"Grafická, Prague - Smíchov",Studio,New build,30 m²,"CZK 2,600","CZK 30,000",Personal,Low-energy building,Unfurnished,1,No,No,Yes,No,No,Yes,No,25. 03. 2022,B,198,802,134,493,35,566,79,"1,139",850,325,,,,,,,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,Excellent,42 m²,"CZK 3,000","CZK 15,000",Other,Brick building,Partially furnished,1,No,No,No,No,No,No,No,05. 02. 2022,G,316,993,46,504,172,928,349,323,"1,018",266,,Standard materials and solutions,Raised ground floor,,Other,,,,,,,
711703,"CZK 14,900",50.10694,14.44521,"U Staré plynárny, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 650,"CZK 30,000",Cooperative,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,C,279,729,370,742,354,265,460,"1,085",380,388,,,,,,,,,,,,
242371,"CZK 16,000",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,54 m²,"CZK 1,500","CZK 20,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,,C,166,470,133,154,179,372,252,456,839,375,,,,,,,,,,,,
711701,"CZK 26,000",50.06336,14.40441,"Radlická, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,000","CZK 52,000",Personal,Prefab concrete building,Furnished,2,No,No,No,Yes,Yes,Yes,Yes,25. 03. 2022,C,53,478,103,827,43,231,618,591,799,514,,,,,,,,,,,,
518635,"CZK 14,500",50.0663273,14.4296422,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,,194,809,124,703,236,246,531,563,200,97,,Standard materials and solutions,,,Gas boiler,,,,,,,
711582,"CZK 13,000",50.07158,14.47671,"Litevská, Prague - Vršovice",1 bedroom,Excellent,44 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,G,125,12,129,288,95,101,180,260,448,233,,,,,,,,,,,,
707379,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,No,No,17. 05. 2022,,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,
436587,"CZK 6,900",50.0835307,14.5007042,"Káranská, Prague - Malešice",Small studio,,17 m²,"CZK 1,800","CZK 8,700",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,23. 03. 2022,,328,298,328,341,344,503,262,289,703,118,,,,,,,,,,,,
630387,"CZK 17,000",50.071297,14.482002,"V Olšinách, Prague - Vršovice",2 bedroom,Excellent,60 m²,"CZK 1,000","CZK 18,000",Personal,Brick building,,4,No,Yes,No,No,No,No,No,01. 05. 2022,B,263,407,163,275,228,332,531,427,630,192,,,,,,,,,,,,
711694,"CZK 17,200",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,New build,46 m²,"CZK 2,980","CZK 20,000",Personal,Prefab concrete building,Furnished,3,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,C,699,818,597,886,615,859,685,606,752,906,1 to 10 years years,Premium materials and solutions,,Overall,Central heating,Yes,,,,,,
506515,"CZK 24,000",50.0894774,14.4970773,"Habrová, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 3,700","CZK 28,000",Personal,Prefab concrete building,Partially furnished,5,No,No,No,Yes,No,Yes,No,,,343,682,309,984,109,650,953,332,593,191,,Standard materials and solutions,,Overall,District heating,,,,,,,
630182,"CZK 17,500",50.055756,14.433425,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 1,400","CZK 17,500",Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,15. 05. 2022,C,86,"1,182",26,252,263,280,586,312,216,97,over 50 years years,Standard materials and solutions,Middle floor,Overall,Gas boiler,,,,,,,
707380,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,,"CZK 20,000",,,,Furnished,3,No,No,No,No,No,No,No,16. 05. 2022,,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,
604061,"CZK 35,000",50.094947,14.450966,"U Mlýnského kanálu, Prague - Karlín",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Furnished,2,No,No,No,Yes,Yes,Yes,Yes,01. 05. 2022,B,116,421,96,60,41,233,735,"1,369",389,467,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Central heating,Yes,,,,,,
89556,"CZK 12,000",50.0560307,14.4014314,"Pod Děvínem, Prague - Smíchov",2 bedroom,Good,50 m²,CZK 500,"CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,,207,"1,274",321,"1,191",310,846,739,"1,448","1,010",407,over 50 years years,Standard materials and solutions,Raised ground floor,,Gas boiler,,,,,,,
711689,"CZK 10,000",50.10117,14.49025,"Spojovací, Prague - Vysočany",Studio,Excellent,25 m²,"CZK 1,000","CZK 10,000",Personal,Brick building,Unfurnished,3,No,No,No,No,Yes,No,No,25. 03. 2022,G,180,"1,132",207,774,299,"1,286",100,185,622,231,,,,,,,,,,,,
711683,"CZK 26,250",50.0699993,14.3820262,"Hlaváčkova, Prague - Košíře",Studio,,35 m²,"CZK 8,750",,,,Furnished,6,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,,202,523,119,828,248,936,219,756,"1,073",529,,,,,,,,,,,,
711641,"CZK 14,990",50.08854,14.46861,"Jana Želivského, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,000","CZK 25,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,E,33,594,41,4,45,160,255,340,286,402,,,,,,,,,,,,
711674,"CZK 17,000",50.10235,14.42751,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 1,000","CZK 34,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,28. 03. 2022,G,179,550,128,276,153,391,78,137,479,,,,Middle floor,,Electric boiler,,,,,,,
708487,"CZK 17,000",50.1505292,14.5195579,"Ke Stadionu, Prague - Čakovice",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,500","CZK 40,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,E,173,393,331,851,"1,155",333,"1,064","1,182",166,,,,Raised ground floor,,District heating,,,,,,,
710241,"CZK 22,500",50.0693056,14.4571551,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,,,"CZK 7,500",,,,Furnished,5,No,No,No,No,No,Yes,No,12. 05. 2022,,172,367,79,144,97,142,224,244,442,203,,,,,,,,,,,,
709824,"CZK 39,971",50.0877117,14.4091678,"U Lužického semináře, Prague - Malá Strana",2 bedroom,,56 m²,"CZK 13,324",,,,Furnished,1,No,Yes,No,No,No,No,No,20. 05. 2022,,337,356,19,335,43,634,392,362,865,215,,,,,,,,,,,,
710179,"CZK 47,025",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,64 m²,"CZK 15,675",,,,Furnished,3,Yes,Yes,No,No,No,Yes,No,11. 05. 2022,,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,
708882,"CZK 19,166",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,,60 m²,"CZK 6,389",,,,Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,
708824,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,,86 m²,"CZK 21,000",,,,Furnished,3,No,No,No,No,No,No,No,13. 04. 2022,,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,
708823,"CZK 49,650",50.0875896,14.4153411,"Křižovnická, Prague - Staré Město",2 bedroom,,71 m²,"CZK 16,550",,,,Furnished,2,No,No,No,No,No,Yes,No,02. 05. 2022,,84,268,232,146,18,496,135,652,432,207,,,,,,,,,,,,
710323,"CZK 19,570",50.0500223,14.3484607,"Seydlerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,53 m²,"CZK 6,523",,,,Furnished,6,No,No,No,No,No,No,No,02. 05. 2022,,318,610,145,217,138,324,226,91,"1,397",179,,,,,,,,,,,,
711672,"CZK 30,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,664","CZK 60,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,G,59,388,358,354,96,318,302,653,"1,005",772,,,,,,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,New build,50 m²,"CZK 3,600","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,B,135,"1,092",255,417,434,571,377,269,254,419,,,,,,,,,,,,
708789,"CZK 49,650",50.0894663,14.4240032,"Masná, Prague - Staré Město",Studio,,43 m²,"CZK 16,550",,,,Furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,,62,263,122,95,13,113,64,46,150,138,,,,,,,,,,,,
688951,"CZK 16,000",50.04691,14.44772,"Přímětická, Prague - Michle",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,000","CZK 40,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,243,609,144,134,123,177,273,808,674,426,,,,,,,,,,,,
710419,"CZK 86,625",50.0882058,14.4262315,"Rybná, Prague - Staré Město",3 bedroom with open-plan kitchen,,150 m²,"CZK 28,875",,,,Furnished,4,No,No,No,No,No,No,No,10. 04. 2022,,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,
484284,"CZK 15,000",50.137298193862,14.509526933869,"Šumperská, Prague - Letňany",2 bedroom,,55 m²,"CZK 3,700","CZK 15,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 04. 2022,D,121,549,302,636,263,73,276,746,412,207,,Standard materials and solutions,Raised ground floor,Overall,District heating,,,,,,,
711645,"CZK 20,490",49.99891944444,14.43090138888,"Provázkova, Prague - Modřany",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 2,928","CZK 23,418",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,No,,B,207,"1,062",699,682,785,,,,,,,,,,,Yes,,"CZK 23,418

                                
                                
                
i",,,,
711644,"CZK 15,000",50.08037,14.45435,"Bořivojova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,43 m²,CZK 800,"CZK 30,000",Personal,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,368,322,42,422,11,543,401,424,712,199,,,,,,,,,,,,
711643,"CZK 23,500",50.1010194,14.4039856,"Dr. Zikmunda Wintra, Prague - Bubeneč",2 bedroom,Excellent,77 m²,"CZK 1,500","CZK 47,000",Personal,Brick building,Unfurnished,5,No,No,No,No,No,No,No,01. 04. 2022,G,212,796,195,522,181,453,386,649,412,364,,Standard materials and solutions,,,,,,,,,,
711022,"CZK 18,000",50.05835,14.28382,"Míšovická, Prague - Zličín",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 18,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,Yes,10. 05. 2022,A,319,873,779,708,668,833,57,930,72,,,,,,,,,,,,,
709921,"CZK 29,925",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 9,975",,,,Furnished,3,No,No,No,No,No,Yes,No,13. 04. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,
288880,"CZK 16,900",50.1022043,14.4276994,"Umělecká, Prague - Holešovice",1 bedroom,,40 m²,"CZK 5,232","CZK 20,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,23. 04. 2022,,155,636,117,335,211,192,65,126,503,,,,,,,,,,,,,
711626,"CZK 63,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,,90 m²,"CZK 21,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,08. 04. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,,74 m²,"CZK 2,000","CZK 44,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 09. 2022,,89,654,340,626,459,432,305,249,"1,245",322,,Standard materials and solutions,Top floor,Overall,Central heating,,,,,,,
414900,"CZK 11,500",50.1356723,14.5098273,"Bohumínská, Prague - Letňany",Studio,,41 m²,"CZK 3,500",,Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,01. 06. 2022,,61,658,228,506,193,137,214,624,267,365,,,,,,,,,,,,
529237,"CZK 16,500",50.0077566,14.4193998,"Pejevové, Prague - Modřany",3 bedroom,Excellent,69 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,1,Yes,No,Yes,No,Yes,Yes,No,15. 03. 2022,,433,483,264,307,344,300,322,978,993,451,,Standard materials and solutions,,Overall,District heating,,,,,,,
552860,"CZK 15,000",50.0564933,14.5217297,Prague - Hostivař,3 bedroom,Excellent,68 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 05. 2022,,165,725,381,687,709,729,"1,183",986,742,156,,,Middle floor,,,,,,,,,
709327,"CZK 16,125",50.1138866,14.4798456,"U Pekařky, Prague - Libeň",Studio,,30 m²,"CZK 5,375",,,,Furnished,2,No,No,No,No,No,No,No,02. 05. 2022,,185,178,"1,337",331,979,"1,134","1,351",938,317,,,,,,,,,,,,,
710794,"CZK 37,500",50.075535,14.4452886,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,,60 m²,"CZK 12,500",,,,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,96,290,15,494,73,336,519,216,542,280,,,,,,,,,,,,
265622,"CZK 16,500",50.0717617,14.5477862,"Andersenova, Prague - Štěrboholy",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 4,350","CZK 21,000",Personal,Brick building,Partially furnished,2,Yes,Yes,No,Yes,Yes,Yes,No,01. 04. 2022,C,326,605,739,518,567,569,737,577,,,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Central heating,Yes,,,,,,
603001,"CZK 19,500",50.092552,14.44379,"Sokolovská, Prague - Karlín",1 bedroom,Excellent,45 m²,"CZK 1,000","CZK 20,500",Personal,Brick building,,4,Yes,No,No,No,No,Yes,No,24. 03. 2022,B,113,295,84,293,18,292,279,"1,016",374,318,,,,,,,,,,,,
603006,"CZK 16,500",50.092552,14.44379,"Sokolovská, Prague - Karlín",1 bedroom,Excellent,40 m²,"CZK 1,000","CZK 17,500",Personal,Brick building,,4,No,No,No,No,No,Yes,No,24. 03. 2022,B,113,295,84,293,18,292,279,"1,016",374,318,,,,,,,,,,,,
706699,"CZK 8,390",50.07716,14.49625,"Černokostelecká, Prague - Strašnice",Studio,Excellent,22 m²,"CZK 1,900","CZK 10,290",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,G,130,297,88,562,325,596,605,313,"1,038",165,,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,416,428,430,598,,,,,,,,,,,,,,,,,,
635796,"CZK 19,500",50.069932,14.475926,"Karpatská, Prague - Vršovice",2 bedroom with open-plan kitchen,New build,69 m²,"CZK 4,000","CZK 18,500",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,134,266,131,354,113,314,198,92,183,133,,,Middle floor,Overall,District heating,,,,,,,
708903,"CZK 59,100",50.0908563,14.4202783,"Dušní, Prague - Josefov",3 bedroom,,105 m²,"CZK 19,700",,,,Furnished,4,No,No,No,No,No,Yes,No,18. 04. 2022,,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,
596754,"CZK 30,000",50.053638,14.355187,"Za Zámečkem, Prague - Jinonice",3 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 10,000","CZK 79,998",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,Yes,21. 03. 2022,C,376,883,245,949,420,609,461,787,"1,290",596,1 to 10 years years,Premium materials and solutions,Raised ground floor,Overall,Central heating,,,,,,,
711573,"CZK 13,000",50.11476,14.56673,"Sicherova, Prague - Kyje",Studio,New build,34 m²,"CZK 2,345","CZK 15,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,No,01. 04. 2022,C,376,"1,061",835,"1,430","1,444",848,,,,,,,,,,,,,,,,
711569,"CZK 15,000",50.06956,14.50411,"Pod Strání, Prague - Strašnice",3 bedroom,Good,66 m²,"CZK 3,800","CZK 20,000",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,G,342,498,"1,326",367,506,299,292,"1,103",215,,,,,,,,,,,,,
708150,"CZK 15,900",50.06606,14.42077,"Přemyslova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,G,224,"1,143",178,536,24,0,52,428,108,197,,,,,,,,,,,,
711568,"CZK 23,000",50.10594,14.4733,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 23,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,Yes,No,01. 05. 2022,G,56,607,54,92,39,108,218,497,362,264,,,,,,,,,,,,
707401,"CZK 22,500",50.0723554,14.4069173,"Lidická, Prague - Smíchov",1 bedroom,,,"CZK 7,500",,,,Furnished,3,No,No,No,No,No,No,No,06. 04. 2022,,25,378,16,198,26,271,471,963,"1,249",622,,,,,,,,,,,,
711562,"CZK 14,700",50.04351,14.32985,"Brdičkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,900","CZK 25,000",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,C,186,319,320,289,235,296,298,477,587,217,,,,,,,,,,,,
333313,"CZK 11,000",50.0573689,14.2818185,"Prušánecká, Prague - Zličín",Studio,,37 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,No,24. 03. 2022,,276,"1,040",867,797,881,921,270,"1,143",103,,,,,,,,,,,,,
710785,"CZK 24,900",50.02494,14.45238,"Hurbanova, Prague - Krč",3 bedroom with open-plan kitchen,New build,68 m²,"CZK 4,500","CZK 35,000",Cooperative,Prefab concrete building,Unfurnished,9,No,No,No,Yes,No,Yes,No,17. 03. 2022,B,244,795,188,332,488,623,"1,186",294,160,,,Premium materials and solutions,Middle floor,Overall,District heating,,,,,,,
711554,"CZK 14,000",50.08352,14.50419,"Káranská, Prague - Malešice",2 bedroom,Good,50 m²,"CZK 6,000","CZK 28,000",Cooperative,Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,No,No,24. 03. 2022,A,262,477,435,496,302,651,605,342,906,168,,,,,,,,,,,,
707386,"CZK 22,181",50.0925135,14.4556107,"Šaldova, Prague - Karlín",1 bedroom,,40 m²,"CZK 7,393",,,,Furnished,2,No,Yes,No,No,No,Yes,No,18. 04. 2022,,367,716,142,317,156,180,346,"1,276",231,204,,,,,,,,,,,,
707360,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,,"CZK 20,096",,,,Furnished,1,No,No,No,No,No,No,No,28. 03. 2022,,198,801,15,163,39,141,121,304,55,465,,,,,,,,,,,,
707326,"CZK 37,613",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 12,537",,,,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,
707325,"CZK 44,973",50.1025661,14.4522431,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,,69 m²,"CZK 14,991",,,,Furnished,6,Yes,Yes,No,No,No,Yes,No,28. 03. 2022,,105,350,144,146,109,151,432,394,290,329,,,,,,,,,,,,
710491,"CZK 74,813",50.0837893,14.416317,"Betlémská, Prague - Staré Město",4 bedroom,,136 m²,"CZK 24,937",,,,Furnished,3,No,No,No,No,No,Yes,No,02. 05. 2022,,305,609,123,436,59,203,376,628,402,92,,,,,,,,,,,,
711305,"CZK 27,075",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,,27 m²,"CZK 9,025",,,,Furnished,4,No,No,No,No,No,Yes,No,25. 04. 2022,,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,
334371,"CZK 11,000",50.106154,14.5841306,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,,40 m²,"CZK 5,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,No,No,No,No,,,514,563,440,487,523,834,"1,462",667,500,,,Standard materials and solutions,Top floor,,District heating,,,,,,,
711548,"CZK 11,000",50.07211,14.3834,"Mošnova, Prague - Smíchov",Studio,Excellent,42 m²,"CZK 2,500","CZK 33,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,No,No,01. 05. 2022,G,274,882,382,"1,256",436,"1,364",348,313,"1,247",635,,,,,,,,,,,,
707377,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,,45 m²,"CZK 18,750",,,,Furnished,4,No,No,No,No,No,No,No,28. 03. 2022,,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,
707284,"CZK 27,788",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,,43 m²,"CZK 9,262",,,,Furnished,4,No,No,No,No,No,Yes,No,25. 04. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,
707288,"CZK 37,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,,50 m²,"CZK 12,475",,,,Furnished,-1,No,No,No,No,No,No,No,19. 04. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,
436186,"CZK 10,900",50.075131,14.3828878,"U Pernikářky, Prague - Smíchov",Studio,Excellent,22 m²,"CZK 2,500","CZK 21,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 09. 2021,,582,"1,199",752,"1,331",753,"1,389",777,383,"1,043",364,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,,,,,,,
531724,"CZK 15,000",50.1064556,14.4471687,"Osadní, Prague - Holešovice",Studio,Excellent,49 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2021,,163,331,175,344,88,237,352,691,345,279,,,,,,,,,,,,
526561,"CZK 13,500",50.1397126,14.5473277,Prague - Kbely,1 bedroom with open-plan kitchen,,60 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,75,802,710,655,"1,183",885,786,973,378,,10 to 30 years years,,Raised ground floor,,District heating,,,,,,,
