Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Total number of floors,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
713338,"CZK 21,900",50.05831,14.37501,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 4,000",CZK 2,Personal,Other,Furnished,2,Yes,No,No,No,No,Yes,Yes,25. 04. 2022,,,,C,141,358,416,"1,145",318,444,949,267,"1,321",184,,,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Good,71 m²,"CZK 3,800","CZK 33,600",Personal,Prefab concrete building,Furnished,6,No,No,No,Yes,No,Yes,No,02. 04. 2022,,,,G,252,431,162,595,403,325,455,608,576,198,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,Furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,Premium materials and solutions,District heating,Overall,C,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,Middle floor,1 to 10 years years,,,,,,
563249,"CZK 16,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 05. 2022,Standard materials and solutions,Gas boiler,Overall,,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Ground floor,,,,,,,
712632,"CZK 30,000",50.0795183,14.4256008,"Štěpánská, Prague - Nové Město",3 bedroom,Excellent,106 m²,CZK 800,"CZK 60,000",Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,04. 04. 2022,,,,F,252,745,218,228,59,227,265,537,518,474,,,,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,,45 m²,"CZK 4,000","CZK 12,500",Personal,Prefab concrete building,Unfurnished,2,No,No,No,No,No,No,No,,,District heating,,,245,401,719,361,790,326,"1,046",459,201,,Middle floor,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,Good,107 m²,"CZK 3,900",,Personal,Prefab concrete building,Furnished,5,Yes,No,Yes,No,Yes,Yes,No,07. 04. 2022,,,,G,137,942,134,960,611,909,186,827,731,76,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 19,500",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,Premium materials and solutions,District heating,,B,246,257,379,339,405,40,617,740,869,72,Middle floor,1 to 10 years years,Yes,,,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 17,000",Personal,Other,Furnished,1,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,Standard materials and solutions,District heating,,B,259,742,402,"1,228",354,643,425,"1,074",601,344,Middle floor,1 to 10 years years,,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,000","CZK 14,500",Personal,Brick building,Furnished,10,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,C,97,753,403,335,416,420,281,383,249,43,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,Good,83 m²,"CZK 6,500","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,,Central heating,,D,76,276,60,33,22,244,199,387,508,418,Middle floor,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,Excellent,115 m²,"CZK 6,000","CZK 45,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,07. 04. 2022,,,,C,286,"1,098","1,057",349,886,283,,,,,,,,,,,,
448384,"CZK 16,500",50.0453146,14.5146362,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,8,No,Yes,No,Yes,No,Yes,No,01. 05. 2022,Standard materials and solutions,District heating,,,165,329,302,291,"1,060",398,"1,325",135,,,Top floor,,,,,,,
602963,"CZK 14,500",50.070717,14.446995,"Donská, Prague - Vršovice",Studio,Good,34 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,01. 05. 2022,,Central heating,,C,148,677,142,462,0,498,447,535,324,290,Middle floor,1 to 10 years years,,,,,,
713205,"CZK 28,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,600","CZK 40,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,No,No,01. 06. 2022,,,,C,237,333,118,340,77,301,68,161,205,648,,,,,,,,
713199,"CZK 9,990",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,Excellent,29 m²,"CZK 1,646","CZK 11,636",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,,,,,B,124,832,279,864,474,918,287,590,958,217,,,,,"CZK 11,636

                                
                                
                
i",,,
713192,"CZK 14,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,195","CZK 27,000",Personal,Prefab concrete building,Partially furnished,14,No,No,Yes,Yes,No,Yes,No,07. 04. 2022,,Gas boiler,Overall,G,271,269,294,275,118,704,235,586,174,,Top floor,,,,,,,
571007,"CZK 14,000",50.0480462,14.4424127,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,Standard materials and solutions,Gas boiler,Overall,C,166,180,105,363,172,320,435,773,521,343,Middle floor,10 to 30 years years,,,,,,
713155,"CZK 23,000",50.07849,14.45635,"Přemyslovská, Prague - Vinohrady",2 bedroom,Excellent,82 m²,"CZK 1,200","CZK 23,000",Cooperative,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,,,,G,127,336,85,145,47,342,467,581,922,219,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,,,,,229,745,314,504,225,206,234,245,512,394,,,,,,,,
712506,"CZK 35,000",50.0762,14.44983,"Slezská, Prague - Vinohrady",3 bedroom,Excellent,95 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,,,,E,144,329,135,144,57,216,290,180,632,156,,,,,,,,
661029,"CZK 6,000",50.068585,14.4713735,"Vladivostocká, Prague - Vršovice",Small studio,Excellent,20 m²,"CZK 3,000","CZK 9,000",,Other,Furnished,3,No,No,No,No,No,Yes,No,03. 05. 2021,Standard materials and solutions,District heating,,D,137,233,164,167,282,552,245,363,313,352,Middle floor,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 04. 2022,,District heating,,A,361,626,69,"1,243",574,"1,042",547,475,481,469,,,,,,,,
713095,"CZK 11,500",50.02428,14.51511,"Ke Kateřinkám, Prague - Chodov",Studio,Excellent,42 m²,"CZK 3,900","CZK 20,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,G,14,969,166,"1,452",268,216,136,524,"1,472",265,,,,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,Good,67 m²,"CZK 4,000",,Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,,,,G,176,602,276,414,330,131,264,273,997,316,,,,,,,,
587162,"CZK 14,000",50.043447,14.454778,"Pelhřimovská, Prague - Michle",Studio,Excellent,57 m²,CZK 600,"CZK 14,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,No,No,01. 05. 2022,,Other,,D,183,789,420,473,89,245,193,614,700,165,,,,,,,,
584586,"CZK 38,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,Excellent,92 m²,"CZK 2,000","CZK 50,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,Central heating,Overall,G,239,994,265,389,186,190,442,489,776,345,Middle floor,1 to 10 years years,,,,,,
616335,"CZK 47,000",50.104941,14.371193,Prague - Dejvice,4 bedroom,Excellent,150 m²,"CZK 7,000","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 05. 2022,Premium materials and solutions,Gas boiler,Overall,A,182,"1,435",159,"1,072",168,149,446,579,420,195,Raised ground floor,,,150 m²,,,,
712211,"CZK 23,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,Excellent,58 m²,CZK 550,"CZK 22,000",Personal,Brick building,Partially furnished,6,Yes,Yes,No,No,No,No,No,01. 05. 2022,,Gas boiler,,G,201,358,94,578,109,482,159,401,728,541,,,,,,,,
518153,"CZK 12,000",50.1193528,14.4614637,Prague - Libeň,2 bedroom,,53 m²,CZK 800,"CZK 20,000",Personal,Brick building,Unfurnished,-1,No,No,No,No,No,No,No,01. 06. 2022,,,,,139,159,174,608,272,210,849,528,"1,037",595,,,,,,,,
328663,"CZK 14,000",50.071252,14.464839,"Na Míčánkách, Prague - Vršovice",1 bedroom,,42 m²,"CZK 1,500","CZK 14,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,Electric boiler,Interior,,2,708,126,624,266,585,373,276,760,245,,,,,,,,
184951,"CZK 23,000",50.0416085,14.4283705,"U družstva Práce, Prague - Braník",3 bedroom,Good,100 m²,"CZK 5,000",,Personal,Brick building,Unfurnished,2,No,No,No,Yes,No,No,No,31. 05. 2022,,Gas boiler,,,326,"1,141",338,980,237,"1,204",939,470,666,427,Middle floor,,,,,,,
494972,"CZK 22,000",50.0886626,14.4840047,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,,74 m²,"CZK 6,300",,Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,,,,B,389,818,431,631,145,673,498,365,363,121,,,,,,,,
354702,"CZK 16,500",50.0887467765,14.4096580943,"U lužického semináře, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,000","CZK 35,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,No,No,01. 06. 2022,Standard materials and solutions,Gas boiler,Overall,G,307,449,122,428,10,727,485,332,967,185,Middle floor,,,,,,,
712182,"CZK 18,500",50.09333,14.44922,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,54 m²,,"CZK 18,500",Cooperative,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 05. 2022,,Central heating,,G,102,101,146,164,17,266,443,"1,402",421,147,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,Standard materials and solutions,Gas boiler,,C,615,"1,408",706,812,484,"1,495","1,407",943,,,Middle floor,1 to 10 years years,,,,,,
712911,"CZK 14,990",50.04725,14.32024222222,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,189","CZK 19,179",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,Yes,No,Yes,No,,,,,C,198,"1,133",368,379,625,371,706,67,627,39,,,,,"CZK 19,179

                                
                                
                
i",,,
326108,"CZK 24,900",49.98316135,14.36402275,"Tachovská, Prague - Radotín",4 bedroom with open-plan kitchen,Excellent,124 m²,"CZK 8,980",CZK 123,Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,No,Yes,01. 05. 2022,Premium materials and solutions,Gas boiler,Interior,B,169,642,168,234,192,160,425,833,650,251,Middle floor,1 to 10 years years,,,,,,
712894,"CZK 18,000",50.0744,14.50464,Prague - Strašnice,1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 2,000","CZK 40,000",Personal,Other,Furnished,3,Yes,No,No,No,No,Yes,No,02. 05. 2022,Premium materials and solutions,Gas boiler,Overall,C,225,"1,146",268,"1,059",536,955,321,714,"1,128",468,Middle floor,10 to 30 years years,,,,,,
712896,"CZK 12,990",50.12419944444,14.48515805555,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,290","CZK 15,280",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,,,,G,123,"1,187",163,"1,125",250,459,241,204,211,152,,,,,"CZK 15,280

                                
                                
                
i",,,
712876,"CZK 11,900",50.05454,14.4196,"Podolská, Prague - Podolí",Studio,Excellent,24 m²,"CZK 4,500","CZK 11,900",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,,G,220,619,96,401,134,598,382,"1,010",137,79,,,,,,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,Excellent,51 m²,CZK 500,"CZK 35,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,Premium materials and solutions,Other,Overall,G,9,"1,082",6,933,86,"1,250",154,209,467,248,Middle floor,1 to 10 years years,,,,,,
596800,"CZK 11,500",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",Studio,Excellent,29 m²,CZK 490,"CZK 23,980",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,,Other,Overall,G,9,"1,082",6,933,86,"1,250",154,209,467,248,Raised ground floor,1 to 10 years years,,,,,,
537538,"CZK 65,000",50.0794233,14.3794742,"Atletická, Prague - Břevnov",2 bedroom with open-plan kitchen,,100 m²,"CZK 15,000","CZK 70,000",,Other,Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,Premium materials and solutions,,,,302,"1,223",778,"1,104",193,"1,214","1,134",989,377,610,,,,50 m²,,,,
629592,"CZK 14,000",50.054874,14.525425,"Rychtáře Petříka, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,000","CZK 28,000",Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,Yes,Yes,No,01. 07. 2022,Standard materials and solutions,District heating,,B,287,755,238,717,532,759,"1,182",642,491,399,Middle floor,,Yes,6 m²,,,,
630182,"CZK 17,500",50.055756,14.433425,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 1,400","CZK 17,500",Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,15. 05. 2022,Standard materials and solutions,Gas boiler,Overall,C,86,"1,182",26,252,263,280,586,312,216,97,Middle floor,over 50 years years,,,,,,
576216,"CZK 31,000",50.0737075,14.4374755,"Uruguayská, Prague - Vinohrady",3 bedroom,Excellent,104 m²,CZK 900,"CZK 31,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,04. 04. 2022,Premium materials and solutions,Electric boiler,Overall,G,193,394,107,354,76,271,273,479,833,674,Middle floor,,,,,,,
661945,"CZK 20,950",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,950","CZK 39,990",Personal,Brick building,Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,30. 06. 2022,,,,A,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,,1 to 10 years years,Yes,,,,,
704205,"CZK 19,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,100","CZK 30,000",Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,,Central heating,,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,Middle floor,1 to 10 years years,,,,,,
588993,"CZK 25,349",50.0776403,14.4264665,"Ve Smečkách, Prague - Nové Město",2 bedroom,Excellent,96 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 05. 2022,Premium materials and solutions,Gas boiler,Overall,G,58,717,48,249,118,148,273,391,191,297,Middle floor,1 to 10 years years,,,,,,
712768,"CZK 12,000",50.10941,14.31908,"Sichrovského, Prague - Nebušice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,500","CZK 24,000",Personal,Other,Partially furnished,,No,No,No,No,No,No,No,04. 04. 2022,,,,B,402,710,754,390,"1,064","1,100",624,,,,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,Excellent,104 m²,"CZK 3,000","CZK 23,000",Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,Standard materials and solutions,Electric boiler,Overall,,271,335,101,334,95,363,204,204,554,231,Middle floor,1 to 10 years years,,,,,,
712756,"CZK 16,000",50.04246,14.4442,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 8,600","CZK 65,000",Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,01. 05. 2022,,,,F,325,336,187,460,217,264,365,196,849,384,,,,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,77 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Furnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,,,,B,458,543,"1,446",669,"1,397",,,,,,,,,,,,,
379854,"CZK 11,400",50.0443978,14.5658065,"Na křečku, Prague - Horní Měcholupy",Studio,New build,33 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,11. 04. 2022,,District heating,,C,65,792,637,749,429,227,603,484,904,281,Middle floor,1 to 10 years years,Yes,,,,,
473911,"CZK 9,000",50.1353543,14.54159,"Toužimská, Prague - Kbely",Studio,Excellent,26 m²,"CZK 3,500","CZK 12,500",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,No,Yes,,Standard materials and solutions,Gas boiler,,,136,654,773,675,907,546,546,565,806,,Ground floor,1 to 10 years years,,18 m²,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,Excellent,71 m²,"CZK 3,900","CZK 22,900",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,09. 05. 2022,Standard materials and solutions,Gas boiler,Overall,C,373,344,395,681,492,430,559,227,660,301,Middle floor,,,,,,,
712751,"CZK 23,000",50.08737,14.34416,"Brunclíkova, Prague - Břevnov",2 bedroom,Excellent,57 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,No,No,05. 04. 2022,Standard materials and solutions,District heating,Interior,E,139,487,135,200,183,218,300,184,704,68,Middle floor,10 to 30 years years,,,,,,
668168,"CZK 7,800",50.12657,14.56602,"K Lindě, Prague - Satalice",Small studio,New build,16 m²,"CZK 2,000","CZK 8,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,,,G,115,698,677,2,"1,402",790,815,667,763,,,,,,,,,
649051,"CZK 11,000",50.126573,14.566015,"K Lindě, Prague - Satalice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,000","CZK 11,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,04. 04. 2022,,,,G,115,699,678,2,"1,402",790,815,667,763,,,,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,,,,A,82,709,316,521,441,224,371,380,"1,105",307,,1 to 10 years years,,,,,,
425445,"CZK 12,000",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 07. 2022,,,Overall,,96,"1,112",343,721,186,792,491,465,675,180,,1 to 10 years years,,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 8,200","CZK 13,000",Personal,Prefab concrete building,,4,No,No,Yes,No,No,No,No,03. 04. 2022,Standard materials and solutions,District heating,,C,99,"1,101",484,776,320,535,595,575,746,424,Top floor,,,,,,,
517158,"CZK 30,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,,85 m²,"CZK 6,000","CZK 60,000",Personal,Brick building,Unfurnished,3,Yes,No,No,Yes,No,No,No,13. 04. 2022,,Gas boiler,,G,295,930,440,566,439,345,742,855,774,312,Attic,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,Premium materials and solutions,Gas boiler,Overall,G,459,383,480,389,33,259,773,611,901,105,Middle floor,,,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,600","CZK 33,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,30. 03. 2022,Standard materials and solutions,District heating,,B,514,"1,282",576,977,362,838,360,777,"1,073",198,Middle floor,1 to 10 years years,,,,,,
577787,"CZK 24,000",50.0724568,14.3936394,"Plzenska, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 3,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,30. 03. 2020,Premium materials and solutions,Central heating,Overall,C,42,872,179,563,167,692,172,998,907,294,Middle floor,1 to 10 years years,,,,,,
584668,"CZK 10,700",50.046155,14.48968,"Svojšovická, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 3,300","CZK 14,000",Personal,Brick building,Furnished,4,No,No,Yes,No,Yes,Yes,No,12. 08. 2021,Standard materials and solutions,District heating,Interior,G,175,298,407,344,298,450,770,"1,338",363,,Middle floor,30 to 50 years years,,,,,,
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,500","CZK 28,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,29. 04. 2019,,,,,151,143,206,229,267,233,280,632,234,498,Middle floor,,,,,,,
711933,"CZK 11,500",50.0651668,14.4575002,"Přípotoční, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,,,,G,217,384,196,539,210,546,311,558,252,124,,,,,,,,
641285,"CZK 22,000",50.064835,14.508364,"Konojedská, Prague - Strašnice",3 bedroom,Excellent,124 m²,"CZK 6,000","CZK 22,000",Personal,Brick building,Partially furnished,3,Yes,Yes,Yes,No,Yes,No,No,03. 04. 2022,Premium materials and solutions,Central heating,Overall,B,285,"1,321",520,997,193,507,485,523,583,424,Top floor,1 to 10 years years,,342 m²,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,,43 m²,"CZK 2,830","CZK 11,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,,,District heating,,,47,610,174,526,170,489,289,179,808,150,,,,,,,,
712555,"CZK 11,600",50.0632765,14.3107686,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,400","CZK 22,000",Personal,Prefab concrete building,Partially furnished,10,No,No,Yes,No,No,Yes,No,01. 05. 2022,,District heating,,G,203,276,278,327,436,433,734,681,503,,Middle floor,,,,,,,
712550,"CZK 22,990",50.15683583333,14.51585,"Marie Podvalové, Prague - Čakovice",2 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,233","CZK 27,223",Personal,Other,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,,,,,G,437,"1,160",338,266,"1,161",213,138,,,,,,Yes,,"CZK 27,223

                                
                                
                
i",,,
712532,"CZK 14,500",50.07888,14.49817,"V Úžlabině, Prague - Strašnice",2 bedroom,Excellent,52 m²,"CZK 4,000","CZK 14,500",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,,,,G,303,538,242,382,290,335,512,614,"1,164",118,,,,,,,,
274030,"CZK 14,000",50.0893868,14.3315494,"Naardenská, Prague - Liboc",Studio,New build,53 m²,"CZK 3,000","CZK 14,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,15. 04. 2022,Premium materials and solutions,District heating,Overall,,407,"1,495",500,"1,099",91,"1,139","1,136",261,670,117,,1 to 10 years years,,,,,,
658146,"CZK 12,000",50.08429,14.44904,"Víta Nejedlého, Prague - Žižkov",1 bedroom,Excellent,36 m²,CZK 740,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,12. 04. 2021,,Other,,F,301,129,59,156,50,149,149,185,228,530,,,,,,,,
712524,"CZK 23,990",50.09188777777,14.45656249999,"Pernerova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,089","CZK 29,079",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,,,,,G,480,857,233,458,177,321,219,"1,137",372,145,,,,,"CZK 29,079

                                
                                
                
i",,,
711206,"CZK 21,500",50.0739998,14.4353957,Prague - Vinohrady,Studio,Excellent,38 m²,"CZK 4,500","CZK 40,000",Personal,Brick building,Furnished,,Yes,Yes,No,No,No,Yes,No,01. 01. 1970,Premium materials and solutions,Electric boiler,Overall,,170,159,103,200,90,48,92,276,756,899,Middle floor,1 to 10 years years,,,,,,
417903,"CZK 13,000",50.1112851,14.4976064,"Paříkova, Prague - Vysočany",Studio,Excellent,43 m²,"CZK 2,500","CZK 16,000",Other,Brick building,Partially furnished,5,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,Standard materials and solutions,District heating,,,0,514,361,282,323,164,688,754,414,408,,10 to 30 years years,,,,,,
611491,"CZK 25,000",50.07715,14.43733,"Anny Letenské, Prague - Vinohrady",2 bedroom,Excellent,70 m²,"CZK 2,000","CZK 25,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,Gas boiler,Overall,C,77,350,186,47,70,87,225,314,365,696,Middle floor,,,,,,,
